Questions,Answer
What are melanoma treatment options?,"'In general, early localized melanoma is treated by surgery alone.''An Internet search will name a variety of home remedies and natural products for the treatment of skin cancers, including melanoma. These include the usual topical and systemic antioxidants and naturopathic immune stimulators. There is no scientific data supporting any of these, and their use may lead to unnecessary delay in better established treatments, possibly with tragic results.'   Doctors have learned that surgery does not need to be as extensive as was thought years ago. When treating many early melanomas, for instance, surgeons only remove 1 centimeter (less than ½ inch) of the normal tissue surrounding the melanoma. Deeper and more advanced cancers may need more extensive surgery. Depending on various considerations (tumor thickness, body location, age, etc.), the removal of nearby lymph nodes may be recommended. For advanced disease, when the melanoma spreads to other parts of the body, treatments using immunotherapy or chemotherapy are often recommended. Many of these new treatments have produced rather impressive improvements in longevity ."
How do doctors determine the staging and prognosis (outlook) of a melanoma?,"""The most useful criterion for determining prognosis is tumor thickness. Tumor thickness is measured in fractions of millimeters and is called the Breslow's depth. The thinner the melanoma, the better the prognosis. Any spread to lymph nodes or other body locations dramatically worsens the prognosis. Thin melanomas, those measuring less than 0.75 millimeters when examined microscopically, have excellent cure rates, generally with local surgery alone. For thicker melanomas, the prognosis is guarded.""'Melanoma is staged according to thickness, ulceration, lymph node involvement, and the presence of distant metastasis. The staging of a cancer refers to the extent to which it has spread at the time of diagnosis, and staging is used to determine the appropriate treatment. Stages 1 and 2 are confined to the skin only and are treated with surgical removal with the size of margins of normal skin to be removed determined by the thickness of the melanoma. Stage 3 refers to a melanoma that has spread locally or through the usual lymphatic drainage. Stage 4 refers to distant metastases to other organs, generally by spread through the bloodstream.' "
What is recurrent melanoma?,"'Recurrent melanoma refers to a recurrence of tumor at the site of removal of a previous tumor, such as in, around, or under the surgical ''scar''. It may also refer to the appearance of metastatic melanoma in other body sites such as skin, lymph nodes, brain, or liver after the initial tumor has already been treated. Recurrence is most likely to occur within the first five years, but new tumors felt to be recurrences may show up decades later. Sometimes it is difficult to distinguish recurrences from new primary tumors.' "
What is metastatic melanoma?,"'Metastatic melanoma is melanoma that has spread beyond its original site in the skin to distant tissue sites. There are several types of metastatic melanoma. There may be spread through the lymphatic system to local lymph nodes. This may show up as swollen lymph glands (usually painless) or as a string of skin tumors along a lymphatic chain. Melanoma may also spread through the bloodstream (hematogenous spread), where it may appear in one or more distant sites, such as the ''lungs'', liver, brain, remote skin locations, or any other body location.'  "
What are the signs of symptoms of metastatic melanoma?,"'Signs and symptoms depend upon the site of metastasis and the amount of tumor there. Metastases to the brain may first appear as ''headaches'', unusual numbness in the arms and legs, or ''seizures''. Spread to the liver may be first identified by abnormal blood tests of ''liver function'' long before the patient has ''jaundice'', a swollen liver, or any other signs of liver failure. Spread to the kidneys may cause ''pain'' and ''blood in the urine''. Spread to the lungs may cause ''shortness of breath'', other trouble ''breathing'', ''chest pain'', and continued ''cough''. Spread to bones may cause bone pain or broken bones called pathologic ''fractures''. A very high tumor burden may lead to ''fatigue'', ''weight loss'', ''weakness'' and, in rare cases, the release of so much melanin into the circulation that the patient may develop brown or black urine and have their skin turn a diffuse slate-gray color. The appearance of multiple blue-gray nodules (hard ''bumps'') in the skin of a melanoma patient may indicate widespread melanoma metastases to remote skin sites.' "
What are the treatments for metastatic melanoma?,"""Historically, metastatic and recurrent melanoma have been poorly responsive to chemotherapy. Immunotherapy, in which the body's own immune system is energized to fight the tumor, has been a focus of research for decades. A variety of newer medications target different points in the pathways of melanoma cell growth and spread. While the most appropriate use of these medications is still being defined, the best treatment for melanoma remains complete surgical excision while it is still small, thin, and has not yet had a chance to spread.""'Initial therapies to stimulate the immune system to help contain metastatic melanoma included infusions of ''interferon''-alpha and interleukin-2 (both parts of the immune response to cancer and infection), and a few patients have responded to these therapies. There has, however, been an explosion recently in the approval of a number of targeted therapies that act on specific stages in the cell cycle, especially those of abnormal cells, and affect those growth processes of the tumor cells. ''Drugs'"" that inhibit the kinase enzymes necessary for cell reproduction, include cobimetinib (Cotellic) and trametinib (Mekinist). Others target the signals for cell growth from abnormal BRAF genes and the enzymes they drive. Such medications in this family include dabrafenib (Tafinlar), vemurafenib (Zelboraf), and nivolumab (Opdivo). Pembrolizumab (Keytruda) blocks the tumor's ability to inhibit T cell activity. Ipilimumab (Yervoy) works directly on the T-lymphocyte pathway to activate the immune system. Many of these medications are now being used in combinations to get better therapeutic effects than they would by themselves. All of these medications have significant side effects, including some that are life-threatening, and are indicated only for stage 3 tumors to try to prevent recurrence and spread and stage 4 metastatic tumors that are no longer amenable to surgery."" "
What are the survival rates for metastatic melanoma?,"""Survival rates for melanoma, especially for metastatic melanoma, vary widely according to many factors, including the patient's age, overall health, location of the tumor, particular findings on the examination of the biopsy, and of course the depth and stage of the tumor. Survival statistics are generally based on 5-year survival rates rather than raw cure rates. Much of the success reported for the targeted therapies focuses on disease-free time because in many cases the actual 5-year survival is not affected. It is hoped that combination therapy discussed above will change that."" For stage 1 (thin melanoma, local only), 5-year survival is ≥ 90%. For stage 2 (thicker melanoma, local only), 5-year survival is 80%-90%. For stage 3 (local and nodal metastasis), 5-year survival is around 50%. For stage 4 (distant metastasis), 5-year survival is 10%-25% depending upon sex and other demographic factors."
What methods are available to help prevent melanoma?,"   Reducing sun exposure: Avoidance of ultraviolet light exposure, including exposure in tanning booths, is the best means of helping to prevent melanoma, followed by wearing hats and opaque clothing, and then followed by broad-spectrum waterproof sunscreens applied liberally to exposed skin. The consensus among dermatologists is that sunscreens are helpful and are certainly preferable to unprotected sun exposure. (Despite sensational articles in the popular press, there is no credible evidence that sunscreens can cause melanoma. Data to indicate increased melanoma risk did not take into consideration that the sunscreens used by the subjects [at least as well as they could remember after decades] were far inferior to current products, which usually have much higher ultraviolet B SPF protection as well as ultraviolet A protection.) Early detection: Get one's skin checked at least once. Then, if it is recommended, have one's skin checked on a regular basis. The American Academy of Dermatology sponsors free skin cancer screening clinics every May all over the country. Special ""Pigmented Lesion Clinics"" have also been established in many medical centers to permit close clinical and photographic follow-up of patients at high risk. Screening of high-risk individuals: Anyone at high risk, such as anyone with a close relative who has melanoma, should be screened by a doctor for melanoma."
What research is being done on melanoma?,"'Research in melanoma is headed in three directions: ''prevention'', more precise diagnosis, and better treatment for advanced disease.' Prevention: Public education and more widely available screening clinics can increase public awareness of the need for sun avoidance, sunscreen use, avoidance of tanning booths, and early detection of suspicious spots. More precise diagnosis: Newer experimental techniques, such as the confocal scanning laser microscope, may help doctors make more certain calls on borderline or suspicious spots without having to biopsy. Better treatment for advanced disease: Because conventional chemotherapy has been disappointing with melanoma, researchers have turned their attention to biologic treatments of advanced melanoma to stimulate the body's own immune response against the tumor. These new biologic treatments include immune checkpoint inhibitors, monoclonal antibodies, and drugs that target cell growth based on genetic changes in the melanoma. Many of these treatments are still investigational and intended for patients with widespread, recurrent life-threatening disease."
Where can people get more information about melanoma?," For further information about all aspects of melanoma, please visit the American Academy of Dermatology. One can obtain information about free skin cancer screening clinics held by the American Academy of Dermatology every May all over the country."
What is skin cancer?,"'Most skin ''cancers'' are locally destructive cancerous (''malignant'') growth of the skin. They originate from the cells of the ''epidermis'', the superficial layer of the skin. Unlike cutaneous ''malignant melanoma'', the vast majority of these sorts of skin cancers rarely spread to other parts of the body (''metastasize'') and become life-threatening.''There are three major types of ''skin cancer'': (1) ''basal cell carcinoma'' (the most common), (2) ''squamous cell carcinoma'' (the second most common), which originate from skin cells, and (3) ''melanoma'', which originates from the pigment-producing skin cells (melanocytes) but is less common, though more dangerous, than the first two varieties. Other rare forms of ''skin cancer'' include ''lymphomas'', Merkel cell cancers, and cancers of other tissue in the skin, including sarcomas as well as hair and sweat gland tumors. In this article, we will only be reviewing the most common forms of cancers, basal cell ''carcinoma'' and squamous cell carcinoma.'  "
What are the risk factors for skin cancer?,"'The most common risk factors for ''skin cancer'' are as follows.' Ultraviolet light exposure, either from the sun or from tanning beds. Fair-skinned individuals, with hazel or blue eyes, and people with blond or red hair are particularly vulnerable. The problem is worse in areas of high elevation or near the equator where sunlight exposure is more intense. A chronically suppressed immune system (immunosuppression) from underlying diseases such as HIV/AIDS infection or cancer, or from some medications such as prednisone or chemotherapy Exposure to ionizing radiation (X-rays) or chemicals known to predispose to cancer such as arsenic Certain types of sexually acquired wart virus infections People who have a history of one skin cancer have a 20% chance of developing second skin cancer in the next two years. Elderly patients have more skin cancers."
Is skin cancer hereditary?,"'Since most skin cancers are caused by ultraviolet light exposure, skin cancers are generally not considered to be ''inherited''. But the fact that skin cancer is much more common among poorly pigmented individuals and that skin color is inherited does support the proposition that genetics is very important. There are some very rare genetic syndromes that result in an increased number of skin cancers in those affected.' "
What causes skin cancer?,"'Except in rare instances, most skin cancers arise from DNA mutations induced by ultraviolet light affecting cells of the epidermis. Many of these early cancers seem to be controlled by natural immune surveillance, which when compromised, may permit the development of masses of malignant cells that begin to grow into tumors.' "
What are the different types of skin cancer?,"'There are several different types of skin cancers:' Basal cell carcinoma is the most common cancer in humans. Over 1 million new cases of basal cell carcinoma are diagnosed in the U.S. each year. There are several different types of basal cell carcinoma, including the superficial type, the least worrisome variety; the nodular type, the most common; and the morpheaform, the most challenging to treat because the tumors often grow into the surrounding tissue (infiltrate) without a well-defined border. Squamous cell carcinoma accounts for about 20% of all skin cancers but is more common in immunosuppressed people. In most instances, its biologic behavior is much like basal cell carcinoma with a small but significant chance of distant spread. Less common skin cancers include melanoma, Merkel cell carcinoma, atypical fibroxanthoma, cutaneous lymphoma, and dermatofibrosarcoma."
What are the signs and symptoms of skin cancer?,"'Most basal cell carcinomas have few if any symptoms. Squamous cell carcinomas may be painful. Both forms of skin cancer may appear as a sore that bleeds, oozes, crusts, or otherwise will not heal. They begin as a slowly growing bump on the skin that may bleed after minor ''trauma''. Both kinds of skin cancers may have raised edges and central ulceration.''Signs and symptoms of basal cell carcinomas include:''Signs and symptoms of squamous cell carcinomas include:''Actinic keratoses'' (AK), also called solar keratoses, are scaly, crusty lesions caused by damage from ultraviolet light, often in the facial area, ''scalp'', and backs of the hands. These are considered precancers because if untreated, up to 10% of actinic keratoses may develop into squamous cell carcinomas.'   Appearance of a shiny pink, red, pearly, or translucent bump Pink skin growths or lesions with raised borders that are crusted in the center A raised reddish patch of skin that may crust or itch, but is usually not painful A white, yellow, or waxy area with a poorly defined border that may resemble a scar Persistent, scaly red patches with irregular borders that may bleed easily Open sore that does not go away for weeks A raised growth with a rough surface that is indented in the middle A wart-like growth"
When is a mole dangerous or high risk for becoming a skin cancer?,"'Moles'' are almost always harmless and only very rarely turn into skin cancer. If a mole becomes cancerous, it would be a melanoma. There is a ''precancerous'' stage, called a ''dysplastic nevus'', which is somewhat more irregular than a normal mole. An early sign of melanoma is noticing a difference in a mole: asymmetry, irregular border, color changes, increasing diameter, or other evolving changes may signify a mole is a melanoma. ''Moles'' never become squamous cell carcinomas or basal cell carcinomas.' "
What are the most common sites where skin cancer develops?,"'Skin cancers typically arise in areas of the skin exposed to the sun repeatedly over many years such as on the face and nose, ears, back of the neck, and the bald area of the scalp. Less commonly, these tumors may appear at sites with only limited sun exposure such as the back, chest, or the extremities. However, skin cancer may occur anywhere on the skin.' "
How do physicians diagnose skin cancer?,"'A skin examination by a dermatologist is the way to get a definitive diagnosis of skin cancer. In many cases, the appearance alone is sufficient to make the diagnosis.''A ''skin biopsy'' is usually used to confirm a suspicion of skin cancer. This is performed by numbing the area under the ''tumor'' with a local anesthetic such as ''lidocaine''. A small portion of the tumor is sliced away and sent for examination by a pathologist, who looks at the tissue under a microscope and renders a diagnosis based on the characteristics of the tumor.'  "
What is the staging for skin cancer?,"'There is no specific staging system for basal cell carcinoma. If the tumor is wider than 2 cm (about ¾ inch diameter), it is probably a more serious tumor. Basal cell carcinomas of the ears, nose, and ''eyelid'' may also be of more concern, regardless of the size.''There is a staging system for squamous cell carcinoma. Large tumors that are thicker than 2 mm, invade the nerve structures of the skin, occur on the ear, and have certain worrisome characteristics under the microscope are of more concern. If the tumor metastasizes to a site at some distance from the ''primary tumor'', the cancer is likely to be a dangerous tumor.' "
What is the treatment for skin cancer?,"'There are several effective means of treating skin cancer. The choice of therapy depends on the location and size of the tumor, the microscopic characteristics of the cancer, and the general health of the patient.' 

Read Doctor's View
  Topical medications: In the case of superficial basal cell carcinomas, some creams, gels, and solutions can be used, including imiquimod (Aldara), which works by stimulating the body's immune system causing it to produce interferon which attacks the cancer, and fluorouracil (5-FU), a chemotherapy drug. Some patients do not experience any side effects of these topical treatments, but others may have redness, inflammation, and irritation. A drawback of topical medications is that there is no tissue available to examine to determine if a tumor is removed completely. Destruction by electrodessication and curettage (EDC): The tumor area is numbed with a local anesthetic and is repeatedly scraped with a sharp instrument (curette), and the edge is then cauterized with an electric needle. The advantage of this method is that it is fast, easy, and relatively inexpensive. The disadvantages are that the scar is often somewhat unsightly, and the recurrence rate is as high as 15%. Surgical excision: The area around the tumor is numbed with a local anesthetic. A football-shaped portion of tissue including the tumor is then removed and then the wound edges are closed with sutures. For very big tumors, skin grafts or flaps are needed to close the defect. The advantages of this form of treatment are that there is a greater than 90% cure rate, the surgical specimen can be examined to be sure that the whole tumor is successfully removed, and the scar produced is usually more cosmetically acceptable than that of the EDC procedure. It is a more complicated procedure and is more expensive than EDC. Mohs micrographic surgery: The site is locally anesthetized and the surgeon removes the visible tumor with a small margin of normal tissue. The tissue is immediately evaluated under a microscope and areas that demonstrate residual microscopic tumor involvement are re-excised and the margins are re-examined. This cycle continues until no further tumor is seen. This more complicated and expensive option is the treatment of choice for tumors where normal tissue preservation is vital, where the tumor margins are poorly defined, in tumors that have been previously treated and have recurred, and in certain high-risk tumors. Radiation therapy: Ten to fifteen treatment sessions deliver a high dose of radiation to the tumor and a small surrounding skin area. This form of treatment is useful in those who are not candidates for any surgical procedure. The advantage of radiation therapy is that there is no cutting involved. The disadvantages of this expensive alternative are that the treated area cannot be tested to be sure the whole tumor is gone and radiation scars look worse over time. It is, for this reason, it is usually reserved for elderly patients. Other types of treatments for skin cancers include cryosurgery where tissue is destroyed by freezing, photodynamic therapy (PDT) in which medication and blue light are used to destroy the cancerous tissue, laser surgery to vaporize (ablate) the skin's top layer and destroy lesions, and oral medications vismodegib (Erivedge) and sonidegib (Odomzo)."
What kinds of doctors treat skin cancer?,"'The main type of doctor who will treat skin cancer is a dermatologist. Your primary care physician or internist may first notice a sign of skin cancer but will refer you to a dermatologist for further testing and treatment. You may also see an oncologist, which is a cancer specialist.''If you have surgical removal of a tumor, depending on how much skin is removed, you may see ''plastic'' or reconstructive surgeon after the tumor removal to help restore the appearance of the skin, especially on the face.' "
What is the prognosis and survival rate for skin cancer?,"'The prognosis for ''nonmelanoma skin cancer'' is generally excellent. Both basal cell carcinoma and squamous cell carcinoma are highly curable. There are virtually no deaths from basal cell carcinoma and only rare deaths with squamous cell carcinoma skin cancers, mostly in immunosuppressed individuals. Depending on the method of treatment and the location and type of skin cancer, the likelihood of a recurrence of a previously treated skin cancer is as low as 1% to 2% for ''Mohs surgery'' and up to 10% to 15% for destruction by electrodesiccation and curettage.''Early detection of skin cancers can lead to better outcomes. Know your skin and if you have any moles or spots that are suspect, see a dermatologist for a skin ''cancer screening''. Awareness is key in identifying and treating skin cancers early.' "
Is it possible to prevent skin cancer?,"'Many skin cancers can be prevented by avoiding triggers that cause tumors to develop. ''Prevention'' strategies include protection from the sun by the use of sunscreens, protective clothing, and avoidance of the sun during the peak hours of 9 a.m. to 3 p.m. Parents should ensure children are protected from the sun. Do not use tanning beds, which are a major cause of excess ultraviolet light exposure and a significant risk factor for skin cancer. The American Academy of Dermatology (AAD) has noted a dramatic rise in the numbers and cost of skin cancer. Furthermore, there has been an increase in the total number of skin cancers and that new breakthrough treatments for melanoma, although expensive, comprise only a small portion of the total cost of skin cancer treatment. Most skin cancers are treated cost efficiently by dermatologists in an office setting.' "
Sunscreen use and vitamin D,"'A major source of ''vitamin D'"" comes from sunlight exposure, which leads to the production of the vitamin in the skin. Some argue sunscreens block out so much of the sun's rays that inadequate ""'vitamin D'' synthesis results. In fact, very few people actually apply ''sunscreen'' to every inch of their exposed skin, so ''vitamin D'' synthesis does occur. There is no reason not to use sunscreens because of a fear of low vitamin D. If there is a concern, vitamin D can be obtained by eating leafy vegetables or taking an oral multivitamin supplement.' "
What is melanosis coli?,"'Melanosis coli is a condition usually associated with chronic ''laxative'' use in which dark pigment is deposited in the lamina propria (one of the lining layers) of the ''large intestine'' (colon). The pigment deposition results in a characteristic dark brown to black discoloration of the lining of the large intestine. This condition is sometimes called pseudomelanosis coli because the pigment deposits consist of a pigment known as lipofuscin and do not contain ''melanin'' as implied by the term ""melanosis."" Lipofuscin is a cellular pigment that forms when cells are destroyed, often called ""wear and tear"" pigment that can be found throughout the body. '""The dark color of the intestinal lining may be uniform or patterned, and the discoloration may be slight or very pronounced. The intensity and pattern of the discoloration may even vary among different sites in the colon of a single person. The condition may also be reversed upon discontinuation of laxative use. In some cases, the wall of the colon appears normal to the eye, but microscopic evaluation of biopsies by a pathologist reveals areas of pigment in the colon's lining. The pigment in melanosis coli does not accumulate in polyps or tumors of the large intestine. "" "
What are the symptoms of melanosis coli?,'Melanosis coli does not cause symptoms. '  
What causes melanosis coli?,"'Melanosis coli usually results from chronic use of laxatives of the anthranoid group. Some examples of anthranoid laxatives are ''senna'' (sennosides; Senocot, ''Senokot'' EXTRA and others) and rhubarb derivatives. Many of these laxatives have been in use for hundreds of years. In 1997, the U.S. Food and Drug Administration (FDA) banned the use of the popular anthranoid laxativephenolphthalein due to fears that it might be carcinogenic (''cancer''-causing). Animal studies had shown that extremely high doses of phenolphthalein led to tumors in animals, but it has never been shown to cause ''cancers'' in humans. ''The anthranoid laxatives pass through the gastrointestinal tract unabsorbed until they reach the large intestine, where they are changed into their active forms. The resulting active compounds cause damage to the cells in the lining of the intestine and leads to apoptosis (a form of cell death). The damaged (apoptotic) cells appear as darkly pigmented bodies that may be taken up by scavenger cells known as macrophages. When enough cells have been damaged, the characteristic pigmentation of the bowel wall develops. The condition can develop after just a few months of laxative use.' "
How is melanosis coli diagnosed?,"'Melanosis coli can be observed during endoscopic procedures that examine the large intestine, such as ''colonoscopy'' and ''sigmoidoscopy''. Sometimes the diagnosis is made upon microscopic examination of biopsies taken during endoscopic procedures.' "
What is the prognosis (outcome) of melanosis coli?,"'If a person stops using anthranoid laxatives, the changes associated with melanosis coli lessen over time and may disappear. ''Early studies suggested that anthranoid laxatives might have carcinogenic or ''tumor''-promoting activities in humans and that the presence of melanosis coli might signal an increased risk for the development of ''colorectal cancer''. However, more recent follow-up studies have failed to show an association between ''colon cancer'' and anthranoid laxative use or between colon ''cancer'' and the finding of melanosis coli. ' "
What is MELAS?,"'MELAS is a rare ''genetic disorder'' which results in ''stroke'' and\xa0''dementia''. MELAS is an abbreviation that stands for Mitochondrial ''Encephalopathy'', Lactic acidosis, and ''Stroke''-like episodes.' "
What causes MELAS?,"'MELAS syndrome is caused by mutations in the genetic material (DNA) in the mitochondria. While most of our DNA is in the chromosomes in the cell nucleus, some of our DNA is in another important structure called the mitochondrion (plural: mitochondria).   '""The mitochondria are located outside the nucleus in the cell's cytoplasm. Each mitochondrion has a chromosome made of DNA that is quite different from the better known chromosomes in the nucleus. The mitochondrial chromosome is much smaller; it is round (whereas the chromosomes in the nucleus are normally shaped like rods); there are many copies of the mitochondrial chromosome in every cell; and no matter whether we are male or female, we inherit all of our mitochondrial chromosome from our mother.""'Much of the DNA in our mitochondria is used to manufacture proteins involved in the key function of mitochondria -- to produce energy and power the cells in our body.' "
What are the symptoms of MELAS?,"""As a result of the disturbed function of their cells' mitochondria, patients with MELAS develop""   brain dysfunction (encephalopathy) with seizures and headaches, as well as muscle disease with a build-up of lactic acid in the blood (a condition called lactic acidosis), temporary local paralysis (stroke-like episodes), and abnormal thinking (dementia)."
How is MELAS diagnosed?,"'The diagnosis of MELAS is usually suspected on clinical grounds. However, confirmation of the diagnosis usually requires a muscle or brain biopsy. The muscle biopsy shows characteristic ragged red fibers; a brain biopsy shows ''stroke''-like changes.' "
When do people with MELAS develop symptoms?,"'MELAS can affect people at very different times in life, ranging from age 4 to age 40 or more. However, most patients with MELAS syndrome show symptoms before they are 20 years old.'  "
How is MELAS treated?,"'There is no known treatment for the underlying disease, which is progressive and fatal. Patients are managed according to what areas of the body are affected at a particular time. antioxidants and ''vitamins'' have been used, but there have been no consistent successes reported.'  "
Are there other mitochondrial diseases?,"'Yes, mutations (genetic changes) in the mitochondrial chromosome are responsible for a number of other disorders aside from MELAS such as:''MELAS and all other mitochondrial diseases were not well understood before it was discovered that they were due to mutations in the chromosomes of the mitochondria.' an important eye disease called Leber hereditary optic atrophy; a type of epilepsy called MERRF which stands for Myoclonus Epilepsy with Ragged Red Fibers; and a neuromuscular disease called the Kearns-Sayre syndrome."
What is MELAS?,"'MELAS is a rare ''genetic disorder'' which results in ''stroke'' and\xa0''dementia''. MELAS is an abbreviation that stands for Mitochondrial ''Encephalopathy'', Lactic acidosis, and ''Stroke''-like episodes.' "
What causes MELAS?,"'MELAS syndrome is caused by mutations in the genetic material (DNA) in the mitochondria. While most of our DNA is in the chromosomes in the cell nucleus, some of our DNA is in another important structure called the mitochondrion (plural: mitochondria).   '""The mitochondria are located outside the nucleus in the cell's cytoplasm. Each mitochondrion has a chromosome made of DNA that is quite different from the better known chromosomes in the nucleus. The mitochondrial chromosome is much smaller; it is round (whereas the chromosomes in the nucleus are normally shaped like rods); there are many copies of the mitochondrial chromosome in every cell; and no matter whether we are male or female, we inherit all of our mitochondrial chromosome from our mother.""'Much of the DNA in our mitochondria is used to manufacture proteins involved in the key function of mitochondria -- to produce energy and power the cells in our body.' "
What are the symptoms of MELAS?,"""As a result of the disturbed function of their cells' mitochondria, patients with MELAS develop""   brain dysfunction (encephalopathy) with seizures and headaches, as well as muscle disease with a build-up of lactic acid in the blood (a condition called lactic acidosis), temporary local paralysis (stroke-like episodes), and abnormal thinking (dementia)."
How is MELAS diagnosed?,"'The diagnosis of MELAS is usually suspected on clinical grounds. However, confirmation of the diagnosis usually requires a muscle or brain biopsy. The muscle biopsy shows characteristic ragged red fibers; a brain biopsy shows ''stroke''-like changes.' "
When do people with MELAS develop symptoms?,"'MELAS can affect people at very different times in life, ranging from age 4 to age 40 or more. However, most patients with MELAS syndrome show symptoms before they are 20 years old.'  "
How is MELAS treated?,"'There is no known treatment for the underlying disease, which is progressive and fatal. Patients are managed according to what areas of the body are affected at a particular time. antioxidants and ''vitamins'' have been used, but there have been no consistent successes reported.'  "
Are there other mitochondrial diseases?,"'Yes, mutations (genetic changes) in the mitochondrial chromosome are responsible for a number of other disorders aside from MELAS such as:''MELAS and all other mitochondrial diseases were not well understood before it was discovered that they were due to mutations in the chromosomes of the mitochondria.' an important eye disease called Leber hereditary optic atrophy; a type of epilepsy called MERRF which stands for Myoclonus Epilepsy with Ragged Red Fibers; and a neuromuscular disease called the Kearns-Sayre syndrome."
What is melasma? What are symptoms and signs of melasma?,"'Prevention is primarily aimed at facial ''sun protection'' and sun avoidance. Treatment requires regular ''sunscreen'' application, medications such as 4% hydroquinone and other fading creams.' Melasma is a very common patchy brown, tan, or blue-gray facial skin discoloration, usually seen in women in the reproductive years. Melasma usually appears on the;upper cheeks,upper lip,forehead, and chin of women 20-50 years of age. upper cheeks, upper lip, forehead, and c hin of women 20-50 years of age. Melasma is thought to be primarily related to;external sun exposure,external hormones like birth control pills, andinternal hormonal changes as during pregnancy. external sun exposure, external hormones like birth control pills, and internal hormonal changes as during pregnancy. Most people with melasma have a history of daily or intermittent sun exposure, although heat is also suspected to be an underlying factor. Melasma is most common among pregnant women, especially those of Latin and Asian descents. People with olive or darker skin, like Hispanic, Asian, and Middle Eastern individuals, have higher incidences of melasma. Melasma is rare in males."
What causes melasma?,"'The exact cause of melasma remains unknown. Experts believe that the dark patches in melasma could be triggered by several factors, including ''pregnancy'', ''birth control pills'', ''hormone replacement therapy'' (''HRT'' and ''progesterone''), family history of melasma, race, and anti-''seizure'' medications. Sunlight is considered the most important factor in the production of melasma, especially in individuals with a genetic predisposition to this condition. Clinical studies have shown that individuals typically develop melasma in the summer months, when the sun is most intense. In the winter, the pigmentation in melasma tends regress.''When melasma occurs during pregnancy, it is also called chloasma, or ""the ''mask of pregnancy''."" ''Pregnant'' women experience increased estrogen, ''progesterone'', and melanocyte-stimulating hormone (MSH) levels during the second and third ''trimesters'' of pregnancy. Melanocytes are the cells in the skin that deposit pigment. However, it is thought that pregnancy-related melasma is caused by the presence of increased levels of progesterone and not due to estrogen and MSH. Studies have shown that ''postmenopausal'' women who receive progesterone ''hormone replacement therapy'' are more likely to develop melasma. ''Postmenopausal'' women receiving estrogen alone seem less likely to develop melasma.''In addition, products or treatments that irritate the skin may cause an increase in ''melanin'' production and accelerate melasma symptoms.''People with a genetic predisposition or known family history of melasma are at an increased risk of developing melasma. Important prevention methods for these individuals include sun avoidance and application of extra sunblock to avoid stimulating pigment production. These individuals may also consider discussing their concerns with their doctor and avoiding ''birth control'' pills and hormone replacement therapy (''HRT'') if possible.'  "
Where does melasma appear on the body?,"'Melasma is characterized by discoloration or ''hyperpigmentation'' primarily on the face.''Three types of common facial patterns have been identified in melasma, including the;''The centrofacial pattern is the most prevalent form of melasma and includes\xa0the;''The malar pattern includes the upper cheeks. The jawbone pattern is specific to the jaw.''The upper sides of the neck may less commonly be involved in melasma. Rarely, melasma may occur on other body parts like the forearms. One study confirmed the occurrence of melasma on the forearms of people being given progesterone. This was a unique pattern seen in a Native American study.'   center of the face (centrofacial), cheekbones (malar), and jawbone (mandibular). forehead, cheeks, upper lip, nose, and chin."
What are the types of melasma?,'There are four types of pigmentation patterns in melasma:' Epidermal melasma is identified by the presence of excess melanin in the superficial layers of skin. Dermal melasma is distinguished by the presence of melanophages (cells that ingest melanin) throughout the dermis. Mixed melasma includes both the epidermal and dermal type. Excess melanocytes are present in the skin of dark-skinned individuals.
What tests diagnose melasma?,"""Melasma is readily diagnosed by recognizing the typical appearance of brown skin patches on the face. Dermatologists are physicians who specialize in skin disorders and often diagnose melasma by visually examining the skin. A black light or Wood's light (340-400 nm) can assist in diagnosing melasma, although is not essential for diagnosis. In most cases, mixed melasma is diagnosed, which means the discoloration is due to pigment in the dermis and ""'epidermis''. Rarely, a ''skin biopsy'' may be necessary to help exclude other causes of this local skin hyperpigmentation.' "
