Questions,Answer
Is it possible to prevent croup?,"'There is no current vaccination to prevent croup. However, several laboratories are working diligently to develop one. The infectious virus is most commonly transmitted by ''coughing'' or ''sneezing''. Touching objects contaminated with infectious viral particles also allows transmission of the virus. Airborne viral particles can be infectious for about one hour. Virus on objects remains infectious for several hours. Avoiding these exposures can prevent croup.' "
What is the prognosis if my child develops croup?, The prognosis for a child who develops croup is excellent. Most cases of croup can be managed at home by exposing the child to cool moist air. Rarely will a child need a dose of oral steroid medication. It is extremely rare for an otherwise healthy child to be hospitalized for croup.
What is throat (larynx) cancer?,"'Throat cancer (''laryngeal cancer'') is a general term that usually refers to cancer of the pharynx and/or larynx (voice box). Regions included when considering throat cancer include the pharynx (nasopharynx, oropharynx, hypopharynx [cancers that occur in the tissues of the throat adjacent to the larynx], glottis, supraglottis, and subglottis); about half of throat cancers develop in the larynx (the part of the throat with the vocal cords), and the other half in the pharynx (pharyngeal cancer). Consequently, any cancers (growth and/or spread of abnormal cells that form tumors or ''metastasize'' to other parts of the body) that develop in these regions of the throat are considered throat cancers. For this article, the terms throat cancer and larynx cancer will be interchangeable. The term laryngeal cancer also is used to refer to larynx cancer. ''Nasopharyngeal cancer'' and oropharyngeal cancer (mouth and pharynx) or will not be discussed in this article.''Some investigators consider throat cancers a subset of esophageal cancers. For this article, only throat cancers will be discussed. Esophageal cancers have the potential to cause throat symptoms such as burning or ''pain'' (pressure) in the throat as well as the chest since they can extend throughout the ''esophagus'' from just below the pharynx to the junction of the esophagus and stomach. Moreover, esophageal cancers may include all of the throat cancer signs, symptoms, and most diagnostic and treatment protocols discussed in this article -- particularly when they are located high in the esophagus.''The American Cancer Society statistics suggest that about 12,410 new cases of laryngeal cancer will occur in 2019 (9,860 in men and 2,550 in women), with about 3,760 deaths. Five-year survival rates vary somewhat with the location of the cancer and its stage (see below). Most types have a 5-year survival rate in stage I and/or II that range from about 53%-64% except for those that occur in the glottis (the part of the larynx including the vocal cords), which is about 74%-90%. Stages III-IV 5-year survival varies from about 6%-24%, with stage IV having the lowest 5-year survival rate.' "
What causes throat cancer?,"'Although it is not clear exactly what causes throat cancers, the cancerous cells develop when genetic mutations allow the cells to grow uncontrollably to form tumors (masses of cancer cells) that may metastasize (spread) to other areas in the body. Some of the factors that can lead to genetic mutations in the cells of the throat include ''cigarette smoking'', infections with the ''human papillomavirus'' (''HPV'' [or ''HPV''-related infections]), and exposure to toxic substances like ''asbestos'' or large quantities of ''alcohol''.' "
What are the risk factors for throat cancer?,"'Some of the risk factors for throat cancer are related to lifestyle. For example, individuals can increase the risk of such cancers by ''smoking'' or using other tobacco products, chewing betel nuts (a common practice by South Asians), drinking excess alcohol, and consuming insufficient ''vitamin A''. Exposure to asbestos, poor ''dental hygiene'', and especially exposure to HPV human papillomavirus are also risk factors in some case-control studies. HPV exposure is significant because about 50% to 90% of squamous cell carcinomas (squamous cell cancer), the most common type of throat cancers, have been linked to HPV infections that can be acquired with oral sex. Some researchers think infection with the ''Epstein-Barr virus'' is a risk factor. In addition, being male and/or having an African-American heritage also increases risk.' "
What are the types of larynx (throat) cancer?,"'The types of larynx (throat) cancers are as follows:' Squamous cell carcinoma (most common type of throat cancer) Adenocarcinoma (cancer of glandular cells that release mucus, occurs infrequently) Other types that may occur rarely are as follows:LymphoepitheliomaMucoepidermoid carcinomaSpindle cell carcinomaVerrucous cancerLymphomaUndifferentiated carcinomaSarcomaMelanoma Lymphoepithelioma Mucoepidermoid carcinoma Spindle cell carcinoma Verrucous cancer Lymphoma Undifferentiated carcinoma Sarcoma Melanoma"
What are the symptoms and signs of throat cancer?,"'The symptoms and signs of throat cancer often vary from person to person. The most common signs and ''symptoms of throat cancer'' are nonspecific. Not every patient will exhibit each sign and symptom of these ''throat cancer symptoms'', but each patient will usually have at least one or two of the following:''As stated above, these symptoms and signs are not diagnostic for throat cancer because many other problems can mimic the throat cancer. However, any person who develops these signs and symptoms and has risk factors for throat cancer should immediately discuss them with his or her physician.'   Voice change or hoarseness of the voice Cough (usually chronic) Sore throat (usually chronic) Throat discomfort (feeling like something is caught in the throat) Difficulty swallowing or swallowing problems with certain foods A mass or lump in the neck Weight loss (unintentional) Some difficulty with breathing Ear pain Constant phlegm production"
How do health care professionals diagnose throat cancer?,"""The person's individual history (especially the presence of potential risk factors) and physical examination may provide a physician with enough suspicious information that the physician will consider throat cancer as a possible diagnosis. Consequently, the physician may strongly suggest doing additional tests to confirm or exclude the diagnosis of throat cancer. Although imaging tests such as CT, ""'MRI'', PET scan, and others like chest ''X-rays'', laryngoscopy, and barium swallows provide very useful information about extent and location of the cancer, the definitive diagnosis of throat cancer is made by biopsy of the tumor. Biopsy may be done by surgical incision in the neck, fine needle aspiration of the tumor, or by an endoscopic biopsy.' "
How do health care professionals determine throat cancer staging?,"'Throat cancer staging is determined by a TNM staging system. The system was developed by the American Joint Committee on Cancer (AJCC) and is presented below.''All of this information is combined to arrive at a disease stage. After stage 0 (which is ''carcinoma in situ'' or cancer that has not grown beyond the cells lining the throat), stages are labeled using Roman numerals from I through IV (that is, 1 through 4). The smaller the number, the less the cancer has spread. A higher number, for example stage IV, indicates a more serious stage of the disease.' T stands for tumor (how far it has spread within the larynx or pharynx and to nearby tissues). N describes whether the cancer has spread to nearby lymph nodes. M stands for metastasis (spread of the cancer) to distant organs."
What kinds of specialists treat throat cancer?,"""Most institutions take a team approach to each individual with throat cancer. In general, depending upon the extent of the individual's cancer (see, TMN system above), a person's team of specialists (usually board-certified) may include the following:""'The involvement of many specialists has been found to provide an individual with the best chance of treating and/or surviving the various types of throat cancers, follow-up treatments, and reducing symptoms. These specialists also can identify local support groups that can help the patient and family members cope with the lifestyle changes needed to live well with the disease.' Oncologists Surgeons Plastic surgeons Radiation oncologists Swallowing experts Dentists Speech pathologists Dietitians Therapists (physical, occupational, and speech)"
What is the treatment for throat cancer?,"""The treatment for throat cancer depends upon the extent and seriousness of the disease. As stated by the MD Anderson Cancer Center and others, treatment is tailored to the individual to provide him or her with the best chance for a successful outcome. Treatment strives to preserve the patient's ability to eat, speak, and live a normal healthy life. Treatment plans for throat cancers usually include one or more of the following techniques: surgery, radiation therapy, chemotherapy, proton therapy, targeted therapies, and possibly participation in throat cancer ""'clinical trials''. Brief descriptions of the major components for throat cancer therapy are as follows:''Side effects of treatment vary from person to person. However, some of the most common side effects include inflammation of mucous membranes, ''dry mouth'', skin changes (especially after radiotherapy), ''nausea'' and ''vomiting'' (especially with chemotherapy), ''fatigue'', ''sore throat'', ''difficulty swallowing'', increased sticky phlegm production, ''loss of appetite'', loss of taste, ''hair loss'', and breathing difficulties. In many patients who develop side effects, most effects will last from a few weeks to a few months although in a few patients they may remain indefinitely.'   Surgery: There are many types of surgery for throat cancer, including minimally invasive, transoral laser microsurgery, endoscopic, laser, robotic, and tumor excision surgery, like supracricoid partial laryngectomy to allow more normal function in swallowing and speech without a stoma (a surgically made opening in the neck that allows breathing). Chemotherapy: These are anti-cancer drugs used to shrink tumors and/or kill cancer cells after surgery and/or radiation treatment. Chemotherapy (for example, cetuximab [Erbitux]) often is used in combination with other therapies. Radiation therapy: Brachytherapy involves placement of radioactive beads close to a tumor. 3-D radiation beam therapy and intensity-modulated radiotherapy may be tailored to the specific shape of the tumor. Often, radiation may be used as a first-line treatment; high-energy radiation beams may destroy or shrink the tumor. Proton therapy: This radiation doses using pencil beam technology directed at the tumor while preserving nearby healthy tissue. Targeted therapies: These drugs are used to stop the growth of cancer cells by interfering with proteins and/or other receptors on cancer cells. Cancer clinical trials: This involves the use of experimental drugs or other methods that may show promise in survival and/or reduction in clinical symptoms."
Are there home remedies for throat (larynx) cancer?,"'There are no home remedies that can cure throat cancers. However, there are home remedies that might reduce some of the symptoms in some patients. They are not medically recommended as initial or first treatments but like most home remedies may reduce some symptoms in certain patients. They are as follows:''Patients should discuss with their doctors the use of these home remedies before trying them.' Herbs (for example, green tea and garlic) Dietary supplements including vitamins and foods containing vitamin C and folate Hydrotherapy (hot and/or cold wraps) Acupuncture Physical therapy Lifestyle changes, including exercise, appropriate diet, and avoidance of smoking"
What kind of support is available for those with throat cancer?,"'Most treatment methods involve continued support for those with throat cancer. Patients receive rehabilitation support such as physical, occupational, and speech therapy. Other patients may require additional surgical treatment such as reconstructive surgery and/or ''dental implants''. In addition, speech pathologists, audiologists, and experts in swallowing rehabilitation may be needed. Support groups may provide additional helpful advice about coping with the disease.' "
What is the prognosis for patients with throat cancer?,"'The prognosis or outcome for patients with throat cancer varies with the stage and location of the cancer. Most prognostic indicators are based on a 5-year relative survival rate that varies with the type of cancer and its stage. The best survival is in cancer of the glottis (90%) and worst is in cancer of the hypopharynx (53%), both beginning at stage I over a 5-year period. Unfortunately, in all individuals with throat cancer, the 5-year survival rate declines as the stages progress from 1 to IV. Consequently, the earlier the cancer is diagnosed (early-stage) and treated the better the potential outcome.' "
Is it possible to prevent throat cancer?,"'Although general throat ''cancer screening'' is not available, those individuals that are at higher risk for throat cancer may need to see their physicians if any signs and symptoms raise suspicion of throat cancer. Consequently, those who are at increased risk such as individuals who smoke or who may have been exposed to HPV, asbestos, nickel, or sulfuric acid fumes are at higher risk. Avoiding such risky situations can reduce the risk of throat cancer but there is no guarantee that it can be prevented. However, one excellent way to reduce the cancer risk is to have young men and women be vaccinated with the ''HPV vaccine''.' "
Introduction to LASEK Laser Eye Surgery,"'LASEK'' ''laser eye surgery'' is a newer surgery that combines many of the benefits of older vision correction surgeries, explain doctors at The Cleveland Clinic.''Laser epithelial keratomileusis, or LASEK, combines benefits of the two most commonly performed procedures -- ''LASIK'' and PRK. LASEK laser eye surgery is used to treat ''astigmatism'', ''nearsightedness'' or ''farsightedness''.''In LASEK laser eye surgery, the epithelium, or outer layer of the ''cornea'', is cut not with the microkeratome cutting tool used in ''LASIK'', but with a finer blade called a trephine and a 20% ''alcohol'' solution.' "
What Are the Advantages of LASEK Laser Eye Surgery?, Complications associated with cutting and reattaching the flap in the cornea are avoided. LASEK laser eye surgery causes dry eye less frequently than LASIK laser eye surgery.
What Are the Disadvantages of LASEK Laser Eye Surgery?," Longer visual recovery time compared to LASIK laser eye surgery. Many LASEK patients will not fully recover functional vision for 1 to 2 weeks while their eye heals, which is similar to the healing time experienced in PRK laser eye surgery. LASIK laser eye surgery patients often have good vision by the day after surgery. LASEK laser eye surgery may cause more pain and discomfort than LASIK , but less pain than PRK laser eye surgery. Most LASEK laser eye surgery patients say the discomfort lasts about 2 days or less. Patients need to wear a ""bandage contact lens"" for about 3 or 4 days after LASEK laser eye surgery to serve as a protective layer between your blinking eyelids and the treated eye surface, which is not necessary after LASIK. Patients must use topical steroid drops for several weeks longer than that used after LASIK laser eye surgery."
What Are the Side Effects of LASEK Laser Eye Surgery?,"'LASEK laser eye surgery shows side effects less frequently than is seen with PRK, however side effects may occur. These may include:' Sensation of having a foreign object in your eye (can 
  last anywhere from 1 to 4 days) 
   Temporary reduced vision under poorly lit conditions 
  (up to 12 months) 
   Dry eyes, requiring the use of moisturizing drops (up to 6 months) 
   Hazy or cloudy vision (should disappear within 6 to 9 months)"
How Do I Know if LASEK Laser Eye Surgery Is for Me?,"'LASEK laser eye surgery may be better for patients who have steep or very thin corneas, which make it difficult for the surgeon to make a proper LASIK flap. Since traumatic injury to the eye is more serious after LASIK than LASEK laser eye surgery, patients who engage in professional or leisure activities that put their eyes at increased risk for injury (such as boxing) may be better suited for LASEK. LASEK laser eye surgery is better for people with ''dry eye syndrome'' because in avoiding a deeper flap, the corneal nerves responsible for the tearing reflex are not cut.' "
How Do I Prepare for LASEK Laser Eye Surgery?,"'Before your LASEK laser eye surgery you will have met with a coordinator who will discuss what you should expect during and after the laser eye surgery. During this session your medical history will be evaluated and your eyes will be tested. Likely tests include measuring corneal thickness, refraction, and pupil dilation. Once you have gone through your evaluation, you will meet the surgeon, who will answer any further questions you may have. Afterwards, you can schedule an appointment for the procedure.''If you wear rigid ''gas'' permeable ''contact lenses'"", you should not wear them for three weeks before your surgery. Other types of contact lenses shouldn't be worn for at least three days prior to surgery. Be sure to bring your ""'eyeglasses'' to the surgeon so your prescription can be reviewed.''On the day of your LASEK laser eye surgery, eat a light meal before going to the doctor, and take all of your prescribed medications. Do not wear eye ''makeup'"" or have any bulky accessories in your hair that will interfere with positioning your head under the laser. If you do not feel well that morning, call the doctor's office to determine whether the procedure needs to be postponed."" "
What Happens During LASEK Laser Eye Surgery?,"'LASEK laser eye surgery is done under local anesthesia. During the procedure, the top layer of cells, or epithelium, is treated with alcohol for about 30 seconds to detach it from the underlying tissue. It is then lifted or rolled back so that the eye doctor can access the cornea tissue. The newly exposed tissue is treated with the same laser used in LASIK laser eye surgery and PRK. Then the top layer of cells is replaced.''This is in contrast to LASIK laser eye surgery, in which a cutting device makes a flap in the cornea. LASEK laser eye surgery differs from PRK by preserving the top layer of cells, rather than scraping them away and waiting for them to grow back. This is believed to facilitate healing of the cornea with less discomfort than PRK.' "
What Happens After LASEK Laser Eye Surgery?,"'After LASEK laser eye surgery, expectations are similar to what can expected after LASIK. However, even though the flap created by LASEK laser eye surgery heals in about a day, patient usually wear a special contact lens that acts as a bandage for up to four days after surgery. Patients also may experience irritation in their eye during the first day or two after LASEK laser eye surgery For patients who undergo the LASIK procedure, good vision is usually attained in a few days. For LASEK laser eye surgery this may take as long as a week.''You will revisit the doctor for an evaluation the day after LASEK laser eye surgery, as well as one week and three months after surgery.' "
When to Call the Doctor,"'If you have any questions after your LASEK laser eye surgery or if you experience pain, a sudden decrease in vision, ''red eye''(s), or discharge from your eye(s), contact your eye doctor immediately.''Reviewed by the doctors at The Cleveland Clinic Cole Eye Institute.    ' "
Introduction,"'Laser resurfacing is a treatment to reduce facial ''wrinkles'' and skin irregularities, such as blemishes or ''acne'' ''scars''.''The technique directs short, concentrated pulsating beams of light at irregular skin, precisely removing skin  layer by layer. This popular procedure is also called lasabrasion, laser peel, or laser vaporization.' "
Who Is a Good Candidate For Laser Resurfacing?,"'If you have fine lines or ''wrinkles'' around your eyes or mouth or on your forehead, shallow scars from ''acne'', or non-responsive skin after a ''facelift'', then you may be a good candidate for laser skin resurfacing.''If you have active ''acne'' or if you have very dark skin, you may not be a candidate. This technique is also not recommended for ''stretch marks''. You should discuss whether laser resurfacing is right for you by consulting with the doctor before having the procedure done.' "
How Does Laser Skin Resurfacing Work?,'The two types of lasers most commonly used in laser resurfacing are carbon dioxide (CO2) and erbium. Each laser vaporizes skin cells damaged at the surface-level.' 
CO2 Laser Resurfacing,"'This method has been used for years to treat different skin issues, including ''wrinkles'', scars, ''warts'', enlarged oil glands on the nose, and other conditions.''The newest version of CO2 laser resurfacing uses very short pulsed light energy (known as ultrapulse) or continuous light beams that are delivered in a scanning pattern to remove thin layers of skin with minimal heat damage. Recovery takes up to two weeks.' "
Erbium Laser Resurfacing,"'Erbium laser resurfacing is designed to remove surface-level and moderately deep lines and wrinkles on the face, hands, neck, or chest. One of the benefits of erbium laser resurfacing is minimal burning of surrounding tissue. This laser causes fewer side effects -- such as swelling, ''bruising'', and redness -- so your recovery time should be faster than with CO2 laser resurfacing. In some cases, recovery may only take one week Ask your doctor how long recovery is likely to take for you.''If you have a darker skin tone, erbium laser resurfacing may work better for you.' "
Preparing for Laser Resurfacing,"'Start by consulting a ''plastic surgeon'"" or dermatologist to find out if you're a good candidate. Be sure to choose a doctor who has documented training and experience in laser skin resurfacing. The doctor will determine which laser treatment is best for you after considering your medical history, current health, and desired results.""'Tell the doctor if you get ''cold sores'' or ''fever blisters'' around your mouth. Laser skin resurfacing can trigger breakouts in people who are at risk.''If you decide to go ahead with laser skin resurfacing, your doctor will ask you to avoid taking any medications or ''supplements'' that can affect clotting -- such as ''aspirin'', ''ibuprofen'', or ''vitamin E'' -- for 10 days before surgery.''If you smoke, you should stop for two weeks before and after the procedure. ''Smoking'' can prolong healing.''Your doctor may prescribe an antibiotic beforehand to prevent ''bacterial infections'' and also an antiviral medication if you are prone to ''cold sores'' or ''fever blisters''.' "
What to Expect,"'Generally, laser resurfacing is an outpatient procedure, meaning there is no overnight stay.''The doctor may treat individual wrinkles around your eyes, mouth, or forehead or treat your entire face. For small areas, the doctor will numb the areas to be treated with a local anesthetic. The doctor may also sedate you. You may get general anesthesia if your whole face is being treated.''If the doctor is just treating parts of your face, the procedure will take about 30 to 45 minutes. A full-face treatment takes up to two hours.'""Following the laser procedure, the doctor will bandage the treated area. Starting 24 hours after treatment, you will need to clean the treated area four to five times a day. Then you'll need to apply an ointment, such as petroleum jelly, to prevent scabs from forming. This ""'wound care'' is intended to prevent any scab formation. In general, the areas heal in 10 to 21 days, depending on the condition that was treated.'""It's normal to have swelling after laser skin resurfacing. Your doctor may prescribe steroids to manage swelling around your eyes. Sleeping on an extra pillow at night can help ease swelling. Putting an ice pack on the treated area also helps in the first 24 to 48 hours after laser resurfacing.""'You may feel ''itching'' or stinging for 12 to 72 hours after the procedure. Five to seven days after laser resurfacing, your skin will become dry and peel.''Once the skin heals, you can wear oil-free ''makeup'' to minimize redness, which usually fades in two to three months.''You will probably notice that your skin is lighter for a while after surgery. It is particularly important that you use a ""broad-spectrum"" ''sunscreen'', which screens ultraviolet B and ultraviolet A rays, to protect your skin during that time. When selecting a sunscreen, look for one specially formulated for use on the face. It should have a ''sun protection'' factor (''SPF'') of 50 or higher.''It is also important to keep your new skin well moisturized. If you use ''Retin A'' or glycolic acid products, you should be able to start using them again about six weeks after the procedure or when the doctor says you can.''Once the treated areas have healed, you can wear makeup to hide the pink to red color that is typically seen after laser skin resurfacing. Green-based make-ups are particularly suitable for this camouflage since they neutralize the red color. Oil-free make-ups are recommended after laser resurfacing. The redness in the laser treated sites generally fades in two to three months. But it may take as long as six months for the redness to completely disappear. Redness generally lasts longer in people with fair skin.''People with darker skin tones are more likely to get darker pigmentation. This may be minimized by using  a bleaching agent before and after laser skin resurfacing.' "
Complications of Laser Skin Resurfacing,"'Although skin resurfacing cannot produce perfect skin, it can improve the appearance of your skin. Potential risks of the procedure include:''Milia, which are small white ''bumps'', may appear in the laser-treated areas during healing. Your doctor can treat those.' Burns or other injuries from the laser's heat Scarring Changes in the skin's pigmentation, including areas of darker or lighter skin Reactivating herpes cold sores Bacterial infection"
Cost of Laser Skin Resurfacing,"'In 2011, the national average cost for laser skin resurfacing was about $2,300, according to the American Society of ''Plastic'' Surgeons. However, costs vary widely depending on where the procedure is being done.''Because laser skin resurfacing is considered a cosmetic procedure, most medical insurance companies will not cover it. There may be an exception if you get the procedure to modify scars or remove ''precancerous'' growths on your skin.''Talk with your doctor and your insurance company before the procedure about what the costs will be and what, if anything, insurance will pay for. Most doctors offer financing options.''WebMD Medical Reference' "
Introduction to LTK Laser eye Surgery,"'Laser thermokeratoplasty, or LTK ''laser eye surgery'', is a new procedure used to treat ''farsightedness'' and ''astigmatism''.''During LTK laser eye surgery, a laser beam uses heat to shrink and reshape the ''cornea''. Vision problems from ''farsightedness'' or ''astigmatism'' are corrected in a matter of seconds, without any cutting or removal of tissue.''Although highly effective in the short-term, the results of LTK laser eye surgery are not permanent. Your vision gradually regresses, mostly during the first three months following LTK laser eye surgery. To compensate, the doctor will intentionally overcorrect, so you end up with your desired vision.' "
What are the advantages of LTK laser eye surgery?,'The advantages of LTK laser eye surgery include:' Little risk of infection or vision loss since the laser is the only thing that touches the eye during LTK laser eye surgery. LTK laser eye surgery s very fast. Little discomfort results from LTK laser eye surgery and patients are often able to resume normal activities the following day.
What Are the Disadvantages of LTK Laser Eye Surgery?,'The disadvantages of LTK laser eye surgery include:' LTK laser eye surgery is not permanent. Patients experience temporary nearsightedness following the procedure since over-correction of vision is required to account for regression. Some patients may even need to wear glasses for a few weeks following LTK laser eye surgery. It is common for people who have had the LTK laser eye surgery to lose about half of the corrective effects within two years of the surgery.
What Are the Potential Side Effects of LTK Laser Eye Surgery?,"'Other than nearsightedness, you may also feel as if you have a foreign object in your eye. But this sensation should go away after the first day with the help of eye drops given to you by your doctor. You may also experience ''sensitivity to light'' the first day or so following LTK laser eye surgery, but ''pain'' or other discomfort is rarely associated with this procedure.' "
Who's a Candidate for LTK Laser Eye Surgery?,"'Due to its non-permanent effects, LTK laser eye surgery is only performed in people over the age of 40 who are mildly farsighted. Other than age, the qualifications for this surgery are the same as the  qualifications for any refractive surgery.' "
How Should I Prepare for LTK Laser Eye Surgery?,"'Before your LTK laser eye surgery you will meet with a coordinator who will discuss what you should expect during and after the surgery. During this session your medical history will be evaluated and your eyes will be tested. Likely tests include measuring corneal thickness, refraction, and pupil dilation. Once you have gone through your evaluation, you will meet the surgeon, who will answer any further questions you may have. Afterwards, you can schedule an appointment for the procedure.''If you wear rigid ''gas'' permeable ''contact lenses'"", you should not wear them for three weeks before your surgery. Other types of contact lenses shouldn't be worn for at least three days prior to surgery. Be sure to bring your ""'eyeglasses'' to the surgeon so your prescription can be reviewed.''On the day of your surgery, eat a light meal before going to the doctor and take all of your prescribed medications. Do not wear eye ''makeup'"" or have any bulky accessories in your hair that will interfere with positioning your head under the laser. If you do not feel well that morning, call the doctor's office to determine whether the procedure needs to be postponed."" "
What Happens During the LTK Laser Eye Surgery?,"'LTK laser eye surgery is done under a local anesthesia. During LTK laser eye surgery, a laser beam uses heat to shrink and reshape the cornea. Vision is corrected in a matter of seconds, without any cutting or removal of tissue.' "
What Should I Expect After LTK Laser Eye Surgery?,"'After LTK laser eye surgery, most doctors will schedule follow-up appointments for the next day as well as for one week, one month, and 3-6 months after LTK laser eye surgery. To prevent infection or any irritation that may occur, you will be given antibiotic drops as well as anti-inflammatory drops to take for one week after LTK laser eye surgery.''As previously mentioned, for the first week after LTK laser eye surgery it is common to experience nearsightedness, however as the regression slows your distance vision will improve considerably. From the end of the first week to 3 months following LTK laser eye surgery, you should expect some fluctuations of vision.''Reviewed by the doctors at The Cleveland Clinic Cole Eye Institute.    ' "
Introduction,"""Lasers have been used in dentistry since 1994 to treat a number of dentalproblems. But, despite FDA approval, no laser system has received the AmericanDental Association's Seal of Acceptance. That seal assures dentists that theproduct or device meets ADA standards of safety and efficacy, among otherthings. The ADA, however, states that it is cautiously optimistic about therole of laser technology in the field of dentistry. These lasers are differentfrom the ""'cold'' lasers used in phototherapy for the relief of ''headaches'', ''pain'',and inflammation.''Still, some dentists are using lasers to treat:' Tooth decay. Lasers are used to remove decay within a tooth and prepare the surrounding enamel for receipt of the  filling. 
  Lasers are also used to ""cure"" or harden a filling. Gum disease. Lasers are used to reshape gums and remove bacteria during 
  root canal procedures. Biopsy or lesion removal. Lasers can be used to remove a small piece
of tissue (called a biopsy) so that it can be examined for cancer. Laser are
also used to remove lesions in the mouth; and relieve the pain of canker sores. Teeth whitening. Lasers are used to speed up the in-office teeth whitening procedures. A peroxide
bleaching solution, applied to the tooth surface, is ""activated"" by
laser energy, which speeds up of the whitening process."
How Do Lasers Work?,"'All lasers work by delivering energy in the form of light. When used forsurgical procedures, the laser acts as a cutting instrument or a vaporizer oftissue that it comes in contact with. When used for ""curing"" a filling,the laser helps to strengthen the bond between the filling and the tooth. Whenused in ''teeth'' whitening procedures, the laser acts as a heat source andenhances the effect of tooth beaching agents.' "
What Are the Pros and Cons of Using a Laser?,"'Pros'' Compared to the traditional dental drill, lasers:''Cons'' The disadvantages of lasers are that:''Reviewed by the doctors at The Cleveland Clinic Department of Dentistry.''Reviewed by Jay H. Rosoff, DDS, on March 1, 2007''Edited by Charlotte E. Grayson, MD, on May 1, 2005. ''Portions of this page © ''The Cleveland Clinic'' 2000-2005' May cause less pain in some instances, therefore, reducing the need for anesthesia May reduce anxiety in patients uncomfortable with the use of the dental drill Minimize bleeding and swelling during soft tissue treatments May preserve more healthy tooth during cavity removal Lasers can't be used on teeth with fillings already in place. Lasers can't be used in many commonly performed dental procedures. For
example, lasers can't be used to fill cavities located between teeth, around
old fillings, and large cavities that need to be prepared for a crown. In
addition, lasers cannot be used to remove defective crowns or silver fillings,
or prepare teeth for bridges. Traditional drills may still be needed to shape the filling, adjust the bite, and polish the filling even when a laser is used. Lasers do not eliminate the need for anesthesia. Laser treatment tends to be more expensive since the cost of the laser is
much higher than a dental drill. Lasers can cost between $39,000 and $45,000
compared to about $600 for a standard drill."
What is LASIK eye surgery?,"'LASIK'' stands for Laser in Situ Keratomileusis, which means using a laser underneath a corneal flap (in situ) to reshape the ''cornea'' (keratomileusis). This procedure utilizes a highly specialized laser (excimer laser) designed to treat refractive errors, improve vision, and reduce or eliminate the need for glasses or ''contact lenses''. This laser procedure alters the shape of the cornea, which is the transparent front covering of the eye. Though the excimer laser had been used for many years before, the development of LASIK is generally credited to Ioannis Pallikaris from Greece around 1991.'  "
How does LASIK work?,"'During the LASIK procedure, a specially trained eye surgeon first creates a precise, thin hinged corneal flap using a microkeratome. The surgeon then pulls back the flap to expose the underlying corneal tissue, and then the excimer laser ablates (reshapes) the cornea in a unique pre-specified pattern for each patient. The flap is then gently repositioned onto the underlying cornea without ''sutures''. ' "
How do glasses or contacts improve vision in people with refractive errors?,""" Glasses or contact lenses are used to compensate for the eye's refractive error by bending light rays in a way that complements the eye's specific refractive error. In contrast, LASIK and other forms of refractive surgery are intended to correct the eye's refractive error to reduce the need for other visual aids. "" "
What is refractive error?,"'In the human eye, the front surface (cornea) and ''lens'' inside the eye form the eye\'s ""focusing system"" and are primarily responsible for focusing incoming light rays onto the surface of the retina, much like the lenses of a camera focus light onto the film. In a perfect optical system, the power of the cornea and lens are perfectly matched with the length of the eye and images are in focus; any mismatch in this system is called a refractive error, and the result is a blurred image at some location. ' "
What are the primary types of refractive error?,"'There are three types of refractive errors:' Myopia (nearsightedness): In people with myopia, the mismatch in focusing power and eye length causes distant objects to be blurry and near objects to be clearer. Hyperopia (farsightedness): In people with hyperopia, the mismatch in focusing power and eye length causes near objects to be blurry and distant objects to be relatively clearer. Astigmatism: In people with astigmatism, either the corneal or lens shape is distorted, causing multiple images on the retina. This causes objects at all distances to appear blurry. Many people have a combination of either myopia or hyperopia with astigmatism."
What happens to vision when we age?,"'During our youth, the natural lens has the ability to change shape and power. This allows us to focus on close objects through a process of lens power change called accommodation. As we age, the natural lens becomes stiffer and loses the ability to change shape. This is termed ''presbyopia'', which is the loss of accommodation, and the need for reading glasses, bifocals, or other visual aids to facilitate near work.''LASIK cannot directly ""fix"" accommodation, but there are a variety of strategies that can be successful, including blended vision or monovision, in which one eye is corrected for better distance vision and one eye is corrected for better near vision.' "
Are there different types of LASIK?,"'There are a variety of different types of lasers used in ophthalmology. All LASIK procedures are performed with a specific type of laser (excimer laser), so in one sense, all LASIK procedures are similar. However, there are a variety of different laser manufacturers, including''Further, there are different types of laser ablations that can be performed (see below), including conventional laser treatments, wavefront-optimized treatments, and wavefront-guided treatments. Finally, a completely different type of laser (femtosecond laser) can be used instead of a mechanical microkeratome to create the LASIK (corneal) flap.' Visx, Wavelight, Alcon, Bausch & Lomb, and Nidek, among others, that have all designed specific excimer lasers."
What is conventional LASIK?,"""Conventional LASIK is the ablation pattern available on most lasers that treats directly based upon the patient's glasses prescription, with fixed treatment parameters for each patient. This type of ""'laser eye surgery'' is effective for most patients but can result in more visual aberrations such as glare, halos, and night vision issues than other forms of laser treatment. ' "
What is wavefront-optimized LASIK?,"""Wavefront-optimized LASIK is the type of laser eye surgery available on the Wavelight laser. This treatment is also based on the patient's glasses prescription, but also takes into account corneal curvature and thickness, and applies laser energy in a unique fashion in the periphery of the cornea. This laser has been found to reduce the aforementioned complications such as glare, halos, and other nighttime visual aberrations that can occasionally occur with conventional treatments."" "
