Questions,Answer
How does electroconvulsive therapy work? How does it treat depression and other illnesses?,"""This procedure works by triggering a massive neurochemical release in the patient's brain due to a controlled ""'seizure''. Research also raises the possibility that the seizures induced by ECT result in the generation of more neurons in the brain (neurogenesis). It is highly effective, in that the American Psychiatric Association describes it as being effective in about 80% of people with the potentially life-threatening mental illnesses previously described, often in people whose depression or other mental health symptoms have failed to respond to other treatments, like medicines and psychotherapy. ECT relieves symptoms of depression within one to two weeks after beginning treatments. After a course of ECT, some patients will continue to have maintenance ECT, while others will return to or continue antidepressant or other psychiatric medications to maintain their mental health on a long-term basis.' "
How do doctors perform electroconvulsive therapy today? What are the side effects of ECT? Why does ECT cause memory loss?,"'In recent years, the technique of ECT has improved. A psychiatrist usually performs this mental health treatment in a hospital, with muscle relaxant medicine and under anesthesia so that people receiving this procedure do not feel ''pain'"" or discomfort. In addition to having the person's ""'breathing'', temperature, heart functioning, and ''blood pressure'' monitored during the procedure, the doctor will monitor for the desired presence of ''seizure'' activity in the brain using an ''electroencephalogram'' (''EEG''), since seizure activity is not always physically visible. Most patients undergo six to 10 treatments. A physician places electrodes on the ''scalp'', usually on just one side of the brain (unilaterally). Then, the device passes an electrical current through the brain to cause a controlled seizure, which typically lasts for 20 to 90 seconds. A person usually needs six to 12 treatments for this medical therapy to be effective. The patient is awake in five to 10 minutes.''The most common side effects of ECT include brief ''confusion'' immediately after the procedure, as well as a temporary loss of ''short-term memory'', which usually resolves within about six weeks. While placing electrodes on both sides of the brain (bilaterally) is thought to be more effective than unilateral placement, ''memory loss'' tends to worsen, even to the level of ''brain damage'' with bilateral treatment. Other side effects may include ''headache'', high or ''low blood pressure'', rapid heartbeat, ''nausea'', and sore muscles, although the muscle relaxant given to the ECT recipient decreases the frequency and severity of muscle soreness. This mental health therapy usually can be done safely as an outpatient procedure as long as someone transports the recipient.'  "
What does ECT cost?,"'The cost to the consumer for ECT varies depending on if the person has health insurance, if the insurance covers this procedure, and to what extent. The cost of each ECT session is about $2,500, for a total of $25,000 for the 10 sessions an average course of treatment entails. That does not include the cost of a hospital stay if necessary.'  "
Where can people find more information on ECT?,'American Psychiatric Association''American Psychological Association''ECT Resources Center''International Society for ECT and Neurostimulation''Mental Health America''National Alliance for the Mentally Ill (NAMI)''National Institutes of Health' 
What should I know about ectopic pregnancy?,"'An ''ectopic pregnancy'' is a ''pregnancy'' located outside the inner lining of the uterus. The Fallopian tubes are the most common locations for an ectopic pregnancy.''The three symptoms (characteristics) of ectopic pregnancy are ''abdominal pain'', absence of menstrual periods (''amenorrhea''), and ''vaginal bleeding''. However, only about 50% of women have all three of these symptoms.''Ectopic or ''tubal pregnancy'' is caused when a fertilized egg lodges in a Fallopian tube or other location instead of continuing its journey to the uterus, where it is supposed to implant. The egg can become stuck when a Fallopian tube is damaged, scarred, or distorted.''Risk factors for ectopic pregnancy include previous ectopic ''pregnancies'' and conditions (surgery, infection) that disrupt the normal anatomy of the Fallopian tubes. The major health risk of an ectopic pregnancy is rupture, leading to ''internal bleeding''.''Ectopic pregnancy occurs in 1%-2% of all pregnancies.''Diagnosis of ectopic pregnancy is usually established by blood hormone tests and pelvic ''ultrasound''.''Treatment options for ectopic pregnancy include both surgery and medication.'  "
What is the medical definition of ectopic pregnancy?,'An ectopic pregnancy is an early pregnancy that occurs outside of the normal location (uterine lining) for a developing pregnancy. Most ectopic pregnancies occur in the Fallopian tubes. An ectopic pregnancy cannot progress normally and typically results in the death of the embryo or fetus.' 
What is an ectopic pregnancy? What does an ectopic pregnancy look like (picture)?,"'An ectopic pregnancy (EP) is a condition in which a fertilized egg settles and grows in any location other than the inner lining of the uterus. The vast majority of ectopic pregnancies are so-called tubal pregnancies and occur in the Fallopian tube. However, they can occur in other locations, such as the ovary, cervix, and abdominal ''cavity''. An ectopic pregnancy occurs in about one in 1%-2% of all pregnancies. A molar pregnancy differs from an ectopic pregnancy in that it is usually a mass of tissue derived from an egg with incomplete genetic information that grows in the uterus in a grape-like mass that can cause symptoms to those of pregnancy.''The major health risk of ectopic pregnancy is rupture leading to internal bleeding. Before the 19th century, the mortality rate (death rate) from ectopic pregnancies exceeded 50%. By the end of the 19th century, the mortality rate dropped to five percent because of surgical intervention. Statistics suggest that with current advances in early detection, the mortality rate has improved to less than five in 10,000. The survival rate from ectopic pregnancies is improving even though the incidence of ectopic pregnancies is also increasing. The major reason for a poor outcome is failure to seek early medical attention. Ectopic pregnancy remains the leading cause of pregnancy-related death in the ''first trimester'' of pregnancy.''In rare cases, an ectopic pregnancy may occur at the same time as an intrauterine pregnancy. This is referred to as heterotopic pregnancy. The incidence of heterotopic pregnancy has risen in recent years due to the increasing use of ''IVF'' (''in vitro fertilization'') and other assisted reproductive technologies (ARTs).''For additional diagrams and photos, please see the last reference listed below.' "
What are the early and later signs and symptoms of ectopic pregnancy?,"'The woman may not be aware that she is ''pregnant''. The three classic signs and symptoms of ectopic pregnancy include ''abdominal pain'', the absence of menstrual periods (amenorrhea), and ''vaginal bleeding'' or intermittent bleeding (''spotting''). The however, about 50% of females with an ectopic pregnancy will not have all three signs. These characteristic symptoms occur in ruptured ectopic pregnancies (those accompanied by severe internal bleeding) and non-ruptured ectopic pregnancies. However, while these symptoms are typical for an ectopic pregnancy, they do not mean an ectopic pregnancy is necessarily present and could represent other conditions. In fact, these symptoms also occur with a threatened abortion (''miscarriage'') in nonectopic pregnancies.''The signs and symptoms of an ectopic pregnancy typically occur six to eight weeks after the last normal ''menstrual period'', but they may occur later if the ectopic pregnancy is not located in the Fallopian tube. Other ''symptoms of pregnancy'' (for example, ''nausea'' and breast discomfort, etc.) may also be present in ectopic pregnancy. ''Weakness'', ''dizziness'', and a sense of passing out upon standing can (also termed near-''syncope'') be signs of serious internal bleeding and ''low blood pressure'' from a ruptured ectopic pregnancy and require immediate medical attention. Unfortunately, some women with a bleeding ectopic pregnancy do not recognize they have symptoms of ectopic pregnancy. Their diagnosis is delayed until the woman shows signs of ''shock'' (for example, ''low blood pressure'', weak and rapid pulse, ''pale skin'' and ''confusion'') and often is brought to an emergency department.'' This situation is a medical emergency.'  "
What are risk factors for ectopic pregnancy?,"'Age:'' Ectopic pregnancy can occur in any woman, of any age, who is ovulating and is sexually active with a male partner. The highest likelihood ectopic pregnancy occurs in women aged 35-44 years.''History:'' The greatest risk factor for an ectopic pregnancy is a prior history of an ectopic pregnancy.''Fallopian tube abnormalities:'' Any disruption of the normal architecture of the Fallopian tubes can be a risk factor for a tubal pregnancy or ectopic pregnancy in other locations.''Previous gynecological surgeries:'' Previous surgery on the Fallopian tubes such as tubal sterilization or reconstructive, procedures can lead to scarring and disruption of the normal anatomy of the tubes and increases the risk of an ectopic pregnancy.''Infections:'' Infection in the pelvis (''pelvic inflammatory disease'') is another risk factor for ectopic pregnancy. Pelvic infections are usually caused by sexually-transmitted organism, such as ''Chlamydia'' or ''N. gonorrhoeae'', the bacteria that cause ''gonorrhea''. However, non-sexually transmitted bacteria can also cause pelvic infection and increase the risk of an ectopic pregnancy. Infection causes an ectopic pregnancy by damaging or obstructing the Fallopian tubes. Normally, the inner lining of the Fallopian tubes is coated with small hair-like projections called cilia. These cilia are important to transport the egg smoothly from the ovary through the Fallopian tube and into the uterus. If these cilia are damaged by infection, egg transport becomes disrupted. The fertilized egg can settle in the Fallopian tube without reaching the uterus, thus becoming an ectopic pregnancy. Likewise, infection-related scarring and partial blockage of the Fallopian tubes can also prevent the egg from reaching the uterus.''Multiple sex partners:'"" Because having multiple sexual partners increases a woman's risk of pelvic infections, multiple sexual partners also are associated with an increased risk of ectopic pregnancy.""'Gynecological conditions:'' Like pelvic infections, conditions such as ''endometriosis'', ''fibroid'' tumors, or pelvic ''scar tissue'' (pelvic adhesions), can narrow the Fallopian tubes and disrupt egg transportation, thereby increasing the chances of an ectopic pregnancy.''IUD'' use:'' Approximately half of pregnancies in women using intrauterine devices (IUDs) will be located outside of the uterus. However, the total number of women ''becoming pregnant'' while using IUDs is extremely low. Therefore, the overall number of ectopic pregnancies related to IUDs is very low.''Cigarette smoking'':'' ''Cigarette smoking'' around the time of ''conception'"" has also been associated with an increased risk of ectopic pregnancy. This risk was observed to be dose-dependent, which means that the risk is dependent upon the individual woman's habits and increases with the number of cigarettes smoked.""'Infertility'':'' A history of ''infertility'' for two or more years also is associated with an increased risk of ectopic pregnancy.'""Other causes: Infection, congenital abnormalities, or tumors of the Fallopian tubes can increase a woman's risk of having an ectopic pregnancy.""  "
Is there a test to diagnose ectopic pregnancy?,"'The first step in the diagnosis is an interview and examination by the doctor. The usual second step is to obtain a qualitative (positive or negative for pregnancy) or quantitative (measures hormone levels) ''pregnancy test''. Occasionally, the doctor may feel a tender mass during the pelvic examination. If an ectopic pregnancy is suspected, the combination of blood hormone ''pregnancy tests'' and pelvic ultrasound can usually help to establish the diagnosis. Transvaginal ultrasound is the most useful test to visualize an ectopic pregnancy. In this test, an ultrasound probe is inserted into the vagina, and pelvic images are visible on a monitor. Transvaginal ultrasound can reveal the gestational sac in either a normal (intrauterine) pregnancy or an ectopic pregnancy, but often the findings are not conclusive. Rather than a gestational sac containing a visible embryo, the examination may simply reveal a mass in the area of the Fallopian tubes or elsewhere that is suggestive of, but not conclusive for, an ectopic pregnancy. The ultrasound can also demonstrate the absence of pregnancy within the uterus.''Pregnancy tests are designed to detect specific hormones; the beta subunit of human chorionic gonadotrophin (beta HCG) blood levels are also used in the diagnosis of ectopic pregnancy. Beta HCG levels normally rise during pregnancy. An abnormal pattern in the rise of this hormone can be a clue to the presence of an ectopic pregnancy. In rare cases, ''laparoscopy'' may be needed to confirm a diagnosis of ectopic pregnancy. During laparoscopy, viewing instruments are inserted through small incisions in the abdominal wall to visualize the structures in the abdomen and pelvis, thereby revealing the site of the ectopic pregnancy.'  "
Is an ectopic pregnancy dangerous? Can you die from it?,"'Some women spontaneously absorb the fetus from the ectopic pregnancy, and have no apparent side effects. In these instances, the woman can be observed without treatment. However, the true incidence of spontaneous resolution of ectopic pregnancies is unknown. It is not possible to predict which women will spontaneously resolve their ectopic pregnancies.''The most feared complication of an ectopic pregnancy is rupture, leading to internal bleeding, pelvic and ''abdominal pain'', shock, and even death. Therefore, bleeding in an ectopic pregnancy may require immediate surgical attention. Bleeding results from the rupture of the Fallopian tube or from blood leaking from the end of the tube as the growing placenta erodes into the veins and arteries located inside the tubal wall. Blood coming from the tube can be very irritating to other tissues and organs in the pelvis and abdomen, and result in significant ''pain''. The pelvic blood can lead to ''scar'' tissue formation that can result in problems with becoming pregnant in the future. The scar tissue can also increase the risk of future ectopic pregnancies.''Obstetrician-gynecologists (OB-GYNs) are the specialists who typically treat ectopic pregnancies. However, ''emergency medicine'' specialists and surgeons treat ruptured ectopic pregnancies. If you think you may have a ruptured ectopic pregnancy go to your nearest emergency room right away.' "
What are the treatments for ectopic pregnancy?,"'Treatment options for ectopic pregnancy include observation, laparoscopy, laparotomy, and medication. Selection of these options is individualized. Some ectopic pregnancies will resolve on their own without the need for any intervention, while others will need urgent surgery due to life-threatening bleeding. However, because of the risk of rupture and potential dire consequences, most women with a diagnosed ectopic pregnancy are treated with medications or surgery.''For those who require intervention, the most common treatment is surgery. Two surgical options are available; laparotomy and laparoscopy. Laparotomy is an open procedure whereby a transverse (bikini line) incision is made across the lower abdomen. Laparoscopy involves inserting viewing instruments into the pelvis through tiny incisions in the skin. For many surgeons and patients, laparoscopy is preferred over laparotomy because of the tiny incisions used and the speedy recovery afterwards. Under optimal conditions, a small incision can be made in the Fallopian tube and the ectopic pregnancy removed, leaving the Fallopian tube intact. However, certain conditions make laparoscopy less effective or unavailable as an alternative. These include massive pelvic scar tissue and excessive blood in the abdomen or pelvis. In some instances, the location or extent of damage may require removal of a portion of the Fallopian tube, the entire tube, the ovary, and even the uterus.'  "
What medications treat ectopic pregnancy? Can an ectopic pregnancy go full term?,"'Medical therapy can also be successful in treating certain groups of women who have an ectopic pregnancy. Medical treatment method involves the use of an anti-''cancer'' drug called ''methotrexate'' (''Rheumatrex'', ''Trexall''). This drug acts by killing the growing cells of the placenta, thereby inducing miscarriage of the ectopic pregnancy. Some patients may not respond to methotrexate, and will require surgical treatment. Methotrexate is gaining popularity because of its high success rate and low rate of side effects.''There are certain factors, including the size of the mass associated with the ectopic pregnancy and the blood beta HCG concentrations that help doctors decide which women are candidates for medical rather than surgical treatment. The optimal candidates for methotrexate treatment are women with a beta-subunit (HCG) concentration less than or equal to 5000 mIU/mL. In a properly selected patient population, methotrexate therapy is about 90% effective in treating ectopic pregnancy. There is no evidence that the use of this drug causes any adverse effects in subsequent pregnancies. Additional tests (HCG) are usually ordered to confirm that methotrexate treatment is effective.''Although there have been a few reported cases of women giving birth by cesarean section to live infants that were located outside the uterus, this is extremely rare. The chance of carrying an ectopic pregnancy to full term is so remote, and the risk to the woman so great, that it can never be recommended. It would be ideal if an ectopic pregnancy in the Fallopian tube could be saved by surgery to relocate it into the uterus. This concept has yet to become accepted as a successful procedure. Overall, there have been great advances in the early diagnosis and treatment of ectopic pregnancy, and the death rate from this condition has decreased dramatically.' "
What is atopic dermatitis?,"""Atopic dermatitis is a common, often persistent skin disease that affects a large percentage of the world's population. Atopy is a special type of ""'allergic'' hypersensitivity that is associated with ''asthma'', ''inhalant'' ''allergies'' (''hay fever''), and a chronic dermatitis. There is a known hereditary component of the disease, and it is more common in affected families. Criteria that enable a doctor to diagnose it include the typical appearance and distribution of the ''rash'' in a patient with a personal or family history of ''asthma'' and/or hay ''fever''. The term ''atopic'' is from the Greek meaning ""strange."" The term ''dermatitis'' means inflammation of the skin. Many physicians and patients use the term ''eczema'' when they are referring to this condition. Sometimes it is called neurodermatitis.''In atopic dermatitis, the skin becomes extremely ''itchy'' and inflamed, causing redness, swelling, vesicle formation (minute ''blisters''), cracking, weeping, crusting, and scaling. This type of eruption is termed eczematous. In addition, ''dry skin'' is a very common complaint in almost all those afflicted with atopic dermatitis.''Although atopic dermatitis can occur in any age, most often it affects infants and young children. Occasionally, it may persist into adulthood or may rarely appear at that time. Some patients tend to have a protracted course with ups and downs. In most cases, there are periods of time when the disease is worse, called exacerbations or flares, which are followed by periods when the skin improves or clears up entirely, called remissions. Many children with atopic dermatitis enter into a permanent remission of the disease when they get older, although their skin may remain somewhat dry and easily irritated.''Multiple factors can trigger or worsen atopic dermatitis, including low humidity, seasonal ''allergies'', exposure to harsh soaps and detergents, and ''cold'' weather. Environmental factors can activate symptoms of atopic dermatitis at any time in the lives of individuals who have inherited the atopic disease trait.'  "
How common is atopic dermatitis?," Atopic dermatitis is very common worldwide and increasing in prevalence. It affects males and females equally and accounts for 10%-20% of all referrals to dermatologists (doctors who specialize in the care and treatment of skin diseases). Atopic dermatitis occurs most often in infants and children, and its onset decreases substantially with age. Of those affected, 65% of patients develop symptoms in the first year of life, and 90% develop symptoms before the age of 5. Onset after age 30 is uncommon and often occurs after exposure of the skin to harsh conditions. People who live in urban areas and in climates with low humidity seem to be at an increased risk for developing atopic dermatitis. About 10% of all infants and young children experience symptoms of the disease. Roughly 60% of these infants continue to have one or more symptoms of atopic dermatitis even after they reach adulthood. This means that more than 15 million people in the United States have symptoms of the disease."
What are the symptoms and signs of atopic dermatitis?,"'Although symptoms and signs may vary from person to person, the most common symptoms are dry, itchy, red skin.' Itch is the hallmark of the disease. Typically, affected skin areas include the folds of the arms, the back of the knees, wrists, face, and neck. The itchiness is an important factor in atopic dermatitis, because scratching and rubbing can worsen the skin inflammation that is characteristic of this disease. People with atopic dermatitis seem to be more sensitive to itching and feel the need to scratch longer in response. They develop what is referred to as the ""itch-scratch"" cycle. The extreme itchiness of the skin causes the person to scratch, which in turn worsens the itch, and so on. Itching is particularly a problem during sleep, when conscious control of scratching decreases and the absence of other outside stimuli makes the itchiness more noticeable."
What are the causes and risk factors of atopic dermatitis?,"'The cause of atopic dermatitis is not known, but the disease seems to result from a combination of genetic (hereditary) and environmental factors. There seems to be a basic cutaneous hypersensitivity and an increased tendency toward itching. Evidence suggests that the disease is associated with other so-called atopic disorders such as hay ''fever'' (seasonal ''allergies'') and ''asthma'', which many people with atopic dermatitis also have.' In addition, many children who outgrow the symptoms of atopic dermatitis go on to develop hay fever or asthma. Although one disorder does not necessarily cause another, they may be related, thereby giving researchers clues to understanding atopic dermatitis. Many of those affected seem to have either a decreased quantity of or a defective form of a protein called filaggrin in their skin. This protein seem to be important in maintaining normal cutaneous hydration. It is important to understand that food sensitivities do not seem to be a major inciting factor for most cases of atopic dermatitis. This is an area of active research. Patients with atopic dermatitis seem to have mild immune system weakness. They are predisposed to develop fungal foot disease and cutaneous staphylococcal infections, and they can disseminate herpes simplex lip infections (eczema herpeticum) and smallpox vaccination (eczema vaccinatum) to large areas of skin. While emotional factors and stress may sometimes exacerbate the condition, they do not seem to be a primary or underlying cause for the disorder."
Can atopic dermatitis affect the face?,"'Yes. Atopic dermatitis may affect the skin around the eyes, the eyelids, the eyebrows, and lashes. Scratching and rubbing the eye area can cause the skin to change in appearance. Some people with atopic dermatitis develop an extra fold of skin under their eyes, called an atopic pleat or Dennie-Morgan fold. Other people may have hyperpigmented eyelids, meaning that the skin on their eyelids darkens from the inflammation or hay fever (allergic shiners). Patchy eyebrows and eyelashes may also result from scratching or rubbing.''The face is very commonly affected in ''babies'', who may drool excessively, and become irritated from skin contact with their abundant saliva.''The skin of a person with atopic dermatitis loses excessive moisture from the epidermal layer. Some patients with atopic dermatitis lack a protein called filaggrin that is important in retaining moisture. This defective genetic trait allows the skin to become very dry, which reduces its protective abilities. In addition, the skin is very susceptible to infectious disorders, such as staphylococcal and streptococcal bacterial skin infections, ''warts'', herpes simplex, and ''molluscum contagiosum'' (which is caused by a virus).' Lichenification: thick, leathery skin resulting from constant scratching and rubbing Lichen simplex: refers to a thickened patch of raised skin that results from repeat rubbing and scratching of the same skin area Papules: small, raised bumps that may open when scratched, becoming crusty and infected Ichthyosis: dry, rectangular scales on the skin, commonly on the lower legs and shins Keratosis pilaris: small, rough bumps, generally on the face, upper arms, and thighs. These are also described as gooseflesh or chicken skin and may have a small coiled hair under each bump. Hyper-linear palms: increased number of skin creases on the palms Urticaria: hives (red, raised bumps), often after exposure to an allergen, at the beginning of flare-ups, or after exercise or a hot bath Cheilitis: inflammation of the skin on and around the lips Atopic pleat (Dennie-Morgan fold): an extra fold of skin that develops under the eye Dark circles under the eyes: may result from allergies and atopy Hyperpigmented eyelids: scaling eyelids that have become darker in color from inflammation or hay fever Prurigo nodules also called ""picker's warts"" are not really warts at all. These are small thickened bumps of skin caused by repeated picking of the same skin site."
Is atopic dermatitis contagious?,"'No. Atopic dermatitis itself is definitely not ''contagious'', and it cannot be passed from one person to another through skin contact. There is generally no cause for concern in being around someone with even an active case of atopic dermatitis, unless they have active skin infections.''Some patients with atopic dermatitis get secondary infections of their skin with ''Staphylococcus'' (""''staph''""), other bacteria, herpes virus (''cold sores''), and less commonly yeasts and other ''fungal infections''. These infections may be contagious through skin contact.' "
Atopic dermatitis vs. eczema,"'Eczema'' is a nonspecific term for many types of skin inflammation (dermatitis). There are different categories of ''eczema'', which include allergic, contact, irritant, and ''nummular eczema'', which can be difficult to distinguish from atopic dermatitis. These types of eczema are listed and briefly described below.''Atopy is a medical syndrome that includes three associated conditions that tend to occur in the same individual: atopic dermatitis, inhalant allergies, and asthma. All three components need not be present in the same individual simultaneously.' Contact eczema: a localized reaction that includes redness, itching, and burning where the skin has come into direct contact with an irritant such as an acid, a cleaning agent, or other chemical Allergic contact eczema: a red, itchy, weepy reaction where the skin has come into contact with a substance that the immune system recognizes as foreign, such as poison ivy or certain chemicals or antibiotics in creams and lotions like neomycin (Neosporin) or bacitracin (Baciguent) Seborrheic eczema (also called seborrheic dermatitis or seborrhea) is a very common form of mild skin inflammation of unknown cause that presents as yellowish, oily, scaly patches of skin on the scalp, face, ears, and occasionally other parts of the body. Often this is also called dandruff in adults or ""cradle cap"" in infants. Nummular eczema: coin-shaped (round), isolated patches of irritated skin -- most commonly on the arms and lower legs -- that may be crusted, scaling, and extremely itchy Lichen simplex chronicus (localized neurodermatitis): a dermatitis localized to a particular anatomical area induced by long-term rubbing, scratching, or picking the skin. The underlying cause may be a sensitivity or irritation that sets off a cascade of repeated itching and scratching cycles. It may be seen as scratch marks and pick marks. Areas of thickened plaques form on the skin of the neck, shins, wrists, or forearms. This condition has certain similarities to calluses, and it will resolve if the patient stops irritating the area. Stasis dermatitis: a skin irritation on the lower legs, generally related to circulatory problems and congestion of the leg veins. It may have a darker pigmentation, light-brown, or purplish-red discoloration from the congestion and back up of the blood in the leg veins. It's sometimes seen more in legs with varicose veins. Dyshidrotic eczema or pompholyx: irritation of the skin on the palms of hands (mostly) and less commonly soles of the feet characterized by clear, very deep-seated blisters that itch and burn. It's sometimes described as a ""tapioca pudding""-like rash on the palms. Xerotic eczema: areas of very dry skin most often seen on the lower legs of the elderly"
What are the stages of atopic dermatitis?,"'Atopic dermatitis seems to have a differing pattern of involvement depending on the age of a patient.''In infants, atopic dermatitis typically begins around 6 to 12 weeks of age.''In childhood, the rash tends to occur behind the knees and inside the elbows, on the sides of the neck, and on the wrists, ankles, and hands.''In those with more heavily pigmented skin, especially the face, areas of lighter skin color appear. This condition is called pityriasis alba. It is usually self-limited and the color will eventually normalize.''The disease may go into remission (disease-free period) for months or even years.' It may first appear around the cheeks and chin as a patchy facial rash, which can progress to red, scaling, oozing skin. The skin may become infected. Once the infant becomes more mobile and begins crawling, exposed areas such as the knees and elbows may also be affected. An infant with atopic dermatitis may be restless and irritable because of the itching and discomfort. Many infants improve by 18 months of age, although they remain at greater than normal risk for dry skin or hand eczema later in life. Often, the rash begins with papules that become hard and scaly when scratched. The skin around the lips may be inflamed, and constant licking of the area may lead to small, painful cracks. Severe eczema cases may affect growth, and the child may be shorter than average. In most children, the disease disappears after puberty. Although a number of people who developed atopic dermatitis as children also experience symptoms as adults, it is less common for the disease to show up first in adulthood. The pattern in adults is similar to that seen in children; that is, the disease may be widespread or limited. In some adults, only the hands or feet may be affected and become dry, itchy, red, and cracked. Sleep patterns and work performance may be affected, and long-term use of medications to treat the condition may cause complications. Adults with atopic dermatitis also have a predisposition toward irritant contact dermatitis, especially if they are in occupations involving frequent hand wetting, hand washing, or exposure to chemicals. Some people develop a rash around their nipples. These localized symptoms are difficult to treat, and people often do not tell their doctor because of modesty or embarrassment. Adults may also develop cataracts that are difficult to detect because they cause no symptoms. Therefore, the doctor may recommend regular eye exams."
Which types of doctors treat atopic dermatitis?,"'Pediatricians, allergists, and dermatologists care for most patients with atopic dermatitis.' "
What tests diagnose atopic dermatitis?,"'The diagnosis is made on the physical examination and visual inspection of the skin. The personal history of inhalant allergies and family history will often support the diagnosis. Although itching is necessary but not sufficient to diagnose atopic dermatitis, consideration of other itchy eruptions is often necessary.''A ''skin biopsy'' (a sample of a small piece of skin that is sent to the lab for examination under the microscope) is rarely helpful to establish the diagnosis. Many patients with severe atopic disease may have elevated numbers of a certain type of white blood cells (eosinophils) and/or elevated serum IgE level. These tests can support the diagnosis of atopic dermatitis. Additionally, skin swab (long cotton tip applicator or Q-tip) samples may be sent to the lab to exclude staphylococcal infections of the skin, which may complicate atopic dermatitis.''Skin scratch/prick tests (which involve scratching or pricking the skin with a needle that contains a small amount of a suspected allergen) and blood tests for airborne allergens generally are not as useful in diagnosing atopic dermatitis. Positive skin scratch/prick test results are difficult to interpret in people with atopic dermatitis and are often inaccurate.''Major features''Some minor features' Itching Characteristic rash in locations typical of the disease (arm folds and behind knees) Chronic or repeatedly occurring symptoms Personal or family history of atopic disorders (eczema, hay fever, asthma) Early age of onset Dry, rough skin High levels of immunoglobulin E (IgE), an antibody, in the blood Ichthyosis Hyper linear palms Keratosis pilaris Hand or foot dermatitis Cheilitis (dry or irritated lips) Nipple eczema Susceptibility to skin infection Positive allergy skin tests"
How can you prevent and avoid aggravating factors for atopic dermatitis?,"'Patients with atopic dermatitis should limit exposure to environmental and chemical factors known to cause exacerbations. These include dry skin, quick changes in temperature, the low humidity encountered during cold weather, and wool clothing.' "
What are skin irritants for atopic dermatitis?,"'Irritants are substances that directly damage the skin, and when used in high enough concentrations for long enough, cause the skin to become inflamed. Soaps, detergents, and even water may produce inflammation. Some perfumes and ''cosmetics'' may irritate the skin. Chlorine and alcoholic solvents, dust, or sand may also aggravate the condition. ''Cigarette'' smoke may irritate the eyelids.' Wool or synthetic fibers Soaps and detergents Some perfumes and cosmetics Substances such as chlorine, mineral oil, or solvents Dust or sand Dust mites Cigarette smoke Animal fur or dander Flowers and pollen"
What food allergies trigger atopic dermatitis?,"'Allergens are substances from foods, plants, or animals that provoke an overreaction of the immune system and cause inflammation (in this case, the skin). The importance of ''food allergy'' in atopic dermatitis is controversial. Although not all researchers agree, most experts think that ''breastfeeding'' the infant for at least four months may have a protective effect for the child. New lines of evidence even support exposing young children to normal environmental contaminants such as peanuts. Although such exposures may prevent the development of atopic dermatitis, there is no consensus on how to prevent the development of atopic diseases.''If a ''food allergy'' is suspected, it may be helpful to keep a careful diary of everything the patient eats, noting any reactions. Identifying the food allergen may be difficult and require supervision by an allergist if the patient is also being exposed to other allergens. One helpful way to explore the possibility of a food ''allergy'' is to eliminate the suspected food and then, if improvement is noticed, reintroduce it into the ''diet'' under carefully controlled conditions. A two-week trial is usually sufficient for each food. If the food being tested causes no symptoms after two weeks, a different food can be tested in like manner afterward. Likewise, if the elimination of a food does not result in improvement after two weeks, other foods may be eliminated in turn.''Changing the ''diet'"" of a person who has atopic dermatitis may not always relieve symptoms. A change may be helpful, however, when a patient's medical history and specific symptoms strongly suggest a food ""'allergy''. It is up to the patient and his or her family and physician to judge whether the dietary restrictions outweigh the impact of the disease itself. Restricted diets often are emotionally and financially difficult for patients and their families to follow. Unless properly monitored, diets with many restrictions can also contribute to nutritional problems in children.' "
What are aeroallergens?,"'Some allergens are called aeroallergens because they are present in the air. They may also play a role in atopic dermatitis.'""No reliable test is available that determines whether a specific aeroallergen is an exacerbating factor in any given individual. If the doctor suspects that an aeroallergen is contributing to a patient's symptoms, the doctor may recommend ways to reduce exposure to the offending agents. For example, the presence of the house dust ""'mite'' can be limited by encasing mattresses and pillows in special dust-proof covers, frequently washing bedding in hot water, and removing carpeting. However, there is no way to completely rid the environment of aeroallergens.' Common aeroallergens are dust mites, pollens, molds, and dander from animal hair or skin. These aeroallergens, particularly the house dust mite, may worsen the symptoms of atopic dermatitis in some people. Although some researchers think that aeroallergens are an important contributing factor to atopic dermatitis, others believe that they are insignificant."
