Questions,Answer
What causes abnormal vaginal bleeding during pregnancy?,"'Many women have some amount of vaginal bleeding during pregnancy. Some studies show that up to 20% to 30% of pregnant women will experience some degree of vaginal bleeding while they are pregnant. Vaginal bleeding during pregnancy is more common with twins and other multiple gestations than with singleton ''pregnancies'' (pregnancy with one fetus).''Sometimes women experience a very scant amount of bleeding in the first two weeks of pregnancy, usually around the time of the expected menstrual period. This slight bleeding is sometimes referred to as ""implantation bleeding."" Doctors do not know for certain what causes this bleeding, but it may occur as a result of the fertilized egg implanting in the uterine wall.''The amount of the bleeding, the stage of pregnancy, and any associated symptoms can all help determine the cause of vaginal bleeding in pregnancy. While vaginal bleeding in pregnancy does not always signify a problem with the pregnancy, women who experience bleeding during pregnancy should be evaluated by a doctor.''Causes of vaginal bleeding in pregnancy include miscarriage, an abnormal location of the placenta, ''ectopic pregnancy'', cervical infection or polyp, and premature ''labor''. Chronic medical conditions and medication use can also be related to vaginal bleeding during pregnancy.' "
What causes abnormal vaginal bleeding in women who are ovulating regularly?,"'Abnormal vaginal bleeding in women who are ovulating regularly, most commonly involve excessive, frequent, irregular, or decreased bleeding. Some of the common conditions that produce each of these symptoms are discussed below.''Excessively heavy menstrual bleeding, called menorrhagia, is menstrual bleeding of greater than about eight tablespoons per month (normal menstrual bleeding produces between two and eight tablespoons per cycle). The most common pattern of menorrhagia is excessive bleeding that occurs in regular menstrual cycles and with normal ovulation.''There are several important reasons that menorrhagia should be evaluated by a doctor. First, menorrhagia can cause a woman substantial emotional distress and physical symptoms, such as severe cramping. Second, the blood loss can be so severe that it causes a dangerously lowered blood count (''anemia''), which can lead to medical complications and symptoms such as ''dizziness'' and ''fainting''. Third, there can be dangerous causes of menorrhagia that require more urgent treatment.''Benign (noncancerous) causes of menorrhagia include:''Though not common, menorrhagia can be a sign of ''endometrial cancer''. A potentially ''precancerous'' condition known as endometrial hyperplasia can also result in abnormal vaginal bleeding. This situation is more frequent in women who are over the age of 40.''Although there are many causes of menorrhagia, in most women, the specific cause of menorrhagia is not found even after a full medical evaluation. These women are said to have dysfunctional uterine bleeding. Although no specific cause of the abnormal vaginal bleeding is found in women with dysfunctional uterine bleeding, there are treatments available to reduce the severity of the condition.''Menstrual periods that are abnormally frequent (polymenorrhea) can be caused by certain ''sexually transmitted diseases'' (''STDs'') (such as ''Chlamydia'' or ''gonorrhea'') that cause inflammation in the uterus. This condition is called ''pelvic inflammatory disease''. ''Endometriosis'' is a condition of unknown cause that results in the presence of uterine lining tissue in other locations outside of the uterus. This can lead to ''pelvic pain'' and polymenorrhea. Sometimes, the cause of polymenorrhea is unclear, in which case the woman is said to have dysfunctional uterine bleeding.''Irregular menstrual periods (metrorrhagia) can be due to benign growths in the cervix, such as cervical polyps. The cause of these growths is usually not known. Metrorrhagia can also be caused by infections of the uterus (''endometritis'') and use of ''birth control pills'' (''oral contraceptives'""). Sometimes after an evaluation, a woman's doctor might determine that her metrorrhagia does not have an identifiable cause and that further evaluation is not necessary at that time.""'Perimenopause'' is the time period approaching or around menopause. It often is characterized by irregular menstrual cycles, including menstrual periods at irregular intervals and variations in the amount of blood flow. Menstrual irregularities may precede the onset of true menopause (defined as the absence of periods for one year) by several years.''An overactive thyroid function (''hyperthyroidism'') or certain kidney diseases can both cause hypomenorrhea. Oral ''contraceptive'' pills can also cause hypomenorrhea. It is important for women to know that lighter, shorter, or even ''absent menstrual periods'' as a result of taking oral contraceptive pills does not indicate that the contraceptive effect of the oral contraceptive pills is inadequate. In fact, many women appreciate this ""side effect"" of oral contraceptives.''Women who are ovulating normally can experience light bleeding (sometimes referred to as ""''spotting''"") between menstrual periods. Hormonal ''birth control methods'' (oral contraceptive pills or patches) as well as IUD use for ''contraception'' may sometimes lead to light bleeding between periods. Psychological ''stress'', certain medications such as ''anticoagulant'' ''drugs'', and fluctuations in hormone levels may all be causes of light bleeding between periods. Other conditions that cause abnormal menstrual bleeding, or bleeding in women who are not ovulating regularly also can be the cause of intermenstrual bleeding.'   Uterine fibroids (benign tumors of smooth muscle; this type of tumor is known as a leiomyoma) Endometrial polyps (tiny benign growths that protrude into the womb) Adenomyosis (the presence of uterine lining tissue within the muscular wall of the uterus) Intrauterine devices (IUD's) Underactive thyroid function (hypothyroidism) The autoimmune disorder systemic lupus erythematosus Blood clotting disorders such as inherited bleeding disorders Certain medications, especially those that interfere with blood clotting"
What causes abnormal vaginal bleeding when your period is over?,"'Many conditions can interfere with the proper function of female hormones that are necessary for ovulation. For example, many conditions or circumstances may cause oligomenorrhea (reduction in the number of menstrual periods and/or amount of flow than usual) such as:'""The complete loss of ovulation is referred to as anovulation. Since ovulation allows the body to maintain an adequate supply of progesterone, anovulation is a condition in which a woman's hormonal balance is tipped toward too much estrogen and not enough progesterone. The excess estrogen stimulates the growth of the lining of the uterus. The result is that the lining of the uterus becomes too thick, which eventually leads to an increased risk of uterine pre-""'cancer'' or ''uterine cancer'' over many years. In order to replace progesterone and establish a proper hormonal balance, doctors will prescribe either progesterone to be taken at regular intervals, or an oral contraceptive that contains progesterone. Such treatment dramatically decreases the risk of uterine ''cancer'' in women who do not ovulate. Because uterine ''cancer'' results from many years of anovulation, any woman with prolonged anovulation needs to be treated to avoid developing uterine cancer.''Women who are postmenopausal (those who have not had a menstrual period for 12 consecutive months or more) should not experience vaginal bleeding. Any vaginal bleeding is considered abnormal in postmenopausal women. Women who are taking combined estrogen and progesterone ''hormone therapy'' (''HRT'' or HT) may experience some light, irregular vaginal bleeding during the first six months of treatment. Likewise, postmenopausal women who are taking a cyclic hormone regimen (oral estrogen and a progestin for 10-12 days per month) may experience some vaginal bleeding that is similar to a menstrual period for a few days each month.''Postmenopausal women who experience heavy or prolonged vaginal bleeding while on hormone therapy should always see a doctor to rule out more serious causes of vaginal bleeding. Less frequent but serious causes of vaginal bleeding in postmenopausal women include endometrial cancer or hyperplasia (overgrowth of the lining tissues of the uterus, which can be precancerous in some cases).'   If a woman has chronic medical illnesses or is under significant medical or emotional stress, she can begin to have a loss of her menstrual periods. Malfunction of a particular part of the brain, called the hypothalamus, can cause oligomenorrhea. Anorexia nervosa is an eating disorder associated with excessive thinness that causes many serious medical consequences as well as oligomenorrhea or amenorrhea (the absence of menstrual periods). Polycystic ovarian syndrome (PCO, PCOS, POS) is a hormonal problem that causes women to have a variety of symptoms that include irregular or no menstrual periods, acne, obesity, infertility, and excessive hair growth."
"What exams, procedures, and tests help diagnose the cause of abnormal vaginal bleeding?","   A woman who has irregular menstrual periods requires a physical examination with a special emphasis on the thyroid, breast, and pelvic area. During the pelvic examination, the physician attempts to detect cervical polyps or any unusual masses in the uterus or ovaries. A Pap smear is also done to rule out cervical cancer. While the Pap smear is being obtained, samples might be taken from the cervix to test for the presence of infections such as chlamydia or gonorrhea. A pregnancy test is routine if the woman is premenopausal. A blood count may be done to rule out a low blood count (anemia) resulting from excessive blood loss. If something in the patient's (or her family's) medical background or physical examination raises a doctor's suspicion, tests to rule out certain blood clotting disorders may be done. Sometimes, a blood sample will be tested to evaluate thyroid function, liver function, or kidney function abnormalities. A blood test for progesterone levels or daily body temperature charting may be recommended to verify that the woman ovulates. If the doctor suspects that the ovaries are failing, such as with menopause, blood levels of follicle-stimulating hormone (FSH) may be tested. Additional blood hormone tests are done if the doctor suspects polycystic ovary, or if excessive hair growth is present. A pelvic ultrasound is often performed based on the woman's medical history and pelvic examination. If a woman does not adequately respond to medical treatment, if she is over age 40, or if she has persistent vaginal bleeding between her periods, a sampling of the lining of her uterus (termed endometrial sampling or endometrial biopsy) is often analyzed. Endometrial sampling helps to rule out cancer or precancer in the uterus, or it can confirm a suspicion that a woman is not ovulating."
What are the treatments and cures for abnormal vaginal bleeding?,"'Treatment for irregular vaginal bleeding depends on the underlying cause. After the cause is determined, the doctor decides if treatment is actually necessary. Sometimes, all that is needed is for dangerous causes to be ruled out and to determine that the irregular vaginal bleeding does not bother the woman enough to warrant medication or treatment. If thyroid, ''liver'', kidney, or blood clotting problems are discovered, treatment is directed toward these conditions.''Medications for treatment of irregular vaginal bleeding depend on the cause. Examples are described below:''Many new procedures are being developed to treat certain types of irregular vaginal bleeding. For example, studies are underway to evaluate techniques that selectively block the blood vessels involved in the bleeding. These newer methods may be less complicated options for some patients and as they are further evaluated they will likely become more widely available.'   If the cause of the bleeding is lack of ovulation (anovulation), doctors may prescribe either progesterone to be taken at regular intervals, or an oral contraceptive, which contains progesterone, to achieve a proper hormonal balance. Such treatment dramatically decreases the risk of uterine cancer in women who do not ovulate. If the cause of irregular vaginal bleeding is a precancerous change in the lining of the uterus, progesterone medications may be prescribed to reduce the buildup of precancerous uterine lining tissues in an attempt to avoid surgery. When a woman has been without menses for less than six months and is bleeding irregularly, the cause may be that she is approaching menopause. During this transition, a woman is sometimes offered an oral contraceptive to establish a more regular bleeding pattern, to provide contraception until she achieves menopause (defined as 12 months without a menstrual period), and to relieve hot flashes. A woman who is found to be menopausal as the cause of her irregular bleeding may also receive menopause counseling if she has troubling symptoms. If the cause of irregular vaginal bleeding is polyps or other benign growths, these are sometimes removed surgically to control bleeding because they cannot be treated with medication. If the cause of bleeding is infection, antibiotics are necessary. Bleeding during pregnancy requires prompt evaluation by an obstetrician. Endometriosis can be treated with medications and/or surgery (such as laparoscopy). Sometimes, the cause of excessive bleeding is not apparent after completion of testing (dysfunctional uterine bleeding). In these cases, oral contraceptives can improve cycle control and lessen bleeding. If bleeding is excessive and cannot be controlled by medication, a surgical procedure called dilation and curettage (D&C) may be necessary. In addition to alleviating the excessive bleeding, the D&C provides tissue that can be analyzed for additional information that can rule out abnormalities of the lining of the uterus. Occasionally, a hysterectomy is necessary when hormonal medications cannot control excessive bleeding. However, unless the cause is pre-cancerous or cancerous, this surgery should only be an option after other solutions have been tried."
Vaginal cancer is a disease in which malignant (cancer) cells form in the vagina.,"'The vagina is the canal leading from the cervix (the opening of uterus) to the outside of the body. At birth, a baby passes out of the body through the vagina (also called the birth canal).''Vaginal cancer is not common. There are two main types of vaginal cancer:' Squamous cell carcinoma: Cancer that forms in squamous cells, the thin, flat cells lining the vagina. Squamous cell vaginal cancer spreads slowly and usually stays near the vagina, but may spread to the lungs, liver, or bone. This is the most common type of vaginal cancer. Adenocarcinoma: Cancer that begins in glandular cells. Glandular cells in the lining of the vagina make and release fluids such as mucus. Adenocarcinoma is more likely than squamous cell cancer to spread to the lungs and lymph nodes. A rare type of adenocarcinoma is linked to being exposed to diethylstilbestrol (DES) before birth. Adenocarcinomas that are not linked with being exposed to DES are most common in women after menopause."
Age and being exposed to the drug DES (diethylstilbestrol) before birth affect a woman's risk of vaginal cancer.,"""Anything that increases your risk of getting a disease is called a risk factor. Having a risk factor does not mean that you will get cancer; not having risk factors doesn't mean that you will not get cancer. Talk with your doctor if you think you may be at risk. Risk factors for vaginal cancer include the following:""   Being aged 60 or older. Being exposed to DES while in the mother's womb. In the 1950s, the drug DES was given to some pregnant women to prevent miscarriage (premature birth of a fetus that cannot survive). Women who were exposed to DES before birth have an increased risk of vaginal cancer. Some of these women develop a rare form of vaginal cancer called clear cell adenocarcinoma. Having human papilloma virus (HPV) infection. Having a history of abnormal cells in the cervix or cervical cancer. Having a history of abnormal cells in the uterus or cancer of the uterus. Having had a hysterectomy for health problems that affect the uterus."
Signs and symptoms of vaginal cancer include pain or abnormal vaginal bleeding.,'Vaginal cancer often does not cause early signs or symptoms. It may be found during a routine pelvic exam and ''Pap test''. Signs and symptoms may be caused by vaginal cancer or by other conditions. Check with your doctor if you have any of the following:'  Bleeding or discharge not related to menstrual periods. Pain during sexual intercourse. Pain in the pelvic area. A lump in the vagina. Pain when urinating. Constipation.
Tests that examine the vagina and other organs in the pelvis are used to detect (find) and diagnose vaginal cancer.,"'The following tests and procedures may be used:'  Physical exam and history: An exam of the body to check general signs of health, including checking for signs of disease, such as lumps or anything else that seems unusual. A history of the patient's health habits and past illnesses and treatments will also be taken. Pelvic exam: An exam of the vagina, cervix, uterus, fallopian tubes, ovaries, and rectum. A speculum is inserted into the vagina and the doctor or nurse looks at the vagina and cervix for signs of disease. A Pap test of the cervix is usually done. The doctor or nurse also inserts one or two lubricated, gloved fingers of one hand into the vagina and places the other hand over the lower abdomen to feel the size, shape, and position of the uterus and ovaries. The doctor or nurse also inserts a lubricated, gloved finger into the rectum to feel for lumps or abnormal areas. Pap test: A procedure to collect cells from the surface of the cervix and vagina. A piece of cotton, a brush, or a small wooden stick is used to gently scrape cells from the cervix and vagina. The cells are viewed under a microscope to find out if they are abnormal. This procedure is also called a Pap smear. Colposcopy: A procedure in which a colposcope (a lighted, magnifying instrument) is used to check the vagina and cervix for abnormal areas. Tissue samples may be taken using a curette (spoon-shaped instrument) or a brush and checked under a microscope for signs of disease. Biopsy: The removal of cells or tissues from the vagina and cervix so they can be viewed under a microscope by a pathologist to check for signs of cancer. If a Pap test shows abnormal cells in the vagina, a biopsy may be done during a colposcopy."
Certain factors affect prognosis (chance of recovery) and treatment options.,"'The prognosis (chance of recovery) depends on the following:''When found in early stages, vaginal cancer can often be cured.''Treatment options depend on the following:' The stage of the cancer (whether it is in the vagina only or has spread to other areas). The size of the tumor. The grade of tumor cells (how different they look from normal cells under a microscope). Where the cancer is within the vagina. Whether there are signs or symptoms at diagnosis. The patient's age and general health. Whether the cancer has just been diagnosed or has recurred (come back). The stage and size of the cancer. Whether the cancer is close to other organs that may be damaged by treatment. Whether the tumor is made up of squamous cells or is an adenocarcinoma. Whether the patient has a uterus or has had a hysterectomy. Whether the patient has had past radiation treatment to the pelvis."
"After vaginal cancer has been diagnosed, tests are done to find out if cancer cells have spread within the vagina or to other parts of the body.","'The process used to find out if cancer has spread within the vagina or to other parts of the body is called staging. The information gathered from the staging process determines the stage of the disease. It is important to know the stage in order to plan treatment. The following procedures may be used in the staging process:' Chest x-ray: An x-ray of the organs and bones inside the chest. An x-ray is a type of energy beam that can go through the body and onto film, making a picture of areas inside the body. CT scan (CAT scan): A procedure that makes a series of detailed pictures of areas inside the body, taken from different angles. The pictures are made by a computer linked to an x-ray machine. A dye may be injected into a vein or swallowed to help the organs or tissues show up more clearly. This procedure is also called computed tomography, computerized tomography, or computerized axial tomography. MRI (magnetic resonance imaging): A procedure that uses a magnet, radio waves, and a computer to make a series of detailed pictures of areas inside the body. This procedure is also called nuclear magnetic resonance imaging (NMRI). PET scan (positron emission tomography scan): A procedure to find malignant tumor cells in the body. A small amount of radioactive glucose (sugar) is injected into a vein. The PET scanner rotates around the body and makes a picture of where glucose is being used in the body. Malignant tumor cells show up brighter in the picture because they are more active and take up more glucose than normal cells do. Cystoscopy: A procedure to look inside the bladder and urethra to check for abnormal areas. A cystoscope is inserted through the urethra into the bladder. A cystoscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue samples, which are checked under a microscope for signs of cancer. Ureteroscopy: A procedure to look inside the ureters to check for abnormal areas. A ureteroscope is inserted through the bladder and into the ureters. A ureteroscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue to be checked under a microscope for signs of disease. A ureteroscopy and cystoscopy may be done during the same procedure. Proctoscopy: A procedure to look inside the rectum to check for abnormal areas. A proctoscope is inserted through the rectum. A proctoscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue to be checked under a microscope for signs of disease. Biopsy: A biopsy may be done to find out if cancer has spread to the cervix. A sample of tissue is removed from the cervix and viewed under a microscope. A biopsy that removes only a small amount of tissue is usually done in the doctor's office. A cone biopsy (removal of a larger, cone-shaped piece of tissue from the cervix and cervical canal) is usually done in the hospital. A biopsy of the vulva may also be done to see if cancer has spread there."
There are three ways that cancer spreads in the body.,"'Cancer can spread through tissue, the lymph system, and the blood:' Tissue. The cancer spreads from where it began by growing into nearby areas. Lymph system. The cancer spreads from where it began by getting into the lymph system. The cancer travels through the lymph vessels to other parts of the body. Blood. The cancer spreads from where it began by getting into the blood. The cancer travels through the blood vessels to other parts of the body."
"Cancer may 
spread from where it began to other parts of the body.","'When cancer spreads to another part of the body, it is called ''metastasis''. Cancer cells break away from where they began (the ''primary tumor'') and travel through the lymph system or blood.''The metastatic tumor is the same type of cancer as the primary tumor. For example, if vaginal cancer spreads to the lung, the cancer cells in the lung are actually vaginal cancer cells. The disease is metastatic vaginal cancer, not ''lung cancer''.' Lymph system. The cancer gets into the lymph system, travels through the lymph vessels, and forms a tumor (metastatic tumor) in another part of the body. Blood. The cancer gets into the blood, travels through the blood vessels, and forms a tumor (metastatic tumor) in another part of the body."
"In vaginal intraepithelial neoplasia (VAIN), abnormal cells are found in 
tissue lining the inside of the vagina.","'These abnormal cells are not cancer. Vaginal intraepithelial neoplasia (VAIN) is grouped based on how deep the abnormal cells are in the tissue lining the vagina:''VAIN may become cancer and spread into the vaginal wall. VAIN is sometimes called stage 0.' VAIN 1: Abnormal cells are found in the outermost one third of the tissue lining the vagina. VAIN 2: Abnormal cells are found in the outermost two-thirds of the tissue lining the vagina. VAIN 3: Abnormal cells are found in more than two-thirds of the tissue lining the vagina. When abnormal cells are found throughout the tissue lining, it is called carcinoma in situ."
The following stages are used for vaginal cancer:,"'In stage I, cancer is found in the vaginal wall only.''In stage II, cancer has spread through the wall of the vagina to the tissue around the vagina. Cancer has not spread to the wall of the pelvis.''In stage III, cancer has spread to the wall of the pelvis.''Stage IV is divided into stage IVA and stage IVB:''Recurrent vaginal cancer is cancer that has recurred (come back) after it has been treated. The cancer may come back in the vagina or in other parts of the body.' Stage IVA: Cancer may have spread to one or more of the following areas:The lining of the bladder.The lining of the rectum.Beyond the area of the pelvis that has the bladder, uterus, ovaries, and cervix. The lining of the bladder. The lining of the rectum. Beyond the area of the pelvis that has the bladder, uterus, ovaries, and cervix. Stage IVB: Cancer has spread to parts of the body that are not near the vagina, such as the lung or bone."
There are different types of treatment for patients with vaginal cancer.,"'Different types of treatments are available for patients with vaginal cancer. Some treatments are standard (the currently used treatment), and some are being tested in ''clinical trials''. A treatment clinical trial is a research study meant to help improve current treatments or obtain information on new treatments for patients with cancer. When clinical trials show that a new treatment is better than the standard treatment, the new treatment may become the standard treatment. Patients may want to think about taking part in a clinical trial. Some clinical trials are open only to patients who have not started treatment.''Three types of standard treatment are used:''Surgery is the most common treatment of vaginal cancer. The following surgical procedures may be used:''Skin grafting may follow surgery, to repair or reconstruct the vagina. Skin grafting is a surgical procedure in which skin is moved from one part of the body to another. A piece of healthy skin is taken from a part of the body that is usually hidden, such as the buttock or thigh, and used to repair or rebuild the area treated with surgery.''Even if the doctor removes all the cancer that can be seen at the time of the surgery, some patients may be given radiation therapy after surgery to kill any cancer cells that are left. Treatment given after the surgery, to lower the risk that the cancer will come back, is called adjuvant therapy.''Radiation therapy is a cancer treatment that uses high-energy ''x-rays'' or other types of radiation to kill cancer cells or keep them from growing. There are two types of radiation therapy:''The way the radiation therapy is given depends on the type and stage of the cancer being treated. External and internal radiation therapy are used to treat vaginal cancer, and may also be used as palliative therapy to relieve symptoms and improve quality of life.''Chemotherapy is a cancer treatment that uses ''drugs'' to stop the growth of cancer cells, either by killing the cells or by stopping them from dividing. When chemotherapy is taken by mouth or injected into a vein or muscle, the drugs enter the bloodstream and can affect cancer cells throughout the body (systemic chemotherapy). When chemotherapy is placed directly into the cerebrospinal fluid, an organ, or a body ''cavity'' such as the abdomen, the drugs mainly affect cancer cells in those areas (regional chemotherapy). The way the chemotherapy is given depends on the type and stage of the cancer being treated.''Topical chemotherapy for squamous cell vaginal cancer may be applied to the vagina in a cream or lotion.'  Laser surgery: A surgical procedure that uses a laser beam (a narrow beam of intense light) as a knife to make bloodless cuts in tissue or to remove a surface lesion such as a tumor. Wide local excision: A surgical procedure that takes out the cancer and some of the healthy tissue around it. Vaginectomy: Surgery to remove all or part of the vagina. Total hysterectomy: Surgery to remove the uterus, including the cervix. If the uterus and cervix are taken out through the vagina, the operation is called a vaginal hysterectomy. If the uterus and cervix are taken out through a large incision (cut) in the abdomen, the operation is called a total abdominal hysterectomy. If the uterus and cervix are taken out through a small incision in the abdomen using a laparoscope, the operation is called a total laparoscopic hysterectomy. Lymph node dissection: A surgical procedure in which lymph nodes are removed and a sample of tissue is checked under a microscope for signs of cancer. This procedure is also called lymphadenectomy. If the cancer is in the upper vagina, the pelvic lymph nodes may be removed. If the cancer is in the lower vagina, lymph nodes in the groin may be removed. Pelvic exenteration: Surgery to remove the lower colon, rectum, bladder, cervix, vagina, and ovaries. Nearby lymph nodes are also removed. Artificial openings (stoma) are made for urine and stool to flow from the body into a collection bag. External radiation therapy uses a machine outside the body to send radiation toward the cancer. Internal radiation therapy uses a radioactive substance sealed in needles, seeds, wires, or catheters that are placed directly into or near the cancer."
New types of treatment are being tested in clinical trials.,'This summary section describes treatments that are being studied in clinical trials. It may not mention every new treatment being studied.''Radiosensitizers are drugs that make tumor cells more sensitive to radiation therapy. Combining radiation therapy with radiosensitizers may kill more tumor cells.' 
Patients may want to think about taking part in a clinical trial.,"'For some patients, taking part in a clinical trial may be the best treatment choice. Clinical trials are part of the cancer research process. Clinical trials are done to find out if new cancer treatments are safe and effective or better than the standard treatment.'""Many of today's standard treatments for cancer are based on earlier clinical trials. Patients who take part in a clinical trial may receive the standard treatment or be among the first to receive a new treatment.""'Patients who take part in clinical trials also help improve the way cancer will be treated in the future. Even when clinical trials do not lead to effective new treatments, they often answer important questions and help move research forward.' "
"Patients can enter clinical trials before, during, or after starting their 
cancer treatment.",'Some clinical trials only include patients who have not yet received treatment. Other trials test treatments for patients whose cancer has not gotten better. There are also clinical trials that test new ways to stop cancer from recurring (coming back) or reduce the side effects of cancer treatment.''Clinical trials are taking place in many parts of the country.' 
Follow-up tests may be needed.,"'Some of the tests that were done to diagnose the cancer or to find out the stage of the cancer may be repeated. Some tests will be repeated in order to see how well the treatment is working. Decisions about whether to continue, change, or stop treatment may be based on the results of these tests.' "
Treatment options by stage,"'Treatment of vaginal intraepithelial neoplasia (VAIN) 1 is usually watchful waiting.''Treatment of VAIN 2 and 3 may include the following:''Treatment of stage I squamous cell vaginal cancer may include the following:''Treatment of stage I vaginal adenocarcinoma may include the following:''Treatment of stage II vaginal cancer is the same for squamous cell cancer and adenocarcinoma. Treatment may include the following:''Treatment of stage III vaginal cancer is the same for squamous cell cancer and adenocarcinoma. Treatment may include the following:''Treatment of stage IVA vaginal cancer is the same for squamous cell cancer and adenocarcinoma. Treatment may include the following:''Treatment of stage IVB vaginal cancer is the same for squamous cell cancer and adenocarcinoma. Treatment may include the following:''Although no anticancer drugs have been shown to help patients with stage IVB vaginal cancer live longer, they are often treated with regimens used for cervical cancer.''Treatment of recurrent vaginal cancer may include the following:''Although no anticancer drugs have been shown to help patients with recurrent vaginal cancer live longer, they are often treated with regimens used for cervical cancer.' Watchful waiting. Laser surgery. Wide local excision, with or without a skin graft. Partial or total vaginectomy, with or without a skin graft. Topical chemotherapy. Internal radiation therapy. A clinical trial of a new topical chemotherapy drug. Internal radiation therapy. External radiation therapy, especially for large tumors or the lymph nodes near tumors in the lower part of the vagina. Wide local excision or vaginectomy with vaginal reconstruction. Radiation therapy may be given after the surgery. Vaginectomy and lymph node dissection, with or without vaginal reconstruction. Radiation therapy may be given after the surgery. Vaginectomy, hysterectomy, and lymph node dissection. This may be followed by vaginal reconstruction and/or radiation therapy. Internal radiation therapy. External radiation therapy may also be given to the lymph nodes near tumors in the lower part of the vagina. A combination of therapies that may include wide local excision with or without lymph node dissection and internal radiation therapy. Both internal and external radiation therapy to the vagina. External radiation therapy may also be given to the lymph nodes near tumors in the lower part of the vagina. Vaginectomy or pelvic exenteration. Internal and/or external radiation therapy may also be given. External radiation therapy. Internal radiation therapy may also be given. Surgery (rare) followed by external radiation therapy. Internal radiation therapy may also be given. External radiation therapy and/or internal radiation therapy. Surgery (rare) followed by external radiation therapy and/or internal radiation therapy. Radiation therapy as palliative therapy, to relieve symptoms and improve the quality of life. Chemotherapy may also be given. A clinical trial of anticancer drugs and/or radiosensitizers. Pelvic exenteration. Radiation therapy. A clinical trial of anticancer drugs and/or radiosensitizers."
Vaginal cancer is a disease in which malignant (cancer) cells form in the vagina.,"'The vagina is the canal leading from the cervix (the opening of uterus) to the outside of the body. At birth, a baby passes out of the body through the vagina (also called the birth canal).''Vaginal cancer is not common. There are two main types of vaginal cancer:' Squamous cell carcinoma: Cancer that forms in squamous cells, the thin, flat cells lining the vagina. Squamous cell vaginal cancer spreads slowly and usually stays near the vagina, but may spread to the lungs, liver, or bone. This is the most common type of vaginal cancer. Adenocarcinoma: Cancer that begins in glandular cells. Glandular cells in the lining of the vagina make and release fluids such as mucus. Adenocarcinoma is more likely than squamous cell cancer to spread to the lungs and lymph nodes. A rare type of adenocarcinoma is linked to being exposed to diethylstilbestrol (DES) before birth. Adenocarcinomas that are not linked with being exposed to DES are most common in women after menopause."
Age and being exposed to the drug DES (diethylstilbestrol) before birth affect a woman's risk of vaginal cancer.,"""Anything that increases your risk of getting a disease is called a risk factor. Having a risk factor does not mean that you will get cancer; not having risk factors doesn't mean that you will not get cancer. Talk with your doctor if you think you may be at risk. Risk factors for vaginal cancer include the following:""   Being aged 60 or older. Being exposed to DES while in the mother's womb. In the 1950s, the drug DES was given to some pregnant women to prevent miscarriage (premature birth of a fetus that cannot survive). Women who were exposed to DES before birth have an increased risk of vaginal cancer. Some of these women develop a rare form of vaginal cancer called clear cell adenocarcinoma. Having human papilloma virus (HPV) infection. Having a history of abnormal cells in the cervix or cervical cancer. Having a history of abnormal cells in the uterus or cancer of the uterus. Having had a hysterectomy for health problems that affect the uterus."
Signs and symptoms of vaginal cancer include pain or abnormal vaginal bleeding.,'Vaginal cancer often does not cause early signs or symptoms. It may be found during a routine pelvic exam and ''Pap test''. Signs and symptoms may be caused by vaginal cancer or by other conditions. Check with your doctor if you have any of the following:'  Bleeding or discharge not related to menstrual periods. Pain during sexual intercourse. Pain in the pelvic area. A lump in the vagina. Pain when urinating. Constipation.
Tests that examine the vagina and other organs in the pelvis are used to detect (find) and diagnose vaginal cancer.,"'The following tests and procedures may be used:'  Physical exam and history: An exam of the body to check general signs of health, including checking for signs of disease, such as lumps or anything else that seems unusual. A history of the patient's health habits and past illnesses and treatments will also be taken. Pelvic exam: An exam of the vagina, cervix, uterus, fallopian tubes, ovaries, and rectum. A speculum is inserted into the vagina and the doctor or nurse looks at the vagina and cervix for signs of disease. A Pap test of the cervix is usually done. The doctor or nurse also inserts one or two lubricated, gloved fingers of one hand into the vagina and places the other hand over the lower abdomen to feel the size, shape, and position of the uterus and ovaries. The doctor or nurse also inserts a lubricated, gloved finger into the rectum to feel for lumps or abnormal areas. Pap test: A procedure to collect cells from the surface of the cervix and vagina. A piece of cotton, a brush, or a small wooden stick is used to gently scrape cells from the cervix and vagina. The cells are viewed under a microscope to find out if they are abnormal. This procedure is also called a Pap smear. Colposcopy: A procedure in which a colposcope (a lighted, magnifying instrument) is used to check the vagina and cervix for abnormal areas. Tissue samples may be taken using a curette (spoon-shaped instrument) or a brush and checked under a microscope for signs of disease. Biopsy: The removal of cells or tissues from the vagina and cervix so they can be viewed under a microscope by a pathologist to check for signs of cancer. If a Pap test shows abnormal cells in the vagina, a biopsy may be done during a colposcopy."
Certain factors affect prognosis (chance of recovery) and treatment options.,"'The prognosis (chance of recovery) depends on the following:''When found in early stages, vaginal cancer can often be cured.''Treatment options depend on the following:' The stage of the cancer (whether it is in the vagina only or has spread to other areas). The size of the tumor. The grade of tumor cells (how different they look from normal cells under a microscope). Where the cancer is within the vagina. Whether there are signs or symptoms at diagnosis. The patient's age and general health. Whether the cancer has just been diagnosed or has recurred (come back). The stage and size of the cancer. Whether the cancer is close to other organs that may be damaged by treatment. Whether the tumor is made up of squamous cells or is an adenocarcinoma. Whether the patient has a uterus or has had a hysterectomy. Whether the patient has had past radiation treatment to the pelvis."
