Questions,Answer
Does kidney failure cause pain?,"'Kidney failure in itself does not cause ''pain''. However, the consequences of kidney failure may cause ''pain'' and discomfort in different parts of the body.''Normal functioning kidneys filter amyloid (a protein) from the blood stream. In kidney failure amyloid proteins in the blood rise, and can separate and clump together forming amyloid deposits into a variety of tissue and organs, including joints and tendons. This can result in symptoms of:' joint stiffness, pain, and swelling. Patients who are on dialysis may have discomfort when on the dialysis machine. Pain is often a consequence of the underlying chronic disease that led to kidney failure, for example: People with poorly controlled diabetes may develop diabetic neuropathy pain. People who have peripheral vascular disease also may have pain in their extremities, and may develop claudication (leg pain that occurs with walking)."
What procedures and tests diagnose kidney failure?,"""Often, a patient is seen for another medical condition and the diagnosis of kidney failure is a consequence of the patient's disease or injury. In patients with chronic kidney disease due to diabetes, ""'high blood pressure'', or another related medical condition his or her medical care team most likely monitors kidney function as part of the his or her routine long-term medical care plan.''Diagnosis of kidney failure can be confirmed by blood tests such as BUN, creatinine, and GFR; that measure the buildup of waste products in the blood.''Urine tests may be ordered to measure the amount of protein, detect the presence of abnormal cells, or measure the concentration of electrolytes.''Other tests are used to diagnose the type of kidney failure such as:'   Abdominal ultrasound Kidney biopsy"
What is the treatment for kidney failure?,"'Prevention'' is always the goal with kidney failure. Chronic diseases such as ''hypertension'' (''high blood pressure'') and diabetes are devastating because of the damage that they can do to kidneys and other organs. Lifelong diligence is important in keeping blood ''sugar'' and blood pressure within normal limits. Specific treatments depend upon the underlying diseases.''Once kidney failure is present, the goal is to prevent further deterioration of renal function. If ignored, the kidneys will progress to complete failure, but if underlying illnesses are addressed and treated aggressively, kidney function can be preserved, though not always improved.'  "
Is there a diet for kidney failure? What foods should be avoided? Which are OK to eat?,"'Diet'' is an important consideration for those with impaired kidney function. Consultation with a dietician may be helpful to understand what foods may or may not be appropriate.''In this state of impaired kidney function, the kidneys cannot easily remove excess water, salt, or potassium from the blood, so foods high in potassium salt substitutes may need to be consumed in limited quantities. Examples of potassium rich foods include:''Phosphorus is a forgotten chemical that is associated with calcium metabolism and may be elevated in the body in kidney failure. Too much phosphorus can leech calcium from the bones and cause ''osteoporosis'' and ''fractures''. Examples of foods and ''beverages'' high in phosphorus include:'   Bananas Apricots Cantaloupe Sweet potatoes Yogurt Spinach Avocados Milk Cheese Nuts Dark cola drinks Canned iced teas Yogurt Organ meets Sardines Oysters Baked beans Black beans Lentils Kidney beans Soy beans Bran cereals Caramels Whole grain products"
What medications treat kidney failure?,"'Different classes of medications may be used to help control some of the issues associated with kidney failure including:''Once the kidneys fail completely, the treatment options are limited to dialysis or kidney replacement by transplantation.' Phosphorus-lowering medications, for example, calcium carbonate (Caltrate), calcitriol (Rocaltrol), and sevelamer (Renagel) Red blood cell production stimulation, for example, erythropoietin, darbepoetin (Aranesp) Red blood cell production (iron supplements) Blood pressure medications Vitamins"
What are dialysis and hemodialysis?,"'Dialysis cleanses the body of waste products in the body by use of filter systems. There are two types of dialysis, 1) ''hemodialysis'', and 2) peritoneal dialysis.''Hemodialysis uses a machine filter called a dialyzer or artificial kidney to remove excess water and salt, to balance the other electrolytes in the body, and to remove waste products of metabolism. Blood is removed from the body and flows through tubing into the machine, where it passes next to a filter membrane. A specialized chemical solution (dialysate) flows on the other side of the membrane. The dialysate is formulated to draw impurities from the blood through the filter membrane. Blood and dialysate never touch in the artificial kidney machine.''For this type of dialysis, access to the blood vessels needs to be surgically created so that large amounts of blood can flow into the machine and back to the body. Surgeons can build a fistula, a connection between a large artery and vein in the body, usually in the arm, that allows a large amount of blood flow into the vein. This makes the vein swell or dilate, and its walls become thicker so that it can tolerate repeated needle sticks to attach tubing from the body to the machine. Since it takes many weeks or months for a fistula to mature enough to be used, significant planning is required if hemodialysis is to be considered as an option.''If the kidney failure happens acutely and there is no time to build a fistula, special catheters may be inserted into the larger blood vessels of the arm, leg, or chest. These catheters may be left in place for weeks. In some diseases, the need for dialysis will be temporary, but if the expectation is that dialysis will continue for a prolonged period of time, these catheters act as a ''bridge'' until a fistula can be planned, placed, and matured.''Dialysis treatments normally occur three times a week and last a few hours at a time. Most commonly, patients travel to an outpatient center to have dialysis, but home dialysis therapy is becoming an option for some.''Outpatient dialysis is available on some cruise ships. They are equipped with dialysis machines with trained health care professionals ready to care for those with kidney failure while traveling.'  "
What is peritoneal dialysis?,"'Peritoneal dialysis uses the lining of the abdominal ''cavity'' as the dialysis filter to rid the body of waste and to balance electrolyte levels. A catheter is placed in the abdominal ''cavity'' through the abdominal wall by a surgeon, and it is expected to remain in place for the long-term. The dialysis solution is then dripped in through the catheter and left in the abdominal cavity for a few hours after which, it is drained out. During that time, waste products leech from the blood flowing through the lining of the abdomen (peritoneum), and attach themselves to the fluid that has been instilled by the catheters. Often, patients instill the dialysate fluid before bedtime, and drain it in the morning.'""There are benefits and complications for each type of dialysis. Not every patient can choose which type he or she would prefer. The treatment decision depends on the patient's illness and their past medical history along with other issues. Usually, the nephrologist (kidney specialist) will have a long discussion with the patient and family to decide what will be the best option available.""'Dialysis is lifesaving. Without it, patients whose kidneys no longer function would die relatively quickly due to electrolyte abnormalities and the buildup of toxins in the blood stream. Patients may live many years with dialysis but other underlying and associated illnesses often are the cause of death.' "
Is a kidney transplant an option?,"'If kidney failure occurs and is non-reversible, kidney transplantation is an alternative option to dialysis. If the patient is an appropriate candidate, the healthcare professional and nephrologist will contact an organ transplant center to arrange evaluation to see whether the patient is suitable for this treatment. If so, the search for a donor begins. Sometimes, family members have compatible tissue types and, if they are willing, may donate a kidney. Otherwise, the patient will be placed on the organ transplant list that is maintained by the United Network of Organ Sharing.''Not all hospitals are capable of performing kidney transplants. The patient may have to travel to undergo their operation. The most successful programs are those that do many transplants every year.''While kidney transplants have become routine, they still carry some risk. The patient will need to take anti-rejection medications that reduce the ability of the immune system to fight infection. The body can try to reject the kidney or the transplanted kidney may fail to work. As with any operation, there is a risk of bleeding and infection.''Kidney transplants may provide better quality of life than dialysis. After one year, 95% of transplanted kidneys are still functioning and after five years, the number is 80%. It seems that the longer a patient is on dialysis, the shorter the life of the transplanted kidney.''If the transplanted kidney fails, the alternative is another kidney transplant or a return to dialysis.' "
What is the prognosis and life expectancy for kidney failure? Can it be prevented?,"'The outlook for kidney failure depends upon the underlying condition that caused it. Kidney function may return to normal, especially if it is due to an acute obstruction and that obstruction is relieved. Other causes of decreased kidney function leading to kidney failure are due to underlying disease and occur slowly over time.''Prevention is the best chance to maintain kidney function, and controlling ''high blood pressure'' and diabetes over a lifetime can decrease the potential for progressive kidney damage. Chronic kidney failure may be managed by to help monitor electrolyte and waste product levels in the bloodstream. Major abnormalities can be life threatening, and treatment options may be limited to dialysis or transplant.' "
What are repetitive motion disorders (RMDs?," Repetitive motion disorders (RMDs) are a family of muscular conditions that result from repeated motions performed in the course of normal work or daily activities. RMDs includecarpal tunnel syndrome,bursitis,tendonitis,epicondylitis,ganglion cyst,tenosynovitis, andtrigger finger. carpal tunnel syndrome, bursitis, tendonitis, epicondylitis, ganglion cyst, tenosynovitis, and trigger finger. RMDs are caused by too many uninterrupted repetitions of an activity or motion, unnatural or awkward motions such as twisting the arm or wrist, overexertion, incorrect posture, or muscle fatigue. RMDs occur most commonly in the hands, wrists, elbows, and shoulders, but can also happen in the neck, back, hips, knees, feet, legs, and ankles. The disorders are characterized by pain, tingling, numbness, visible swelling or redness of the affected area, and the loss of flexibility and strength. For some individuals, there may be no visible sign of injury, although they may find it hard to perform easy tasks. Over time, RMDs can cause temporary or permanent damage to the soft tissues in the body -- such as the muscles, nerves, tendons, and ligaments - and compression of nerves or tissue. Generally, RMDs affect individuals who perform repetitive tasks such as assembly line work, meat-packing, sewing, playing musical instruments, and computer work. The disorders may also affect individuals who engage in activities such as carpentry, gardening, and tennis."
Is there any treatment for repetitive motion disorders?," Treatment for RMDs usually includes reducing or stopping the motions that cause symptoms. Options include taking breaks to give the affected area time to rest, and adopting stretching and relaxation exercises. Applying ice to the affected area and using medications such as pain relievers, cortisone, and anti-inflammatory drugs can reduce pain and swelling. Splints may be able to relieve pressure on the muscles and nerves. Physical therapy may relieve the soreness and pain in the muscles and joints. In rare cases, surgery may be required to relieve symptoms and prevent permanent damage. Some employers have developed ergonomic programs to help workers adjust their pace of work and arrange office equipment to minimize problems."
What is the prognosis for repetitive motion disorders?," Most individuals with RMDs recover completely and can avoid re-injury by changing the way they perform repetitive movements, the frequency with which they perform them, and the amount of time they rest between movements. Without treatment, RMDs may result in permanent injury and complete loss of function in the affected area."
What research is being done?,'Much of the on-going research on RMDs is aimed at ''prevention'' and rehabilitation. The National Institute of ''Arthritis'' and Musculoskeletal and Skin Diseases (NIAMS) funds research on RMDs.''Select this link'' to view a list of studies currently seeking patients.''Source: National Institutes of Health (www.nih.gov)' 
Menstruation and Menopause,"'The ''menstrual cycle'"" is the process by which a woman's body gets ready for the chance of a ""'pregnancy'' each month. The average menstrual cycle is 28 days from the start of one to the start of the next, but it can range from 21 days to 35 days.''Most menstrual periods last from three to five days. In the United States, most girls start menstruating at age 12, but girls can start menstruating between the ages of 8 and 16. ''Menopause'' is the absence of menstrual periods for 12 months. The menopausal transition begins with varying menstrual cycle lengths and ends with the final ''menstruation''.' "
Pregnancy and preconception care,"'Pregnancy is the term used to describe when a woman has a growing fetus inside of her. In most cases, the fetus grows in the uterus.''Human pregnancy lasts about 40 weeks, or just more than 9 months, from the start of the ''last menstrual period'' to ''childbirth''.''Prenatal care'' is the care woman gets during a pregnancy. Getting early and regular ''prenatal'' care is important for the health of both mother and the developing baby.''In addition, health care providers are now recommending a woman see a health care provider for preconception care, even before she considers ''becoming pregnant'' or in between ''pregnancies''.''Both preconception care and prenatal care help to promote the best health outcomes for mother and baby.' "
Fertility and Infertility,"'Infertility'' is the term health care providers use for women who are unable to get ''pregnant'', and for men who are unable to impregnate a woman, after at least one year of trying.'""In women, the term is used to describe those who are of normal childbearing age, not those who can't get pregnant because they are near or past ""'menopause''. Women who are able to get pregnant but who cannot carry a pregnancy to term (birth) may also be considered ''infertile''.''Infertility'' is a complex problem – it does not have a single cause because ''getting pregnant'' is a multi-step chain of events. The cause of infertility can rest in the women or the man, or can be from unknown factors or a combination of factors.' "
Contraception,"'Contraception'', also known as ''birth control'', is designed to prevent pregnancy. Some types of ''birth control'' include (but are not limited to):'""The choice of birth control depends on factors such as a person's overall health, age, frequency of sexual activity, number of sexual partners, desire to have children in the future, and family history of certain diseases. A woman should talk to her health care provider about her choice of birth control method."" Barrier methods, such as condoms, the 
	diaphragm, and 
the cervical cap, are designed to prevent the sperm from reaching the egg for 
	fertilization. Intrauterine device, or IUD, is a small device that is inserted into the 
uterus by a health care provider. The IUD prevents a fertilized egg from 
implanting in the uterus. An IUD can stay in the uterus for up to 10 years until 
it is removed by a health care provider. Hormonal birth control, such as
	birth control pills, injections, skin 
patches, and vaginal rings, release hormones into a woman's body that interfere 
with fertility by preventing 
	ovulation, fertilization, or 
	implantation. Sterilization is a method that permanently prevents a woman from getting 
pregnant or a man from being able to get a woman pregnant. Sterilization 
involves surgical procedures that must be done by a health care provider and 
usually cannot be reversed."
Sexually transmitted diseases and AIDS/HIV,"'It is important to remember that even though ''birth control methods'' can prevent pregnancy, they do not all protect against ''sexually transmitted diseases'' or ''HIV''.''SOURCE: National Institute of Child and Health and Human Development; ''""Reproductive Health.""' "
What is clinical research?,"'Clinical research is a type of study of clinical or biomedical questions through the use of human subjects. Clinical research studies do not necessarily all involve medical treatments or experimental therapies. Clinical research can include observational studies, in which people are followed over a period of time to determine health outcomes. Clinical research may also be used to determine the usefulness or safety of a new diagnostic procedure or drug treatment. Clinical research studies are planned in advance and follow a defined protocol. Epidemiologic studies examine specific populations to clarify how often a disease occurs or is found in a given group (the incidence and prevalence), the individual factors that can cause or worsen disease progression, and the types of health and lifestyle decisions that people make. Clinical trials (see below) are one important type of clinical research.' "
Why is clinical research important?,"'Clinical research is important in order to develop new therapies and diagnostic procedures as well as to understand how diseases begin and progress. Observational studies may help identify risk factors for the development of a particular disease, such as the association between ''smoking'' and ''lung cancer''. Outcomes-based research can help doctors identify the most effective therapies and treatments for a number of conditions. Another aspect of clinical research is the development of new technologies for use in health care, ranging from surgical tools and materials to ''hearing'' aids and artificial limbs. In ''cancer'' treatment, virtually all advances in the care of ''cancer'' patients has occurred as a result of clinical research.' "
What are clinical trials?,"'Clinical trials are a form of clinical research that follow a defined protocol that has been carefully developed to evaluate a clinical question. The U.S. National Institutes of Health (NIH) defines a clinical trial as''Although people commonly associate clinical trials with drug trials, in which new medications or combinations of drugs are tested for their effectiveness against a disease, clinical trials may also evaluate whether interventions such as counseling or lifestyle modifications have an effect on disease progression. Clinical trials may be conducted on people who have a disease or on healthy people, depending upon the purpose of the research.''The U.S. NIH describes the following types of clinical trials:'  ""a prospective biomedical or behavioral research study of human subjects that is designed to answer specific questions about biomedical or behavioral interventions (such as drugs, treatments, devices, or new ways of using known drugs, treatments, or devices)."" Treatment trials test new treatments, new combinations of drugs, or new techniques in surgery or radiation therapy. Prevention trials are designed to identify ways to prevent disease through the use of medicines, lifestyle changes, dietary supplements such as vitamins, or immunizations. Diagnostic trials aim to identify improvements in tests or methods used to diagnose disease. Screening trials look for ways to detect specific conditions before the patient has any symptoms of the disease. Quality of life trials (also referred to as supportive-care trials) are trials that are designed to improve comfort and the quality of life for people suffering from chronic conditions or diseases."
What are the phases of a clinical trial?,"""Clinical trials are broken down into phases, with each phase having a different purpose within the trial. Phase I trials involve a small group of people (20-80) and are concerned with determining a safe dose of the drug being studied as well as its potential side effects. In Phase II, the treatment or drug is tested in more people (100-300) for further evaluation - this time, determining the time of the drug or treatment's effectiveness against the disease for which the patient is being treated. Even more people (1,000-3,000) are participants in Phase III of a trial, when the intervention is compared to standard treatments and further information is collected about safety and side effects. In Phase IV trials, conducted after a treatment has been approved for specific indicated conditions by the FDA, post-marketing studies are carried out to collect more information about the optimal use of the drug or treatment and to further evaluate its side effects. ""'Clinical trials may be carried out in different locations, including hospitals, clinics, individual physician practices, university health centers, or community health centers.' "
How can one find out what clinical trials are currently being conducted?,'The web site ''http://clinicaltrials.gov'' is a searchable database of federally and privately funded clinical trials being conducted in the U.S. and around the world. Your doctor or health-care team may also offer information about clinical trials that are currently under way for your specific condition. ' 
"How is a clinical trial performed, and what sort of preparation is needed?","""Before a clinical trial can be carried out, thorough preparation is necessary, including extensive reviews of the proposed trial, its methodology, and the goals of the trial. An Institutional Review Board (IRB) consisting of physicians, statisticians, researchers, patient advocates, and others must pre-approve every clinical trial in the U.S. The job of the IRB is to ensure that the trial is ethical, legal, and that the rights of those participating are fully protected. For example, individual participants' names are kept secret and not included in the results or publicly available information about a trial.""'Every clinical trial has a strictly defined protocol that is approved by the IRB. A protocol describes what types of people may participate in the trial; outlines the exact the schedule of tests, procedures, medications, and/or dosages involved in the trial; and specifies the length of the study. Generally, doctors check the patient thoroughly at the start of the trial, provide instructions and directions for participation in the trial, monitor the patient during the actual trial, and remain in contact, sometimes with further monitoring after the trial is completed. ''In many clinical trials, patients will be randomly assigned to a test group or a control group. The control group receives the standard and accepted treatment for a given condition, while the test group receives the experimental medication or treatment to be evaluated. When a trial is ""double-blinded,"" neither the participants nor the treating doctors know if an individual patient is receiving the standard treatment versus the experimental treatment. Double-blinded trials offer the advantage of allowing the treating health-care team and the patient to make unbiased observations about patient progress and the effectiveness of the treatment being evaluated. A double-blind study is also referred to as a double-masked study. Results obtained from a randomized, double blind clinical trial are considered the most accurate and reliable types of results, and help those conducting the trial to draw the most accurate conclusions.' "
What is informed consent?,"'Informed consent is giving your consent to participate in the clinical trial after having learned about the trial and having had the opportunity to ask questions. You should be fully aware of all the details, risks vs. benefits, and expectations of the trial before agreeing to participate. When you give informed consent, you sign a document - which should be in a language that you understand - that describes the rights of the participants as well as gives details of the study and names of the investigators who are conducting the study and contact information for these people. ' "
Is patient privacy maintained in a clinical trial?,"'Clinical trials are required to maintain strict patient privacy. Your name will not be published anywhere that data about the trial are published or included in any publicly available information. Some clinical trials may require that you be seen and examined by a larger treatment team than would typical medical care. For example, this may include research nurses who only see patients enrolled on clinical trials.' "
Who can participate in a clinical trial?,"'Each trial has specific inclusion and exclusion criteria to determine the exact patient populations that may participate. Individuals who fit the predefined and preapproved inclusion criteria for a trial may participate if the trial is currently accepting participants. Inclusion criteria are based on factors such as patient age, gender, the type and stage of a disease, previous treatment history, and other medical conditions. Some clinical trials seek participants with illnesses or conditions to be studied in the clinical trial, while others need healthy participants. ' "
Are people paid for participating in clinical trials?,"'Some clinical trials offer monetary compensation for participants. Other trials may offer their participants free health care that is related to the condition being studied, or screening examinations. There are no requirements for those who sponsor clinical trials to pay or otherwise compensate participants.' "
What are the pros and cons of participating in a clinical trial?,"""The benefits of clinical trials are many and range from taking an active role in the management of one's own health care, helping others by aiding the process of knowledge acquisition and development of enhanced treatments, being cared for by - or in accordance with the protocol which has been developed by - leading health care teams in a given field, and in some cases, receiving access to new treatments before they are approved. However, there are also risks, including side effects of drugs and risks of any procedures that may be performed. In some cases, clinical-trial participation may require more frequent doctor visits or hospitalizations than standard care, and you may have to travel to a study site that is farther away than your local health-care practitioner's office.""'Some questions you may want to ask before participating in a clinical trial include the following:' What is the purpose of the trial? Is a new type of treatment being tested? How does this differ from the accepted or standard therapy for my condition? Has the drug or treatment ever been tested before? How will participation impact my daily life and schedule? Will it be necessary to be in the hospital? What are the risks and possible side effects of the treatment? Who will pay for the treatments? Will I receive reimbursement or any type of compensation for my time or expenses? How long is the trial expected to last? How will I receive results of the trial, and how will I know if the treatment is successful?"
Can a person leave a clinical trial once it has started?,'An informed consent document is not a legal contract that requires participation in a study for the length of a study. A participant is free to leave a clinical trial at any time without prejudice to their ongoing medical care. They will not have access to the experimental medicine being studied if they leave the trial.' 
Who sponsors clinical trials?,"""Clinical trials can be sponsored or funded by a variety of organizations or individuals. Federal agencies such as the National Institutes of Health (NIH), the Department of Defense (DOD), and the Department of Veteran's Affairs (VA) frequently fund and sponsor clinical trials. Additionally, clinical trials may be sponsored by medical institutions, charitable foundations, advocacy groups, physicians, and/or biotechnology or pharmaceutical companies. "" "
What happens after a clinical trial is completed? Is there follow-up care?,"'The researchers in the trial will stay in contact with participants and inform them of the conclusions of the trial. In some cases, you may be asked to provide long-term follow-up in the form of patient surveys or periodic health examinations. Since most clinical trials provide short-term treatments related to a specific condition, they are not a substitute for primary health care. Your regular health-care provider should be aware of the trial and will work with the researchers during the trial. When the trial is over, you will continue to receive care through your primary care provider and any other practitioners required for your condition.'  "
What is liver resection and why is it done?,'Liver'' resection is the surgical removal of a portion of the liver. This operation is usually done to remove various types of liver tumors that are located in the resected portion of the liver. The goal of liver resection is to completely remove the ''tumor'' and the appropriate surrounding liver tissue without leaving any tumor behind.' 
Which patients with liver cancer undergo liver resection?,"'In patients with ''liver cancer'' (Hepatocellular ''Cancer'', HCC), liver resection is limited to patients with one or two small (5 cm or less) tumors confined to the liver with no invasion of the blood vessels. As a result of these strict guidelines, in practice, very few patients with HCC can undergo liver resection. The biggest concern about resection is that following the operation, the patient can develop liver failure. The liver failure can occur if the remaining portion of the liver is inadequate (for example, because of associated ''cirrhosis'') to provide the necessary support for life.'  "
What is the goal of liver resection?,"'The goal of liver resection is to completely remove the tumor and the appropriate surrounding liver tissue without leaving any tumor behind. This option is limited to patients with one or two small (3 cm or less) tumors and excellent ''liver function'', ideally without associated ''cirrhosis''. As a result of these strict guidelines, in practice, very few patients with liver ''cancer'' can undergo liver resection. The biggest concern about resection is that following the operation, the patient can develop liver failure.' "
Can a portion of the remaining normal liver grow back?,"'When a portion of a normal liver is removed, the remaining liver can grow back (regenerate) to the original size within several weeks. A cirrhotic liver, however, cannot grow back. Therefore, before resection is performed for HCC, the non-tumor portion of the liver should be biopsied to determine whether there is associated cirrhosis.' "
What are the results (survival and recurrence) of liver resection?,"'For HCC patients whose tumors are successfully resected, the five-year survival is about 10% to 60%, depending on the tumor size and type. This means that 10% to 60 % of patients who actually undergo liver resection for liver ''cancer'' are expected to live five years. Many of these patients, however, will have a recurrence of liver cancer elsewhere in the liver. Moreover, it should be noted that the survival rate of untreated patients with similar sized tumors and similar liver function is probably comparable. Some studies from Europe and Japan have shown that survival rates with ''alcohol'' injection or ''radiofrequency ablation'' procedures are comparable to the survival rates of those patients who underwent resection. But again, the reader should be cautioned that there are no head-to-head comparisons of these procedures versus resection.' "
What is epilepsy?,"'An epileptic ''seizure'' is a sudden and transient occurrence of signs and/or symptoms that are the result of an abnormal activity of the brain. Epileptic ''seizures'' are the common and defining component of the disorder that is referred to as epilepsy. The diagnosis of epilepsy implies that there is an abnormality in the brain and that this abnormality will result in more epileptic seizures. That is, an individual that has an isolated seizure as a result of an acute transient insult to the brain, for example a metabolic disorder, or a seizure observed after an acute ''trauma'' to the brain, would not be diagnosed as having epilepsy. In other words, epilepsy is the tendency to have repeated spontaneous seizures. '  "
What are the different types of clinical seizures?,"'There are different ''types of seizures'', which traditionally have been categorized as either generalized seizures or partial seizures. Generalized seizures are those in which the clinical manifestations indicate that the whole brain is involved from the beginning of the seizure. Partial seizures (local, focal) are those in which the epileptic event is limited to one part of the body or to a particular function of the brain, indicating that the epileptic seizure started in one limited area of the brain. Partial seizures may remain focal or may expand to the rest of the brain. When seizures expand to the rest of the brain these are referred to as secondary generalized seizures. Consciousness is always impaired in generalized seizures; however, in the case of partial seizures consciousness may be preserved , as in the so-called simple partial seizures, or it may be impaired, as is the case with the complex partial seizures.''Among the generalized seizures, the ''generalized tonic clonic seizure'' (traditionally recognized as a ''grand mal'' seizure) is the most common type. In this seizure there is a succession of muscle contractions (tonic component), more obvious in the extremities but affecting almost every muscle of the body, followed by sudden relaxation (clonic component) and further followed by another tonic component. This succession of events is repeated several times.''Simultaneously, there are other signs and symptoms including dilatation of the pupils, increased ''heart'' rate, and increased ''blood pressure''. ''Cyanosis'' (skin and lips ''turning blue''-purple) is also seen due to persistent contraction of the ''diaphragm'' muscle and holding of the breath. These convulsions are usually followed by a period of ''confusion''. In most instances these seizures, as well as most of the epileptic seizures, last for a few seconds or at the most for 2-3 minutes. Occasionally the seizure event may be prolonged, lasting several minutes. By definition, when the event lasts more than 30 minutes, it is described as status epilepticus.''Another type of generalized seizure is the '' ''absence seizure'', also called petit mal seizure, because the clinical symptoms are not as dramatic as with the generalized tonic clonic seizures. In the absence seizures, as the name implies, the patient looks absent, like ""not being here."" With this type of seizure there is a sudden interruption of activities, and the patient becomes unresponsive. Usually these seizures, particularly when they last longer than a few seconds, are associated with other subtle clinical signs such as eye blinking or twitching in the face or upper body. There is almost no confusion after these seizures, and the patient returns to his/her activities without even acknowledging that a seizure has occurred.''In the ''atonic seizures'' (drop attacks) there is a sudden loss of muscle activity, like a sudden ''paralysis''. The patient will collapse like a marionette when all its strings are cut at once. If these seizures happen when the individual is ''walking'', a fall will result, or if the patient is seated, he/she will experience a sudden drop of the head, usually without the motor reflexes that help people to prevent injuries. These seizures are very brief and might result in serious injuries, most often to the forehead, mouth, and/or face.''The ''myoclonic seizures'' consist of rapid, jerky contractions of isolated muscles or group of muscles which may or may not result in body movements.''The ''tonic seizures'' consist of a brief stiffening of the muscle groups, resulting most often in extension of the arms or legs or arching of the trunk. Some of these seizures might be associated with a forced ''exhalation'' of air, due to a sudden contraction of the expiratory muscle through partially contracted vocal cords, resulting in a loud sound.''With partial (focal, local) seizures, the clinical events originate in a limited area of the brain. The clinical manifestations depend upon the area of the brain that is abnormal. Many different clinical events can be seen with this type of seizure.''For example, with simple partial seizures (consciousness is not impaired) if the focal area of the brain involved is the motor area, the patient might have rhythmic contractions in one arm or leg. If the areas compromised are more involved with the visual system then the patient might complain of visual illusions.''Other abnormal sensations might be the result of lesions in the auditory, olfactory, or gustatory areas. Some other symptoms might include:''These patients are conscious when the symptoms occur, and their description of the symptoms can be very useful in determining which area of the brain is involved in the seizure. This has important implications for the selection of the appropriate treatment, especially for the decision about the need for surgery.''The complex partial seizures (sometimes called ""temporal lobe seizures"" or ""psychomotor seizures""), in which consciousness is impaired, have a greater range of symptoms. The symptoms already described in the simple partial seizures might be present and might be followed by complex automatic behaviors such as manipulating objects, walking around the room, or answering questions, usually done in a rumbling, difficult-to-understand language.' epigastric pain, sweating, pallor (paleness), flushing, pupillary dilatation, a sense of ""déjá vu,"" fear or anger."
What causes epilepsy in children?,"'Many different disorders of the brain may be associated with epilepsy.''For some patients the epileptic disorder is congenital, that is, the child is born with the predisposition to have epilepsy. In other patients, the epileptic disorder is acquired because of ''brain damage'' that occurred after birth.''The congenital epilepsies could be the result of the child having a gene that is responsible for the epileptic disorder; these are the genetic types of epilepsy. Alternatively, congenital epilepsy may be the result of factors that interfere with the development of the brain during gestation, resulting in brain malformations.''In acquired epileptic disorders, the damage might occur at the time of birth, for example the case of newborns that have oxygen deprivation during ''labor and delivery''; or intracranial bleeding, as seen in some children born prematurely. Also, the brain damage may occur any time after birth. For example, epilepsy could be a complication of infections in the brain (meningitis, ''encephalitis''), head injuries with brain damage, ''brain tumors'', or intracranial bleeding.' "
Are seizures bad for children?,"'Presently there is no indication that short-lasting seizures will result in any brain damage. However, prolonged seizures, especially generalized tonic-clonic seizures, in some cases could result in brain damage, but this is very unusual. ''Although brain damage is not likely, children can be injured at the time of the seizures. For example, in the atonic seizures there is a sudden loss of muscle power and, if this happens when the patient is standing, it is followed by a fall that might result in injuries to the face and/or mouth. Similar types of physical injuries can happen with other seizures.' "
How is epilepsy treated?,"'The main line of treatment is with antiepileptic ''drugs'', which are effective in controlling seizures in 70%-80% of patients with epilepsy. There are several antiepileptic medications. Since certain medications are much better for some seizures, the choice of the medication should be made by a physician who is familiar with these medications. If possible, the child should be evaluated in a center specializing in epilepsy. If this is not feasible, usually pediatric neurologists have training in epileptic disorders and are a good source for a referral.''When antiepileptic drugs fail to control the seizures, the patients may improve with surgical procedures.' "
Who is a candidate for epilepsy surgery?,"'Surgery is indicated in a small group of children.''It usually takes the failure of two or three antiepileptic medications before a child would be considered as a potential candidate for surgery. In general, this happens at least after two or three years of continuous treatment with medications. The failure might be due:'""Since surgical procedures might be very effective in some children, once it is clear that the child's epileptic disorder is not responding to treatment with antiepileptic medications, surgery should be considered. Young age is not a contraindication for surgery, and there is no benefit in waiting for the child to be older. In fact, there is considerable evidence that the younger a child is at the time of surgery, the better his/her potential will be for good function after the surgery. There is a certain degree of plasticity in the brain that helps with the recovery of functions that can be damaged at the time of surgery. This plasticity is higher in younger than in older children."" to a resistance to the antiepileptic medications that are available, to the presence of intolerable side effects to the antiepileptic medication, or a combination of both."
