Questions,Answer
What are keratitis symptoms and signs?,"'The symptoms of keratitis usually include ''pain'', tearing, redness, and blurring of vision. The ''pain'' may be mild to severe, depending on the cause and extent of the inflammation. ''Sensitivity to light'' may also be present. To the observer, the eye may appear red and watery; and if the cornea has extensive keratitis, the normally clear cornea may look gray or have white to gray areas.'  "
What types of doctors treat keratitis?,"'If you develop keratitis, you should be examined promptly by a professional trained in the diagnosis and treatment of eye disease. These include ophthalmologists and optometrists.' "
How do health care professionals diagnose keratitis?,"'The diagnosis of keratitis is made by an ophthalmologist (a physician who specializes in diseases and surgery of the eye) through a history and a physical examination. The history consists of questions documenting a past medical and ''ocular'' history and the symptoms specific to the current visit. The eye examination will consist of checking your vision and careful inspection of the corneas using a slit lamp, which is a microscope with excellent illumination and magnification to view the ''ocular'' surface and the cornea in detail. A special dye containing fluorescein in the form of eyedrops may be placed in the eyes to assist with the examination.''In cases in which infection is suspected, a culture may be taken from the surface of the eye for specific identification of the bacteria, virus, fungus, or parasite causing the keratitis. Blood tests may also be done in certain patients with suspected underlying disease.' "
What is the treatment for keratitis?,"'Treatment depends on the cause of the keratitis. Infectious keratitis generally requires antibacterial, antifungal, or antiviral therapy to treat the infection. This treatment can involve prescription eyedrops, pills, or even intravenous therapy. Any corneal or ''conjunctival'' foreign body should be removed. Wetting drops may be used if disturbance of the tears is suspected to be the cause of the keratitis. Steroid drops may be prescribed occasionally to reduce inflammation and limit scarring. This must be done carefully and judiciously, since some infections can be worsened with their use.''Contact-lens wearers are typically advised to discontinue contact-lens wear, whether or not the lenses are related to the cause of the keratitis.'  "
What are the possible complications of keratitis?,"'Superficial keratitis involves the superficial layers of the cornea and most commonly does not lead to scarring. More extensive keratitis involves deeper layers of the cornea, and if a ''corneal ulcer'' develops, a ''scar'' may be present upon healing. This will affect the vision if the central portion of the cornea is involved. With severe ulcerative keratitis, the cornea may perforate, which is an extremely serious situation.' "
What is the prognosis of keratitis?,"'With proper diagnosis and appropriate treatment including follow-up care, keratitis can usually be managed without causing permanent visual disturbances.' "
Is it possible to prevent keratitis?,"'The risk of keratitis can be reduced through the use of precautions to avoid eye injury, careful contact-lens care including proper cleaning of contact lens cases, and the prompt treatment of early ocular symptoms.' "
What is dry eye syndrome?,"'Dry eye syndrome (DES) -- also called dry eye, dry eye disease, or keratoconjunctivitis sicca (KCS) -- is a common condition of the tear film that affects a significant percentage of the population, especially those older than 40 years of age. Dry eye syndrome can affect any race and is more common in women than in men. Another term used for dry eye is ocular surface disease.' "
What is the impact of dry eye syndrome?,"'More than 3 million American women over the age of 50 have moderate to severe ''dry eyes'', while more than 1.5 million American men over the age of 50 are similarly afflicted. Millions of others have mild dry eyes. In the majority of these people, this health condition is benign and easily treated with artificial tears.''Many wearers of ''contact lenses'' experience dry eyes at some point with many discontinuing or limiting ''lens'' wear. Dry eye is a significant finding in patients having undergone refractive surgery, especially ''LASIK''.''In addition to affecting ocular health, the discomfort and irritation of dry eyes can cause deterioration of general well-being, emotional health, and social functioning. Studies have demonstrated that people with dry eye syndrome are three times more likely than those without dry eyes to have difficulty with reading, computer work, watching TV, and driving. Direct costs of dry eyes, such as frequent physician visits, diagnostic tests, and charges for medication and surgery impact our health care resources. In addition, there are immeasurable indirect costs related to decreased productivity and efficiency and lost work time.' "
What causes dry eye syndrome? What are the types of dry eye disease?,"""Dry eye syndrome is a common disorder of the normal tear film that results from decreased tear production, excessive tear evaporation, and an abnormality in the production of mucus or lipids normally found in the tear layer, or a combination of these. Aqueous (watery) tear deficiency is caused by either poor production of watery tears or excessive evaporation of the watery tear layer. Poor production of tears by the tear glands may be a result of age, hormonal changes, or various autoimmune diseases, such as primary Sjögren's syndrome, ""'rheumatoid arthritis'', or ''systemic lupus erythematosus''. Evaporative loss of the watery tear layer is usually a result of an insufficient overlying lipid layer.''Some medications, such as ''antihistamines'', ''antidepressants'', ''beta-blockers'', and ''oral contraceptives'', may decrease tear production.''If blinking decreases or if the eyelids cannot be closed, the eyes may dry out because of tear evaporation. While reading, watching TV, or performing a task that requires close attention with the eyes, a person may not blink as often. This decreased blinking allows excessive evaporation of the tears. Certain health conditions, such as ''stroke'"" or Bell's palsy, make it difficult to close the eyes. As a result, the eyes may become dry from tear evaporation.""'Abnormal production of mucin by the conjunctiva may occur. This can result from chemical (alkali) ''burns'' to the eye or because of different autoimmune diseases, such as Stevens-Johnson syndrome and cicatricial pemphigoid. This abnormal production leads to poor spreading of the tears over the surface of the eye. The surface of the eye can dry out and even become damaged despite the presence of sufficient watery tears.''Insufficient lipid layers are the result of meibomian gland dysfunction, ''rosacea'', or following oral ''isotretinoin'' medication. Meibomian glands are the oil glands in the eyelids that produce the lipid layer. If these oil glands become blocked or if the oil is too thick, there may not be enough oil to cover the watery tear layer to prevent its evaporation.''In addition, if an infection is present along the eyelids or the eyelashes (called ''blepharitis'') the bacteria may break down the oil, so there may not be enough oil. This may lead to evaporative loss of tears and dry eyes.'  "
What are the risk factors for dry eye syndrome?,"'Dry eye syndrome is more common with increasing age, female sex, and Asian ethnicity. ''Menopause'' can increase the risk of dry eye syndrome. Paradoxically, ''postmenopausal'' women on ''hormone replacement therapy'', especially ''estrogens'"" alone, have a higher prevalence of dry eyes than postmenopausal women who don't take hormones.""'Occupational and environmental factors increasing risk include low humidity, high room temperature, wind exposure, pollution and poor air quality, ''smoking'', and decreased blink rates due to sustained computer use or reading.''Diseases associated with dry eyes include ''vitamin A'' deficiency (historically known as xerophthalmia), ''acne rosacea'', autoimmune/connective tissue disease, ''hepatitis C'' infection, ''HIV'"" infection, Sjögren's syndrome, ""'sarcoidosis'', ''diabetes mellitus'', and ''androgen'' or estrogen deficiency.''Wearing contact lenses increases the risk of dry eye syndrome. Refractive surgery, especially ''LASIK'', frequently causes dry eyes.''A ''diet'' low in ''omega-3 fatty acids'' or a ''diet'' with a relatively high amount of omega-6 fatty acids relative to ''omega-3 fatty acids'' can also increase the risk of dry eye syndrome.''Various types of medications, including systemic ''chemotherapy'', diuretics, antidepressants, antihistamines and beta-adrenergic blockers, may cause dry eyes as a side effect of the medication.''Irregularities of the ''conjunctival'' surface as seen with pingueculae or pterygia, can cause dry eye symptoms. Abnormalities of the blink mechanism or mechanical lid abnormalities can also produce DES symptoms.' "
What are dry eye syndrome symptoms and signs?,"'A person with dry eye syndrome may experience dry, gritty/scratchy, or filmy feeling, burning or ''itching'', ''redness of the eyes'' (''conjunctivitis''), ''blurred vision'', foreign body sensation, and light sensitivity.''Dry eye symptoms seem to worsen in dry or windy climates and with higher temperatures and lower humidity. Symptoms may also be worse with prolonged use of the eyes (for example, while reading and watching TV) and toward the end of the day.''Sometimes a symptom of dry eye syndrome may actually be intermittent excessive tearing. With dry eye, when the eyes becomes slightly dry and irritated, it may initiate reflex tearing with the production of a large amount of tears all at once to try to get moist and comfortable again. Unfortunately, the eyes can only handle so many tears at any one time; the rest pour over the eyelids and down the cheeks. A short time later, the eyes will become slightly dry and irritated again and the whole process may repeat itself.'  "
What tests do health care professionals use to diagnose dry eye syndrome?,"'During an eye examination, an ''eye care'' specialist (ophthalmologist) will most likely be able to diagnose dry eye syndrome just by ''hearing'"" the patient's complaints about his or her eyes. A health care professional can confirm the diagnosis of dry eyes by observing signs of dry eyes. As part of the eye examination, a doctor may""""An ophthalmologist may use different dyes during a patient's eye examination. An eye care specialist will place the dyes into the tears in the form of a drop. Fluorescein is a yellow dye that stains the cornea where epithelial (surface) cells have been worn away because of the lack of an adequate protective tear film. Rose Bengal is a red dye that stains the cornea and the conjunctiva where the cells are dead or dying as well as where healthy cells are inadequately protected by the tear film. Lissamine Green is a green dye that can help differentiate between normal and abnormal surface cells of the cornea and conjunctiva.""'Schirmer tests measure the amount of tears produced by the eyes. The ophthalmologist places the end of a thin strip of filter paper just inside the lower ''eyelid''. After a minute, the doctor removes the filter paper, and the amount of wetting is measured. Less wetting of the filter paper is more indicative of dry eye syndrome.''The osmolarity (salt content) of the tears may be measured. This is a new test that aids in the diagnosis of dry eye syndrome, in which tear osmolarity is increased over normal levels.'""Another new test on the tears can detect the presence of MMP-9 (matrix metalloproteinase 9), a substance which, when present in the tears, is a reliable marker for the presence of early ocular surface disease and dry eye. This test may be helpful to identify patients with ocular surface inflammation and autoimmune disease and may facilitate the decision to institute anti-inflammatory treatment in these patients. If autoimmune diseases or Sjögren's syndrome are suspected as a cause of a patient's dry eye syndrome, blood tests may be performed. These blood tests check for the presence of different autoantibodies that may be associated with dry eye syndrome.""""Rarely, a doctor may perform a biopsy of the salivary glands. Certain disease processes, such as Sjögren's syndrome, affect both the salivary glands, which produce saliva in your mouth, and the lacrimal glands, which produce tears."" examine the front of the eyes is examined using a special microscope, called a slit lamp; inspect the amount and thickness of the tear film; assess the stability of the tear film by checking the tear breakup time; inspect the eyelids for signs of inflammation; examine the Meibomian glands of the lids and their openings into the tear film; assess the conjunctiva to determine if it is too dry or inflamed; and check the cornea to see if it has dried out or become damaged. If both the cornea and conjunctiva are involved, the condition is known as keratoconjunctivitis."
What are over-the-counter medical treatments for dry eye syndrome?,"'Although no cure exists for dry eye syndrome, many medical treatments are available. Treatment is dependent on the severity of the condition; some people may only require a humidifier or occasional eye drops while others may require surgery to help decrease dry eyes.''Over-the-counter'' lubricating eye drops, commonly referred to as artificial tears, may help relieve dry eyes. Some examples of these products include 20/20 Tears, Celluvisc, Comfort Tears, Dry Eyes, Murine, Refresh, Genteal, Soothe, TheraTears, Systane and Tears Naturale. Most of these are available in a preservative free packaging, which reduces the possibility of irritation from preservatives. One should avoid tear substitutes containing a vasoconstrictor such as naphazoline, tetrahydrozoline, phenylephrine, and oxymetazoline. A doctor may also prescribe medications to help a patient with dry eye syndrome.'  "
What types of medications (prescriptions) are used in the medical treatment of dry eye syndrome?,"""A major portion of the ophthalmologist's decision about prescription treatment of DES is based on determining whether the problem is primarily evaporative or aqueous-deficient, or a combination of both. There is a great deal of overlap between evaporative and aqueous-deficient dry eye.""'Certain prescription medications may help with dry eye syndrome. An eye care professional may prescribe eye lubricants, such as ''Lacrisert'', an artificial tear insert. The insert is similar to a contact lens, and the patient will need to insert the eye lubricant one to two times per day. Cellulose is contained in the insert and acts to stabilize and thicken the film of tears over the eyes and to prolong the time the tear film works. ''Corneal abrasion'"" may occur if the artificial tear insert isn't inserted properly.""'Certain prescription medications may help with dry eye syndrome. ''Cyclosporine'' A 0.5% (''Restasis'') helps decrease any inflammation on the surface of the eye. This inflammation decreases the ability of the eyes to maintain a healthy tear film. Used twice a day, cyclosporine 0.5% helps people make more, healthier tears on their own. Lifitegrast 5% (Xiidra) is another approved prescription eye drop that reduces inflammation in the tear glands. ''Corticosteroid'' drops (Lotemax, Alrex, ''FML'', ''Vexol'""), either alone or used in conjunction with cyclosporine or Lifitegrast, reduce the signs and symptoms of dry eye. Although the FDA has not yet approved this group of drops for the medical treatment of dry eye syndrome, many ophthalmologists use them. Corticosteroid drops, if used in excess, may have some side effects, but new formulations with fewer side effects have become available. Like all medications, patients should only use these under a doctor's supervision and according to her or his instructions. Nonsteroidal anti-inflammatory drops (""'Voltaren'', ''Acular'', Nevanac, and Xibrom) likewise reduce the inflammation associated with dry eye syndrome.''People with ''blepharitis'' or meibomian gland dysfunction need antibiotics. The patient will use antibiotic ophthalmic drops or ointments, such as ''erythromycin'', ''azithromycin'' and bacitracin, among others, for about seven to 10 days to decrease the number of bacteria that break down the lipid layer of the tear film. In ointment form, these also lubricate the eyes overnight. Oral antibiotics, particularly azithromycin and ''doxycycline'' or other ''tetracycline'', not only help to decrease the number of bacteria, but also help to make the oil more fluid so it flows out of the oil glands more easily. This is often used if a person has ''rosacea''. There are many people who have ''rosacea'' of the eyelids, suffer from dry eye syndrome, and do not have the typical changes of rosacea on the rest of the face.''Other physician prescribed medications may include drops prepared by a compounding pharmacy such as autologous serum or hormonal drops.' "
Can self-care treatments and remedies help alleviate dry eyes?,"'To help alleviate the symptoms of dry eye syndrome, certain self-care tips at home may help. A humidifier puts more moisture into the air. With more moisture in the air, tears evaporate more slowly, keeping the eyes more comfortable. Both furnaces in the winter and air conditioning in the summer decrease the humidity in the air. Excessive air movement dries out the eyes. Avoid having excessive air movement by decreasing the speed of ceiling fans and/or oscillating fans. Large amounts of dust or other particulate matter in the air may worsen the symptoms of dry eye. In those situations, an air filter may be helpful.''Warm compresses and eyelid scrubs/''massage'' with baby shampoo help by providing a thicker, more stable lipid layer. This is especially helpful if a person has meibomian gland dysfunction, rosacea, or blepharitis. The heat (careful, warm compresses should not be too hot; the compress should be comfortable if placed on your wrist) warms up the oil in the oil glands, making it flow more easily; the mild massaging action helps get the oil out of the glands. The cleansing action decreases the number of bacteria that break down the oil.''Artificial tears and lubricating eyedrops and gels (available over the counter) help provide more moisture and lubrication for the surface of the eye. Individuals typically use lubricating eyedrops about four times a day, but they can be used as often as needed. Doctors recommend preservative-free solutions for those who wish to use tears more than six times a day. There is no single over-the-counter drop that is best for everybody. Each individual will determine which drop provides the most relief from symptoms. Some drops may have a longer time effect than others.''Lubricating eye ointments are much thicker than eye drops and gels. Because ointments are so thick, they last much longer than eye drops and gels. However, because of their thickness, ointments may blur vision if people use them during the day. Therefore, people typically use ointments to lubricate the eyes overnight during ''sleep''.''If the eyes are dry mainly while reading or watching TV, taking frequent breaks to allow the eyes to rest and become moist and comfortable again is helpful. Closing the eyes for 10 seconds every five to 10 minutes will increase comfort, as will blinking more frequently.''Taking a ''fish oil'' (or other high quality source of ''omega-3'' fatty acids) supplement every day can often be helpful in alleviating symptoms of dry eye.' "
What is chronic dry eye syndrome?,'Chronic dry eye syndrome is a persistent condition of dry eyes that may wax and wane over an extended period of time. Removing environmental influences or reducing contact lens wear does not provide relief.' 
Can surgery treat dry eye syndrome?,"'Different minor surgical procedures may help decrease dry eye syndrome. Near the inner corner of each eyelid are tiny openings, called punctae, that are the beginning of the normal tear drainage system. From there, tears normally flow through naso-lacrimal ducts into the nose. Punctal occlusion helps by decreasing the normal drainage of the tears from the ocular surface and down the tear drainage system, into the back of the nose, and down the throat. This occlusion is usually done by a very simple office procedure and only takes a few minutes. An eye care professional can place different punctal plugs or lacrimal canalicular plugs at or just inside these openings to block the normal drainage of tears down the tear drainage system. Just like a stopper placed in the drain of a sink keeps the water from flowing down the drain, these plugs keep the tears from flowing down the tear drainage system. Therefore, the eyes stay more moist and comfortable, even if one has fewer tears. Ophthalmologists can remove these plugs very easily, if necessary. Sometimes, in severe cases of dry eye syndrome, eye care professionals permanently close these openings, usually by cautery (burning) or laser. This accomplishes the same thing as the plugs, but it is very difficult, if not impossible, to reverse.'""If a person has difficulty closing the eyes for any reason, such as Bell's palsy, the eyes may dry out because of tear evaporation. Lateral tarsorrhaphy is a procedure during which the lateral (outside) one-third of the eyelids are sewn together to decrease the ability of the eye to open widely and to help the eyes close more easily. If ""'stroke'' or nerve damage keeps the eyelids from closing properly, a doctor may implant a small gold weight into the upper eyelid to help it close.' "
What are other therapies that treat dry eye syndrome?,"'Sometimes, people ''sleep'' with their eyes slightly open. If a person sleeps this way, he or she might want to tape the eyes shut at night.''Moisture chambers are ''plastic'' shields (similar to swim goggles) that help keep the eyes from drying out by decreasing the evaporation of tears off the eye. A person may use the moisture chambers just at night if he or she sleeps with his or her eyes slightly open, or they may be used all day, if necessary.' "
What are the health complications of dry eye syndrome?,"'Most people with dry eye syndrome have nothing to worry about aside from an annoying inconvenience. Although the symptoms might make activities of daily living (for example, reading, watching TV, driving) miserable, no long-term ''vision loss'' is to be expected.''For those with more severe dry eye syndrome, significant drying of the surface of the eye can lead to an increased risk of serious infections. Ultimately, scarring, thinning, and even perforation of the cornea may occur. As a result, vision, or even the eye itself, may be permanently damaged or function lost.'  "
What is the prognosis of dry eye syndrome?,"'Although dry eye syndrome can be very symptomatic, it is seldom a cause of significant visual loss. Most cases are benign and easily treated with artificial tears. Although ulcers of the cornea can occur, they are extremely rare.' "
Is it possible to prevent dry eye syndrome?,"'Avoiding environmental causes of dry eye can be helpful in ''prevention''. If the eyes are dry mainly while reading or watching TV, taking frequent breaks to allow the eyes to rest and become moist and comfortable again is helpful. Closing the eyes for 10 seconds every five to 10 minutes will increase comfort, as will blinking more frequently.''Taking a fish oil (or other high quality source of omega-3 fatty acids) supplement every day can often be helpful in alleviating symptoms of dry eye.' "
Introduction,"'We see through the ''cornea'', which is the clear, central part of the front surface of the eye. Normally, the cornea has a round shape, like a ball. Sometimes, however, the structure of the cornea is just not strong enough to hold this round shape. The normal pressure inside the eye makes the cornea bulge outward like a cone. This condition is called ''keratoconus''.' "
What Causes Keratoconus?,"'Often the cause of ''keratoconus'' is unknown. Some studies have found that keratoconus runs in families, and that it happens more often in people with certain medical conditions. But most often, there is no eye injury or disease that could explain why the eye starts to change.''Keratoconus usually begins in the teenage years, but it can also start in childhood or up to about age 30. The changes in the shape of the cornea occur slowly, usually over several years.''Someone with keratoconus will notice that vision slowly becomes distorted. The change can stop at any time, or it can continue for several years. In most people who have keratoconus, both eyes are eventually affected.'  "
Can Keratoconus Damage Vision?,"'Keratoconus does not make people go blind. However, the changes to the cornea will make it impossible for the eye to focus without ''eyeglasses'' or ''contact lenses'' .''Keratoconus can be dangerous if laser vision correction surgery -- ''LASIK'' or PRK is performed on the eye.''Anyone with even a small amount of keratoconus should not have laser vision correction surgery.' "
How Is Keratoconus Diagnosed?,"'The doctor may notice some things during the examination, or the patient may mention symptoms, that could be caused by keratoconus. These include:''These things might be related to keratoconus, but your doctor must measure the curvature of the cornea to be certain. Several different instruments can be used to measure the curvature of the cornea.''One instrument, called a keratometer, shines a pattern of light onto the cornea. The shape of the reflection of the pattern tells the doctor how the eye is curved. There are also computerized instruments that make three-dimensional ""maps"" of the cornea, a process called ''corneal topography''.'   Sudden change of vision in just one eye. Double vision when looking with just one eye. Objects both near and far look distorted, but not blurred. In other words, small details of the objects are clear, but the shapes or colors look wrong. Later, distant objects do become blurred. Bright lights look like they have halos around them."
How Is Keratoconus Treated?,"'Only a doctor experienced in treating ''eye problems'' can recommend the right treatment for someone with keratoconus. Treatment usually starts with new eyeglasses, and then contact lenses are recommended. These will correct the vision problems caused by keratoconus.''Keratoconus changes vision in two ways:'   As the cornea changes from a ball shape to a cone shape, the smooth surface also becomes slightly wavy. This is called irregular astigmatism . As the front of the cornea expands, the eye becomes more nearsighted . That is, only nearby objects can be seen clearly. Anything too far away will look like a blur."
Will Surgery Correct Keratoconus?,"'For most people with keratoconus, the only treatment needed is the correct prescription for eyeglasses or contact lenses. A small number of cases of keratoconus keep getting worse, however, and, eventually, contact lenses cannot give clear vision. In other cases, the keratoconus or the use of contact lenses over the years will have side effects. These side effects can make the cornea cloudy. When these things happen, corneal transplantation might be recommended.''Reviewed by the doctors at The Cleveland Clinic Cole Eye Institute.' "
What is keratoplasty eye surgery?,"'Automated lamellar keratoplasty eye surgery, or ALK, is a surgical procedure used to correct vision in people with severe ''nearsightedness'' and mild degrees of ''farsightedness''.' "
What Happens During Keratoplasty Eye Surgery?,"'Keratoplasty eye surgery, performed under local anesthesia, usually takes less than an hour to complete. A cutting device is used to make a small incomplete flap across the ''cornea'"". While still attached at one side, the corneal flap is folded back to reveal the layer of tissue below. Another, very precise cut is made on the sub layer of tissue based on the person's glasses' prescription. After this cut, the corneal flap is placed back over the eye where it reattaches."" "
What Are the Advantages of Keratoplasty Eye Surgery?,'Compared to other vision repair surgeries:' The healing process for keratoplasty eye surgery is relatively quick It takes less time for stable vision to return Recovery period is more comfortable
What Are the Disadvantages of Keratoplasty Eye Surgery?,"'While keratoplasty eye surgery is a safe and effective surgery, it does have its disadvantages. They include:' For people with mild to moderate  nearsightedness, keratoplasty eye surgery is not as accurate as other eye procedures, meaning that its outcome is more difficult to predict. Keratoplasty eye surgery slightly increases a person's risk of developing an irregular  astigmatism."
What Are the Potential Side Effects of Keratoplasty Eye Surgery?,"'Aside from the above-mentioned disadvantages, side effects, though rare, do occur. These may include:' Glare Inability to wear contacts, sometimes permanently Infection Corneal scarring"
How Should I Prepare for Keratoplasty Eye Surgery?,"'Before your keratoplasty eye surgery you will have met with a coordinator who will discuss with you what you should expect during and after the surgery. During this session your medical history will be evaluated and your eyes will be tested. Likely tests will include measuring corneal thickness, refraction, and pupil dilation. Once you have gone through your evaluation, you will meet the surgeon, who will answer any further questions you may have. Afterwards, you can schedule an appointment for the keratoplasty eye surgery.''If you wear rigid ''gas'' permeable ''contact lenses'"", you should not wear them during the three weeks before keratoplasty eye surgery. Other types of contact lenses shouldn't be worn for at least three days prior to keratoplasty eye surgery. Be sure to bring your glasses to the surgery so your prescription can be reviewed. ""'On the day of your keratoplasty eye surgery, eat a light meal before going to the doctor and take all of your prescribed medications. Do not wear eye ''makeup'"" or have any bulky accessories in your hair that will interfere with positioning your head under the laser. If you do not feel well that morning, call the doctor's office to determine whether the keratoplasty eye surgery needs to be postponed."" "
What Should I Expect After Keratoplasty Eye Surgery?,"'The healing time from keratoplasty eye surgery is very rapid. It usually takes only about 24 hours to mend. But it may take a few weeks for your vision to finally stabilize.''Your doctor will give you eye drops to control inflammation, discomfort, and prevent infection.''Reviewed by the doctors at The Cleveland Clinic Cole Eye Institute.\t\t\t\t' "
What is keratosis pilaris?,"'Keratosis pilaris is a very common skin disorder that affects people of all ages. Keratosis pilaris is a benign condition characterized by numerous small, rough, red, or tan bumps primarily around hair follicles on the upper arms, legs, buttocks, and sometimes cheeks. Keratosis pilaris creates a ""goose bumps,"" ""gooseflesh,"" or ""chicken skin"" appearance. Keratosis pilaris may be cosmetically displeasing, but it is medically entirely harmless. Keratosis pilaris is common in otherwise healthy people.'  "
What are keratosis pilaris symptoms and signs?,"'Typically, keratosis pilaris patients present with a scattered, patchy ''rash'' composed of very small red or tan bumps. Anywhere from 10 to hundreds of very small slightly rough bumps produce a fine sandpaper-like texture. Some of the bumps may be slightly red or have an accompanying light-red halo indicating inflammation.''Sometimes, a small, coiled hair gets trapped beneath the rough bump. Patients may complain of a rough texture and an irregular cosmetic appearance of the skin. The cheeks may appear pink, red, flushed, and studded with very small (pinpoint) bumps.' "
Who gets keratosis pilaris?,"'Anyone can have keratosis pilaris. Although it is commonly a skin condition of children and adolescents, many adults also have keratosis pilaris. Females seem to get keratosis pilaris more often than males. The age of onset is often within the first 10 years of life and may worsen during ''puberty''. However, keratosis pilaris may begin at any age. There seems to be a genetic aspect to keratosis pilaris. It has been commonly been seen in twins. Keratosis pilaris also appears in patients with ''atopic dermatitis'' and patients with very ''dry skin'' and with a variety of rather rare dermatologic syndromes. Recently, medical professionals have observed that certain ''drugs'' produce a skin change indistinguishable from keratosis pilaris aside from the fact that it will resolve when the drug is stopped. These drugs include cyclosporin, B-raf inhibitors (for example, dabrafenib), and tyrosine kinase inhibitors (for example, ''nilotinib'').' "
Does keratosis pilaris affect the entire body?,"'It is rare to have keratosis pilaris all over the body. The lesions in keratosis pilaris most characteristically involve the back of the upper arms. Other common locations include the back, thighs, buttocks and occasionally the face. It does not affect the eyes, mouth, palms, or soles.'  "
What causes keratosis pilaris?,"'The exact cause of keratosis pilaris is unknown. There seems to be a problem with overproduction of the keratin part of the skin producing hyperkeratinization. Others believe that there may be some defect in hair formation, producing defective sebaceous glands, which might partially explain its physical association with hair follicles. A majority of patients with keratosis pilaris has a known genetic predisposition and affected family members. Keratosis pilaris can be present with ''ichthyosis vulgaris'', ''dry skin'', seasonal ''inhalant'' ''allergies'' (''hay fever''), ''rhinitis'', ''asthma'', ''eczema'', and ''atopic dermatitis''.''The bumps in keratosis pilaris seem to arise from the excessive accumulation of keratin from the superficial layer of skin at individual hair follicles. The skin as examined under the microscope demonstrates mild thickening and perforation of the ''hair follicle''. The upper skin layers may have some dilation of the small superficial blood vessels, thereby giving the skin a red or flushed appearance.' 

Read Doctor's View
  "
What types of doctors treat keratosis pilaris?,"'Most family physicians and pediatricians are able to diagnose and treat this condition. Occasionally, a dermatologist referral may be necessary.' "
How do doctors diagnose keratosis pilaris?,"""The diagnosis of keratosis pilaris is very straightforward and based on a typical skin appearance in areas like the upper arms. A family history of keratosis pilaris is also very helpful since there is a strong genetic component to the condition. A physician's clinical exam confirms the diagnosis. In late-onset keratosis pilaris occurring in adulthood, one needs to consider a drug as a possible cause.""'Since the appearance of keratosis pilaris is recognizable, specific laboratory tests are not needed for the diagnosis. ''Skin biopsy'' (surgically taking a small piece of skin using local numbing medicine) may be useful in atypical or widespread cases.''Histopathology or pathology are terms for microscopic examination of the body tissue under high magnification by a pathologist or dermatopathologist. Histopathology of keratosis pilaris shows modest thickening of the outer layer of skin (hyperkeratosis of the stratum corneum), increase in the granular cells of the ''epidermis'' (hypergranulosis), and plugging of individual hair follicles. The upper dermis (layer of the skin below the epidermis) may have some microscopic inflammation called mild superficial perivascular lymphocytic inflammatory changes.' "
Does diet have anything to do with keratosis pilaris?,"'Diet'' does not affect keratosis pilaris. ''Vitamin A'"" deficiency may cause symptoms similar to keratosis pilaris, but it's not known to cause keratosis pilaris."" "
Is keratosis pilaris curable?,"'There is no available cure, miracle pill, or universally effective treatment for keratosis pilaris. It sometimes clears completely by itself without treatment.' "
Is keratosis pilaris contagious?,'Keratosis pilaris is not ''contagious''. People do not give it to someone else through skin contact and do not catch it from anyone else. Some people are simply more prone to developing keratosis pilaris because of genetics and skin type.' 
What conditions mimic keratosis pilaris?,"'Other medical conditions can mimic keratosis pilaris. Keratosis pilaris may resemble ''acne'', milia, ''folliculitis'', ''eczema'', ''atopic dermatitis'', facial ''rosacea'', or ''dry skin'' (''xerosis''). Keratosis pilaris may also resemble uncommon skin conditions like lichen spinulosus, ''pityriasis rubra pilaris'', phrynoderma (vitamin A deficiency), ulerythema ophryogenes, ichthyosis vulgaris, eruptive vellus hair ''cysts'', keratosis follicularis (Darier disease), Kyrle disease, lichen nitidus, lichen spinulosus, perforating ''folliculitis'', and trichostasis spinulosa.''In India and other countries, a specific condition called erythromelanosis follicularis faciei et colli occurs. This unusual condition has a possible genetic relationship to keratosis pilaris. Erythromelanosis follicularis faciei et colli is characterized by the triad of ''hyperpigmentation'' (darker skin color), follicular plugging (blocked hair follicles), and redness of the face and neck.' "
