Questions,Answer
What holistic jock itch treatments are available?,'Holistic (nonmedicated) home remedy options for jock itch include' soaking the affected area daily with a washcloth dipped in dilute white vinegar (1 part vinegar to 4 parts of water) and drying the skin; and soaking in a bathtub daily or every other day with very dilute Clorox bleach (1 quarter cup of Clorox bleach in a bathtub full of water) and drying the skin.
How do I treat fungal jock itch?,"'Mild fungal or yeast jock itch may be treated by''Moderate fungal or yeast jock itch is often treated by a combination of''Severe fungal or yeast jock itch is typically treated by a combination of' washing the groin twice daily with an antifungal shampoo like ketoconazole (Nizoral shampoo) or selenium sulfide (Selsun Blue shampoo). washing the groin twice daily with an antifungal shampoo like ketoconazole or selenium sulfide; and using a topical antifungal cream like miconazole (Monistat, Micatin), clotrimazole (Lotrimin, Mycelex), or terbinafine (Lamisil). washing groin twice daily with an antifungal shampoo like ketoconazole or selenium sulfide; using a topical antifungal cream like miconazole, clotrimazole, or terbinafine; and taking an antifungal pill like fluconazole (Diflucan), itraconazole (Sporanox), or terbinafine."
How do I treat bacterial jock itch?,"'Mild bacterial jock itch may be treated with''Moderate bacterial jock itch may be treated with''Severe bacterial jock itch may be treated with' antibacterial skin washes like Lever 2000 soap and a neomycin-containing ointment. antibacterial skin washes like chlorhexidine soap twice daily; and twice-daily application of a topical antibiotic like erythromycin lotion or metronidazole (Flagyl) lotion. antibacterial skin washes like chlorhexidine soap twice daily and a 5- to 14-day course of an oral antibiotic like cephalexin (Keflex), dicloxacillin, doxycycline, minocycline (Dynacin, Minocin), or erythromycin."
How is itching from jock itch treated?,"'Assuming the condition is not caused by an infectious agent, itching from jock itch can be treated with a short course of one of the following:' Use a short five- to seven-day course of a mild to medium potency, topical steroid cream like prescription triamcinolone 0.025% once or twice a day for inflamed or itchy areas. Use a short five- to seven-day course of a mild over-the-counter topical steroid cream like 1% hydrocortisone (Cortaid) one to three times a day for itching."
What is the best drug for jock itch?,"'Overall, the best jock-itch drug is a topical antifungal cream like miconazole, clotrimazole, or terbinafine, assuming the condition is produced by a fungus. If the jock itch does not improve within two to three weeks of treatment, then a physician should be consulted. The use of the topical antifungal should be suspended for two weeks prior to seeing the physician.' "
Why is my groin still discolored?,"'Residual skin discoloration in the groin may persist for weeks to months after more severe forms of jock itch clear. Because it is in an area that is not generally visible, it does not usually require treatment. Eventually, the skin discoloration will return to a more natural color.' "
What are possible complications of jock itch?,"'Complications are infrequent since jock itch is usually a self-limited skin condition. Rarely, the rash may spread past the groin onto the thighs and genitals. Secondary skin infections from scratching or rubbing can uncommonly deepen, causing cellulitis or ''abscess'' formation.''Another potential complication includes temporary skin discoloration called post-inflammatory hypopigmentation (lighter than the regular skin color) or ''hyperpigmentation'' (darker then the regular skin color). This altered skin color may occur after the rash has improved or after a temporary flare. Permanent scarring is uncommon.' "
When should someone call a doctor about jock itch?,"'If jock itch persists over one to two weeks despite proper skin care and use of over-the-counter medications, it may be necessary to schedule an appointment to see a physician. In addition, if the rash is worsening despite medical treatment or if any of the following signs of an advancing ''skin infection'' develop, contact a physician.' Spreading despite treatment Increasing pain Rapidly spreading rash Formation of pus, abscesses, or draining sores Red streak(s) extending from the groin (called lymphangitis) Fever or chills Failing to improve after two weeks of continuous topical treatment"
What is the prognosis with jock itch?,"'The prognosis with jock itch is very good. Overall, jock itch tends to be an easily treated and curable skin condition. Commonly, it is a mild, benign, usually noncontagious, and self-limited skin condition. More widespread, atypical cases of jock itch may be embarrassing, chronically disfiguring, and psychologically distressing.' "
Is it possible to prevent jock itch?,"'Jock itch ''prevention'' efforts include good general skin hygiene and keeping the groin clean and dry. The following steps will help prevent the itchy condition:' Wash groin and buttocks with soap and water after exercise and sweating. Wash workout clothes, underwear, and swimwear after each use. Minimize groin moisture by using white cotton underwear. Change underwear frequently and especially after sweating. It may be useful to apply petroleum jelly or zinc oxide ointment (Desitin) liberally to the groin creases prior to physical exercise to minimize friction skin damage. Wash clothes, undergarments, and towels in hot soapy water. Use loose-fitting cotton underwear and clothing. Avoid undergarments with polyesters, nylon, or synthetic fibers. Use an antifungal powder like Lamisil or Zeasorb to keep the groin dry. Avoid perfumed creams, powders, sprays, or lotions on the groin. Do not go barefoot, especially at gyms, schools, and public pools. Treat athlete's foot if you have it. Cover your feet with socks before you put on your underwear and pants."
What is jock itch (tinea cruris)?,"'Jock itch'', also termed ''tinea cruris'', tinea (the fungal name is often used as the disease name), or ''ringworm'', is a term that describes superficial fungal infection of the skin located in the groin area (genitals, inner thighs, and buttock area). It is a common ''skin infection'' that occurs in warm, moist areas of the body. The major cause of jock itch is the fungus termed tinea; the term jock itch came from the ''itchy'' superficial ''fungal infections'' that frequently occur in males who wear protective gear like cups to protect the genitals during sports activities (football, baseball, and other sports). However, any tight clothing (''swimming'' suits, tight-fitting shorts, and tight-fitting underwear) may increase the chance of acquiring jock itch.' "
Is jock itch contagious?,"'Jock itch is considered to be mildly ''contagious''. Usually, it requires direct person-to-person contact or wearing the clothing of someone who has the skin disease. It is mildly contagious because if the individual who becomes associated with a person with jock itch does not provide a similar warm, moist environment that supports the growth of fungi, the uninfected individual may not get the disease.' "
How will I know if I have jock itch?,"'Symptoms of jock itch include the following:''If you are not sure you have jock itch, a physician can, after physical exam and patient history, either examine the flaking skin scales or send them off to be examined. Microscopic detection of the fungi can confirm a diagnosis of jock itch.'  An itchy red rash that is slightly raised and flaking Crack formations in the skin Often, the skin rash will have a sharp line that defines the extent of the ongoing infection. Some individuals may have a burning pain in the rash area. When clothing rubs against the skin, additional discomfort and/or pain can occur."
How does jock itch spread?,"'In general, jock itch is spread usually in areas where there are individuals dressing and undressing in athletic facilities like locker rooms. These areas frequently have a hot, moist environment that is ideal for fungal growth and also ideal for cross-contamination of clothing that is tight-fitting (jock straps, swimming suits, underwear, for example) so that fungi are more easily spread to other people.' "
How do I know when I am cured of jock itch?,"'When the skin returns to normal (redness, ''itching'', burning and flaking cease), a person is cured of jock itch. However, no matter if the person spontaneously clears the infection or if the individual requires an antifungal medication to clear the symptoms, it is still possible to become reinfected. In fact, it is not unusual for individuals to have recurrent infections especially if they fail to keep the groin area free of tight-fitting clothes and moisture.' "
When should I contact a medical caregiver about jock itch?,"'The majority of patients who develop jock itch do not need to contact a medical ''caregiver''. Jock itch can spontaneously be cured in some individuals simply by making sure that tight-fitting clothing and moisture from ''sweating'' or other sources is not allowed to remain in contact with the skin for any extended time (minutes to hours). For others, simple ''over-the-counter'' topical antifungal creams such as ''clotrimazole'' or ''terbinafine'' will be effective.''However, if over-the-counter antifungals are not effective, if the skin area develops a secondary (usually bacterial) infection, if the area becomes tender and/or swollen, ''lymph node'' swelling and tenderness develop, or if red streaks develop, a medical caregiver should be contacted. Individuals who are ''obese'"" with skin folds (overlapping skin) and those with suppressed immune function are likely to require more intensive treatment; such treatments are usually prescribed by the patient's physician."" "
What is a joint aspiration (arthrocentesis)?,"""A joint aspiration is a procedure whereby a sterile needle and syringe are used to drain synovial fluid from a patient's joint. Joint aspiration is typically performed by a doctor or ancillary health care provider as an office procedure or at the bedside of hospitalized patients. Joint aspiration is sometimes called joint drainage and is medically referred to as arthrocentesis."" "
"How do patients prepare for a joint aspiration (arthrocentesis), and does it cause pain?","""Patients do not need any special preparation before a joint aspiration. The aspiration is easily performed in a doctor's office as an outpatient procedure. ""'Pain'"" is minimized by topical or local anesthetics applied onto the patient's skin or just beneath the skin. Usually, there is a momentary, slight amount of ""'pain'"" as the needle is inserted into the patient's joint space. Withdrawal of the fluid into the syringe does not typically cause pain. Injection of medication into the joint does not typically cause pain. There is very slight pain sometimes as the needle is withdrawn from the joint. Any pain is reduced by topical or local anesthetics that block pain sensation."" "
"What is the purpose of joint aspiration (arthrocentesis), and when is it performed?","'Joint aspiration can be both used for diagnosis and medical treatment of ''arthritis'"" of a joint. Joint aspiration is used to obtain fluid from the patient's joint for examination in the laboratory. Analysis of joint fluid can help the physician to define causes of ""'joint swelling'' (joint effusion) or arthritis, such as infection, ''gout'' arthritis, and ''rheumatoid disease''. Fluid from the joint can be tested for white cell count, crystals, protein, glucose, as well as cultured to detect infection. Each of these laboratory parameters can be helpful in defining the cause of a particular form of arthritis, particularly in distinguishing inflammatory from non-inflammatory forms of arthritis. The result can be key to identifying various potential ''rheumatology'' diseases and musculoskeletal conditions.''Joint aspiration can also be a helpful treatment in relieving joint swelling and pain. Removal of synovial fluid from the joint that is inflamed can also remove the white blood cells within that are sources of enzymes that can be destructive to the joint. This treatment can more rapidly restore the health of the joint. Bursa aspiration procedure and indications for ''bursitis'' are analogous to joint aspiration for arthritis, except the bursa is the target instead of the joint (intra-articular). The result and analysis of the fluid (aspirate) is similarly evaluated for various diseases and conditions in the laboratory.' "
What is a joint injection?,"'A ''joint injection'' is a procedure whereby a medicine is injected into the joint space with a needle and syringe. Occasionally, cortisone (an anti-inflammatory medication) or ''hyaluronic acid'' derivatives (a synthetic joint lubricant, approved for pain relief of the knee in ''degenerative arthritis'') are injected into the joint during the joint aspiration. ''Cortisone injection'' can rapidly relieve ''joint inflammation'' and further reduce symptoms. Simultaneous joint aspiration followed by joint injection can often be done by changing the aspiration syringe with the syringe for the injection (such as for steroid injection). In this way, the joint injection does not need to be done as a separate procedure. ' "
How is joint aspiration (arthrocentesis) performed?,"'The skin over the joint is cleaned by the health care professional using a liquid, typically an ''iodine'' solution (Betadine). Local anesthetic is used in the area of the joint; either by injection, a topical liquid coolant, or both. A needle with a syringe attached is inserted within the joint (joint injection) and joint fluid is drawn back under suction (aspirated) into the syringe. For certain diseases and medical conditions, the health care professional will also inject medicine into the joint after fluid removal. The needle is then removed and a Band-Aid or dressing is applied over the entry point.' "
Who performs a joint aspiration (arthrocentesis)?,"'Joint aspirations can be performed under medical guidelines by qualified doctors, including general physicians, internists, orthopedic surgeons, ''rheumatologists'', interventional radiologists, emergency room physicians, as well as nurse practitioners and physician assistants.' "
Who should not undergo joint aspiration (arthrocentesis)?,"'There are few health contraindications to a joint aspiration. People who are taking blood-thinning medicines (''anticoagulants'' such as ''warfarin'' [''Coumadin'']) for underlying health reasons can have bleeding into the joint. The risk of this is extremely low, unless the level of blood thinner is too high (making the blood very thin), in which case the procedure may need to be temporarily delayed. The risk of bleeding into the joint is minimized when the physician uses the thinnest needle possible and applies ''cold'' packs after the procedure. If the skin over a joint is infected, the joint should not be aspirated, in order to prevent the infection from spreading into the joint.' "
What are complications of joint aspiration (arthrocentesis)?,"'Medical complications of joint aspiration are uncommon. Possible complications of the aspiration procedure include a reaction to the local anesthetic, local ''bruising'' or, minor bleeding into the joint. If cortisone is used, there may be loss of pigment in the skin (a light-colored spot may develop). A rare but serious complication of the procedure is infection of the joint (''septic arthritis'').''With ''corticosteroid'' injections, additional uncommon complications include inflammation in the joint as a result of the medication crystallizing, shrinkage (atrophy) or loss of pigment of skin at the injection site, increased blood ''sugar'' (worsening of ''diabetes mellitus''), and aggravation of preexisting infection elsewhere in the body. If multiple injections with ''corticosteroids'' are given too frequently, it is possible to develop systemic side effects (side effects throughout the body), such as ''weight gain'', puffy face and trunk, and ''easy bruising''. Injection of hyaluronic acid derivatives may cause local inflammation and swelling of the joint due to a reaction to the medication. Hyaluronic acid injections into the ''knee joint'' for pain relief are generally given no more frequently than every six months.'  "
What is the recovery time for joint aspiration (arthrocentesis)?,"'There is no recovery time required after joint aspiration. Doctors typically will suggest avoiding stressful activity with the joint for at least 24 hours, especially if medication (such as steroid injection) has been injected by joint injection. If pain increases after the procedure while at home, the doctor should be notified. ' "
What is arthritis?,"'Arthritis is a joint disorder featuring inflammation. A joint is an area of the body where two different bones meet. A joint functions to move the body parts connected by its bones. Arthritis literally means inflammation of one or more joints.''Arthritis is frequently accompanied by ''joint pain''. Joint ''pain'' is referred to as arthralgia. When four or more joints are involved, the arthritis is referred to as polyarthritis. When two or three joints are involved, it is referred to as oligoarthritis. When only a single joint is involved, it is referred to as monoarthritis.' "
How many types of arthritis exist?,"'There are many types of arthritis (over 100 identified). The types of arthritis range from those related to wear and tear of cartilage (such as ''osteoarthritis'') to those associated with inflammation resulting from a misdirected immune system (such as ''rheumatoid arthritis''). While osteoarthritis and ''rheumatoid arthritis'' are common types of arthritis, there are many other common and uncommon types of arthritis. Other types of inflammatory arthritis include''Together, the many types of arthritis make up the most common chronic illness in the United States. Self-limited forms of arthritis can occur in association with virus infections.' psoriatic arthritis, ankylosing spondylitis, and reactive arthritis. Types of infectious arthritis include septic arthritis and Lyme arthritis."
What are arthritis symptoms and signs?,"'Symptoms of arthritis include pain and limited function of joints. Joint inflammation from arthritis is characterized by ''joint stiffness'', swelling, redness, pain, and warmth.''Many of the forms of arthritis, because they are rheumatic diseases, can cause symptoms affecting various organs of the body that do not directly involve the joints. Therefore, symptoms in some patients with certain forms of arthritis can also include'   Stiffness of the joint can lead to poor function. Tenderness of the inflamed joint can be present with or without pain. When large joints are involved, such as the knee, there can be loss of cartilage with limitation of motion from the joint damage. When arthritis affects the small joints in fingers, there can be bone growth and loss of hand grip and grip strength of the hand associated with stiffness. Arthritis of weight-bearing joints can lead to difficulty walking from poor joint function and arthritis pain. fever, gland swelling (swollen lymph nodes), weight loss, fatigue, feeling unwell, and even symptoms from abnormalities of organs such as the lungs, heart, or kidneys."
"What is a rheumatologist, and what specialties of doctors treat arthritis?","'A rheumatologist is a medical doctor who specializes in the nonsurgical treatment of rheumatic illnesses, especially arthritis.''Rheumatologists'' have special interests in unexplained ''rash'', ''fever'', arthritis, ''anemia'', ''weakness'', ''weight loss'', ''fatigue'', joint or ''muscle pain'', autoimmune disease, and ''anorexia''. They often serve as consultants, acting like medical detectives at the request of other doctors.''Rheumatologists have particular skills in the evaluation of the over 100 forms of arthritis and have special interests in inflammatory arthritis such as''Classical adult ''rheumatology'' training includes four years of medical school, one year of internship in internal medicine, two years of internal-medicine residency, and two years of rheumatology fellowship. There is a subspecialty board for rheumatology certification, offered by the American Board of Internal Medicine, which can provide board certification to approved rheumatologists.''Other doctors who treat arthritis include' rheumatoid arthritis, seronegative arthritis, spondylitis, psoriatic arthritis, systemic lupus erythematosus, antiphospholipid syndrome, Still's disease, dermatomyositis, Sjögren's syndrome, vasculitis, scleroderma, mixed connective tissue disease, sarcoidosis, Lyme disease, osteomyelitis, osteoarthritis, back pain, gout, pseudogout, relapsing polychondritis, Henoch-Schönlein purpura, serum sickness, reactive arthritis, Kawasaki disease, fibromyalgia, erythromelalgia, Raynaud's disease, growing pains, iritis, osteoporosis, reflex sympathetic dystrophy, and others. Pediatric rheumatologists are physicians who specialize in providing comprehensive care to children (as well as their families) with rheumatic diseases, especially arthritis. Pediatric rheumatologists are pediatricians who have completed an additional two to three years of specialized training in pediatric rheumatology and are usually board-certified in pediatric rheumatology. pediatricians, internists, general-medicine doctors, family medicine doctors, and orthopedic surgeons."
Whom does arthritis affect?,"'Arthritis sufferers include men and women, children, and adults.' "
What causes arthritis?,"'The causes of arthritis depend on the form of arthritis. Causes include''Arthritis is classified as one of the rheumatic diseases. These are conditions that are different individual illnesses, with differing features, treatments, complications, and prognoses. They are similar in that they have a tendency to affect the joints, muscles, ligaments, cartilage, and tendons, and many have the potential to affect other internal body areas.' injury (leading to osteoarthritis), metabolic abnormalities (such as gout with elevated uric acid blood levels and pseudogout with hypercalcemia), hereditary factors, the direct and indirect effect of infections (bacterial and viral), and a misdirected immune system with autoimmunity (such as in rheumatoid arthritis and systemic lupus erythematosus)."
What are risk factors for arthritis?,'The major risk factors for most forms of arthritis are genes that are ''inherited'' from ancestors. ''Trauma''-related arthritis is related to the risk of injury from specific activities.' 
How do health care professionals diagnose arthritis?,"'The first step in the diagnosis of arthritis is a meeting between the doctor and the patient. The doctor will review the history of symptoms, examine the joints for inflammation and deformity, as well as ask questions about or examine other parts of the body for inflammation or signs of diseases that can affect other body areas. Furthermore, medical professionals might order certain blood (''C-reactive protein'', ''sedimentation rate'', ''rheumatoid factor'', anti-CCP antibody, etc.), urine, joint fluid, and/or X-ray tests. Plain X-ray testing can be used to easily detect signs of osteoarthritis, such as joint space narrowing and spur formation (''osteophytes''). A doctor will make a diagnosis based on the pattern of symptoms, the distribution of the inflamed joints, and any blood and X-ray findings. Several visits may be necessary before the doctor can be certain of the diagnosis. A doctor with special training in arthritis and related diseases is called a rheumatologist (see below).''Many forms of arthritis are more of an annoyance than serious. However, millions of people suffer daily with pain and disability from arthritis or its complications.''Earlier and accurate diagnosis can help to prevent irreversible damage and disability. Properly guided programs of ''exercise'' and rest, medications, physical therapy, and surgery options can idealize long-term outcomes for those with arthritis. ''Exercise'' and exercise routines can be helpful in providing joint stability by strengthening the musculoskeletal system while improving balance. Physical therapists can provide the care needed for properly guided exercise regimens.'""It should be noted that both before and especially after the diagnosis of arthritis, communication with the treating doctor is essential for optimal health. This is important from the standpoint of the doctor, so that he/she can be aware of the vagaries of the patient's symptoms as well as their tolerance of and acceptance of treatments. It is important from the standpoint of patients, so that they can be assured that they have an understanding of the diagnosis and how the condition does and might affect them. It is also crucial for the safe use of medications."" "
Is there an arthritis diet?,"'For most forms of arthritis, diets play little or no role in precipitating or exacerbating the condition. However, in general, oils of fish have been shown to have anti-inflammatory properties. Some osteoarthritis suffers benefit from ''omega-3'' fatty acid ''supplements''. Some people with osteoarthritis feel they benefit from the curcumin that is present in curry foods.''Gout'' is a particular type of metabolic arthritis that is clearly ''diet''-related. Foods that are high in purines, especially red meats and shellfish, can worsen the condition. Moreover, certain foods elevate the levels of uric acid, including ''alcohol'' (especially beer) and those foods containing high amounts of fructose (such as the ''corn'' syrup found in soft ''drinks''). For people with ''celiac disease'', ''gluten''-containing foods (wheat, barley, rye) can worsen ''joint pains''.'  "
Are there foods to avoid when you have arthritis?,"'With the exception of the unique metabolic form of arthritis in ''gout'' and ''celiac disease'', there are no universally accepted foods that must be avoided by people with arthritis. That is, most foods are joint friendly. ''Gout'', however, can be promoted and precipitated by ''dehydration'' as well as fructose-containing foods (''corn'' syrup, etc.), high-purine foods (seafood, shellfish, organ meats), and alcoholic ''beverages'' (particularly beer). People with gout should avoid these foods. The arthritis of ''celiac disease'' can be worsened by intake of gluten-containing foods (wheat, barley, rye).' "
What are medications and treatment options for arthritis?,"'The treatment of arthritis is very dependent on the precise type of arthritis present. An accurate diagnosis increases the chances for successful treatment. Treatments available include physical therapy, home remedies, splinting, ''cold''-pack application, paraffin wax dips, anti-inflammatory ''drugs'', pain medications (ranging from pain-relieving ''over-the-counter'' medications such as ''acetaminophen'' [''Tylenol''] and ''ibuprofen'' [''Motrin'', ''Advil''] to narcotics), immune-altering medications, biologic medications, and surgical operations (including joint replacement surgery). Pain from osteoarthritis of the knee can be relieved by ''hyaluronic acid'' injections. Rheumatoid arthritis can require medications that suppress the immune system (disease modifying medications). Low back arthritis that is irritating nerves of the spine can require surgical repair. For more on treatments of particular forms of arthritis, see the corresponding articles for the form of arthritis of interest.'  "
"What are the prognosis (outlook) for arthritis, and what are arthritis complications?","'The outlook for patients with arthritis depends on its severity, complications, and whether or not there are non-joint manifestations of the disease. For example, rheumatoid arthritis can affect the lungs, kidneys, eyes, etc. Chronic joint inflammation can lead to permanent damage to the joint and loss of joint function, making movement difficult or impossible.' "
Is it possible to prevent arthritis?,"""Since most forms of arthritis are inherited to some degree, there is no real way to prevent them. Arthritis that follows joint injury could be prevented by adhering to safety regulations and trying to avoid becoming injured. Arthritis related to infection (for examples, septic arthritis, reactive arthritis, Whipple's disease) could be prevented by not becoming infected with the causative organism. The extent to which this is possible varies depending upon the individual condition."" "
What is the Arthritis Foundation?,"'The Arthritis Foundation is the only national voluntary health organization whose purpose is directed solely to all forms of arthritis. The Arthritis Foundation has national and international programs involving support for scientific research, public information and education for affected patients and their families, training of specialists, public awareness, and local community assistance.''Local branch chapters of the Arthritis Foundation serve to disseminate information about arthritis and rheumatic diseases, as well as function as referral centers. Moreover, many of the various forms of arthritis have their own foundations that serve as information and referral health resources for local communities.''It is the ultimate goal of scientific arthritis research that optimal treatment programs are designed for each of the many form of arthritis. This field will continue to evolve as improvements develop in the diagnosis and treatment of arthritis and related conditions.' "
What are corticosteroids?,"'Corticosteroids are a class of medications that are related to cortisone, a steroid. Medications of this class powerfully reduce inflammation. They are used to reduce the inflammation caused by a variety of diseases. Cortisone is one type of ''corticosteroid''. For the purpose of this review, ""cortisone"" is used interchangeably with ""corticosteroid.""''Corticosteroids can be taken by mouth, inhaled, applied to the skin, given intravenously (into a vein), or injected into the tissues of the body. Examples of corticosteroids include ''prednisone'' and ''prednisolone'' (given by mouth), ''methylprednisolone'' sodium succinate injection (''Solu-Medrol'') (given intravenously), as well as triamcinolone (Kenalog), betamethasone (Celestone), methylprednisolone (''Depo-Medrol''), and others (given by injection into body tissues). This article describes the role of cortisone injections into the soft tissues and joints.'  "
What types of doctors administer cortisone injections?,"'Many different health care professionals administer cortisone shots. The specialty administering the cortisone depends on the condition being treated. For example, a primary care doctor or nurse practitioner may administer a systemic cortisone injection in the gluteus muscle to treat an ''allergic reaction''. Orthopedic surgeons commonly give cortisone injections into a joint, such as a cortisone injection into the knee to treat knee ''osteoarthritis''. Dermatologists treat some ''skin conditions'' with special preparations of cortisone (to minimize the risk of changing the appearance of the skin after the injection). ''Rheumatologists'' administer cortisone injections into joints to treat ''joint inflammation'' caused by ''rheumatoid arthritis'' or other forms of ''arthritis''.' "
Is a cortisone injection merely a pain reliever or  temporary remedy?,"'Corticosteroids are not ''pain'' relievers. They reduce inflammation. When corticosteroids relieve pain, it is because they have reduced inflammation that would be causing pain.''While the inflammation for which corticosteroids are given can recur, corticosteroid injections can provide months to years of relief when used properly. These cortisone shots also can cure diseases (permanently resolve them) when the problem is tissue inflammation localized to a small area, such as ''bursitis'' and tendinitis. They can also cure certain forms of ''skin inflammation''.' "
For what conditions are cortisone injections used?,"'Cortisone injections can be used to treat the inflammation of small areas of the body (local injections), or they can be used to treat inflammation that is widespread throughout the body (systemic injections). Examples of conditions for which local cortisone injections are used include inflammation of a bursa (''bursitis of the hip'', knee, elbow, or shoulder), a tendon (tendinitis such as ''tennis elbow''), and a joint (arthritis). Knee ''osteoarthritis'', ''hip bursitis'', painful foot conditions such as ''plantar fasciitis'', ''rotator cuff'' tendinitis, ''frozen shoulder'', and many other conditions may be treated with cortisone injections. Certain skin disorders, such as ''alopecia'' (a specific type of ''hair loss''), can be treated with cortisone injections.''Corticosteroid injections given in the shoulder may cure localized soft-tissue inflammation in the shoulder, such as bursitis or tendinitis. Cortisone injections of the shoulder may be used in conjunction with physical therapy to treat ''rotator cuff'' syndrome and ''impingement syndrome''.''Injections of cortisone and a local anesthetic such as ''lidocaine'' are sometimes used to confirm a diagnosis. For example, if pain in the buttock and groin improves after a cortisone injection in the hip, the pain is caused by hip arthritis rather than arthritis in the low back.''Epidural injections in the lumbar spine (lumbar epidural) are cortisone injections inserted into a specific location in the spinal canal of the low back by a specialist under X-ray guidance (fluoroscopy). These injections may help relieve ''back pain'' and ''sciatica''. Epidural injections can also be given in other areas of the spinal canal to relieve upper back and ''neck pain''.''Systemic corticosteroid injections are used for more widespread conditions affecting many joints or the skin, such as ''allergic'' reactions, ''asthma'', and ''rheumatoid arthritis''. These injections are usually given intramuscularly, into a large muscle group such as the gluteus muscles in the buttocks, or into the deltoid muscle in the shoulder. The corticosteroid is then absorbed into the blood and travels through the bloodstream to treat the inflammation. Systemic corticosteroids can also be administered intravenously to treat more severe widespread inflammation.'  "
What are the advantages of cortisone injections?,"'When a joint is swollen, joint fluid may be removed before cortisone is injected. If fluid is removed, it can be analyzed with laboratory testing to determine what caused the joint to swell. This is a big advantage as it is a powerful and accurate diagnostic test.''A distinct benefit of a steroid injection is that the relief of localized inflammation in a particular body area is more rapid and powerful than with traditional anti-inflammatory ''drugs'' given by mouth, such as ''aspirin''. A single injection also can avoid certain side effects that can accompany many ''over-the-counter'"" oral anti-inflammatory medications, notably irritation of the stomach. Cortisone injections can be administered easily in the doctor's office. Other advantages include the rapid onset of the medication's action, dependability, high success rate, and minimal side effects."" "
What are the disadvantages and side effects of cortisone injections?,"'Disadvantages of cortisone injections are the necessity of piercing the skin with a needle as well as potential short- and long-term side effects. It should be emphasized that though each of these side effects is possible, they usually do not occur.''Short-term cortisone injections complications are uncommon but include''Increased pain after the injection is typically due to a post-injection flare because true ''allergies'' to cortisone are very rare. Tendons can be weakened by steroid injections administered in or near tendons. Tendon ruptures as a result have been reported. Facial flushing may occur in up to 40% of cases but lasts only briefly. ''Sweating'', ''dizziness'', and ''insomnia'' are uncommon side effects. Nerve damage is a very uncommon side effect.''In people who have ''diabetes'"", cortisone injections can elevate a person's blood ""'sugar'"". In patients with underlying infections, cortisone injections can suppress somewhat the body's ability to fight the infection and possibly worsen the infection or may mask the infection by suppressing the symptoms and signs of inflammation. Generally, cortisone injections are used with caution in people with ""'diabetes'' and avoided in people with active infections. Cortisone injections are also used cautiously in people with a ''bleeding disorder''.''Long-term complications of corticosteroid injections depend on the dose and frequency of the injections. With higher doses and frequent administration, which increases total systemic exposure to the corticosteroid, potential side effects include'   shrinkage (atrophy) and lightening of the color (depigmentation) of the skin at the injection site, introduction of bacterial infection into the body (such as a joint infection), local bleeding from broken blood vessels in the skin or muscle, soreness at the injection site, aggravation of inflammation in the area injected because of reactions to the corticosteroid medication (post-injection cortisone flare). thinning of the skin, easy bruising, weight gain, puffiness of the face, acne (steroid acne), elevation of blood pressure, cataract formation, thinning of the bones (osteoporosis), a rare but serious type of damage to the bones of the large joints (avascular necrosis or osteonecrosis)."
Are there special side effects that can occur with cortisone joint injections?,"'Cortisone injections into a joint may have side effects in addition to those described above. Unique side effects of joint injections involve injury to the joint tissues, particularly with repeated injections. These injuries include thinning of the joint cartilage, weakening of the ligaments of the joint, increased inflammation in the joint (arthritis) due to a reaction to a corticosteroid that has crystallized, and introduction of infection into the joint.' "
Are there special advantages in using cortisone injections for joint inflammation (arthritis)?,"'Cortisone injections into a joint can be beneficial in rapidly reducing ''joint pain'' while restoring function to a body part immobilized by inflammation, such as an arthritic knee or elbow. This might be particularly important in certain circumstances, such as the gainful employment of a family breadwinner or someone who lives alone. Despite potential and infrequently reported adverse reactions as described above, it is generally felt that low, intermittent doses of corticosteroids pose little risk of significant side effects.''Cortisone injections into a joint also can decrease the inflammation in diseased joints throughout the body when the corticosteroids are absorbed from the joint into the circulation.' "
How are cortisone injections of soft tissues given?,"'The medical professional administering the injection draws up the corticosteroid into a syringe. A local anesthetic (such as lidocaine) may simultaneously be drawn into the syringe. Next, the area to be injected is selected. Typically, the skin over the area to be injected is sterilized with a liquid solution, either ''alcohol'' or Betadine.''Sometimes, the area is topically anesthetized by rapid cooling using a spray such as ethyl chloride. The needle of the syringe then is inserted into the tissue to be injected and the solution is ejected from the syringe into the area of inflammation. The needle then is withdrawn, and a sterile bandage is applied to the injection site.' "
How are cortisone injections into a joint given?,"'The method of administering a cortisone injection into a joint (intra-articular joint injection) is similar to that of soft-tissue injections. Betadine, however, is more commonly used for sterilization of the skin over the joint. This is an important precaution to prevent introducing infection into the joint. Furthermore, if there is an excessive amount of fluid within the joint, it often is removed first with a separate syringe and needle prior to injection of the cortisone. Removal of this joint fluid allows the doctor to examine the fluid and submit a sample to the laboratory for diagnosis. Removal also rapidly relieves pain by reducing the pressure in the fluid-filled joint. Finally, removal of fluid may allow the joint to heal more quickly. After a health care professional removes the fluid, he or she injects the cortisone medication into the joint, sometimes along with an anesthetic such as lidocaine or ''bupivacaine'' (''Marcaine''). Some health care professionals use an ''ultrasound'' to guide the needle into the exact location desired prior to injecting the cortisone into a joint (injection with ultrasound guidance).' "
How long does it take to recover after a cortisone injection?,'Recovery after a cortisone injection does not take long. Resting the joint after the injection is important to allow the inflammation to decrease. Formal ''exercise'' involving the injected joint should be avoided for several days after the injection.' 
