Questions,Answer
What are the long-term results of percutaneous coronary intervention?,"'Long-term benefits of percutaneous coronary intervention depend on the maintenance of the newly-opened coronary artery(ies).''Restenosis can simply be observed or treated with medications if the narrowing is not critical and the patient is not symptomatic.'   Thirty percent to 50% of patients with successful balloon angioplasty (no stent) may develop recurrent narrowing (restenosis) at the site of the balloon inflation, usually within six months following percutaneous coronary intervention. Patients may complain of recurrence of angina or may have no symptoms. Restenosis is often detected by exercise stress tests performed at 4 to 6 months after percutaneous coronary intervention. Restenosis occurs with a significantly higher frequency in people with diabetes. The rate of restenosis is greater in vein grafts, at the origins of vessels, in the beginning part of the left anterior descending coronary artery, and in those with suboptimal initial results. The widespread use of intracoronary stents has reduced the incidence of restenosis by as much as 50% or more; this is due to prevention of ""elastic recoil"" in the artery, as well as providing a larger initial channel in the treated artery. With the newer medicated stents, the restenosis rate is well under 10%. Some patients undergo a repeat percutaneous coronary intervention to increase coronary artery blood flow. Second percutaneous coronary intervention procedures have similar initial and long-term results as first procedures, although certain patterns of restenosis have a very high repeat recurrence rate. Sometimes, CABG surgeries are recommended for those patients who have developed more extensive disease in the restenosed artery as well as in the other coronary arteries. Patients may also choose CABG surgery to avoid the uncertainty of restenosis after the second percutaneous coronary intervention. In patients with restenosis after balloon angioplasty or stents, the use of intracoronary radiation (brachytherapy) may reduce the risk of future restenosis. If no evidence of restenosis is observed after 6 to 9 months, studies have demonstrated that the treated arterial segment is likely to remain open for many years. ""Late restenosis"" after 1 year or more is very uncommon. Symptoms developing more than 1 year after successful percutaneous coronary intervention are usually due to blockage in a different segment of the artery or in a different artery from that which was treated in the initial percutaneous coronary intervention."
What is polycystic ovarian syndrome (PCOS)?,"'Polycystic ovarian syndrome (PCOS), also known by the name Stein-Leventhal syndrome, is a hormonal problem that causes women to have a variety of symptoms. It should be noted that most women with the condition have a number of small ''cysts'' in the ovaries. However, women may have cysts in the ovaries for a number of reasons, and it is the characteristic constellation of symptoms, rather than the presence of the cysts themselves, that is important in establishing the PCOS diagnosis.''PCOS occurs in 5% to 10% of women and is the most common cause of''infertility''  in women. PCOS symptoms may begin in adolescence with menstrual irregularities , or a woman may not know she has PCOS until later in life when symptoms and/or ''infertility'' occur. Women of all ethnicities may be affected.' "
What are the symptoms of polycystic ovarian syndrome (PCOS)?,"""PCOS's principal signs and symptoms are related to menstrual disturbances and elevated levels of male hormones (androgens). Menstrual disturbances can include delay of normal ""'menstruation'' (primary ''amenorrhea''), the presence of fewer than normal menstrual periods (oligomenorrhea), or the absence of ''menstruation'' for more than three months (secondary amenorrhea ). Menstrual cycles may not be associated with ''ovulation'' (anovulatory cycles) and may result in heavy bleeding.''Symptoms related to elevated ''androgen'' levels include ''acne'', excess hair growth on the body (hirsutism), and male-pattern ''hair loss''.''Other PCOS signs and symptoms include:''Any of the above symptoms and signs may be absent in PCOS, with the exception of irregular or no menstrual periods. All women with PCOS will have irregular or no menstrual periods. Women who have PCOS do not ovulate regularly; that is, they do not release an egg every month. This is why they do not have regular periods and typically have difficulty conceiving.'   obesity and weight gain, elevated insulin levels and insulin resistance, oily skin, dandruff, infertility, skin discolorations, high cholesterol levels, elevated blood pressure, and multiple small cysts in the ovaries."
What causes polycystic ovarian syndrome (PCOS)?,"'No one is quite sure what causes PCOS, and it is likely to be the result of a number of both genetic (''inherited'') as well as environmental factors. Women with PCOS often have a mother or sister with the condition, and researchers are examining the role that genetics or gene mutations might play in its development. The ovaries of women with PCOS frequently contain a number of small cysts, hence the name poly=many cystic ovarian syndrome. A similar number of cysts may occur in women without PCOS. Therefore, the cysts themselves do not seem to be the cause of the problem.'""A malfunction of the body's blood ""'sugar'' control system (insulin system) is frequent in women with PCOS, who often have insulin resistance and elevated blood insulin levels. Researchers believe that these abnormalities may be related to the development of PCOS. It is also known that the ovaries of women with PCOS produce excess amounts of male hormones known as androgens. This excessive production of male hormones may be a result of or related to the abnormalities in insulin production.''Another hormonal abnormality in women with PCOS is the excessive production of luteinizing hormone (LH), which is produced by the ''pituitary gland'', which is involved in stimulating the ovaries to produce hormones.''Other possible contributing factors in the development of PCOS may include a low level of chronic inflammation in the body and fetal exposure to male hormones.' "
How is PCOS diagnosed?,"'The PCOS diagnosis is generally made through clinical signs and symptoms. The doctor will want to exclude other illnesses that have similar features, such as ''low thyroid hormone'' blood levels (''hypothyroidism'') or elevated levels of a milk-producing hormone (''prolactin''). Also, tumors of the ovary or adrenal glands can produce elevated male hormone (androgen) blood levels that cause ''acne'' or excess hair growth, thus mimicking the symptoms of PCOS.''Other laboratory tests can be helpful in making the diagnosis of PCOS. Serum levels of male hormones ( DHEA and testosterone ) may be elevated. However, levels of testosterone that are highly elevated are common with PCOS and call for additional evaluation. Additionally, levels of luteinizing hormone involved in ovarian hormone production are elevated.''The cysts (fluid filled sacs) in the ovaries can be identified with imaging technology. (However, as noted above, women without PCOS can have many cysts as well.) ''Ultrasound'' , which passes sound waves through the body to create a picture of the kidneys, is used most often to look for cysts in the ovaries. Ultrasound imaging employs no injected dyes or ''radiation'' and is safe for all patients including ''pregnant'' women. It can also detect cysts in the kidneys of a fetus. Because women without PCOS can have ''ovarian cysts'' , and because ''ovarian cysts'"" are not part of the definition of PCOS, ultrasound is not routinely ordered to diagnose PCOS. The diagnosis is usually a clinical one based on the patient's history, physical examination, and laboratory testing.""'More powerful and expensive imaging methods such as computed tomography (''CT scan'') and ''magnetic resonance imaging'' (''MRI'') can also detect cysts, but they are generally reserved for situations in which other conditions that may cause related symptoms, such as ovarian or adrenal gland tumors are suspected. ''CT scans'' require ''X-rays'' and sometimes injected dyes, which can be associated with some degree of complications in certain patients.'  "
What conditions or complications can be associated with PCOS?,"'Women with PCOS are at a higher risk for a number of illnesses, including ''high blood pressure'', ''diabetes'', ''heart disease'' , and ''cancer of the uterus''(''endometrial cancer'').''Because of the menstrual and hormonal irregularities, infertility is common in women with PCOS. Because of the lack of ovulation, ''progesterone'' secretion in women with PCOS is diminished, leading to long-term unopposed estrogen stimulation of the uterine lining. This situation can lead to abnormal periods, breakthrough bleeding, or prolonged uterine bleeding. Unopposed estrogen stimulation of the uterus is also a risk factor for the development of endometrial hyperplasia and ''cancer of the endometrium'' (uterine lining). However, medications can be given to induce regular periods and reduce the estrogenic stimulation of the ''endometrium'' (see below).''Obesity is associated with PCOS. Obesity not only compounds the problem of insulin resistance and ''type 2 diabetes'' (see below), but also imparts cardiovascular risks. PCOS and obesity are associated with a higher risk of developing ''metabolic syndrome'' , a group of symptoms, including ''high blood pressure'', that increase the chances of developing ''cardiovascular disease''. It has also been shown that levels of ''C-reactive protein'' (CRP), a biochemical marker that can predict the risk of developing cardiovascular disease, are elevated in women with PCOS. Reducing the medical risks from PCOS-associated obesity is important.''The risk of developing ''prediabetes'' and ''type 2 diabetes'' is increased in women with PCOS, particularly if they have a family history of ''diabetes''. Obesity and insulin resistance, both associated with PCOS, are significant risk factor for the development of ''type 2 diabetes''. Several studies have shown that women with PCOS have abnormal levels of LDL (""bad"") ''cholesterol'' and lowered levels of ''HDL'' (""good"") cholesterol in the blood. Elevated levels of blood ''triglycerides'' have also been described in women with PCOS.''Changes in skin pigmentation can also occur with PCOS. ''Acanthosis nigricans'' refers to the presence of velvety, brown to black pigmentation often seen on the neck, under the arms, or in the groin. This condition is associated with obesity and insulin resistance and occurs in some women with PCOS.'  "
What treatments are available for PCOS?,"""Treatment of PCOS depends partially on the woman's stage of life. For younger women who desire ""'birth control'', the ''birth control pill'', especially those with low androgenic (male hormone-like) side effects can cause regular periods and prevent the risk of ''uterine cancer''. Another option is intermittent therapy with the hormone progesterone. Progesterone therapy will induce menstrual periods and reduce the risk of uterine ''cancer'', but will not provide ''contraceptive'' protection.''For ''acne'' or excess hair growth, a water pill (diuretic) called ''spironolactone'' (''Aldactone'') may be prescribed to help reverse these problems. The use of spironolactone requires occasional monitoring of blood tests because of its potential effect on the blood potassium levels and kidney function. ''Eflornithine'' (''Vaniqa'') is a prescription cream that can be used to slow facial hair growth in women.''Electrolysis'' and ''over-the-counter'' depilatory creams are other options for controlling excess hair growth.''For women who desire ''pregnancy'', a medication called ''clomiphene'' (''Clomid'') can be used to induce ovulation (cause egg production). In addition, ''weight loss'' can normalize menstrual cycles and often increases the possibility of pregnancy in women with PCOS. Other, more aggressive, treatments for infertility (including injection of gonadotropin hormones and assisted reproductive technologies) may also be required in women who desire pregnancy and do not become pregnant on Clomid therapy.''Metformin''(''Glucophage'') is a medication used to treat type 2 diabetes. This drug affects the action of insulin and is useful in reducing a number of the symptoms and complications of PCOS. Metformin has been shown to be useful in the management of irregular periods, ovulation induction, ''weight loss'', as well as the\xa0''prevention'' of type 2 diabetes and\xa0''gestational diabetes'' mellitus in women with PCOS.''Obesity that occurs with PCOS needs to be treated because it can cause numerous additional medical problems. The management of obesity in PCOS is similar to the management of obesity in general. ''Weight loss'' can help reduce or prevent many of the complications associated with PCOS, including type 2 diabetes and ''heart disease''. Consultation with a dietician on a frequent basis is helpful until just the right individualized program is established for each woman.''Finally, a surgical procedure known as ovarian drilling can help induce ovulation in some women who have not responded to other treatments for PCOS. In this procedure a small portion of ovarian tissue is destroyed by an electric current delivered through a needle inserted into the ovary. This is an older procedure which is only rarely utilized.'  "
What is PCR (polymerase chain reaction)?,"'PCR (polymerase chain reaction) is a method to analyze a short sequence of DNA (or RNA) even in samples containing only minute quantities of DNA or RNA. PCR is used to reproduce (amplify) selected sections of DNA or RNA. Previously, amplification of DNA involved cloning the segments of interest into vectors for expression in bacteria, and took weeks. But now, with PCR done in test tubes, it takes only a few hours. PCR is highly efficient in that untold numbers of copies can be made of the DNA. Moreover, PCR uses the same molecules that nature uses for copying DNA: ' Two ""primers"", short single-stranded DNA sequences that are synthesized to correspond to the beginning and ending of the DNA stretch to be copied;  An enzyme called polymerase that moves along the segment of DNA, reading its code and assembling a copy; and  A pile of DNA building blocks that the polymerase needs to make that copy."
How is PCR (polymerase chain reaction) done?,"'As illustrated in the ''animated picture of PCR'', three major steps are involved in a PCR. These three steps are repeated for 30 or 40 cycles. The cycles are done on an automated cycler, a device which rapidly heats and cools the test tubes containing the reaction mixture. Each step -- denatauration (alteration of structure), annealing (joining), and extension -- takes place at a different temperature: ''With one cycle, a single segment of double-stranded DNA template is amplified into two separate pieces of double-stranded DNA. These two pieces are then available for amplification in the next cycle. As the cycles are repeated, more and more copies are generated and the number of copies of the template is increased exponentially.' Denaturation: At 94 C (201.2 F), the double-stranded DNA melts and opens into two pieces of single-stranded DNA.  Annealing: At medium temperatures, around 54 C (129.2 F), the primers pair up (anneal) with the single-stranded ""template"" (The template is the sequence of DNA to be copied.) On the small length of double-stranded DNA (the joined primer and template), the polymerase attaches and starts copying the template.  Extension: At 72 C (161.6 F), the polymerase works best, and DNA building blocks complementary to the template are coupled to the primer, making a double stranded DNA molecule."
What is the purpose of doing a PCR (polymerase chain reaction)?,"'To do PCR, the original DNA that one wishes to copy need not be pure or abundant. It can be pure but it also can be a minute part of a mixture of materials. So, PCR has found widespread and innumerable uses -- to diagnose genetic diseases, do DNA fingerprinting, find bacteria and ''viruses'', study human evolution, clone the DNA of an Egyptian mummy, establish paternity or biological relationships, etc.. Accordingly, PCR has become an essential tool for biologists, DNA forensics labs, and many other laboratories that study genetic material.' "
How was PCR (polymerase chain reaction) discovered?,"'PCR was invented by Kary Mullis. At the time he thought up PCR in 1983, Mullis was working in Emeryville, California for Cetus, one of the first biotechnology companies. There, he was charged with making short chains of DNA for other scientists. Mullis has written that he conceived of PCR while cruising along the Pacific Coast Highway 128 one night on his motorcycle. He was playing in his mind with a new way of analyzing changes (mutations) in DNA when he realized that he had instead invented a method of amplifying any DNA region. Mullis has said that before his motorcycle trip was over, he was already savoring the prospects of a Nobel Prize. He shared the Nobel Prize in chemistry with Michael Smith in 1993. ''As Mullis has written in the Scientific American: ""Beginning with a single molecule of the genetic material DNA, the PCR can generate 100 billion similar molecules in an afternoon. The reaction is easy to execute. It requires no more than a test tube, a few simple reagents, and a source of heat."" ' "
What is RT PCR?,"'RT-PCR (Reverse transcriptase-polymerase chain reaction) is a highly sensitive technique for the detection and quantitation of mRNA (messenger RNA). The technique consists of two parts:''RT-PCR has been used to measure viral load with ''HIV'' and may also be used with other RNA viruses such as ''measles'' and ''mumps''.''Previous contributing author and editor: ''Medical Author: Frederick Hecht, MD, FAAP, FACMG''Medical Editor:  Leslie J. Schoenfield, M.D., Ph.D.' The synthesis of cDNA (complementary DNA) from RNA by reverse transcription (RT) and  The amplification of a specific cDNA by the polymerase chain reaction (PCR)."
What is pneumococcal vaccination?,"'Pneumococcal vaccination is a method of preventing a specific type of lung infection (''pneumonia'') that is caused by the pneumococcus (''Streptococcus'' pneumoniae'') bacterium. There are more than 80 different types of pneumococcus bacteria -- 23 of them covered by the ''vaccine''. The vaccine is injected into the body to stimulate the normal immune system to produce antibodies that are directed against pneumococcus bacteria.''This method of stimulating the normal immune system to be directed against a specific microbe is called immunization. Pneumococcal vaccination is also referred to as pneumococcal immunization.''Pneumococcal vaccination does not protect against ''pneumonia'' caused by microbes other than pneumococcus bacteria, nor does it protect against pneumococcal bacterial ''strains'' not included in the vaccine. It is reassuring to note that of the 80 different serotypes, the vast majority of infections are caused by the 23 serotypes contained in the vaccine.''In children, especially under 2 years of age, a special conjugated vaccine has been developed to stimulate less developed immune systems. Originally only covering seven serotypes, the newer vaccine released in 2010 now covers 13 serotypes of the pneumococcus (''Prevnar 13'').' "
Who should consider pneumococcal vaccination?,"'Pneumococcal vaccination should be considered by people in the following groups:' Adults 65 years of age and older People > 2 years of age with chronic heart or lung disorders, including congestive heart failure, diabetes mellitus, chronic liver disease, alcoholism, spinal fluid leaks, cardiomyopathy, chronic bronchitis, chronic obstructive pulmonary disease (COPD), or emphysema People > 2 years of age with spleen dysfunction (such as sickle cell disease) or lack of spleen function (asplenia), blood malignancy (leukemias), multiple myeloma, kidney failure, organ transplantation, or immunosuppressive conditions, including HIV infection Alaskan natives and certain American Indian populations If elective surgical removal of the spleen (splenectomy) or immunosuppressive therapy is planned, the vaccine is given two weeks prior to the procedure, if possible."
Who should not receive pneumococcal vaccine? What about pregnancy?,"'The ''pneumococcal vaccine'' should not be received by people with a prior history of hypersensitivity reactions to the vaccine.''The safety of the pneumococcus vaccine for ''pregnant'' women has not yet been studied. There is no evidence that the vaccine is harmful to either the mother or the fetus, but pregnant women should consult with their doctor before being vaccinated. Women who are at high risk of pneumococcal disease should be vaccinated before ''becoming pregnant'', if possible.' "
What are side effects of pneumococcal vaccine?,"'Pneumococcal vaccine uncommonly causes side effects. Reported side effects include''The adverse effects are similar and minimal, main soreness at the injection site, ''fatigue'', ''headache'', ''chills'', and diffuse achiness.'   soreness and/or redness at the site of the injection, fever, rash, and allergic reactions."
How is pneumococcal vaccine administered?,"'The pneumococcal vaccine is given as a single injection in adults. The vaccine is injected as a liquid solution of 0.5 mL into the muscle (intramuscular or IM), typically deltoid muscle, or under the skin (subcutaneous or SC). The area injected is typically disinfected by rubbing ''alcohol'' onto the skin prior to the injection. The conjugated Prevnar 13 vaccine is given as a series of four injections in children.''People vaccinated prior to age 65 should be vaccinated at age 65 if five or more years have passed since the first dose. For people with a lack of spleen function (such as in sickle cell disease or after spleen removal), transplant patients, patients with chronic ''kidney disease'', immunosuppressed or immunodeficient people, and others at highest risk of fatal infection, a second dose should be given at least five years after first dose.' "
What if it is not clear what a person's vaccination history is?,"'When indicated, ''vaccines'' should be administered to patients with unknown vaccination status. All residents of ''nursing'' homes and other long-term care facilities should have their vaccination status assessed and documented.''Inactivated ''influenza'' vaccine and ''tetanus'' ''vaccines'' may be given at the same time as or at any time before or after a dose of pneumococcus vaccine. There are no requirements to wait between the doses of these or any other inactivated ''vaccines''.''In July 2000, the American Academy of ''Pediatrics'' (AAP) and the CDC jointly recommended childhood pneumococcal immunization, since pneumococcal infections are the most common invasive ''bacterial infections'' in children in the United States.''""The pneumococcal conjugate vaccine, PCV13 or Prevnar 13, is currently recommended for all children younger than 5 years of age, all adults 65 years or older, and persons 6 through 64 years of age with certain medical conditions,"" according to the 2014 AAP/CDC guidelines. ""Pneumovax is a 23-valent pneumococcal polysaccharide vaccine (PPSV23) that is currently recommended for use in all adults 65 years of age or older and for persons who are 2 years and older and at high risk for pneumococcal disease (e.g., those with sickle cell disease, ''HIV'' infection, or other immunocompromising conditions). PPSV23 is also recommended for use in adults 19 through 64 years of age who smoke cigarettes or who have ''asthma''.""' "
What are the current recommendations for administration of pneumococcal vaccine in healthy adults?,"   Patients who are healthy and have never received the pneumococcal pneumonia vaccine (PPSV23), if equal to or older than 65 years of age, should receive the PCV13 first and then within six months to a one year receive the PPSV23. Those who have already received the PPSV23, should get the PCV13 about one year later. If the person received the PPSV23 over five years earlier, they essentially should be treated as if they never received the vaccine, getting the PCV13 injection, followed about six to 13 months later by the PPSV23. In general, there seems to be a better immune response to the overlapping 13 strains of pneumococcus if the PCV13 is received first. The adverse effects are similar and minimal, main soreness at the injection site, fatigue, headache, chills, and diffuse achiness."
What is Paget's disease?,"'Paget\'s disease is a chronic condition of bone characterized by disorder of the normal bone remodeling process. Normal bone has a balance of forces that act to lay down new bone and take up old bone. This relationship (referred to as ""bone remodeling"") is essential for maintaining the normal calcium levels in our blood. In bone affected by Paget\'s disease, one or more localized areas of bone are affected by abnormal bone remodeling, which is disturbed and not synchronized. As a result, the bone that is formed is abnormal, enlarged, not as dense, brittle, and prone to breakage (''fracture'').'""Paget's disease affects older skeletal bone of adults. It's estimated that 1% of adults in the U.S. have Paget's disease. There is also an extremely rare form of Paget's disease in children, referred to as juvenile Paget's disease. Paget's disease is also known as osteitis deformans and Paget disease."" "
What are the types of Paget's disease?,"'There are two types of '""Paget's disease of bone"""". When a single site of bone is affected by Paget's disease, it is referred to as the monostotic type. When multiple sites of bone are affected by Paget's disease, it is referred to as the polyostotic type."" "
What causes Paget's disease?,"""It is not known what causes Paget's disease. Paget's disease is felt to be a disease of a particular cell that is responsible for bone resorption, the osteoclast."" "
What are risk factors for Paget's disease?,"""The onset of Paget's disease is typically after 55 years of age. Recently, certain genes have been associated with Paget's disease, including the Sequestrosome 1 gene on chromosome 5. Virus infection may be necessary to trigger Paget's disease in people who have ""'inherited'"" the genetic tendency to develop the condition by having these genes. Paget's disease is inherited in approximately one-third of patients. Therefore, it is not uncommon for a patient with the condition to have a family history of the disease."" "
Who discovered Paget's disease?,"""Paget's disease is named after the English surgeon Sir James Paget, who described the condition in 1877. Paget also discovered the worm that causes ""'trichinosis'' and described what is called '""Paget's disease of the breast""'. Together with Rudolph Virchow in Germany, Paget was one of the founders of pathology.' "
What are Paget's disease symptoms and signs?,"""Paget's disease causes no symptoms in a majority of those with the condition and is often incidentally noted when X-ray tests are obtained for other reasons. However, Paget's disease can cause bone pain, deformity, fracture, and ""'arthritis'"". The bone pain of Paget's disease is located in the affected area of bone. The most common bones affected by Paget's disease include the spine, the thigh bone (femur), the pelvis, the skull, the collarbone (clavicle), and the upper arm bone (humerus). Fractures can occur because affected bone is not as strong as normal bone. Arthritis occurs because of the deformity of affected bone adjacent to the joint and because of bowing of affected long bones. The type of arthritis that results is ""'osteoarthritis''.'""The symptoms of Paget's disease depend on the bones affected and the severity of the disease. Enlarged bones can pinch adjacent nerves, causing tingling and numbness. Bowing of the legs can occur. Hip or knee involvement can lead to arthritis, ""'limping'', as well as pain and ''stiffness'' of the hip or knee. ''Headache'', ''loss of vision'', and ''hearing loss'"" can occur when bones of the skull are affected. With very widespread Paget's disease, it is possible to develop ""'congestive heart failure'' due to an increased workload on the ''heart''. Sometimes the skin overlying the involved bone is warmer than usual. This is because of the increased blood supply to pagetic bone.'  "
What specialties of doctors diagnose and treat Paget's disease?,"""Paget's disease is treated by generalists, including general and family medicine doctors and internists, as well as specialists including ""'rheumatologists'', orthopedic surgeons, and otolaryngologists (ENT physicians) for ''hearing'"" loss. Frequently, the care of individuals with Paget's disease is a coordinated effort between several health care professionals depending on its location, symptoms, and complications."" "
How do health care professionals make a diagnosis of Paget's disease?,"""Health care professionals make a diagnosis of Paget's disease based on the X-ray appearance. Doctors also may detect Paget's disease with other imaging tests, such as a ""'bone scan'', ''MRI'' scan, and ''CT scan'' to make a diagnosis. ''Alkaline phosphatase'"", an enzyme that comes from bone, is frequently elevated in the blood of people with Paget's disease as a result of the abnormal bone turnover of actively remodeling bone. This blood test is also referred to as the serum ""'alkaline phosphatase'"" (SAP) and is used to monitor the results of treatment of Paget's disease.""""The bone scan is particularly helpful in determining the extent of the involvement of Paget's disease as it provides an image of the entire skeleton. Bone that is affected by Paget's disease can easily be identified with bone scanning images. A bone biopsy is generally not necessary to make the diagnosis of Paget's disease. Bone biopsy would be considered if there was a suspicion of ""'cancer'' or abnormal lesion in the involved bone.' "
What is the medical treatment for Paget's disease?,"""The medical treatment of Paget's disease is directed toward controlling the disease activity and managing its complications. When Paget's disease causes no symptoms and blood testing shows that the level of serum alkaline phosphatase is normal or minimally elevated, no treatment may be necessary. Bone pain can require anti-inflammatory ""'drugs'' (''NSAIDs'"") or pain-relieving medicines. Bone deformity can require supports such as heel lifts or specialized footwear. Surgery may be necessary for damaged joints, fractures, severely deformed bones, or when nerves are being pinched by enlarged bone. Prior to undergoing surgery on bone affected by Paget's disease, it is helpful for doctors to treat patients with medications, such as bisphosphonates or ""'calcitonin'' (Miacalcin), as this tends to diminish the risk of surgical complications, including bleeding.'""The medical treatment of the bone of Paget's disease involves either medicines called bisphosphonates or injectable calcitonin. Doctors more commonly use these drugs to treat certain patients with ""'osteoporosis'"". Paget's disease is not related to ""'osteoporosis'"", however. Furthermore, the dosing of the medications are different for Paget's disease and ""'osteoporosis''.'""Bisphosphonates are the mainstay of treatment for Paget's disease of bone. There are a number of medicines available that are taken by mouth, including ""'alendronate'' (''Fosamax''), ''risedronate'' (''Actonel''), ''etidronate'' (''Didronel''), and ''tiludronate'' (''Skelid''), and that are administered intravenously, including pamidronate (''Aredia'') and zoledronate (''Reclast''). In general, oral bisphosphonates are taken first thing in the morning on an empty stomach with 8 ounces of water; the medicine can cause irritation of the stomach and ''esophagus'' and are usually avoided in those patients with ''gastroesophageal reflux disease'' (''GERD''). Intravenous bisphosphonates can be given to those with ''GERD''. Intravenous bisphosphonates can cause temporary muscle and ''joint pain'' but are not associated with irritation of the stomach or esophagus.'  "
Are there home remedies for Paget's disease?,"""There are no specific home remedies for Paget's disease of bone. Topical pain salves, ""'over-the-counter'' pain relievers, orthopedic support devices, including canes and splints, all can be helpful in certain patients.' "
What are complications of Paget's disease?,"""Complications of Paget's disease include bone pain, fracture of bone, deformity, nerve irritation (impingement), arthritis, localized skin warmth, and rarely, sarcoma, a form of ""'bone cancer''. Sarcoma of bone is also referred to as ''osteosarcoma'"" and is rare (less than 1% of patients with the condition). Abnormalities of calcium and phosphorus balance are common. Bleeding can occur during surgery, when affected bone is operated on, because of an increased blood supply to the bone. When Paget's disease affects the area of the skull adjacent to the nerves of hearing, it can sometimes lead to hearing loss due to pressure on the nerves."" "
What is the prognosis for Paget's disease?,"""The outlook is generally good, particularly if treatment is given before major changes in the affected bones have occurred. Paget's disease occurs most frequently in the spine, skull, pelvis, and the long bones of the thighs and lower legs. In general, symptoms progress slowly. Paget's disease is not a ""'bone cancer'"", and the disease does not spread to normal bones. Overall health of the patient is usually not affected by Paget's disease. Treatment can control Paget's disease and lessen symptoms, but treatment does not cure Paget's disease. Sarcoma form of bone ""'cancer'', though rare, can seriously affect overall health.' "
Is it possible to prevent Paget's disease?,"""There is no way to prevent Paget's disease of bone."" "
Where can I find more information about Paget's disease?,"""For further information, contact the Paget's Disease Foundation.""""The Paget's Disease Foundation""'120 Wall Street, Suite 1602''New York, NY 10005-4001''Phone: 212-509-5335''Fax: 212-509-8492''[email\xa0protected]' "
What are antimitochondrial antibodies (AMA)?,"'Between 95 and 98% of patients with ''primary biliary cirrhosis'' (''PBC'') have autoantibodies (antibodies to self) in their blood that react with the inner lining of mitochondria. These autoantibodies are called antimitochondrial antibodies (AMA). Mitochondria are the energy factories present inside all of our cells, not just the cells of the ''liver'' or bile ducts. (The mitochondria use the oxygen carried in the blood from the ''lungs'' as a fuel to generate energy.) AMA actually bind to protein antigens that are contained in multienzyme complexes (packages of enzymes) within the inner lining of the mitochondria. These multienzyme complexes produce key chemical reactions necessary for life. The complexes are referred to as multienzyme because they are made up of multiple enzyme units.''AMA specifically react against a component of this multienzyme complex called E2. In PBC, AMA preferentially react with the E2 component of one of the multienzymes that is called the pyruvate dehydrogenase complex (PDC). Accordingly, the antigen is designated as PDC-E2. The practical importance of all of this is that the PDC-E2 antigen is now used, as discussed below, in a diagnostic test for PBC. The PDC-E2 antigen is also referred to as M2, a term introduced to designate it as the second mitochondrial antigen discovered by researchers interested in PBC.'  "
Do AMA cause the destruction of the bile ducts in PBC?,"'In as much as the bile ducts are the main targets of destruction in PBC, the question was asked whether the AMA reacts with the epithelial cells that line the bile ducts. So, investigators prepared antibodies to PDC-E2. As expected, they found that these antibodies bound to the mitochondria within the cells. But, sure enough, recent information suggests that these AMA autoantibodies also bind to PDC-E2 that lies outside the mitochondria, yet within the epithelial cells lining the bile ducts.''This accumulation of PDC-E2 within the biliary epithelial cells is observed exclusively in the livers of patients with PBC, and not in normal livers or in livers from patients with any other types of ''liver disease''. Interestingly, it was also observed in the livers of those two to five percent of PBC patients who do not have AMA in their blood (AMA-negative PBC). Furthermore, intense binding of these antibodies to biliary epithelial cells was also found to be the earliest indication of recurrence of PBC in a transplanted liver. (PBC is sometimes treated by liver transplantation.)''Nevertheless, no evidence exists that the AMA itself causes the destruction of the biliary epithelial cells lining the small bile ducts. Neither the presence nor the amount (titer) of AMA in the blood appears to be related to the inflammatory destruction of the bile ducts. Indeed, immunization of animals with PDC-E2 antigen results in production of AMA without any liver or bile duct damage (pathology).' "
How is the blood test for AMA done?,"""The most economical test for AMA applies diluted samples of a patient's serum onto tissue sections from rat stomach or kidney in the laboratory. (Remember that mitochondria are present in virtually all cells, not just the cells of the liver and bile ducts.) Serum antibodies that attach (bind) to mitochondrial membranes within the tissue cells can then be observed with a microscope. The most dilute sample of serum showing this binding reaction is reported, using the term titer. The titer indicates the most dilute serum sample that reacts with the tissue mitochondria. A higher titer means there is a greater amount of AMA in the serum.""'The antigen recognized by AMA in patients with PBC is now known to be PDC-E2 and is also often referred to as the M2 antigen. So, newly developed tests for antibodies that bind to PDC-E2 are more specific and are now available to confirm the diagnosis of PBC.' "
What is the value of the AMA blood test?,"'AMA are detectable in the serum in 95 to 98% of patients with PBC. So, AMA are tremendously important as a diagnostic marker in patients with PBC. The AMA titers in PBC are almost universally greater than or equal to 1 to 40. This means that a serum sample diluted with 40 times its original volume still contains enough antimitochondrial antibodies to be detected in the binding reaction. A positive AMA with a titer of at least 1:40 in an adult with an elevated ''alkaline phosphatase'' in the blood is highly specific for a diagnosis of PBC.' "
