Questions,Answer
Hay fever (allergic rhinitis),"'Allergic'' ''rhinitis'' (hay ''fever'') is a very common condition, affecting 17.6 million Americans annually. The symptoms of allergic rhinitis (sneezing, runny nose, ''nasal congestion'', and ''itchy'' eyes) occur when an allergic individual is exposed to allergens. Allergens are tiny proteins that stimulate the ''allergic reaction''. Common allergens include:''The best way to treat allergic rhinitis is to avoid the allergens. Skin testing is often performed to identify the allergens which cause allergic reactions in a given individual. Scientists now believe that the symptoms of allergic rhinitis, and even the skin testing results, can vary according to the time of day.''For sufferers of allergic rhinitis, the major symptoms of sneezing, runny nose, and stuffy nose are typically worse upon arising than during the middle of the activity span of a given day.' pollens from ragweed, trees, and grasses; mold spores; animal proteins; and mites."
Asthma,"'Asthma'' is a common ''breathing'' problem, affecting 16.1 million Americans. ''Asthma'' is a disease of the lung airways (bronchi). Narrowing of the openings of the airways (caused by spasm, swelling of the tissue lining, and/or ''mucus'' accumulation) can lead to ''shortness of breath'', ''wheezing'', or ''coughing''.''Causes of asthma attacks include:''Asthma attacks (rapid worsening of symptoms) typically occur in episodes. Intervals between attacks can be days, weeks, or years. With severe asthma, attacks can occur daily. Scientists now believe that asthma attacks vary according to the time of day.''The occurrence of asthma attacks is not random during the day. ''Asthma symptoms'' are frequently worse at night (''nocturnal'') for a majority of asthma sufferers. A group of active asthma patients recorded the occurrence of acute asthma attacks, manifested by dyspnea (difficulty breathing) and wheezing, during a medication trial.''The incidence of asthma attacks was more than 100 times greater during nighttime sleep, especially around 4 a.m., than it was during the middle of the day.' allergies, cold air, air pollutants, drugs, cigarette smoke, molds, exercise, and infections."
"Can the ""body clock""  affect diagnostic testing?","""The body clock's powerful influence can also be seen in the way it affects diagnostic test results. These results can vary significantly, possibly producing inaccurate readings, depending on the time of day when a test is done.""""Consider how the body clock affects blood pressure. Blood pressure isn't constant throughout the day and night; it normally rises in the morning, remains elevated during the day and early evening, and decreases to its lowest level during sleep. So a single reading taken during the day may not give a true picture of whether blood pressure is within the normal range or requires treatment. Some doctors now ask patients to wear special monitoring devices that provide a complete 24-hour blood pressure pattern by recording blood pressures a number of times during the day.""'The body clock also affects skin testing for ''allergies''. Results are lower in the morning, considerably higher in the evening, and greatest just before bedtime.''The body clock may complicate testing for asthma severity. ''Airway'' patency, or degree of openness, is poorest during the night and best during midday and evening. The same is generally true for forced expiratory volume and peak expiratory flow readings, which can be up to 50% higher at midday and in the afternoon than overnight or when the patient wakes up. Unless these circadian rhythms are taken into account, daytime evaluation of asthma patients could result in underestimating the severity of the disease.'""What's being done to help doctors obtain the most accurate results from diagnostic tests likely to be affected by the body clock? ""'Just heightening their awareness of chronobiology has been important. In addition, medical chronobiologists are working to develop test interpretation guidelines that take circadian rhythms into account for doctors.' "
"Can drug therapy be matched to the ""body clock?""","'The time of day also can affect the way our bodies respond to medical therapy, especially drug therapy. Investigators working in a special area of chronobiology, called chronotherapeutics or chronotherapy, are studying these effects. Their goal is to come up with new medications, or improve existing ones, that make the most of what we know about how the body clock works.''Already there is evidence that taking medication ""by the clock"" helps the drugs work better and reduces their side effects. Currently, some doctors are prescribing nighttime administration of medication for patients with ulcer disease or asthma (which worsen at night), ''rheumatoid arthritis'' (which worsens in the early morning hours), and high ''cholesterol levels'"" (most of the body's cholesterol production occurs at night). For patients with osteoarthritis, which worsens in the afternoon and evening, some doctors are prescribing midday medication.""'Drugs that may be given ""by the clock"" include ''corticosteroids'', ''nonsteroidal antiinflammatory drugs'' (''NSAIDs''), ''antihistamines'', theophyllines, and anticancer drugs.''These lists are growing as chronobiology, chronotherapy, and the diagnostic and treatment methods derived from them are slowly accepted by the medical community. However, the broad acceptance of chronobiology in medicine is expected to take (excuse the expression) some time.' "
What is bioterrorism?," Bioterrorism is a form of terrorism where there is the intentional release of biological agents (bacteria, viruses, or other germs). This is also referred to as germ warfare. Terrorism is defined by the United States government as the ""unlawful use of force and violence against persons or property to intimidate or coerce a government, the civilian population, or any segment thereof, in furtherance of political or social objectives."" The term ""terrorism"" does not imply what weapon is being used. In addition to biological agents, terrorists can also utilize traditional weapons (guns), chemical agents and nuclear bombs. While a biological agent may injure or kill people, animals, or plants, the goal for the terrorist is to further their social and political goals by making their civilian targets feel as if their government cannot protect them. Many biological agents are found in nature; however, they can be modified by the terrorist to make them more dangerous. Some of these agents can be transmitted from person to person, and the infection may take hours or days to become apparent."
What are the biological agents that can be utilized for bioterrorism?,"'While any germ, bacteria, or virus could potentially be utilized by terrorist, there are a number of biological agents that have been recognized as being more likely to be utilized. The reason for these agents being of concern is based on their availability to terrorists and the ease by which these agents can be disseminated. The U.S. Centers for Disease Control and ''Prevention'' (CDC) has developed a classification system for biological terror agents, which is available on their web site (''Categories''). The classification is based on the likelihood of the agent being used and the risk posed by each agent. The agents (and the diseases they cause) are listed in table 1, including hyperlinks for those wishing to learn more about a specific agent or disease. However, it is almost impossible for most people to memorize all the details about each of these agents. It is more important for the general public to understand the risk of bioterrorism and the appropriate response to a terrorist attack.' "
What are the causes of bioterrorism in food?,"'There are a number of bacteria and bacterial toxins that could potentially be used to infect the food supply. These include ''Clostridium botulinum'' toxin, ''Clostridium perfringens'' toxin, ''Salmonella'' species, ''Escherichia coli'' O157:H7, ''Shigella'', and Staphylococcal enterotoxin B. The one that is most dangerous and most likely to be used in bioterrorism is ''Clostridium botulinum'' toxin, which causes ''botulism''.' "
What are other sources for detailed information on bioterrorism?,"'There are many different government-based web sites that have up-to-date information on bioterrorism. These include the following:' U.S. Centers for Disease Control and Prevention
http://www.bt.cdc.gov/bioterrorism
 http://www.bt.cdc.gov/bioterrorism United States Food and Drug Administrationhttp://www.fda.gov/oc/opacom/hottopics/bioterrorism.html
 http://www.fda.gov/oc/opacom/hottopics/bioterrorism.html United States Department for Homeland Securityhttp://www.ready.gov/be-informed http://www.ready.gov/be-informed"
How can I prepare myself for a bioterrorism attack?,"'The American Red Cross, in cooperation with the CDC, has developed a detailed plan that gives people the proper steps to take to prepare in the event there is a bioterrorism attack (''http://www.redcross.org/preparedness/''cdc_english/home.asp'""). The first step starts long before there is an attack. People must have appropriate supplies stored in a safe place in their house, where they work, and even in their cars. Although individuals may want to vary the list based on their particular needs, the list taken from the American Red Cross' web site (see below) is a good place to start. A similar list can be found on the U.S. Homeland Security web site (""'http://www.ready.gov/build-a-kit''). These supplies may also be invaluable to have on hand during natural disasters, which are actually more likely to occur than a terrorist attack.' Water: 3 gallons for each person who would use the kit and an additional 4 gallons per person or pet for use if you are confined to your home Food: a three-day supply in the kit and at least an additional four-day supply per person or pet for use at home (You may want to consider stocking a two-week supply of food and water in your home.) Items for infants, including formula, diapers, bottles, pacifiers, powdered milk, and medications not requiring refrigeration Items for seniors, disabled people or anyone with serious allergies, including special foods, denture items, extra eyeglasses, hearing aid batteries, prescription and nonprescription medications that are regularly used, inhalers, and other essential equipment Kitchen accessories: a manual can opener, mess kits or disposable cups, plates and utensils, utility knife, sugar and salt, aluminum foil and plastic wrap, resealable plastic bags A portable, battery-powered radio or television and extra fresh batteries Several flashlights and extra fresh batteries A first aid kit One complete change of clothing and footwear for each person, including sturdy work shoes or boots, rain gear, and other items adjusted for the season, such as hats and gloves, thermal underwear, sunglasses, and dust masks Blankets or a sleeping bag for each person Sanitation and hygiene items: shampoo, deodorant, toothpaste, toothbrushes, comb and brush, lip balm, sunscreen, contact lenses, any medications regularly used, toilet paper, towelettes, soap, hand sanitizer, liquid detergent, feminine supplies, plastic garbage bags (heavy-duty) and ties (for personal sanitation uses), medium-sized plastic bucket with tight lid, disinfectant, and household chlorine bleach Other essential items: paper, pencil, needles, thread, small A-B-C-type fire extinguisher, medicine dropper, whistle, and emergency-preparedness manual Entertainment: including games, books, favorite dolls, and stuffed animals for small children A map of the area marked with places you could go and their telephone numbers An extra set of keys and IDs: including keys for cars and any properties owned and copies of driver's licenses, passports, and work-identification badges Cash, coins, and copies of credit cards Copies of medical prescriptions Matches in a waterproof container A small tent, compass, and shovel"
What are the warning signs of a bioterrorism attack?,"'Although the government continues to search for an early detection system for biological, chemical, and ''radiation'' terrorist attacks, none of these systems have been perfected. The medical community is advised to look out for unusual diseases not typically seen in the area. Other potential clues that raise suspicion for a bioterrorism attack include new types of ''antibiotic resistance'' in bacteria, because some biologic agents are modified (weaponized) to make them more lethal, unusual numbers of cases of a disease, and atypical presentation of diseases.''The general public should constantly be vigilant for bioterrorism. Events that might suggest an attack include a large number of ill or dead people in a small geographic area, multiple dead animals of different species, and patients with multiple different diseases, indicating a mixed attack.' "
What should I do if there has been a bioterrorism attack?,"'If you think that you have been exposed to a biological agent, the most important thing to do is to quickly remove your clothing and wash off your skin. Most biological agents cannot penetrate intact skin. Showering with soap and water will remove most agents from the skin. If you have already inhaled or ingested the agent, decontamination using soap and water may not help you but might help prevent exposing other family members or coworkers.''If the biological agent has been released into the air but you do not believe (or do not know) you have been exposed, you can utilize masks to help prevent ''inhalation'' of the agent. The problem is that standard surgical masks offer little protection. Specialized high-efficiency particulate air (HEPA) masks are available that offer better protection; however, they are more expensive, not easily found, and should be fitted to the person using them.''The two most important tools used by public health officials will be isolation and quarantine. Isolation is keeping people known to be ill away from other people. Quarantine is keeping people who may have been exposed away from other people. The problem is that many times we may not know who has been exposed. In these cases, the public health officials will likely recommend that everyone stay in their homes and avoid all public gatherings. By doing this, we will isolate those sick and quarantine those infected but who do not yet have symptoms. Those cities that utilized this technique during the Spanish ''flu'' pandemic of 1918 had much lower rates of death than did cities that did not practice good quarantine procedures.''If there has been a bioterrorism attack, the first important step is to get information immediately from the news media as to the right course of action. For some terrorist attacks, it may be correct to try and leave the area; however, for other events, it may be more appropriate to shelter in place. With bioterrorism, there may be the possibility of transmission of disease from one human to another (for example, ''measles'', ''influenza'', avian flu, ''smallpox'', ''plague'', and viral hemorrhagic ''fevers''). In the case of either a bioterrorism attack or just a natural outbreak, it may be necessary to avoid contact with infected people or just remain inside for a period of time until the infected people are no longer ''contagious''. Again, the key action is to understand the recommendations from public health officials as delivered through the news media.' "
How do I know if I have been exposed to a bioterrorism agent?,"'The symptoms of illness caused by the different bioterrorism agents are frequently very nonspecific. Many of the agents cause a ""''flu-like''"" illness. These symptoms would include ''fever'', ''cough'', ''nausea'', ''vomiting'', and ''headache''. It is very hard to differentiate many of the different diseases initially, and tests to confirm the diagnosis often must be done at specialized state laboratories and may require weeks until the results are received.''It is best to stay informed through news media on what symptoms to look for and when to seek medical care. The health care system simply cannot handle every member in the community demanding to be tested for the disease. Many diseases do not even have a treatment other than supportive care which can often be done at home.' "
Should I have some antibiotics on hand just in case I get exposed?,"'While there are a few biological agents that can be prevented by taking antibiotics (for example, ''anthrax''), it is not recommended that you stockpile antibiotics. Antibiotics have a limited shelf life and would likely be unusable by the time an attack might occur. Also, there are many different types of infectious agents, each requiring different antibiotics. All ''drugs'', including antibiotics, have side effects, and taking them inappropriately could cause more harm than good.''Because the likelihood of a biological attack is small, it is better to wait until there has been an attack before getting medications. The U.S. government has stockpiles of drugs that will be immediately flown into a community that has experienced a biological attack (these supplies are rotated to keep them current). Additionally, many large communities also have stockpiles of medications for emergency use.' "
What is biological therapy?,"""Biological or biologic therapy is treatment designed to stimulate or restore the ability of the body's immune (natural internal defense) system to fight infection and disease. Biological therapy is also called biotherapy or immunotherapy and is commonly used to treat different kinds of ""'cancers'', as well as other conditions.' "
How does biological therapy work?,"""Biological therapy is a form of treatment that uses portions of the body's natural immune system to treat a disease. Biological therapy is also used to protect the body from some of the side effects of certain treatments.""'Biological therapy often involves the use of substances called biological response modifiers (BRMs). The body normally produces these substances in small amounts in response to infection and disease. Using modern laboratory techniques, scientists can produce BRMs in large amounts for use in the treatment of ''cancer'' and other diseases, such as ''rheumatoid arthritis'"" and Crohn's disease.""'Biological therapy may also target specific molecules on ''cancer'' cells to destroy the cells, or it may target proteins that facilitate the growth of ''cancer'' cells.''Depending on the agent, biological therapies can be given by mouth, intravenously, or as an injection.'  "
What are examples of biological therapies?,"'Monoclonal antibodies, ''interferon'', interleukin-2 (IL-2), and several types of colony-stimulating factors (CSF, GM- CSF, G-CSF) are forms of biological therapy. For example, interleukin-2 and interferon are two examples of BRMs being tested for the treatment of advanced ''malignant melanoma''.''Monoclonal antibodies are a common type of biological therapy for many different cancers and other conditions. These are laboratory-produced antibodies that are designed to attack specific proteins expressed by abnormal cells. Examples of monoclonal antibody ''drugs'' include ''rituximab'"", which is used to treat non-Hodgkin's ""'lymphoma'', alemtuzumab (''Campath'') to treat ''chronic lymphocytic leukemia'' (CLL), and ipilimumab (Yervoy) for metastatic ''melanoma''.''Other kinds of monoclonal antibodies used to treat cancers target proteins that are responsible for cell growth. Examples of these drugs include bevacizumab (''Avastin''), which targets vascular endothelial growth factor (VEGF), cetuximab (Erbitux) and panitumumab (Vectibix) to target the epidermal growth factor receptor (EGFR), and ''trastuzumab'' (''Herceptin'') and pertuzumab (Perjeta) to target the human epidermal growth factor receptor- 2 (HER-2).''Modes of biologic therapy that involve blocking the action of specific proteins of inflammation, called ''tumor'' necrosis factor (TNF), are being used for the treatment of a number of diseases, including ''rheumatoid arthritis'"" and Crohn's disease. ""'Etanercept'' (''Enbrel'') and ''infliximab'' (''Remicade'') are examples of commercially available injectable TNF-blocking treatments for patients with severe ''rheumatoid arthritis''.''Biological therapy is a very active and exciting area of cancer research.' "
What type of specialists administer biological therapy?,"'Biological therapies are prescribed by specialists who treat cancers (oncologists or hematologist-oncologists), as well as other specialists, including ''rheumatologists'' and gastroenterologists.' "
What are the side effects of biological therapy?,"'The side effects of biological therapy depend on the type of treatment. Side effects include ''flu-like symptoms'' such as ''chills'', ''fever'', muscle aches, ''weakness'', ''loss of appetite'', ''nausea'', ''vomiting'', and ''diarrhea''. Some patients develop a ''rash'', and some bleed or bruise easily. In addition, interleukin therapy can cause swelling.''Depending on how severe these problems are, hospitalization during treatment may be required for some patients. Side effects are usually short-term and gradually subside after treatment ends.''The long-term side effects of the various currently available biological therapies will be better defined with future research from which will also surely emerge new and valuable forms of these treatments.'  "
What is bipolar disorder?,"'Bipolar disorder, also called bipolar I disorder and formerly called manic depression, is a ''mental illness'', specifically one of the affective (mood) disorders. It is characterized by severe mood swings, at least one episode of mania and may include repeated episodes of depression. This illness afflicts more than 1% of adults in the United States, up to as many as 4 million people. Some additional facts and statistics about bipolar disorder include the following:' Bipolar disorder is the fifth leading cause of disability worldwide. Bipolar disorder is the ninth leading cause of years lost to death or disability worldwide. The number of individuals with bipolar disorder who commit suicide is 60 times higher than that of the general population. There seems to be no increase in involvement with violent crime for people with bipolar disorder compared to the general population except for those bipolar disorder sufferers that also suffer from an alcohol or other substance use disorder. People who have bipolar disorder are at a higher risk of also suffering from substance abuse such as alcoholism as well as other mental health problems. A number of medical problems tend to co-occur with bipolar disorder, including some pain and neurological and genetic disorders. Males may develop bipolar disorder earlier in life compared to females. Blacks are sometimes diagnosed more often with bipolar disorder compared to whites."
What is the history of bipolar disorder?,"'Bipolar disorder was formally conceptualized by Emil Kraeplin more than 100 years ago, at which time he described it as manic-depressive insanity. However, mood problems that include depression alternating with symptoms that are now understood to be manic have been referenced in history as long ago as 200 A.D. At that time, this condition, like unipolar depression, was thought to be the result of bad blood, called black bile. In the 19th century, this illness was referred to by terms like biphasic illness, circular insanity, and dual-form insanity. Despite such negative terminology for this disease, bipolar disorder is also known to be associated with significant achievement in some individuals. Many historical figures and currently successful people suffer from this disorder, whose creativity and accomplishments can therefore be an inspiration for current sufferers of the disorder.' "
What are the types of bipolar disorder?,"'Bipolar disorder has a number of types, including bipolar I and bipolar II disorder. Depending on how rapidly the mood swings occur, the episodes of bipolar disorder can also be described as having mixed (mood disordered episodes that last less than the usual amount of time required for the diagnosis) features or rapid cycling (four or more mood disordered episodes per year) features. About two-fifths of people with bipolar disorder have at least one period of rapid cycling over the course of their lifetime. For every type and duration of the illness, the sufferer experiences significant problems with his or her functioning at school, at work, socially or otherwise in their community, may need hospitalization, or may have psychotic symptoms (for example, ''delusions'' or ''hallucinations''). The diagnosis of bipolar I disorder requires that the individual has at least one manic episode but does not require a history of ''major depression''. Bipolar II disorder is diagnosed if the person has experienced at least one episode of major depression and at least one episode of ''hypomania'' (a milder form of mania). Cyclothymic disorder is characterized by at least a two-year period in adults, or one-year period in children and adolescents, of episodes of having symptoms of depression and episodes of ''hypomanic'' symptoms that do not qualify for having either a full major depressive, manic, or hypomanic episode.''Mixed features are defined as meeting full diagnostic criteria for a manic episode while also suffering from at least three symptoms of a depressive episode, or meeting full diagnostic criteria for a major depressive episode while also suffering from at least three symptoms of a manic or hypomanic episode. People who suffer from significant, debilitating seasonal ''mood changes'' year after year may be classified as having a seasonal pattern to their bipolar disorder.'  "
"What are bipolar disorder symptoms and signs in adults, teenagers, and children?","'As indicated in the ''Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition'' (''DSM-V''), in order to qualify for the diagnosis of bipolar disorder, a person must experience at least one manic episode. Characteristics of mania must last at least a week (unless it is part of mixed features) and include''Symptoms of the manic episode of early onset bipolar disorder in childhood or adolescence tend to include outbursts of anger, rage, and aggression, as well as irritability, as opposed to the expansive, excessively elevated mood seen in adults. The adolescent with bipolar disorder is more likely to exhibit depression and mixed episodes with rapid changes in mood. Despite differences in the symptoms of ''bipolar disorder in teens'' and children compared to adults, many who are diagnosed with certain kinds of pediatric bipolar disorder continue to have those symptoms as adults.''Symptoms of bipolar disorder in women tend to include more depression and ''anxiety'' and a rapid cycling pattern compared to symptoms in men, and men with bipolar disorder are more at risk for having an alcohol or other substance use disorder compared to women with the mood disorder. Women bipolar disorder sufferers are also more prone to experience ''thyroid disease'' or ''obesity'' compared to men.''Although a major depressive episode is not required for the diagnosis of bipolar disorder, such episodes often alternate with manic episodes. In fact, persistent sadness tends to occur more often than mania in many people with bipolar disorder.''Characteristics of depressive episodes (''bipolar depression'') include a number of the following symptoms: persistently ''depressed'' or irritable mood; feelings of apprehension; frequent crying, inability to feel pleasure; loss of interest in previously pleasurable activities; apathy, low motivation; increased or ''decreased appetite'', ''weight loss'' or ''weight gain'', difficulty falling asleep; excess sleepiness, agitation or lack of activity; ''fatigue''/low energy; feelings of worthlessness; lack of concentration; slowness in activity and thought; inappropriate feelings of guilt; hopelessness; thoughts of death, self-harm or ''suicidal thoughts'', plans, or actions.'   elevated, expansive, or irritable mood; racing thoughts; pressured speech (rapid, excessive, and frenzied speaking); decreased need for sleep; grandiose ideas (for example, false beliefs of superiority or failures); tangential speech (repeatedly changing conversational topics to topics that are hardly related); restlessness/increased goal-directed activity; impulsivity, poor judgment or engaging in risky activity (like spending sprees, promiscuity, or excess desire for sex)."
What are bipolar disorder causes and risk factors?,"'One frequently asked question about bipolar disorder is if it is hereditary. As with most other mental disorders, bipolar disorder is not directly passed from one generation to another genetically. Rather, it is the result of a complex group of genetic, psychological, and environmental vulnerabilities. Genetically, bipolar disorder and ''schizophrenia'' have much in common, in that the two disorders share a number of the same risk genes. However, both illnesses also have some genetic risk factors that are unique.''Other mental health disorders, like ''anxiety'' and behavior disorders, can increase the likelihood of developing bipolar disorder.''Stress'' has been found to be a significant contributor to the development of most mental health conditions, including bipolar disorder. For example, gay, lesbian, and bisexual people are thought to experience increased emotional struggles associated with the multiple social stressors that are linked to coping with societal reactions to their sexuality. People who have similar ''stress'' levels are equally prone to developing bipolar disorder regardless of nationality, race, or socioeconomic status.'  "
What tests do health care professionals use to diagnose bipolar disorder?,"""As is true with virtually any mental health diagnosis, there is no one test that definitively assesses that someone has bipolar disorder. Therefore, health care clinicians, like psychiatrists and clinical psychologists, diagnose this disease by gathering comprehensive medical, family, and mental health information. The health care professional will also either perform a physical examination or request that the individual's primary care doctor perform one. The medical examination will usually include lab tests to evaluate the person's general health and to explore whether or not the individual has mental health symptoms like ""'euphoria'', depression, ''agitated depression'', and rarely ''paranoia'' or other symptoms of psychosis that are associated with a medical condition.''In asking questions about mental health symptoms, mental health professionals are often exploring if the individual suffers from depression and/or manic disorders, but also ''anxiety'', substance abuse, hallucinations or delusions, as well as some personality and behavioral disorders. Health care professionals may provide the people they evaluate with a quiz or self-test as a screening tool for bipolar disorder and other mood disorders. Since some of the symptoms of bipolar disorder can also occur in other mental illnesses, the mental health screening is to determine if the individual suffers from bipolar disorder, a depressive disorder, or the less severe symptoms of depression and hypomania associated with ''cyclothymia''. The evaluation will also screen for an ''anxiety disorder'' like ''panic disorder'', ''generalized anxiety disorder'', or ''posttraumatic stress disorder'' (''PTSD''), as well as whether the person with bipolar disorder suffers from other mental illnesses like ''schizophrenia'', ''schizoaffective disorder'', and other ''psychotic disorders'', a substance abuse disorder like narcotic (for example, ''hydrocodone'') withdrawal or stimulant (for example, ''cocaine'') intoxication, or a personality or behavior disorder like attention-deficit ''hyperactivity'' disorder (''ADHD''). Any disorder that is associated with sudden changes in behavior, mood, or thinking, like a psychotic disorder, ''borderline personality disorder'', or ''multiple personality disorder'"" (MPD), may be particularly challenging to distinguish from bipolar disorder. In order to assess the person's current emotional state, health care professionals perform a mental status examination, as well.""  "
What illnesses coexist with bipolar disorder?,"'In addition to providing treatment that is appropriate to the diagnosis, determining the presence of mental illnesses that may co-occur (be co-morbid) with bipolar disorder is important in improving outcomes. For example, people with bipolar disorder are at increased risk of committing suicide, particularly after engaging in previous episodes of cutting or other self-harm. Therefore, mental health care professionals will carefully assess for any warning signs that the person with bipolar disorder is thinking of harming himself or herself or others. Individuals who suffer from this condition, in addition to either alcohol or substance-abuse problems or ''borderline personality disorder'', are also at risk of committing suicide. People with bipolar disorder are at higher risk of having an anxiety disorder like panic disorder, ''phobias'', ''generalized anxiety disorder'', or ''obsessive compulsive disorder'' (''OCD''). A number of medical problems tend to co-occur with bipolar disorder, including ''pain'' disorders like ''migraine'' ''headaches'', neurological problems like ''multiple sclerosis'', and genetic disorders like velocardiofacial syndrome.' "
