Questions,Answer
"What happens during deviated septum surgery (septoplasty) or 
turbinectomy?","'In the operating room, the anesthesiologist will usually use a mixture of a ''gas'' and an intravenous medication to put the patient to ''sleep'' and to maintain anesthetic sedation at a safe and comfortable level. During the procedure, the patient will be continuously monitored with devices including a pulse oximeter (oxygen saturation) and a cardiac rhythm monitor (''EKG'""). The surgical team is prepared for any emergency. In addition to the surgeon and the anesthesiologist, there will be a nurse and a surgical technician in the room. The entire procedure takes approximately one hour, however this can vary greatly depending on the patient's anatomical considerations for the surgeon. The doctor will come to the waiting room to talk with any family or friends once the patient is safely transported to the recovery room."" "
What happens after deviated septum surgery (septoplasty) or turbinectomy?,"'After surgery, the patient will be taken to the recovery room where a nurse will monitor the patient. They will be able to go home the same day as the surgery once fully recovered from the anesthetic. This usually takes several hours. The patient will need a friend or family member to pick them up from the surgical facility and take them home. It may be necessary for the family member or friend to spend the first night with the patient after surgery for assistance.''When patients arrive home from the surgical facility, they should go to bed and rest with their head elevated on two to three pillows. By keeping the head elevated above the ''heart'' they can minimize fluid accumulation in the tissues (''edema'') and swelling. They may get out of bed with assistance to use the bathroom. Patients should avoid straining while urinating or passing ''stool''. If constipated they should take a ''stool softener'' or a gentle ''laxative''.''Patients may have some swelling of the nose, upper lip, cheeks, or around the eyes for several days after surgery. This swelling will gradually resolve and is normal. They can help reduce the swelling by putting ice on the face, ''bridge'' of the nose, and eyes as much as tolerated. This will also help with postoperative edema and pain. Some patients have found frozen vegetable in packages (for example ''bags'' of frozen peas) to be a convenient ice pack which is more likely to conform to the face.''Moderate bleeding from the nose is normal, and will gradually decrease. The gauze dressing (""mustache dressing"") will collect blood and should be changed only when saturated. It is not unusual to change these dressings every hour during the first 24 hours after surgery. After a few days, patients will usually no longer need to use the dressing. Patients should not take aspirin, aspirin-containing medications, or nonsteroidal anti-inflammatory medications (''NSAIDs'') such as ibuprofen or naproxen for three weeks following surgery.''It is best for patients to eat a light, soft, and cool ''diet'' as tolerated once recovered fully from the anesthetic. Hot liquids should be avoided for several days. Even though the individual may be hungry immediately after surgery, it is best to proceed slowly with food intake to prevent postoperative ''nausea'' and ''vomiting''. Occasionally, the person may vomit one or two times immediately after surgery; if ''vomiting'' persists, the doctor can prescribe medication to settle the stomach. It is important to remember that a good overall ''diet'' with ample rest promotes healing.''Patients will be prescribed antibiotics after surgery, and should finish all the pills that have been prescribed. Some form of a narcotic may also be prescribed and is to be taken as needed. If patients require narcotics, they are cautioned not to drive. In some situations, the doctor may prescribe steroids to reduce inflammation either preoperatively and/or postoperatively. It is very important that patients take this medication as prescribed, and not discontinue it prematurely. If patients have ''nausea'' or vomiting postoperatively, they may be prescribed ''anti-nausea'' medications (''antiemetics''). If patients have any questions or they feel they are developing a reaction to any of these medications, they should consult their doctor. Patients should not take any other medication, either prescribed or ''over-the-counter'', unless they have discussed the medications with the doctor.' "
General instructions and follow-up care for deviated septum surgery (septoplasty) or turbinectomy,"'In most situations, packs will have been placed in the nose to control bleeding; often times a septal splint is placed that will be removed by the surgeon at the first post-operative visit. The doctor will let the patient know when they are to return to the office to have these packs removed. Patients may need to call the office to schedule this postoperative appointment and should arrange for someone to drive them to and from the office for this first visit. They should eat a light meal before going, and avoid taking excessive pain medications. They may also have several subsequent office visits to assess healing, remove crusts (debris) that may accumulate at the surgical site, especially if combined with ''sinus surgery''. Such visits help insure a speedy recovery. The nose will probably be tender after surgery, so the doctor will spray it with a special numbing medication before removing crusts.'""After the packing has been removed, patients may breathe through the nose, but are not to blow or sneeze through the nose for 7 to 10 days. If the person must sneeze, they should open their mouth. Patients can expect some light blood-tinged drainage from the nose for several days. If bleeding becomes excessive, apply ice and rest quietly with head elevated while holding the nose. If bleeding continues, they should call the surgeon's office for advice.""'One of the most important things patients can do after surgery is nasal irrigation (rinsing). Immediately after the nasal packs are removed they should use a saline nasal spray such as ""Ocean Spray"" several times per day to prevent crusts from forming in their nose. Patients are to continue using irrigation until the doctor tells them to stop. Many patients will use irrigations (for example, neti-pots) indefinitely or when they have an ''upper respiratory infection''. Failure to irrigate especially as instructed after surgery will likely cause the surgery to fail.''Patients may go back to work or school only when the doctor indicates it is safe to return. They should rest for the first week following surgery. They must also avoid excessive talking, smiling, chewing hard foods, strenuous activities, bumping their nose, bending over, and lifting heavy objects. They should not rest glasses on the bridge of the nose until soreness and swelling subsides. They may wear ''contact lenses'' once eye swelling and any irritation has resolved. ''Alcohol'' and tobacco products should be avoided because they may prolong swelling and healing. Smoke, dust, and fumes may irritate the nose and cause an infection. Facial tanning is discouraged for six months after surgery. If patients must be in the sun they should use a number 15 or greater sun block. Patients may use their usual make-up any time after surgery.''Patients should lubricate the nostrils, as instructed with a Q-tip and Vaseline to soften crusts that are hard and firmly attached to healing tissue. Peroxide helps to loosen crusts. After several days they may notice a few of the absorbable ''sutures'' and should not try to disturb or remove them. They must be gentle while brushing the upper ''teeth''. These teeth will often be tender for several weeks, and there may be some numbness of the teeth and palate for several months.''After three weeks if patients are not having problems with bleeding, they may resume ''exercise'' and ''swimming'', but no diving for two months. They should plan to stay in town and not travel for three weeks to allow for postoperative care and in case bleeding occurs.' "
When to call the doctor after septoplasty or turbinectomy,"'Patients should notify the doctor if they have:''Most surgeons want to know about complications or problems that develop with their patients, so do not\xa0hesitate to call the surgeon to inform them and ask questions about any problems you are experiencing.' A sudden increase in the amount of bleeding from the nose unrelieved by pressure, ice, and head elevation. A fever greater than 101.5 F (38.6 C) that persists despite increasing the amount of fluid and acetaminophen (Tylenol). A person with a fever should try to drink approximately one cup of fluid each waking hour. Persistent sharp pain or headache which is not relieved by the pain medication prescribed. Increased swelling or redness of the nose or eyes."
Key points," Nasopharyngeal cancer is a disease in which malignant (cancer) cells form in the tissues of the nasopharynx. Ethnic background and being exposed to the Epstein-Barr virus can affect the risk of nasopharyngeal cancer. Signs of nasopharyngeal cancer include trouble breathing, speaking, or hearing. Tests that examine the nose and throat are used to detect (find) and diagnose nasopharyngeal cancer. Certain factors affect prognosis (chance of recovery) and treatment options."
Nasopharyngeal cancer is a disease in which malignant (cancer) cells form in the tissues of the nasopharynx.,'The nasopharynx is the upper part of the pharynx (throat) behind the nose. The pharynx is a hollow tube about 5 inches long that starts behind the nose and ends at the top of the trachea (windpipe) and ''esophagus'' (the tube that goes from the throat to the stomach). Air and food pass through the pharynx on the way to the trachea or the esophagus. The nostrils lead into the nasopharynx. An opening on each side of the nasopharynx leads into an ear. Nasopharyngeal cancer most commonly starts in the squamous cells that line the nasopharynx.''Nasopharyngeal cancer is a type of ''head and neck cancer''.' 
Ethnic background and being exposed to the Epstein-Barr virus can affect the risk of nasopharyngeal cancer.,"""Anything that increases your risk of getting a disease is called a risk factor. Having a risk factor does not mean that you will get cancer; not having risk factors doesn't mean that you will not get cancer. Talk with your doctor if you think you may be at risk. Risk factors for nasopharyngeal cancer include the following:"" Having Chinese or Asian ancestry. Being exposed to the Epstein-Barr virus: The Epstein-Barr virus has been associated with certain cancers, including nasopharyngeal cancer and some lymphomas. Drinking large amounts of alcohol."
"Signs of nasopharyngeal cancer include trouble breathing, speaking, or hearing.",'These and other signs and symptoms may be caused by nasopharyngeal cancer or by other conditions. Check with your doctor if you have any of the following:'   A lump in the nose or neck. A sore throat. Trouble breathing or speaking. Nosebleeds. Trouble hearing. Pain or ringing in the ear. Headaches.
Tests that examine the nose and throat are used to detect (find) and diagnose nasopharyngeal cancer.,"'The following tests and procedures may be used:'   Physical exam and history: An exam of the body to check general signs of health, including checking for signs of disease, such as swollen lymph nodes in the neck or anything else that seems unusual. A history of the patient’s health habits and past illnesses and treatments will also be taken. Neurological exam: A series of questions and tests to check the brain, spinal cord, and nerve function. The exam checks a person’s mental status, coordination, and ability to walk normally, and how well the muscles, senses, and reflexes work. This may also be called a neuro exam or a neurologic exam. Biopsy: The removal of cells or tissues so they can be viewed under a microscope by a pathologist to check for signs of cancer. The tissue sample is removed during one of the following procedures:Nasoscopy: A procedure to look inside the nose for abnormal areas. A nasoscope is inserted through the nose. A nasoscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue samples, which are checked under a microscope for signs of cancer.Upper endoscopy: A procedure to look at the inside of the nose, throat, esophagus, stomach, and duodenum (first part of the small intestine, near the stomach). An endoscope is inserted through the mouth and into the esophagus, stomach, and duodenum. An endoscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue samples. The tissue samples are checked under a microscope for signs of cancer. Nasoscopy: A procedure to look inside the nose for abnormal areas. A nasoscope is inserted through the nose. A nasoscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue samples, which are checked under a microscope for signs of cancer. Upper endoscopy: A procedure to look at the inside of the nose, throat, esophagus, stomach, and duodenum (first part of the small intestine, near the stomach). An endoscope is inserted through the mouth and into the esophagus, stomach, and duodenum. An endoscope is a thin, tube-like instrument with a light and a lens for viewing. It may also have a tool to remove tissue samples. The tissue samples are checked under a microscope for signs of cancer. MRI (magnetic resonance imaging): A procedure that uses a magnet, radio waves, and a computer to make a series of detailed pictures of areas inside the body. This procedure is also called nuclear magnetic resonance imaging (NMRI). CT scan (CAT scan): A procedure that makes a series of detailed pictures of areas inside the body, taken from different angles. The pictures are made by a computer linked to an x-ray machine. A dye may be injected into a vein or swallowed to help the organs or tissues show up more clearly. This procedure is also called computed tomography, computerized tomography, or computerized axial tomography. PET scan (positron emission tomography scan): A procedure to find malignant tumor cells in the body. A small amount of radioactive glucose (sugar) is injected into a vein. The PET scanner rotates around the body and makes a picture of where glucose is being used in the body. Malignant tumor cells show up brighter in the picture because they are more active and take up more glucose than normal cells do. PET scans may be used to find nasopharyngeal cancers that have spread to the bone. Sometimes a PET scan and a CT scan are done at the same time. If there is any cancer, this increases the chance that it will be found. Blood chemistry studies: A procedure in which a blood sample is checked to measure the amounts of certain substances released into the blood by organs and tissues in the body. An unusual (higher or lower than normal) amount of a substance can be a sign of disease. Complete blood count (CBC): A procedure in which a sample of blood is drawn and checked for the following:The number of red blood cells, white blood cells, and platelets.The amount of hemoglobin (the protein that carries oxygen) in the red blood cells.The portion of the blood sample made up of red blood cells. The number of red blood cells, white blood cells, and platelets. The amount of hemoglobin (the protein that carries oxygen) in the red blood cells. The portion of the blood sample made up of red blood cells. Epstein-Barr virus (EBV) test: A blood test to check for antibodies to the Epstein-Barr virus and DNA markers of the Epstein-Barr virus. These are found in the blood of patients who have been infected with EBV. Hearing test: A procedure to check whether soft and loud sounds and low- and high-pitched sounds can be heard. Each ear is checked separately."
"After nasopharyngeal cancer has been diagnosed, tests are done to find out if cancer cells have spread within the nasopharynx or to other parts of the body.",'The process used to find out whether cancer has spread within the nasopharynx or to other parts of the body is called staging. The information gathered from the staging process determines the stage of the disease. It is important to know the stage in order to plan treatment. The results of the tests used to diagnose nasopharyngeal cancer are often also used to stage the disease. (See the General Information section.)' 
There are three ways that cancer spreads in the body.,"'Cancer can spread through tissue, the lymph system, and the blood:' Tissue. The cancer spreads from where it began by growing into nearby areas. Lymph system. The cancer spreads from where it began by getting into the lymph system. The cancer travels through the lymph vessels to other parts of the body. Blood. The cancer spreads from where it began by getting into the blood. The cancer travels through the blood vessels to other parts of the body."
Cancer may spread from where it began to other parts of the body.,"'When cancer spreads to another part of the body, it is called ''metastasis''. Cancer cells break away from where they began (the ''primary tumor'') and travel through the lymph system or blood.''The metastatic tumor is the same type of cancer as the primary tumor. For example, if nasopharyngeal cancer spreads to the lung, the cancer cells in the lung are actually nasopharyngeal cancer cells. The disease is metastatic nasopharyngeal cancer, not ''lung cancer''.' Lymph system. The cancer gets into the lymph system, travels through the lymph vessels, and forms a tumor (metastatic tumor) in another part of the body. Blood. The cancer gets into the blood, travels through the blood vessels, and forms a tumor (metastatic tumor) in another part of the body."
The following stages are used for nasopharyngeal cancer:,"'In stage 0, abnormal cells are found in the lining of the nasopharynx. These abnormal cells may become cancer and spread into nearby normal tissue. Stage 0 is also called ''carcinoma in situ''.''In stage I, cancer has formed and the cancer:''The oropharynx is the middle part of the throat and includes the soft palate, the base of the tongue, and the ''tonsils''.''In stage II nasopharyngeal cancer, the cancer:''The oropharynx is the middle part of the throat and includes the soft palate, the base of the tongue, and the ''tonsils''. The parapharyngeal space is a fat-filled, triangular area near the pharynx, between the base of the skull and the lower jaw.''In stage III nasopharyngeal cancer, the cancer:''The oropharynx is the middle part of the throat and includes the soft palate, the base of the tongue, and the tonsils. The parapharyngeal space is a fat-filled, triangular area near the pharynx, between the base of the skull and the lower jaw.''Stage IV nasopharyngeal cancer is divided into stages IVA, IVB, and IVC.''Recurrent nasopharyngeal cancer is cancer that has recurred (come back) after it has been treated. The cancer may come back in the nasopharynx or in other parts of the body.' is found in the nasopharynx only; or has spread from the nasopharynx to the oropharynx and/or to the nasal cavity. is found in the nasopharynx only or has spread from the nasopharynx to the oropharynx and/or to the nasal cavity. Cancer has spread to one or more lymph nodes on one side of the neck and/or to lymph nodes behind the pharynx. The affected lymph nodes are 6 centimeters or smaller; or is found in the parapharyngeal space. Cancer may have spread to one or more lymph nodes on one side of the neck and/or to lymph nodes behind the pharynx. The affected lymph nodes are 6 centimeters or smaller. is found in the nasopharynx only or has spread from the nasopharynx to the oropharynx and/or to the nasal cavity. Cancer has spread to one or more lymph nodes on both sides of the neck. The affected lymph nodes are 6 centimeters or smaller; or is found in the parapharyngeal space. Cancer has spread to one or more lymph nodes on both sides of the neck. The affected lymph nodes are 6 centimeters or smaller; or has spread to nearby bones or sinuses. Cancer may have spread to one or more lymph nodes on one or both sides of the neck and/or to lymph nodes behind the pharynx. The affected lymph nodes are 6 centimeters or smaller. Stage IVA: Cancer has spread beyond the nasopharynx and may have spread to the cranial nerves, the hypopharynx (bottom part of the throat), areas in and around the side of the skull or jawbone, and/or the bone around the eye. Cancer may also have spread to one or more lymph nodes on one or both sides of the neck and/or to lymph nodes behind the pharynx. The affected lymph nodes are 6 centimeters or smaller. Stage IVB: Cancer has spread to lymph nodes between the collarbone and the top of the shoulder and/or the affected lymph nodes are larger than 6 centimeters. Stage IVC: Cancer has spread beyond nearby lymph nodes to other parts of the body."
There are different types of treatment for patients with nasopharyngeal cancer.,"'Different types of treatment are available for patients with nasopharyngeal cancer. Some treatments are standard (the currently used treatment), and some are being tested in ''clinical trials''. A treatment clinical trial is a research study meant to help improve current treatments or obtain information on new treatments for patients with cancer. When clinical trials show that a new treatment is better than the standard treatment, the new treatment may become the standard treatment. Patients may want to think about taking part in a clinical trial. Some clinical trials are open only to patients who have not started treatment.''Three types of standard treatment are used:''Radiation therapy'' is a cancer treatment that uses high-energy ''x-rays'' or other types of ''radiation'' to kill cancer cells or keep them from growing. There are two types of radiation therapy:''Certain ways of giving radiation therapy can help keep radiation from damaging nearby healthy tissue. These types of radiation therapy include the following:''The way the radiation therapy is given depends on the type and stage of the cancer being treated. External and internal radiation therapy are used to treat nasopharyngeal cancer.''External radiation therapy to the thyroid or the ''pituitary gland'' may change the way the thyroid gland works. A blood test to check the ''thyroid hormone'' level in the blood is done before and after therapy to make sure the thyroid gland is working properly. It is also important that a dentist check the patient’s ''teeth'', gums, and mouth, and fix any existing problems before radiation therapy begins.''Chemotherapy'' is a cancer treatment that uses ''drugs'' to stop the growth of cancer cells, either by killing the cells or by stopping them from dividing. When chemotherapy is taken by mouth or injected into a vein or muscle, the drugs enter the bloodstream and can reach cancer cells throughout the body (systemic chemotherapy). When chemotherapy is placed directly into the cerebrospinal fluid, an organ, or a body cavity such as the abdomen, the drugs mainly affect cancer cells in those areas (regional chemotherapy). The way the chemotherapy is given depends on the type and stage of the cancer being treated.''Chemotherapy may be given after radiation therapy to kill any cancer cells that are left. Treatment given after radiation therapy, to lower the risk that the cancer will come back, is called adjuvant therapy.''Surgery is a procedure to find out whether cancer is present, to remove cancer from the body, or to repair a body part. Also called an operation. Surgery is sometimes used for nasopharyngeal cancer that does not respond to radiation therapy. If cancer has spread to the lymph nodes, the doctor may remove lymph nodes and other tissues in the neck.''For some patients, taking part in a clinical trial may be the best treatment choice. Clinical trials are part of the cancer research process. Clinical trials are done to find out if new cancer treatments are safe and effective or better than the standard treatment.'""Many of today's standard treatments for cancer are based on earlier clinical trials. Patients who take part in a clinical trial may receive the standard treatment or be among the first to receive a new treatment.""'Patients who take part in clinical trials also help improve the way cancer will be treated in the future. Even when clinical trials do not lead to effective new treatments, they often answer important questions and help move research forward.''Patients can enter clinical trials before, during, or after starting their cancer treatment.''Some clinical trials only include patients who have not yet received treatment. Other trials test treatments for patients whose cancer has not gotten better. There are also clinical trials that test new ways to stop cancer from recurring (coming back) or reduce the side effects of cancer treatment.''Clinical trials are taking place in many parts of the country.''Some of the tests that were done to diagnose the cancer or to find out the stage of the cancer may be repeated. Some tests will be repeated in order to see how well the treatment is working. Decisions about whether to continue, change, or stop treatment may be based on the results of these tests.''Some of the tests will continue to be done from time to time after treatment has ended. The results of these tests can show if your condition has changed or if the cancer has recurred (come back). These tests are sometimes called follow-up tests or check-ups.'   External radiation therapy uses a machine outside the body to send radiation toward the cancer. Intensity-modulated radiation therapy (IMRT): IMRT is a type of 3-dimensional (3-D) radiation therapy that uses a computer to make pictures of the size and shape of the tumor. Thin beams of radiation of different intensities (strengths) are aimed at the tumor from many angles. Compared to standard radiation therapy, intensity-modulated radiation therapy may be less likely to cause dry mouth. Stereotactic radiation therapy: A rigid head frame is attached to the skull to keep the head still during the radiation treatment. A machine aims radiation directly at the tumor. The total dose of radiation is divided into several smaller doses given over several days. This procedure is also called stereotactic external-beam radiation therapy and stereotaxic radiation therapy. Internal radiation therapy uses a radioactive substance sealed in needles, seeds, wires, or catheters that are placed directly into or near the cancer."
Treatment options by stage,"'Treatment of stage I nasopharyngeal cancer is usually radiation therapy to the tumor and lymph nodes in the neck.''Treatment of stage II nasopharyngeal cancer may include the following:''Treatment of stage III nasopharyngeal cancer may include the following:''Treatment of stage IV nasopharyngeal cancer may include the following:' Chemotherapy given with radiation therapy, followed by more chemotherapy. Radiation therapy to the tumor and lymph nodes in the neck. Chemotherapy given with radiation therapy, which may be followed by more chemotherapy. Radiation therapy. Radiation therapy followed by surgery to remove cancer -containing lymph nodes in the neck that remain or come back after radiation therapy. A clinical trial of chemotherapy given before, with, or after radiation therapy. Chemotherapy given with radiation therapy, followed by more chemotherapy. Radiation therapy. Radiation therapy followed by surgery to remove cancer -containing lymph nodes in the neck that remain or come back after radiation therapy. Chemotherapy for cancer that has metastasized (spread) to other parts of the body. A clinical trial of chemotherapy given before, with, or after radiation therapy."
Treatment options for recurrent nasopharyngeal cancer,"'Treatment of recurrent nasopharyngeal cancer may include the following:' Intensity-modulated radiation therapy, stereotactic radiation therapy, or internal radiation therapy. Surgery. Chemotherapy. A clinical trial of chemotherapy. A clinical trial of stereotactic radiation therapy."
Certain factors affect prognosis (chance of recovery) and treatment options.,"'The prognosis (chance of recovery) and treatment options depend on the following:' The stage of the cancer (whether it affects part of the nasopharynx, involves the whole nasopharynx, or has spread to other places in the body). The type of nasopharyngeal cancer. The size of the tumor. The patient’s age and general health."
What are the definitions of mild and severe sunburns? What are their symptoms and signs?,"   Sunburn is the result of too much exposure to the sun, or a sun-equivalent (such as a tanning bed or other UV source). Sunburn is most common during the summer when the sun’s rays are the strongest. Mild sunburn symptoms include skin redness and pain. After about 4-7 days, skin peeling may occur. Severe sunburn symptoms are called sun poisoning and may include: Skin burning and blistering Fluid loss (dehydration) Electrolyte imbalance Infection To prevent sunburn: Stay out of the sun Cover your skin Wear protective eyewear When in the sun (you can get burned even if it's cloudy) use SPF (sun protection factor) 30 or higher Avoid tanning beds If you are sunburned, stay out of the run until the burn fades. Drink lots of water, sports drinks, or juice to stay hydrated, and keep your house cool using air conditioning or fans. Home remedies for sunburn include cool compresses and baths, some essential oils and herbs, certain foods or supplements, and over-the-counter (OTC) pain relievers."
What home remedies get rid of mild to moderate sunburns fast? What about severe sunburns (pictures)?,"   Place a cool compress on sunburned skin for immediate sunburn pain relief, for example, a compress containing Burow's solution (such as Domeboro Powder Packets -1 packet in 1 pint of water) to comfort and soothe sunburn. Take a cool shower or bath to cool your sunburned skin. Some natural bath therapies to soothe sunburn pain and other symptoms include:Add one cup of apple cider vinegar to a bath to help balance the pH (acid or alkalinity) of sunburned skin, and promote healing.Soak in an oatmeal bath. This is especially helpful for itchy, sunburned skin.Add some lavender or chamomile essential oil to the bath to help relieve some of the stinging and pain.Add 2 cups of baking soda to the bath to help ease irritation and redness from sunburn.Avoid soap or perfumes in the bath water as these can be drying on already dry and sunburned skin. Add one cup of apple cider vinegar to a bath to help balance the pH (acid or alkalinity) of sunburned skin, and promote healing. Soak in an oatmeal bath. This is especially helpful for itchy, sunburned skin. Add some lavender or chamomile essential oil to the bath to help relieve some of the stinging and pain. Add 2 cups of baking soda to the bath to help ease irritation and redness from sunburn. Avoid soap or perfumes in the bath water as these can be drying on already dry and sunburned skin."
"Essential oils, herbs, and natural products to relieve pain and other sunburn symptoms","'Once the initial sunburn has calmed down, ''coconut oil ''can be used as a skin moisturizer. ''Do not use coconut oil as ''sunscreen''! Coconut oil does not provide any ''sun protection'' factor (''SPF'') or UV protection, so you are more likely to be sunburned if you use coconut oil in place of sunblock with SPF.'   Essential oils such as lavender or Helichrysum can be applied in small amounts to the skin to soothe sunburn. Use lotions that contain aloe Vera to soothe and moisturize sunburnt skin. Some aloe products contain lidocaine, an anesthetic that can help relieve sunburn pain. Aloe Vera is also a good moisturizer for peeling skin. Apply freshly brewed tea after it has cooled to sunburned skin using a clean cloth. The tannic acid in black tea reportedly helps draw heat from sunburned skin, and aids in restoring the pH balance. Add mint to the tea for a more cooling effect. Apply teabags soaked in cold water to sunburned eyelids to soothe the burn and reduce inflammation. Witch hazel when applied to the skin can help reduce inflammation, and can help relieve sunburn. Apply petroleum jelly or Aquaphor ointment on sunburned lips to keep them moisturized."
Foods and vitamins to sooth and relieve sunburn pain,"   Apply cool, not cold, milk with a clean cloth to your sunburned skin. The milk will create a protein film that helps ease sunburn discomfort. Like milk, yogurt applied to sunburned skin also can be soothing. Vitamin E is an antioxidant, and can help decrease inflammation caused by sunburn. Use Vitamin E oil on the skin, or take a regular dose of the supplement. Vitamin E oil also can be rubbed onto peeling skin. Cucumbers have natural antioxidant and analgesic (pain relieving) properties. Chill cucumbers, then mash in a blender to create a paste, and apply to affected sunburned areas including the face. Cucumber also can be soothing for peeling skin following a sunburn. Boil and mash peeled potatoes, let cool, and apply as a dressing to sunburned areas. It is believed the starch in the potatoes helps draw out heat, which may reduce pain and speed healing. Cornstarch also can be mixed with water to form a paste that can be applied to skin to help soothe the sunburn."
Over the counter (OTC) medicine for sunburn pain relief,"'If you are taking any medications that make your skin more ''sensitive to the sun'' (such as tetracyclines, ''thiazides'', ''sulfonamides'', phenothiazines, ''oral contraceptives'', diuretics, ''drugs for diabetes'') contact your doctor to see if there are different medications you can take that will make you less likely to get sunburned. ''Do not stop taking any prescribed medication without first consulting your doctor.' Take OTC pain relievers like nonsteroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen (Advil, Motrin) or naproxen (Aleve) to help relieve sunburn pain and inflammation. Topical over-the-counter (OTC) 1% hydrocortisone cream may help relieve sunburn symptoms such as pain, itch, and swelling."
How to care for blisters and peeling from a severe sunburn (pictures)," If your skin is peeling following a bad sunburn, avoid picking at it or peeling it further. If you have blisters, this is a sign of a severe sunburn. It is best to cover them to prevent tearing and leave them alone until they heal. The best remedy against sunburn is prevention. Always use sunscreen with SPF 30 or higher, wear protective clothing and sunglasses, and avoid direct sun exposure."
Other tips for a bad sunburn (pictures of blisters from second-degree burns)," Hydrate, drink a lot of water, juice, or sports drinks. Your skin is dry and dehydrated. Replacing lost body fluids will help your skin heal from sunburn more quickly. If you feel hot from your sunburn, keep your house cool. Turn down the A/C and use fans to help blow cool air over the skin. Go inside or in the shade, and stay out of the sun until your sunburn fades. Exposure to more sunlight will only make things worse."
What are natural methods of contraception?,"'Natural methods of ''contraception'' are considered ""natural"" because they are not mechanical and not a result of hormone manipulation. Instead, these methods to prevent pregnancy require that a man and woman not have sexual intercourse during the time when an egg is available to be fertilized by a sperm.''The ''fertility'' awareness methods'' (FAMs) are based upon knowing when a woman ovulates each month. In order to use a FAM, it is necessary to watch for the signs and symptoms that indicate ''ovulation'' has occurred or is about to occur.'""On the average, the egg is released about 14 (plus or minus 2) days before a woman's next ""'menstrual period''. But because the egg survives 3 to 4 days (6 to 24 hours after ovulation) and the sperm can live 48 to 72 hours (up to even 5 days in ''fertile'' mucus), the actual time during which a woman may become ''pregnant'' is measured not in hours, not in days, but in weeks.''FAMS can be up to 98% effective, but they require a continuous and conscious commitment with considerable monitoring and self-control. Although these methods were developed to prevent pregnancy, they can equally be well used by a couple to increase fertility and promote ''conception''.' "
What are the advantages and disadvantages of natural birth control?,"'Natural methods are typically very inexpensive compared to other methods of birth control unless a woman chooses to purchase ovulation test kits.' A woman does not need to take medication or use hormonal manipulation. No procedures or fittings by a physician are required. It can be difficult to estimate or know precisely when a woman is fertile, allowing increased chances for unplanned conception. Natural methods are not as effective as some forms of contraception. Ovulation test kits are used by some couples using natural methods of contraception, and the cost of these kits is another potential disadvantage. Being unable to have intercourse at certain times of the month is a disadvantage for some women."
Calendar rhythm method,"""The calendar rhythm method to avoid pregnancy relies upon calculating a woman's fertile period on the calendar. Based upon her 12 previous menstrual cycles, a woman subtracts l8 days from her shortest menstrual cycle to determine her first fertile day, and 11 days from her longest menstrual cycle to determine her last fertile day. She can then calculate the total number of days during which she may ovulate. If a woman's menstrual cycles are quite irregular from month to month, there will be a greater number of days during which she might become pregnant.""'The calendar method is only about 80% effective in preventing pregnancy and when used alone, it is considered outdated and ineffective.' "
Basal body temperature method,"""The basal body temperature (BBT) method is based upon the fact that a woman's temperature drops 12 to 24 hours before an egg is released from her ovary and then increases again once the egg has been released. Unfortunately, this temperature difference is not very large. It is less than 1 degree F (about a half-degree C) when the body is at rest.""'The basal body temperature method requires that a woman take her temperature every morning before she gets out of bed. A special thermometer that is more accurate and sensitive than a typical oral thermometer must be used, and the daily temperature variations carefully noted. This must be done every month. Online calculators are available to help a woman chart her basal body temperature.''To use the basal body temperature as a birth control method, a woman should refrain from having sexual intercourse from the time her temperature drops until at least 48 to 72 hours after her temperature increases again.' "
Mucus inspection method,"'The mucus inspection method depends on the presence or absence of a particular type of cervical mucus that a woman produces in response to estrogen. A woman will generate larger amounts of more watery mucus than usual (like raw egg white) just before release of an egg from her ovary. This so-called egg-white cervical mucus (EWCM) stretches for up to an inch when pulled apart. A woman can learn to recognize differences in the quantity and quality of her cervical mucus by examining its appearance on her underwear, pads, and toilet tissue; or she may gently remove a sample of mucus from the vaginal opening using two fingers.''She may choose to have intercourse between the time of her ''last menstrual period'' and the time of change in the cervical mucus. During this period, it is recommended that she have sexual intercourse only every other day because the presence of seminal fluid makes it more difficult to determine the nature of her cervical mucus. If the woman does not wish to become pregnant, she should not have sexual intercourse at all for 3 to 4 days after she notices the change in her cervical mucus.' "
Symptothermal method,"'The symptothermal method combines certain aspects of the calendar, the basal body temperature, and the mucus inspection methods. Not only are all these factors taken into consideration, but also are other symptoms such as slight cramping and breast tenderness. Some women experience lower abdominal discomfort (in the area of the ovaries) during the release of an egg (ovulation).' "
