Questions,Answer
What is an enterovirus?,"'Human enteroviruses are a genus in the family ''Picornaviridae'' (small positive-sense single-stranded RNA viruses) that were originally classified or named as polioviruses, Coxsackie A viruses, Coxsackie B viruses, echoviruses, and enteroviruses. Rhinoviruses are included as enteroviruses by many researchers but not all. There are well over 100 types of known enteroviruses (genus ''Enterovirus''). The virus that causes ''hand, foot, and mouth disease'' belongs to the group of so-called ''non-polio enteroviruses''.''These enteroviruses usually spread from person to person by direct contact with the viruses that shed from the gastrointestinal tract or upper respiratory tract. In general, health care providers categorize these viruses as either polio or non-polioviruses. Polioviruses (only three types, P1-3) and non-polioviruses may have similar initial symptoms. In the majority of infections caused by both polio and non-polioviruses, an infected person may be asymptomatic (not show any symptoms) or only have mild symptoms, including ''fever'', ''headache'', ''sore throat'', ''loss of appetite'', and abdominal discomfort that resolves with no sequelae (complications). However, in some patients, especially children, these infections may cause serious disease that may produce lifelong problems and, infrequently, may cause death.''Recently, non-enterovirus species names were revised to remove host names (human, bovine, simian, and porcine) and replaced with the group designation (A through J) and serotype number. The group is based on the similarity within the RNA region that codes for the outer protein of the virus, and serotype number corresponds to a specific neutralizing serum (antibody). Consequently, human enterovirus 68, for example (also called HEV-68 and ED68) is now termed EV-D68. There will be ''confusion'' and overlap of enterovirus names for the next few years as researchers and clinicians adjust to this extensive name change. In this article, both new and currently accepted names of these viruses and the disease(s) they may cause will be used. For example, Coxsackie viruses could be labeled CV-A4 or CV-B5, depending on their group and/or serotype; similarly, echovirus=E-14 or rhinovirus=RV-A25, RV-B79, or RV-C41.' "
What types of illnesses do enteroviruses cause?,"'As stated previously, enteroviruses cause two main types of human disease, polio, and non-polio disease. In this article, the focus will be on the non-polio disease-causing enteroviruses. Non-polio enteroviruses may cause a wide range of infections that overlap; for example...' enterovirus: aseptic meningitis with rash, conjunctivitis, hand, foot, and mouth disease (EV-71), paralysis (EV-71), myopericarditis group A Coxsackie virus: flaccid paralysis, hand, foot, and mouth disease, hemorrhagic conjunctivitis, herpangina, aseptic meningitis (with or without rash) group B Coxsackie virus: spastic paralysis, herpangina, pleurodynia, myocarditis, pericarditis, and meningoencephalitis echovirus: common cold, rash, aseptic meningitis, myopericarditis, paralysis, acute hemorrhagic conjunctivitis rhinovirus: the common cold (over 100 different serotypes), mild respiratory illness"
What are causes and risk factors for an enterovirus infection?,"'The causes for enterovirus infections are simply the passage of one of the many enteroviruses from one person directly to another, usually by contact with respiratory secretions and/or ''stool'' from infected individuals. Occasionally, enteroviruses may contaminate environmental sources such as water. The most common risk factor for getting an enterovirus infection is direct contact with any bodily secretions (especially respiratory and/or fecal) from an infected individual. Individuals with immature (neonates and infants) or compromised immune systems (for example, children with ''type 1 diabetes'') also are at higher risk for enterovirus infections than normal children or adults. ''Pregnant'' females and individuals with respiratory problems like ''asthma'' are at higher risk. Individuals are at highest risk during the fall and summer months.' "
Are enteroviruses contagious?,"'Yes, enteroviruses are contagious often by direct contact from person to person with respiratory secretions or by contact with fecal material. Some enteroviruses spread indirectly when uninfected people come in contact with food or fluids contaminated by secretions (feces, oral secretions, or droplets) from infected individuals. The viruses are capable of surviving on surfaces like tables and door handles for several days.' "
What is the incubation period for an enterovirus infection?,"'The average incubation period (time from exposure to first symptoms) ranges from about three to 10 days. Symptoms, when present in uncomplicated infections, last about a week.' "
What is the contagious period for an enterovirus infection?,"'In general, individuals are contagious about three days after exposure to the virus and remain contagious until about 10 days after they develop symptoms. Individuals can shed infectious viruses even if they have no symptoms or during the incubation period and/or after symptoms stop.' "
What are symptoms and signs of an enterovirus infection in children and adults?,"'Stated previously, many individuals who become infected with enteroviruses have no or only mild symptoms (fever, ''headache'', ''sore throat'', loss of appetite, and abdominal discomfort, often without ''diarrhea'') of infection that may last about a week and resolve with no further problems. However, those people at higher risk may develop one or more of the following symptoms:''As noted above, some strains of enteroviruses produce different symptoms, some of which are much more severe than others. In addition, some strains occasionally appear to be more transmissible and cause more intense or severe symptoms. Two recent examples are enterovirus 71 (EV-71) and EV-D68.'   Common cold: nasal discharge, cough, mild fever, mild malaise Hypoxia (low oxygen in the blood): shortness of breath, wheezing, coughing, rapid breathing, skin coloration change (bluish to cherry red), rapid heart rate Aseptic meningitis: most common among infants and children; may also occur with a rash (on face, neck, and extremities), fever, painful headache, stiff neck, body aches, sensitivity to light, nausea and vomiting, irritability Conjunctivitis (hemorrhagic): eye pain, bleeding seen in the whites of the eyes, photophobia (avoidance of light due to discomfort) Myopericarditis: shortness of breath, chest pain, fever, weakness Herpangina: small flat sores on the oral mucosa (tonsils and soft palate) that may produce blisters and ulcerate Pleurodynia: intermittent chest pain usually over the lower part of the rib cage; some individuals may have a plural friction rub that can be heard when the doctor examines the chest with a stethoscope Hand, foot, and mouth disease (HFMD): small nodules and blisters that are tender and appear gray that occur on the hands, feet, and in the oral cavity Encephalitis: Symptoms range from lethargy and drowsiness to personality changes, seizures, and coma. Paralysis (infrequent in both polio and non-polio intro viral infections): flaccid paralysis that is often asymmetric with proximal extremity muscles affected; lower extremities affected more commonly than upper extremities (poliovirus, enterovirus 71, and coxsackievirus A7); other non-polio enteroviruses usually have less severe symptoms (for example, muscle weakness and oculomotor palsy) if paralysis develops"
"How 
do physicians diagnose an enterovirus infection?","'In general, physicians diagnose enterovirus infections by clinical symptoms. Health care professionals infrequently perform blood tests. The best test is ''polymerase chain reaction'' (PCR) that is available from specialized laboratories and used most often during outbreaks of viral infections. In addition, it is useful to distinguish between enterovirus infections and other viral infections like ''rotavirus'' and ''influenza'' viruses. Infrequently, health care professionals isolate the infecting enterovirus by cell cultures taken from the blood, feces, or cerebrospinal fluid and then identified by further immunologic tests. Other tests such as chest ''X-rays'', ''echocardiography'', ''lumbar puncture'', and ECGs may help determine the extent of infection.' "
What is the treatment for an enterovirus infection?,"'Briefly, the best treatment for an enterovirus infection is prevention. For poliovirus, an effective vaccine is available. Unfortunately, for non-polio enteroviruses, the treatment is supportive and designed to reduce the symptoms because there are no antiviral medications currently approved for the treatment of these types of enterovirus infections. Many doctors recommend using ''over-the-counter'' medications to reduce symptoms.''Doctors may use immunoglobulins in infected neonates and immunocompromised hosts to both treat and prevent non-polio enterovirus central nervous system infections, but these immunoglobulin treatments are not always very effective. Consequently, supportive measures such as fever control, assisted-breathing methods (ranging from inhaled steroids to ''intubation''), ''pain''-control medications, and topical skin and oral mucosal medications to reduce symptoms are given.''Since March 2018, Pleconaril, a 3C ''protease inhibitor'' drug, has been awaiting FDA approval as an intranasal spray to treat rhinoviral infections. In the past, doctors have used the drug for compassionate treatment only in life-threatening enteroviral infections.'  "
What types of doctors treat enterovirus infections?,"'Many individuals are treated with supportive measures only; primary physicians (usually a pediatrician but possibly a specialist in family practice or internal medicine) treat some. In other instances, especially with individuals with complications, infectious-disease specialists, critical care specialists, cardiologists, and/or lung specialists may treat patients. Rarely, a neurology specialist may be consulted.' "
"Non-polio enterovirus outbreaks, including enterovirus D68 (EV-D68) and 71","'The recent outbreaks of various non-polio enteroviruses are listed below; (the data is modified from reports from the U.S. Centers for Disease Control and Prevention (CDC).'  Coxsackievirus A16 is the most common cause of hand, foot, and mouth disease (HFMD) in the United States. However, in 2011 and 2012, coxsackievirus A6 was a common cause of HFMD in this country; some of the infected people became severely ill. Coxsackievirus A24 and enterovirus 70 have been associated with outbreaks of conjunctivitis. Echoviruses 13, 18, and 30 have caused outbreaks of viral meningitis in the United States. Enterovirus 71 has caused large outbreaks of HFMD worldwide, especially in children in Asia, especially China. Some infections from this virus have been associated with severe neurologic disease, such as brainstem encephalitis. Enterovirus D 68 had a nationwide outbreak in the U.S. from August 2014 to January 2015. A total of 1,153 people in 49 states and the District of Columbia had confirmed D68 infection. Almost all the individuals infected were children who also had a history of asthma or wheezing. Health officials detected D68 enteroviruses in 14 patients who died. However, the CDC indicated that there were likely millions of enterovirus D68-infected individuals (infants, toddlers, and children) with mild illness who did not seek medical treatment or get tested for the infection in the United States. Thailand, in 2017, reported an outbreak of enterovirus A71 with 163 infected patients."
What are complications of an enterovirus infection?,"'The majority of enterovirus infections last about a week to 10 days and have no complications. However, complications can occur in some patients and range from mild (rash, mild conjunctivitis, skin lesions) to more severe (shortness of breath, encephalitis, myopericarditis, chest pains, weakness with paralysis, coma and rarely, death).' "
What is the prognosis of an enterovirus infection?,"""The prognosis of most enterovirus infections is good; most individuals will spontaneously resolve their infection in about seven to 10 days and have no complications. Some patients, especially those who are immunocompromised in any way, may develop more severe infections. The more severe infections can have a prognosis that can range from good to poor, depending upon the severity of the viral strain causing the infection and the strength (or weakness) of the individual's immune response. Consultation with an appropriate specialist (cardiologist, pulmonologist or others, depending on the particular complications) is recommended."" "
Is it possible to prevent an enterovirus infection? Is there a vaccine for enteroviruses?,"'Individuals can reduce the chance of getting an enterovirus infection simply by avoiding direct contact with people who are infected with enteroviruses and by using such techniques as good hand washing and cleaning or disinfecting items that come in contact with infected individuals. Health care professionals routinely vaccinate people against certain enteroviruses (polioviruses); as a result, polio is rarely seen in developing countries. Unfortunately, no ''vaccines'' are available for non-polio enteroviruses, although Chinese investigators have indicated they have two ''vaccines'' against enterovirus 71 in successful phase 3 trials. Part of the reason there are no vaccines for these viruses is that there is a very large number of subtypes of non-polio enteroviruses and a vaccine developed against one subtype is usually not effective against another subtype.' 

Read Doctor's View
  "
Where can people find more information about enterovirus infections?,'People can find additional information about enterovirus infections by contacting the American Academy of Pediatrics (''http://www.aap.org/en-us/Pages/Default.aspx'') or your pediatric doctor.' 
What are pinworms?,"'Pinworm infection is an infection of the large intestine and anal area by a small, white parasite that resembles a ""worm."" The medical name for the parasite is ''Enterobius vermicularis'', but it is commonly termed a pinworm in both the lay and medical literature. These parasites are also termed seatworms or threadworms, and the infections is medically termed enterobiasis, oxyuriasis, or helminthiasis. Pinworms and other helminthic parasitic worms (which, as a group, are termed helminths) feed off of the host animal by adsorbing nutrients from the host animal. Pinworm infections are the most common helminth infection that occurs in the US. Pinworms only infect humans. ''Dogs'', cats, or other animals cannot become infected.'  "
Who gets pinworms?,"'Pinworm is the most common parasitic worm infection in the United States, and the majority of pinworm infections worldwide occur in children, in temperate climates.''The highest rates of pinworm infection occur in school-age children. They are followed by preschoolers. Institutional settings including day care facilities often harbor multiple individuals (adults and children) with pinworm infections. Sometimes, nearly half of the children may be infected in a day care facility.''Pinworm infection often occurs in more than one family member. Adults are less likely to have pinworm infection, except for mothers of infected children. However, adult sexual partners can transfer the eggs to each other. Pinworms also may infect the vagina and urethra.' "
What are the symptoms of pinworms in children and adults?,"'If symptoms are present, they are similar in both children and adults. The signs and symptoms may include one or more of the following:''Less common symptoms include:''Many infected children and adults have few or no symptoms but, if the infection is heavy, the symptoms can be correspondingly more severe.'   Intense (pruritus) around the anus and/or vagina Discomfort in the anal and/or vaginal area Rash or skin irritation around the anus or vagina Insomnia or difficulty sleeping and/or restlessness due to irritation of skin Pinworms often can be seen on the anal skin or in the stools, sometimes detected in the vagina and may produce some vaginal discharge Abdominal pain Secondary bacterial infections from intense skin scratching Infrequent infection of the ureters and/or bladder may cause dysuria or bladder discomfort"
What do pinworms and their eggs look like (pinworm pictures)?,"'The pinworms are white, can be seen with the naked eye (no magnification) and are about the length of a staple (about 8-13 mm for female and 2-5mm for male worms). The eggs that are laid by the female worms are not visible as they are about 55 micrometers in diameter and are translucent (see Figure 1).''The male and female worms live for the most part within the rectum of humans but have a life cycle in humans that involves rectal/oral transmission (see Figure 2).''While an infected person is asleep, female pinworms leave the intestines through the anus and deposit eggs on the skin around the anus. This causes ''itching'' and irritation of the surrounding area; children especially will scratch the rectal/anal area, get eggs on their fingers or underneath their fingernails and transport the infective eggs to bedding, toys, other humans, or back to themselves. The eggs hatch into larval forms in the small intestines and then progress to the large intestine where they mature, mate, and progress to the rectal/anal area where females deposit about 10,000-15,000 eggs.' "
How do you get pinworms?,"'Pinworm infection is spread person to person. The symptoms of pinworm infection are caused by the female pinworm moving and laying her eggs, and this usually occurs at night. Within a few hours of being deposited on the skin around the anus, pinworm eggs become infective (capable of infecting another person). They can survive up to two weeks on nightclothes, bed linen, or other objects. Infection is acquired when these eggs are accidentally swallowed, usually due to inadequate hand washing by the parents and children. However, eggs on bedding or other objects that are touched while the eggs are still viable can cause infection or reinfection of people.' "
Can you get pinworms in the vagina?,"'Yes, pinworms can infect the vagina (about 20% of infected girls). Infrequently, the pinworms can go on to infect the Fallopian tubes and other structures.' "
Which specialties of doctors treat pinworms?,"""The majority of pinworm infected patients can be treated by the patient's primary care or pediatric physician. Rarely, an infectious disease specialist, parasitologist, OB/GYN, ""'gastroenterologist'' or dermatologist is consulted.' "
How is the tape test used in diagnosing pinworms?,"'If pinworms are suspected, transparent adhesive tape or a pinworm paddle (supplied by your health care professional) are applied to the anal region. The eggs (and sometimes the parasites themselves) adhere to the sticky tape or paddle and are identified by examination under a microscope. The test is sometimes referred to as ""the Tape Test.""''The test should be done as soon the affected individual wakes up in the morning (because bathing or having a bowel movement may remove most eggs and parasites). The exam may require several samples for diagnosis. Samples taken from under the fingernails may also contain eggs (since scratching of the anal area is common by affected individuals).''At night, the adult worms can sometimes be seen directly in bedclothes or around the anal area: this is another good time to detect the parasites with the transparent adhesive tape method.' "
Are there natural or home remedies that treat pinworms?,'There are many natural and/or home remedies for pinworms although there is a lack of data to support claims. Some of the many suggested remedies include the following:''The above are just a few of the remedies. Check with your doctors before using these remedies.'   Garlic Coconut (grated) Grapefruit seed extract and paste Grated carrots daily Onion juice three times per day for two days Pumpkin seeds Wormwood extract
What are treatment options and medications for pinworms?,"'Most pinworm infections are treated at home with the above medications. However, reinfection is fairly common. To both reduce the chances for reinfection and to help prevent others from getting pinworms, see the ''prevention'' section.''Pinworm infections can be cured; usually by three doses of medication, each three weeks apart. Individuals are encouraged to follow-up with their doctor to be sure treatment has been effective.'   Usually, a single tablet of mebendazole (Vermox) is used as pinworm medicine. This can sometimes be repeated a week later or, if infection persists, the medication is given again three weeks later. Some clinicians recommend a treatment protocol of a drug dose every three weeks, three times, so that the person has effective drug treatment for about nine weeks total. Vermox has been discontinued in the U.S., but stocks are still available in some pharmacies. Another effective medication is albendazole (Albenza) but it may require other medications to reduce the inflammation of the central nervous system, a side effect of the drug. Albendazole is well tolerated with minimal side effects due to minimal systemic absorption. Pyrantel pamoate (Pin-Rid, Pin-X) is available over the counter for pinworm after confirmation of the diagnosis by a licensed health care practitioner. Drugs available over the counter vary from country to country. Pyrantel is the treatment of choice for pregnant women. To treat pinworms affecting urinary and genital organs, combination therapy with oral mebendazole (Vermox) and ivermectin (Stromectol) for the worms as well as topical therapy for the eggs may be required."
What happens if pinworms aren't treated?,"'Untreated pinworms may cause or have a role in causing:''Complications may include ''endometriosis'', salpingitis, ''urethritis'', ''urinary tract infection'' (''UTI''), vulvovaginitis, and possibly ''appendicitis''.' Diarrhea Significant malabsorption of food Weight loss Genital itching Bedwetting (enuresis) Main during urination (dysuria) Vaginal discharge which can be associated with genital skin irritation and rash"
Is it possible to prevent pinworms?,"'Good hygiene will help reduce the spread of the parasites.' Hand washing after handling bedding, diapers, underwear, and other items like child toilet seats, toys, changing tables, and other surfaces that may contain the infective pinworm eggs will also help prevent spread of the parasite. Cleaning under the fingernails and not biting the fingernails will also help reduce the chance of contacting the parasites. Change and wash clothes in hot water daily, especially underwear, to help prevent spreading the disease. Treating everyone infected in a household at the same time may help prevent recurrence and spread to others. Because the eggs remain infective for up to three weeks in a moist environment, prevention of spread and reinfection is difficult but possible."
Facts you should know about a sinus infection (sinusitis)," The majority of sinus infections are not considered contagious Symptoms of sinus infections may include:A yellowish-greenish nasal discharge that may have an odorbad breathPuffiness around the eyesHeadachesPressure in the sinusesCoughingFatigueEarachesSore throat A yellowish-greenish nasal discharge that may have an odor bad breath Puffiness around the eyes Headaches Pressure in the sinuses Coughing Fatigue Earaches Sore throat Acute sinusitis lasts about 3 weeks. Chronic sinusitis lasts about 8 weeks or longer. Usually, sinus infections are caused by viruses or bacterium that inhabit a person’s body. Acute sinusitis goes away after about 3 weeks. Chronic sinusitis usually lasts 8 weeks or more and can be recurrent. Usually, acute sinusitis is self-limiting. Chronic sinusitis may require more complex treatments. Treatments to help relieve signs and symptoms and cure of a sinus infection include:DecongestantsSaline water nasal spraysHumidified air and less frequentlyAntibiotics for bacterial sinus infectionsSurgery (for example, nasal polyp removal)Natural home remedies Decongestants Saline water nasal sprays Humidified air and less frequently Antibiotics for bacterial sinus infections Surgery (for example, nasal polyp removal) Natural home remedies Contact your doctor if you have signs and symptoms of: Severe headaches A swollen face and/or eyes Short of breath Stiff neck Confusion"
Is a sinus infection contagious?,"'Experts disagree about the contagiousness of ''sinus infections'' (also termed sinusitis and rhinosinusitis). Because bacteria and ''viruses'' (and occasionally, fungi) are the cause of most ''sinus infections'"", some experts say that the bacteria, viruses, or fungi can be transferred from person-to–person, and occasionally cause sinus infections. Other experts say that sinus infections, although caused by bacteria and viruses, occur because the conditions in the individual's sinuses are optimal for infection. Moreover, infection can be caused bacteria, viruses, or fungi that are already present in a person so that person-to-person transfer is not required for them to develop. ""'However, the majority of doctors think that most people do not transmit sinus infections except in rare instances, and conclude that sinus infections are not ''contagious''. '""Still, there is widespread agreement that bacteria, fungi and/or viruses are transmitted from person-to-person (contagious) even if the disease, sinusitis, is not. It's recommended that individuals with sinus infections avoid direct contact (for example, through kissing) with those who are more prone to infection, for example: infants, the elderly, and those who have weakened immune systems to reduce the chance of transferring bacteria, fungi, and viruses to other people as they may cause problems other than sinus infections. Viral or bacterial organisms that reside in the person's body are major causes of sinusitis.""'Since the majority of doctors consider sinus infections to be non-contagious, the only spread of sinusitis would consist of the bacteria to the various sinuses within each person.'  "
What are the symptoms and signs of a sinus infection?,"'Sinus infections usually begin with the symptoms of a ''cold'' (for example, a ''runny nose'', occasional ''cough'' and/or mild ''fever''), and then develop into ''pain'' and pressure in the sinus ''cavities''. About 7 to 10 days after initial ''cold-like symptoms'' other symptoms develop that suggest you may have a ''sinus infection''. ''Sinus infection symptoms'' include:''Many people with a sinus infection or sinusitis may develop signs and symptoms that include:'""Definitive diagnosis of a sinus infection is based on the patient's history, physical exam, and evidence of sinus inflammation that may be seen with ""'X-rays'' or ''CT scan'' of the sinuses.'  A yellowish-greenish nasal discharge that may have an odor Bad breath Puffiness around the eyes Sinus headaches Pressure in the sinuses Coughing Fatigue Earaches Sore throat"
What natural or home remedies help relieve sore throat symptoms and signs?,"'Natural home remedies that relieve and soothe ''sore throat'' symptoms include:''Symptoms, especially those caused by viruses, usually are treated with OTC ''drugs'' that reduce inflammation and swelling, for example:'  OTC decongestants Steam vaporizers Warm compresses Pain relievers, for example, acetaminophen (Tylenol and others), nonsteroidal anti-inflammatory drugs, for example, ibuprofen (Advil and Motrin) and naproxen (Aleve) Decongestant nasal sprays Saline sprays Salt-water sprays Neti-Pots with distilled water"
How long do the signs and symptoms of sinusitis and sinus infections last?," Acute sinusitis or sinus infections symptoms and signs last about three weeks if the signs and symptoms go away. Chronic sinusitis or sinus infections usually last about eight weeks or longer. Recurrent sinusitis is acute sinusitis that occurs several times over one year, which may develop into chronic sinusitis."
How long does it take for a sinus infection to go away? Can they be cured?,"'A person may be ""cured"" of a sinus infection when the symptoms stop, usually after about 3 weeks. However, a ""cure"" often is temporary in some people that either have chronic or recurrent sinus infections. Bacterial sinus infections may benefit from antibiotics (sometimes long-term antibiotic treatment is required before the patient is ""cured"" of a bacterial sinusitis), but there is no antibiotic treatment for viral sinusitis.' "
What medications help relieve and soothe pain and other symptoms? When is surgery necessary?,"'''Pain'' relievers to manage ''pain'' and other symptoms of sinus infections or sinusitis include''Some people have sinus infections because of other conditions or diseases. For example, people with ''asthma'' have ''airway'' narrowing and are at a higher risk of developing sinusitis.''Prescription medications to reduce ''asthma symptoms'' may reduce the tendency to develop sinusitis.''Surgery for sinusitis and sinus infections''Some people may need to have surgery or other procedures to open up narrowed or obstructed nasal or sinus passages in people with the following conditions:' acetaminophen (Tylenol and others) and nonsteroidal anti-inflammatory drugs (NSAIDs) (for example, ibuprofen [Advil and Motrin] and naproxen [Aleve]). Nasal polyps A deviated septum Chronic sinus infections or sinusitis A deviated septum in the nose to relieve sinusitis"
When should I call my doctor for sinusitis or sinus infections?,"'If you develop persistent ''fever'"" or have a history of recurrent or chronic sinusitis or if you have sinus symptoms that don't improve or get worse, you should contact your doctor.""'However, ''seek medical care immediately if you develop:' Severe headaches Swellings in the forehead and/or eyes Shortness of breath Stiff neck Confusion"
What are the testicles? What do they look like (pictures)?,"'The testicles form part of the male reproductive organs, with a primary function of producing sperm and the male hormone testosterone.' Testicles are contained within an external sac-like structure called the scrotum, which is located between the penis and the anus. Adult testicles are about the size two large olives. It is common for one testicle to hang lower than the other within the scrotum. Located near the back of each testicle lies the epididymis, which is a coiled tubular structure that functions to store and transport sperm. A tubular structure containing blood vessels, nerves, lymphatic vessels and the vas deferens called the spermatic cord courses from the abdomen and is connected to each testicle. Apart from containing vital structures for each testicle, the spermatic cord also suspends the testicles within the scrotum."
What does testicular pain feel like? How severe is the pain?,"'Testicular pain is pain or discomfort that is felt in one or both testicles. The pain may originate from the testicle itself, or it may be the result of other conditions affecting the scrotum, groin, or abdomen. Though there are numerous medical conditions that can cause testicular pain, it is important to understand that a few of them constitute medical emergencies that require immediate medical attention in order to prevent impairment or loss of testicular function. Testicular pain can be an acute (short-term) or chronic (long-term) condition. The testicular pain may be constant or intermittent.' "
What causes testicular pain? What are other symptoms of pain in the testicles?,"'Many diseases and other health problems can cause pain in one or both testicles. Testicular pain along with other symptoms and signs vary depending on the underlying cause. However, often times the symptoms can be very similar between the various causes, making it difficult to distinguish among the conditions which require urgent medical attention. ''Therefore, if you experience testicular pain, call your doctor immediately or go to the nearest Urgent Care or Emergency Department. '  "
"Testicular torsion causes, symptoms, and signs","'Testicular torsion typically occurs because of an anomaly affecting the normal attachment of the testicle within the scrotum, often referred to as the ""bell clapper"" deformity. This abnormality allows the testicle to be freely suspended and twist spontaneously. Often times, this anomaly is present in both testicles. Trauma to the testicle is a rare cause of testicular torsion.''Testicular torsion is most common in males younger than 30 years of age, with a peak incidence between 12 to 18 years of age. It can also occur more frequently during the ''neonatal'' period. Testicular torsion most often affects the left testicle, and it is the most common cause of testicle loss in adolescent males.''Testicular torsion generally comes on suddenly. Severe testicle pain that is only felt in one testicle may also have these signs and symptoms:' Nausea and vomiting Testicular and/or scrotal tenderness Testicular and/or scrotal swelling and redness Abdominal pain Fever Elevation of the affected testicle within the scrotum Horizontal positioning of the affected testicle within the scrotum Loss of the cremasteric reflex on the affected side (normally, the testicle elevates with light stroking of the upper inner thigh area)."
"Epididymitis causes, symptoms, and signs","'Epididymitis occurs when there is inflammation of the epididymis (a structure within the scrotum). Generally, the condition is result of an infection. Epididymitis primarily affects adult men, and is most common between the ages of 19 to 40 years; however, it can occur in prepubescent boys and elderly men.''Sexually transmitted diseases or ''STDs'' that are most commonly caused by the bacteria ''Chlamydia trachomatis'' and ''Neisseria gonorrhoeae'' are the most common cause of epididymitis in sexually active men. In younger and older males, the infection usually is caused by bacteria such as ''Escherichia coli'' (''E. coli'') that are found in the urinary tract. Infection in these age groups is typically the result of an abnormality within the genitourinary system.''Epididymitis comes on gradually. The testicular pain can be mild, moderate, or severe, and only in one testicle. Epididymitis also may have symptoms and signs including:' Nausea and vomiting Testicular and/or scrotal tenderness, typically localized to the area of the epididymis, though it can become more generalized and involve the whole testicle as the illness progresses Testicular and/or scrotal swelling and redness Abdominal pain Fever Urethral discharge Urinary symptoms, such as burning, urgency, or frequency"
"Inguinal hernia causes, symptoms, and signs","'An ''inguinal hernia'' is a bulge or protrusion of intestine through a defect in the abdominal wall musculature of the groin area. This protrusion can sometimes cause ''swelling of the scrotum'' and subsequent testicular pain.''Inguinal hernias are common and they can sometimes cause discomfort in the scrotum and/or testicles. Signs and symptoms of an inguinal ''hernia'' may include a:' Bulge in the scrotum or in the inguinal area, that may become more pronounced with coughing or straining; and Dull ache or burning sensation in the scrotum and/or testicles."
"Testicular tumor causes, symptoms, and signs","""Generally, testicular tumors don't cause pain; however, occasionally some tumors can cause pain and discomfort of the testicle or scrotum. Signs and symptoms of a tumor in a testicle may include a:"" Lump or mass of the testicle Change in the size or texture of the testicle Dull ache of the lower abdomen, lower back or groin area Feeling of heaviness in the scrotum"
"Orchitis causes, symptoms, and signs","'Orchitis is a sign of inflammation of a testicle, usually because of an infection, for example, the mumps, the most common cause of the condition. Usually, mumps orchitis occurs in males who have not reached ''puberty''; however, there has been an increase in cases in boys who have gone through puberty and adolescent males, secondary to the decreased use of the mumps ''vaccine''. Rarely, orchitis can be caused by a bacterial infection that, usually, is the result of progression of epididymitis (epididymo-orchitis).''Because orchitis generally occurs as a consequence of an infection (most often mumps), it is typically also accompanied by other systemic infectious symptoms. Testicular pain may range from mild to severe. Signs and symptoms of orchitis may include:' Testicular and/or scrotal tenderness, swelling or redness Fever and chills Headache Body aches Nausea Fatigue Parotid gland inflammation (parotitis) in cases of mumps"
"Trauma and injury causes, symptoms, and signs","'Trauma or injury of any type to the testicles can cause severe pain and discomfort. Blunt testicular trauma (around 85%) is the most common cause of testicle pain. Examples of causes of injuries to the testicle include sports injuries, a direct kick to the groin or testicle, car accidents, and straddle injuries. Usually, the pain improves with time. Rarely, trauma to the testicles can cause more severe injuries requiring immediate medical attention.''The testicular pain may range from severe to absent at the time the person sees a doctor. Rarely however, the injury may seem minor, but there may be a serious underlying injury to the testicle.''Other symptoms and signs of trauma or injury to a testicle include:' Testicular and/or scrotal tenderness, swelling or bruising Bruising of the area between the scrotum and the anus (perineum) Nausea and vomiting"
"Testicle rupture causes, symptoms, and signs","'Testicle rupture is a serious injury that is a result of a disruption to the connective tissue enveloping the testicle (tunica albuginea), which then causes extrusion of testicular tissue. Often, a sign of testicular rupture is a blood collection (hematocele) that surrounds the testicle.''Other types of injuries that cause testicular rupture include penetrating trauma and testicular dislocation. These types of testicular injuries typically require surgery.' "
"Torsion of a testicular appendage cause, symptoms, and signs","'Torsion of a testicular appendage occurs due to twisting (torsion) of the testicular or epididymal appendage, which are functionless structures that are remnants of tissue from human development. The testicular appendage lies between the testicle and the epididymis, while the epididymal appendage typically projects from the epididymis. As with testicular torsion, twisting of these structures leads to a decrease in blood flow and subsequent testicular pain. This is a common condition in younger boys, with most cases occurring between 7 to 14 years of age. Though this condition is benign and self-limiting, it must be distinguished from the more serious testicular torsion.''With torsion of a testicular appendage, the onset of testicle pain may be sudden or gradual, and the severity of pain may range from mild to severe. Generally, a person has no symptoms or signs like nausea, vomiting, and fever.''The testicle and/or scrotum generally appear normal, without swelling and redness; however, other symptoms and signs may include:''Preservation of the normal vertical positioning of the affected testicle within the scrotum, and preservation of the cremasteric reflex is generally maintained.' Testicular tenderness, typically only localized to the top of the right or left testicle. Sometimes, a small blue-dot is visualized near the top of the affected testicle (blue-dot sign)."
Can kidney stones cause testicular pain and other symptoms and signs?,"'Occasionally, the pain associated with kidney stones can radiate into the groin area and cause testicular pain. However, the testicles appear normal with no swelling or redness. Other signs and symptoms of kidney stones may include:' Back (flank) pain and tenderness Abdominal pain Nausea and vomiting Urinary symptoms, such as blood in the urine, discomfort with urination and urinary frequency"
