Questions,Answer
What Research Is Being Done on Pervasive Development Disorders?,"'Most of the research being done on pervasive development disorders focuses on learning more about the causes of these disorders, specifically what is going on in the brain. The goal is to use this knowledge to develop better techniques for diagnosing and treating these disorders, ultimately leading to ''prevention'' and cure.' "
What Is the Outlook for People with Pervasive Development Disorders?,"'The outlook varies depending on the type and severity of the pervasive development disorder, the age at which treatment is started, and the availability of supportive resources for the child. Most children with PDDs will continue to have some problems with communication and socialization, but many can experience a significant increase in function.' "
Can Pervasive Development Disorders Be Prevented?,"'Until more is known about the causes of pervasive development disorders, it is not possible to prevent them. However, the sooner a child with symptoms begins treatment, the better he or she will do in the long run.' "
What is child development?,"""A child's growth is more than just physical. Children grow, develop, and learn throughout their lives, starting at birth. A child's development can be followed by how they play, learn, speak, and behave."" "
What is a developmental delay? Will my child just grow out of it?,"'Skills such as taking a first step, smiling for the first time, and waving ""bye bye"" are called developmental milestones. Children reach milestones in playing, learning, speaking, behaving, and moving (crawling, ''walking'', etc.). A developmental delay is when your child does not reach these milestones at the same time as other children the same age. If your child is not developing properly, there are things you can do that may help. Most of the time, a developmental problem is not something your child will ""grow out of"" on his or her own. But with help, your child could reach his or her full potential!' "
What is developmental screening?,"""Doctors and nurses use developmental screening to tell if children are learning basic skills when they should, or if they might have problems. Your child's doctor may ask you questions or talk and play with your child during an exam to see how he or she learns, speaks, behaves, and moves. Since there is no lab or blood test to tell if your child may have a delay, the developmental screening will help tell if your child needs to see a specialist."" "
Why is developmental screening important?,"'When a developmental delay is not recognized early, children must wait to get the help they need. This can make it hard for them to learn when they start school. In the United States, 15 percent of children have a developmental or behavioral disability such as ''autism'', intellectual disability (also known as mental retardation), or Attention-Deficit/''Hyperactivity'' Disorder (''ADHD'').''In addition, many children have delays in language or other areas. But, less than half of children with problems are identified before starting school. During this time, the child could have received help for these problems and may even have entered school more ready to learn.' "
I have concerns that my child could have a developmental delay. Whom can I contact in my state to get a developmental assessment for my child?,"""Talk to your child's doctor or nurse if you have concerns about how your child is developing. If you or your doctor think there could be a problem, you can take your child to see a developmental pediatrician or other specialist, and you can contact your local early intervention agency (for children under 3) or public school (for children 3 and older) for help. To find out who to speak to in your area, you can contact the National Dissemination Center for Children with Disabilities by logging on to www.nichcy.org/states.htm. In addition, the Centers for Disease Control and ""'Prevention'' (CDC) has links to information for families at (www.cdc.gov/actearly). If there is a problem, it is very important to get your child help as soon as possible.' "
How can I help my child's development?,"'Proper ''nutrition'', ''exercise'', and rest are very important for '""children's health""' and development. Providing a safe and loving home and spending time with your child - playing, singing, reading, and even just talking - can also make a big difference in his or her development.''For other ideas of activities to do with your child, and for child safety information, go to www.cdc.gov/ncbddd/child/ and look in the ""developmental milestones"" section.' "
What is deviated septum?,"'The thin wall between the nostrils is made of cartilage and bone and is called the septum. The septum is made up of bone and cartilage. When this cartilage or bone is off-center (deviated to one side) or crooked, it is referred to as a deviated septum.' A deviated septum may be present at birth, may become crooked during growth, or maybe caused by injury to the nose and face. A deviated septum often does not have any symptoms, but some symptoms include difficulty breathing through the nose, nasal congestion, sinus infections, nosebleeds, sleep problems, headache, and postnasal drip. Some symptoms of deviated septum may be treated with medication. More severe cases of deviated septum may require surgery to repair the septum."
What are the symptoms of deviated septum?,"'A deviated septum may not cause any problems in some people. When a deviated septum does cause symptoms, they may include:'   Difficulty breathing through the nose Nasal congestion, usually one side more than the other Recurrent sinus infections Nosebleeds Sleep problems, such as contributing to loud snoring or sleep apnea Headache postnasal drip"
What are the causes of deviated septum?,"'Most people do not have a perfectly straight septum, but it may be misaligned due to a two main causes: '   A person can be born with a deviated 
septum (congenital), or it can bend due to normal growth during childhood.  Another cause of deviated septum is 
injury or trauma, such as a broken nose. "
When should I see a doctor about a deviated septum?,"'See your doctor about a deviated septum if you have:''A deviated septum may cause any of these problems, however, there are other reasons these symptoms may occur and it is important to see a doctor for a correct diagnosis and treatment.' trouble with nasal breathing, sleep problems (particularly sleep apnea), or chronic sinus problems."
How is deviated septum diagnosed?,"'Your health care professional can diagnose a deviated septum during the physical examination. Usually a bright light and an instrument that can help visualize the nasal septum by opening the nostril (nasal speculum) will help make the correct diagnosis. Some deviated septums are deep in the nose and may require further evaluation in the office with a small telescope or endoscope. Imaging may occasionally be done with a ''CT scan'' to view the extent and other associated to findings, but this is not often done.' "
How is deviated septum treated?,"'A deviated septum is an extremely common condition and many people with a deviated septum do not need treatment.''Some symptoms such as a stuffy nose or postnasal drip may be alleviated with medication, including decongestants, ''antihistamines'', or nasal sprays. In many cases, medications are tried before surgery is recommended.''If a person has a deviated septum and it causes breathing problems or ''sleep'' apnea and ''snoring'', surgery may be recommended to repair the septum. Surgery to fix a deviated septum is called'  a septoplasty, submucous resection of the septum, or septal reconstruction."
Can deviated septum be prevented?,"'A deviated septum that is caused by injury to the nose or face may be prevented by following safety precautions:' Always wear proper helmets and headgear 
when playing sports Always wear your seatbelt when riding 
in a car"
What is neuromyelitis optica?,'Neuromyelitis optica (NMO) is an uncommon disease syndrome of the central nervous system (CNS) that affects the optic nerves and spinal cord. '  
What are the symptoms of neuromyelitis optica?,"'Individuals with NMO develop ''optic neuritis'', which causes ''pain'' in the eye and ''vision loss'', and transverse myelitis, which causes ''weakness'', numbness, and sometimes ''paralysis'"" of the arms and legs, along with sensory disturbances and loss of bladder and bowel control. NMO leads to loss of myelin, which is a fatty substance that surrounds nerve fibers and helps nerve signals move from cell to cell. The syndrome can also damage nerve fibers and leave areas of broken-down tissue. In the disease process of NMO, for reasons that aren't yet clear, immune system cells and antibodies attack and destroy myelin cells in the optic nerves and the spinal cord. ""  "
How is neuromyelitis optica diagnosed?,"'Historically, NMO was diagnosed in patients who experienced a rapid onset of ''blindness'' in one or both eyes, followed within days or weeks by varying degrees of paralysis in the arms and legs. In most cases, however, the interval between ''optic neuritis'' and transverse myelitis is significantly longer, sometimes as long as several years. After the initial attack, NMO follows an unpredictable course. Most individuals with the syndrome experience clusters of attacks months or years apart, followed by partial recovery during periods of remission. This relapsing form of NMO primarily affects women. The female to male ratio is greater than 4:1. Another form of NMO, in which an individual only has a single, severe attack extending over a month or two, is most likely a distinct disease that affects men and women with equal frequency. The onset of NMO varies from childhood to adulthood, with two peaks, one in childhood and the other in adults in their 40s.''In the past, NMO was considered to be a severe variant of ''multiple sclerosis'' (''MS'') because both can cause attacks of optic neuritis and myelitis. Recent discoveries, however, suggest it is a separate disease. NMO is different from ''MS'' in the severity of its attacks and its tendency to solely strike the optic nerves and spinal cord at the beginning of the disease. Symptoms outside of the optic nerves and spinal cord are rare, although certain symptoms, including uncontrollable ''vomiting'' and ''hiccups'', are now recognized as relatively specific symptoms of NMO that are due to brainstem involvement.''The recent discovery of an antibody in the blood of individuals with NMO gives doctors a reliable biomarker to distinguish NMO from ''MS''. The antibody, known as NMO-IgG, seems to be present in about 70 percent of those with NMO and is not found in people with MS or other similar conditions.'  "
What is the treatment for neuromyelitis optica?,"'There is no cure for NMO, but there are therapies to treat an attack while it is happening, to reduce symptoms, and to prevent relapses. Doctors usually treat an initial attack of NMO with a combination of a ''corticosteroid'' drug (''methylprednisolone'') to stop the attack, and an immunosuppressive drug (''azathioprine'') for ''prevention'' of subsequent attacks. If frequent relapses occur, some individuals may need to continue a low dose of steroids for longer periods. Plasma exchange (plasmapheresis) is a technique that separates antibodies out of the blood stream and is used with people who are unresponsive to corticosteroid therapy. ''Pain'', ''stiffness'', ''muscle spasms'', and bladder and bowel control problems can be managed with the appropriate medications and therapies. Individuals with major disability will require the combined efforts of occupational therapists, physiotherapists, and social services professionals to address their complex rehabilitation needs.'  "
What is the prognosis for neuromyelitis optica?,"'Most individuals with NMO have an unpredictable, relapsing course of disease with attacks occurring months or years apart. Disability is cumulative, the result of each attack damaging new areas of myelin. Some individuals are severely affected by NMO and can lose vision in both eyes and the use of their arms and legs. Most individuals experience a moderate degree of permanent limb weakness from myelitis. Muscle weakness can cause ''breathing'' difficulties and may require the use of artificial ventilation. The death of an individual with NMO is most often caused by respiratory complications from myelitis attacks. '  "
What research is being done?,"'The National Institute of Neurological Disorders and ''Stroke'' (NINDS) conducts research related to NMO in laboratories at the NIH and also supports additional research through grants to major medical institutions across the country. Much of this research focuses on finding better ways to prevent, treat, and ultimately cure rare neurological syndromes such as NMO. ' "
What is osteoporosis?,"'Osteoporosis is a medical condition that is characterized by bones that are less dense than, and thus not as strong as, normal bone. Osteoporosis increases the risk of breaking a bone (fracture) with even minor ''trauma'', such as a fall from standing height, or even from a ''cough'' or sneeze. Unfortunately, people often do not realize they have osteoporosis until either they have a fracture or have a screening test ordered by their doctor to check for osteoporosis. Osteoporosis and low bone mass affect an estimated 44 million Americans. Of those, 10 million have osteoporosis, and the remaining 34 million have a lower than normal bone mass (medically termed ''osteopenia'') and are at higher risk of developing osteoporosis. Women are four times more likely to develop osteoporosis than men. Other health risk factors include older age, family history of osteoporosis, small and thin stature, inactive lifestyle, ''smoking'', ''alcohol'', and use of certain medications, including steroids.' "
How does osteoporosis occur?,"'In order to understand the role of bone mineral density scanning, it is important to know about how osteoporosis occurs. Bone is a living tissue and is constantly being remodeled. This is the natural, healthy state of continuous uptake of old bone (resorption) followed by the deposit of new bone. This turnover is important in keeping bones healthy and in repairing any minor damage that may occur with wear and tear. The cells that lay new bone down are called osteoblasts, and the cells responsible for resorption of old bone are called osteoclasts. Osteoporosis occurs as a result of a mismatch between osteoclast and osteoblast activity. This mismatch can be caused by many different disease states or hormonal changes. It is also commonly a result of ''aging'', change in normal hormones as occurs after ''menopause'', and with diets low in calcium and ''vitamin D''. In osteoporosis, osteoclasts outperform osteoblasts so that more bone is taken up than is laid down. The result is a thinning of the bone with an accompanying loss in bone strength and a greater risk of fracture. A thinning bone results in a lower bone density or bone mass.''There are two major types of bone. Cancellous bone (also known as trabecular bone) is the inner, softer portion of the bone, and cortical bone is the outer, harder layer of bone. Cancellous bone undergoes turnover at a faster rate than cortical bone. As a result, if osteoclast and osteoblast activity become mismatched, cancellous bone is affected more rapidly than cortical bone. Certain areas in the body have a higher ratio of cancellous bone to cortical bone such as the spine (vertebrae), the wrist (distal radius), and the hips (femoral neck).'""Most of a person's bone mass is achieved by early adulthood. After that time, the bone mass gradually declines throughout the rest of a person's life. There is a normal rate of decline in bone mass with age in both men and women. For women, in addition to age, the ""'menopause transition'' itself causes an extra degree of bone loss. This bone loss is greatest in the first three to six years after ''menopause''. Women can lose up to 20% of the total bone mass during this time. Since women generally have a lower bone mass to begin with in comparison with men, the ultimate result is a higher risk of fracture in postmenopausal women as compared to men of the same age. Nevertheless, it is important to remember that men may also be at risk for osteoporosis, especially if they have certain illnesses, a ''low testosterone'' level, are ''smokers'', take certain medications, or are sedentary. The best method to prevent osteoporosis is to achieve as high a bone mass by early adulthood with a proper ''diet'' and regular ''exercise'"". Unfortunately, osteoporosis is not often considered during this time in a person's life."" "
What is bone mineral density (BMD)?,"'The absolute amount of bone as measured by bone mineral density (BMD) testing generally correlates with bone strength and its ability to bear weight. The BMD is measured with a dual energy low-dose X-ray absorptiometry test (referred to as a DXA scan). By measuring BMD, it is possible to predict fracture risk in the same manner that measuring blood pressure can help predict the risk of ''stroke''.''It is important to remember that BMD testing cannot predict the certainty of developing a fracture. It can only predict risk. It is also important to note that a bone density scan, or test, should not be confused with a ''bone scan'', which is a nuclear medicine test in which a radioactive tracer is injected that is used to detect tumors, ''cancer'', ''fractures'', and infections in the bone.'""The World Health Organization has developed definitions for low bone mass (osteopenia) and osteoporosis. These definitions are based on a T-score. The T-score is a measure of how dense a patient's bone is compared to a normal, healthy 30-year-old adult.""'Normal'': A bone BMD is considered normal if the T-score is within 1 standard deviation of the normal young adult value. Thus a T-score between 0 and -1 is considered a normal result. A T-score below -1 is considered an abnormal result.''Low bone mass (medically termed osteopenia)'': A BMD defines osteopenia as a T-score between -1 and -2.5. This signifies an increased fracture risk but does not meet the criteria for osteoporosis.''Osteoporosis'': A BMD more than 2.5 standard deviations from the normal (T score less than or equal to -2.5) defines osteoporosis.''Based on the above medical criteria, it is estimated that 40% of all postmenopausal Caucasian women have osteopenia and that an additional 7% have osteoporosis.' "
Who invented the bone density scan?,"'The bone density scan was invented by the late John R. Cameron (1922-2005), professor emeritus at the University of Wisconsin at Madison. He earned a PhD in physics. He invented bone densitometry in the late 1960s. Bone densitometry, which uses precise, very small ''radiation'' measurements to determine the mineral content of bone, was one of his many important contributions to medical physics.' "
Who performs bone density scans?,"'Bone density scans, or DXA scans, are performed by a trained technician using a DXA machine. The results are then interpreted by a physician. Many different specialist interpret bone density scans, including radiologists, endocrinologists, ''rheumatologists'', gynecologists, and internists.' "
Where is a bone density test done?,"""Bone density tests can be done in a physician's office or in a radiology center in or out of the hospital where other tests such as mammograms, ""'CT scans'', and ''X-rays'' are performed.' "
What information is on a DXA report?,"'There is some variation in DXA reports depending on the facility performing the test. All reports should include the following:' The date of the test, location, and medical equipment used for the test (manufacturer and model of the densitometer) The reason the test was performed The overall diagnosis (normal bone density, osteopenia, or osteoporosis) based on the results of the scan It should mention the results of the test at each site tested. The hip and lumbar spine are always tested. Many medical facilities also measure bone density at the forearm. The bone density is usually reported with three different numbers. First, the actual bone density is reported. This is measured in grams per centimeter squared (g/cm2). Because the exact bone density varies based on the manufacturer and model of the densitometer, the bone density is also reported as a T-score and a Z-score. The T-score is a measure of how dense a patient's bone is compared to a normal, healthy 30-year-old adult. The Z-score is a measure of how dense a patient's bone is compared to the average person of the same age and gender. Comparison of the bone density to any prior tests performed at the same medical facility Many reports include a calculation estimate of the patient's risk of bone fracture based on the results of the bone density scan. This is reported as the risk over the following 10 years of breaking a bone. Some reports also include a vertebral fracture assessment, which uses the DXA to see if there are any bones in the spine that have already fractured. A notation suggesting how long before a follow-up test is needed"
Why is bone mineral density measurement important?,"""Determining a person's BMD helps a health care professional decide if a person is at increased risk for osteoporosis-related fracture. The purpose of BMD testing is to help predict the risk of future fracture so that the treatment program can be optimized. The information from a BMD is used to aid a decision as to whether nonprescription and/or prescription medicine therapy is needed to help reduce the risk of fracture. Additionally, if a patient has a fracture or is planning orthopedic surgery, a diagnosis of osteoporosis might affect the surgical plan. A fracture that could potentially heal in a cast with normal bone mass might require either a longer period of casting or even surgery if the patient has osteoporosis. Sometimes spinal surgeons treat patients with low bone density with bone building medication prior to surgery in order to improve the surgical outcome of bone that is operated on."" "
What is the relationship between BMD and fracture risk?,"'In patients with low bone mass at the hip or the spine (the two areas traditionally measured with DXA [formerly referred to as DEXA] scanning), there is a two- to threefold increase in the incidence of any osteoporotic fracture. In other words, low bone density at the measured areas of the spine and hip can even predict future osteoporotic fractures at other parts of the body besides the spine and hip. In subjects with a BMD in the osteoporosis range, there is approximately a five times increase in the occurrence of osteoporotic fractures.' "
Who should have BMD testing?,"'BMD testing is recommended for all women over the age of 65. Additionally, postmenopausal women under 65 years who have risk factors for osteoporosis other than ''menopause'' (these include a previous history of fractures, low body weight, ''cigarette smoking'', and a family history of fractures) should be tested. Finally, men or women with strong risk factors as listed below should discuss the benefit of DXA scanning with their health care professional to see if testing is indicated.''The following are potential risk factors for osteoporosis that might suggest the need for DXA scanning:' Personal history of fracture as an adult History of fracture in first-degree relative Low body weight or thin body stature Advanced age Current cigarette smoking Use of corticosteroid therapy for more than three months Impaired vision Estrogen deficiency at early age Dementia Poor health/frailty Recent falls Lifelong low calcium intake Low physical activity Alcohol intake of more than two drinks/day Thyroid disease Rheumatoid arthritis Excessive caffeine consumption Use of oral contraceptive (birth control pills)"
How is BMD measured?,"""Dual energy X-ray absorptiometry, or DXA, is the most common method to measure a patient's BMD. DXA, or densitometry, is relatively easy to perform and the amount of radiation exposure is low. A DXA scanner is a machine that produces two X-ray beams, each with different energy levels. One beam is high energy while the other is low energy. The amount of X-rays that pass through the bone is measured for each beam. This will vary depending on the thickness of the bone. Based on the difference between the two X-ray beams, the bone density can be measured. The radiation exposure from a DXA scan is actually much less than that from a traditional ""'chest X-ray''.''At present, DXA scanning gives information on the BMD two main areas, the hip and spine. Another bone that is often evaluated is the bone of the forearm. Although osteoporosis involves the whole body, measurements of BMD at one site can be predictive of fractures at other sites. Scanning generally takes 10 to 20 minutes to complete and is painless. The patient needs to be able to lie still on the table during the testing. There is no IV or other injection needed for this test. In preparation for a DXA, on the day of the test, you may eat a normal meal, but you should not take any ''calcium supplements'' for 24 hours prior to the test.''Certain conditions can alter the results of the DXA scan, making result less reliable. These include a lumbar spinal deformity (''scoliosis''), extensive ''degenerative arthritis'', a large amount of calcium in the blood vessels (''atherosclerosis''), or multiple fractures. These conditions can falsely elevate the measured BMD with the DXA scan.' "
What are other methods of measuring BMD?,"'There are small DXA scanners called peripheral DXA machines. These machines often measure BMD at the heel (calcaneus), shin bone (distal tibia), or kneecap (''patella''). Regular DXA machines have a standard reference (called NHANES III) that can be used for all machines, no matter the manufacturer. However, peripheral DXA machines do not yet have a uniform reference standard for the normal peak young adult bone mass that can apply to all machines and all manufacturers. This is necessary for peripheral DXA to be ready for more widespread use. Efforts are in progress to make the peripheral DXA technique more standardized. At present, it is best used as a screening test to consider whether or not a patient would benefit from further bone density testing.''Quantitative computed tomography (QCT) can be used to assess BMD. A standard CT scanner is used in this method. However, the amount of radiation exposure is higher than with DXA and the cost is greater. For these reasons, QCT is not in general clinical use.''Ultrasound'"" is a relatively new diagnostic tool to measure BMD. There is no radiation source with this procedure. An ultrasound beam is directed at the area being analyzed. The scattering and absorption of the waves allow for an assessment of bone density. The results are not as precise as with the other methods mentioned. This technique is relatively new, and there is considerable research being conducted in this area. Since ultrasounds can easily be performed in a physician's office, this method may become valuable for screening larger populations if its accuracy becomes more refined. If the BMD is low on the ultrasound test, you might be asked to have a DXA scan to confirm the results.""'New techniques that are being developed to measure both the BMD and even the quality of the bone are micro CT and MR, which use technologies related to CT and ''MRI'' scans. These are not yet available for clinical use.' "
How often should DXA scans be repeated to monitor treatment?,"'The frequency of monitoring osteoporosis treatment using DXA scans is highly controversial. Some health care professionals recommend DXA scanning at one- to two-year intervals to monitor changes in bone density during treatment. But recent scientific evidence questions the usefulness of such interval monitoring. Reasons why repeating bone density scans is extremely tricky include:' Bone density changes so slowly that the changes may be smaller than the measurement error of the machine. In other words, repeat DXA scans cannot distinguish between a ""real"" increase in bone density or a mere variation in measurement from the machine itself. Typically, BMD changes 1% per year, which is less than the error of a DXA machine (usually in the range of 3%). Changes of less than 2%-4% in the vertebrae and 3%-6% at the hip from test to test can be due to the precision error of the method. Whereas the real purpose of prescription osteoporosis treatment is to decrease future bone fractures, there is no good correlation between increases in bone density as measured by DXA with decreases in fracture risks with treatment. There are multiple examples of this in recent clinical studies. For example, the improvement in BMD only accounted for 4% of the reduction in spine fracture risk with raloxifene (Evista), 16% of the reduction in spine fracture risk with alendronate (Fosamax), and 18% of the reduction in spine fracture risk with risedronate (Actonel, Atelvia). Thus, improvement in BMD does not indicate the amount of the antifracture benefit of osteoporosis medication. Prescription medication may decrease a person's risk of fracture even when there is no apparent increase in BMD. Physicians and nonphysicians alike are often surprised to learn this information! Even if the DXA scan shows continued deterioration in bone density during treatment, no research data exists demonstrating that changing a medication, combining medications, or increasing medication doses will be safe and helpful in decreasing the future risk of fractures compared to just continuing the same medication. Even if a person's bone density deteriorates during treatment, it is quite likely that the person would have lost even more bone density without treatment. Recent research has shown that women who lose bone density after the first year of menopausal hormone therapy will gain bone density in the next two years, whereas women who gain in the first year will tend to lose density in the next two years of therapy. Therefore, bone density during treatment naturally fluctuates and may not be indicative of the fracture protection of the medication."
What is the cost of DXA?,"'The cost for DXA scanning varies depending on insurance policies and coverage. In general, a patient without health care coverage paying cash can expect to pay approximately $200-$300 U.S. for the procedure.' "
What about the accuracy of BMD testing in the doctor's office using smaller equipment?,"""There are several devices that are smaller than the standard DXA scanners that are being used in health care professional's offices to screen for low bone density. Very little scientific data is available about these smaller units. Most of the information comes directly from the equipment manufacturers themselves. Many of these models test peripheral bones in the ""'feet'' or hands. Other units use ''ultrasonography''. These techniques can be less accurate than BMD testing performed with state of the art equipment. Additionally, office-testing equipment can range dramatically in price and quality.''In general, these devices may be reasonable to measure overall fracture risk but are not useful in monitoring therapy. Their use might be limited to screening and results would require confirmation using DXA. In addition, expertise in using the equipment and interpreting the data can vary. At present, it is difficult to comment on these other methods of BMD testing. Interpretation of the results of these tests may be more difficult and not as reliable as the standard DXA scan. Some doctors use these as screening tools and recommend more formal DXA testing if they are abnormal.' "
Summary,"'Osteoporosis is a disease that results in a significant risk of fracture. The consequences of fracture can include hospitalization, immobility, a decrease in the quality of life, and even death.''From a larger perspective, it is a costly disease in terms of the health-care system and time lost from work. Early detection and therapy is the mainstay for trying to prevent these complications. BMD testing results correlate well with the risk of fracture, and the testing is easily performed in a time-efficient manner without any discomfort. Although many methods of BMD testing exist, the best currently is DXA scanning. It is imperative that testing ultimately be done using state-of-the-art equipment with capable highly trained personnel and a doctor well ''versed'' in interpreting the results.' "
What is diabetes insipidus?,"'Nephrogenic diabetes insipidus is a disorder of water balance. The body normally balances fluid intake with the excretion of fluid in urine. However, people with nephrogenic diabetes insipidus produce too much urine (polyuria), which causes them to be excessively thirsty (polydipsia). Affected individuals can quickly become dehydrated if they do not drink enough water, especially in hot weather or when they are sick.''Nephrogenic diabetes insipidus can be either acquired or hereditary. The acquired form is brought on by certain ''drugs'' and chronic diseases and can occur at any time during life. The hereditary form is caused by genetic mutations, and its signs and symptoms usually become apparent within the first few months of life.'  "
What are the symptoms of diabetes insipidus in infants?,"'Infants with hereditary nephrogenic diabetes insipidus may eat poorly and fail to gain weight and grow at the expected rate (failure to thrive). They may also be irritable and experience ''fevers'', ''diarrhea'', and ''vomiting''. Recurrent episodes of ''dehydration'' can lead to slow growth and delayed development. If the condition is not well-managed, over time it can damage the bladder and kidneys leading to ''pain'', infections, and ''kidney failure''. With appropriate treatment, affected individuals usually have few complications and a normal lifespan.' "
Are diabetes insipidus and diabetes mellitus the same condition?,"'Nephrogenic diabetes insipidus should not be confused with diabetes mellitus, which is much more common. Diabetes mellitus is characterized by ''high blood sugar'' levels resulting from a shortage of the hormone ''insulin'' or an insensitivity to this hormone. Although nephrogenic diabetes insipidus and diabetes mellitus have some features in common, they are separate disorders with different causes.'  "
Is diabetes insipidus inherited?,"'When nephrogenic diabetes insipidus results from mutations in the AVPR2 gene, the condition has an X-linked recessive pattern of inheritance. The AVPR2 gene is located on the X chromosome, which is one of the two sex chromosomes. In males (who have only one X chromosome), one altered copy of the gene in each cell is sufficient to cause the condition. In females (who have two X chromosomes), a mutation usually has to occur in both copies of the gene to cause the disorder. However, some females who carry a single mutated copy of the AVPR2 gene have features of nephrogenic diabetes insipidus, including polyuria and polydipsia. A characteristic of X-linked inheritance is that fathers cannot pass X-linked traits to their sons.''When nephrogenic diabetes insipidus is caused by mutations in the AQP2 gene, it can have either an autosomal recessive or, less commonly, an autosomal dominant pattern of inheritance. In autosomal recessive inheritance, both copies of the gene in each cell have mutations. The parents of an individual with an autosomal recessive condition each carry one copy of the mutated gene, but they typically do not show signs and symptoms of the condition. In autosomal dominant inheritance, one mutated copy of the AQP2 gene in each cell is sufficient to cause the disorder.'  "
What tests and procedures diagnose diabetes insipidus?,"'A healthcare professional can diagnose a person with diabetes insipidus based on;'""Taking a medical and family history can help a health care provider diagnose diabetes insipidus. A health care provider will ask the patient to review his or her symptoms and ask whether the patient's family has a history of diabetes insipidus or its symptoms.""""A physical exam can help diagnose diabetes insipidus. During a physical exam, a health care provider usually examines the patient's skin and appearance, checking for signs of ""'dehydration''.'""Urinalysis tests a urine sample. A patient collects the urine sample in a special container at home, in a health care provider's office, or at a commercial facility. A health care provider tests the sample in the same location or sends it to a lab for analysis. The test can show whether the urine is dilute or concentrated. The test can also show the presence of glucose, which can distinguish between diabetes insipidus and diabetes mellitus. The health care provider may also have the patient collect urine in a special container over a 24-hour period to measure the total amount of urine produced by the kidneys.""""A blood test involves drawing a patient's blood at a health care provider’s office or a commercial facility and sending the sample to a lab for analysis. The blood test measures sodium levels, which can help diagnose diabetes insipidus and in some cases determine the type.""'A fluid deprivation test measures changes in a patient’s body weight and urine concentration after restricting liquid intake. A health care provider can perform two types of fluid deprivation tests:''A short form of the deprivation test.'' A health care provider instructs the patient to stop drinking all liquids for a specific period of time, usually during dinner. The next morning, the patient will collect a urine sample at home. The patient then returns the urine sample to his or her health care provider or takes it to a lab where a technician measures the concentration of the urine sample.''A formal fluid deprivation test.'"" A health care provider performs this test in a hospital to continuously monitor the patient for signs of dehydration. Patients do not need anesthesia. A health care provider weighs the patient and analyzes a urine sample. The health care provider repeats the tests and measures the patient's ""'blood pressure'' every 1 to 2 hours until one of the following happens:'""At the end of the test, a healthcare provider will compare the patient's blood sodium, vasopressin levels, and urine concentration to determine whether the patient has diabetes insipidus. Sometimes, the health care provider may administer medications during the test to see if they increase a patient's urine concentration. In other cases, the health care provider may give the patient a concentrated sodium solution intravenously at the end of the test to increase the patient's blood sodium level and determine if he or she has diabetes insipidus.""""Magnetic resonance imaging (MRI) is a test that takes pictures of the body's internal organs and soft tissues without using ""'x-rays''. A specially trained technician performs the procedure in an outpatient center or a hospital, and a radiologist, a doctor who specializes in medical imaging who interprets the images. A patient does not need anesthesia, although people with a fear of confined spaces may receive light sedation. An MRI may include an injection of a special dye, called contrast medium. With most MRI machines, the person lies on a table that slides into a tunnel-shaped device that may be open ended or closed at one end. Some MRI machines allow the patient to lie in a more open space. ''MRIs'' cannot diagnose diabetes insipidus. Instead, an MRI can show if the patient has problems with his or her hypothalamus or ''pituitary gland'"" or help the health care provider determine if diabetes insipidus is the possible cause of the patient's symptoms."" medical and family history physical exam urinalysis blood tests fluid deprivation test magnetic resonance imaging (MRI) The patient's blood pressure drops too low or the patient has a rapid heartbeat when standing. The patient loses 5 percent or more of his or her initial body weight. Urine concentration increases only slightly in two to three consecutive measurements."
What is the treatment for diabetes insipidus?,"'The primary treatment for diabetes insipidus involves drinking enough liquid to prevent dehydration. A health care provider may refer a person with diabetes insipidus to a nephrologist - a doctor who specializes in treating kidney problems or to an endocrinologist, a doctor who specializes in treating disorders of the hormone-producing glands. Treatment for frequent urination or constant ''thirst'"" depends on the patient's type of diabetes insipidus:""'Researchers have not found that eating, ''diet'', and ''nutrition'' play a role in causing or preventing diabetes insipidus.' Central diabetes insipidus. A synthetic, or man-made, hormone called desmopressin treats central diabetes insipidus. The medication comes as an injection, a nasal spray, or a pill. The medication works by replacing the vasopressin that a patient’s body normally produces. This treatment helps a patient manage symptoms of central diabetes insipidus; however, it does not cure the disease. Nephrogenic diabetes insipidus. In some cases, nephrogenic diabetes insipidus goes away after treatment of the cause. For example, switching medications or taking steps to balance the amount of calcium or potassium in the patient’s body may resolve the problem. Medications for nephrogenic diabetes insipidus include diuretics, either alone or combined with aspirin or ibuprofen. Diuretics. Doctors commonly prescribe diuretics to help patients’ kidneys remove fluid from the body. Paradoxically, in people with nephrogenic diabetes insipidus, a class of diuretics called thiazides reduces urine production and helps patients’ kidneys concentrate urine. Aspirin or ibuprofen also helps reduce urine volume. Dipsogenic diabetes insipidus. Researchers have not yet found an effective treatment for dipsogenic diabetes insipidus. People can try sucking on ice chips or sour candies to moisten their mouths and increase saliva flow, which may reduce the desire to drink. For a person who wakes multiple times at night to urinate because of dipsogenic diabetes insipidus, taking a small dose of desmopressin at bedtime may help. Initially, the health care provider will monitor the patient’s blood sodium levels to prevent hyponatremia, or low sodium levels in the blood. Gestational diabetes insipidus. A doctor can prescribe desmopressin for women with gestational diabetes insipidus. An expecting mother’s placenta does not destroy desmopressin as it does vasopressin. Most women will not need treatment after delivery. Complications. Most people with diabetes insipidus can prevent serious problems and live a normal life if they follow the team of healthcare professionals recommendations and keep their symptoms under control."
