Questions,Answer
Facts you should know about hormonal methods of birth control,"'If a woman is sexually active and she is ''fertile'', meaning that she is physically able to become ''pregnant'', she needs to ask herself, ""Do I want to become pregnant now?"" If her answer is ""No,"" she must use some method of ''birth control'' (''contraception'').''Terminology for ""''birth control''"" includes contraception, ''pregnancy'' ''prevention'', ''fertility'' control, and ''family planning''. But no matter what the terminology, sexually active people can choose from a variety of methods to reduce the possibility of their ''becoming pregnant''. Nevertheless, no method of birth control available today offers perfect protection against sexually transmitted infections (''sexually transmitted diseases'', or ''STDs''), except abstinence.'""In simple terms, all methods of birth control are based on either preventing a man's sperm from reaching and entering a woman's egg (""'fertilization'"") or preventing the fertilized egg from implanting in the woman's uterus (her womb) and starting to grow. New methods of birth control are being developed and tested. And what is appropriate for a couple at one point may change with time and circumstances.""'Unfortunately, no birth-control method, except abstinence, is considered to be 100% effective.' "
Types of hormonal methods of contraception,"'There are several different hormonal methods of birth control. The differences among them involve''The hormones can be estrogen and/or ''progesterone'', or preparations that contain a combination of these hormones. These hormones may be taken orally (taken by mouth), implanted into body tissue, injected under the skin, absorbed from a patch on the skin, or placed in the vagina. The mode of delivery determines whether the hormonal exposure is continuous or intermittent.'  the type of hormone, the amount of hormone, and the way the hormone enters a woman's body."
What are advantages and disadvantages of hormonal birth control methods?,"'Advantages of hormonal methods of birth control include that they are all highly effective and their effects are reversible. They do not rely on spontaneity and can be used in advance of sexual activity.''Disadvantages of hormonal methods for birth control include:' The necessity of taking medications continuously The cost of the medications Women must remember to take them regularly or use them exactly as prescribed A doctor’s visit and prescription are required. They do not protect a woman against STDs or sexually transmitted diseases Women must begin using hormonal contraceptives in advance before they become effective. For some women, hormonal preparations are associated with unpleasant side effects or increased health risks."
Oral hormones: The pill,"'The combination pill '""contains the hormones estrogen and progestin, a form of progesterone. When a woman uses the combination pill, the eggs in her ovaries do not mature and she does not ovulate. She doesn't become pregnant because no egg is available to be fertilized by a sperm.""'The traditional combination pill comes in 21-day packs or 28-day packs depending on the manufacturer. The 21-pill pack has pills for 21 ""on"" days and no pills for the 7 ""off"" days that follow. The 28-pill pack has active pills for the first 21 ""on"" days and seven inactive (placebo) or reminder pills for the following 7 ""off"" days.''New preparations have been developed that allow for extended or continuous use of combination pills for months at a time. These products allow for a reduction in the number of menstrual periods a woman experiences.''The minipill'' only contains one hormone, progestin. Progestin thickens the cervical ''mucus'', making it more difficult for sperm to pass through the cervix. It also makes the lining of the uterus less receptive to the implantation of a fertilized egg. The progesterone-only pill is sometimes recommended for women who have medical reasons for which they must avoid taking estrogen hormones. (These reasons can include ''liver disease'', certain types of ''blood clots'' in the veins, ''breast cancer'', and ''uterine cancer''.) In addition, it is often recommended in ''nursing'' mothers because it has no adverse effects on ''breastfeeding''. Indeed, extended breastfeeding, as well as delay in the need for formula supplementation has been observed in breastfeeding users of the minipill.''The minipill is taken every day. There are no ""on"" or ""off"" days with the minipill.' "
What are the side effects of the pill?,"'Most side effects from the combination pill or the minipill decrease after two to three months of use. It is important to remember that because most side effects of oral contraceptives decrease in the first two to three months of use, women should try to avoid switching pills prior to an adequate trial. Trying to stick with any given product for two to three months may be necessary to really determine whether or not it will be tolerated over time. Switching too early to another brand may only needlessly subject the woman to the possibility of similar side effects starting all over again with the new pill.''There is no increased risk of ''birth defects'' in ''babies'' born to women who have taken the pill, but a woman should not use either type of pill if she is pregnant.''A woman who is breastfeeding should not use the combination pill because it can reduce the amount of her ''breast milk'' and the concentration of proteins and fat in her breast milk. Additionally, her breast milk will contain traces of the hormones from the pill. However, in contrast to the combination pill, the minipill is routinely used in lactating women.''Women who smoke and take the pill are at increased risk of ''heart disease'' and ''stroke''. There is no increased risk of ''heart attack'' or ''stroke'' among healthy nonsmoking women who use the pill.''Blood clots in the legs (''DVT'') and elsewhere are slightly more frequent with low-dose oral contraceptives, but the risk is very low, and lower than the increased risk of clotting that occurs with pregnancy. Nevertheless, oral contraceptives are ''not'' recommended for:''Smokers'' over 35 years of age should not use oral contraceptives, nor should women with a significant ''liver'' disorder.''A woman should contact her healthcare professional immediately if she experiences any of these side effects while taking the pill:' Some women experience temporary symptoms of spotting or light vaginal bleeding, breast tenderness, and nausea during the first one to three months of taking the pill. Nausea can be helped if the pill is taken after a meal. While women sometimes fear weight gain with oral contraceptives, studies of the low-dose preparations demonstrate that there is no significant weight gain with oral contraception and no major difference in weight change comparing various contraception products. Negative mood changes, such as depression, and pigmented patches of skin on the face (melasma) may occur with oral-contraceptive use. Because the progesterone in women can cause thinning of the lining of the uterus, some women may experience loss of menstrual periods (amenorrhea). Oral contraceptive-induced amenorrhea happens in about 1% of women in the first year of use. As long as the woman is properly taking her pills, amenorrhea is not harmful and it does not signal any loss of effectiveness of the pills. women with clotting tendencies (such as antiphospholipid antibody syndrome, Leiden Factor 5), known coronary heart disease, stroke, unevaluated breast lumps, vaginal bleeding, or breast cancer. severe headache; leg cramps; change in vision, including blurred vision, vision loss, or flashing lights; abdominal pain; chest pain; shortness of breath; coughing up blood; or leg swelling or pain."
How is the pill taken?,"'No matter which type of birth-control pill a woman uses, she should take it every day at the same time in order to establish a routine. The woman needs to minimize the chance she will forget to take the pill, which is not an uncommon occurrence. This is especially critical in the case of the progestin-only pill (minipill). Forgetting to take the minipill, or taking it at varying times of the day, can significantly impair its effectiveness in contraception. This is due to the low dose of the minipill causing its effects to wear off rapidly if the pill is missed.' "
How long will it take before the pill prevents conception?," When a woman begins taking the pill, she may not be protected from pregnancy until she has been taking the pill for 10 consecutive days in a row. If a woman forgets to take a pill after she has started, she may be at risk for getting pregnant. If she only misses one pill, she should take it as soon as she remembers, even if it means taking two pills in the same day. If she misses two pills, she should take both of them as soon as she remembers, plus the pill for that day at her regular time. If she misses three pills, she should discontinue use of the pill for 4 more days to complete one week and then begin taking a new pack of birth control pills, whether she has a menstrual period or not. She must use an alternate form of birth control or abstain from sexual activity during the week that she stops taking her pills. If a woman continually forgets to take her pills, perhaps she should consider a different method of birth control."
What drugs or conditions reduce the effectiveness of the pill?,"'A woman should ask her healthcare professional about these matters and the necessity of using a backup method of birth control if any of these conditions exist.' The pill may partially lose its effectiveness if a woman vomits or has diarrhea for any reason. Some medications, including certain sedatives and some antibiotics such as penicillin and tetracycline, may reduce the effectiveness of the pill. Research in this area is ongoing."
What are the benefits of taking the pill?,"""There are a number of benefits to taking the pill. Both the combination pill and the minipill can regularize a woman's ""'menstrual cycle'' and reduce her menstrual flow and ''menstrual cramps''. There is evidence that the pill protects against ''cancer of the ovary'' and uterus as well as ''pelvic inflammatory disease'' (PID) and ''iron deficiency anemia''.''The combination pill can reduce:''According to several studies, the combination pill confers no long-term risk of ''breast cancer'' for women at average risk. In addition, a woman who has taken the pill is less likely to develop ''rheumatoid arthritis'' and ''osteoporosis''.''Users of oral contraceptives have experienced significant decreases in excessive menstrual flow and in occurrence and severity of ''menstrual cramps''.' acne (although maximal acne reduction may take six months to occur), the risk of an ectopic pregnancy, noncancerous breast cysts, and ovarian cysts."
When will I start having periods again after I quit taking the pill?," A woman's menstrual periods should begin again within about 3 months of stopping the oral-contraceptive pill. However, the length of delay before a woman's period returns after stopping the pill varies from woman to woman. Oral contraceptives are about 97% effective in preventing pregnancy. The pill does not protect a woman against sexually transmitted infections."
Injection: depot medroxyprogesterone acetate (DMPA),"'Depot ''medroxyprogesterone'' acetate  (DMPA) is a synthetic long-acting form of the hormone progesterone. DMPA is similar to the birth-control minipill in that it does not contain estrogen. Like other progesterone-based contraceptives, DMPA acts by preventing the release of the egg from the ovary (''ovulation'"") and by promoting thick cervical mucus that impedes the sperm's progress. Its effectiveness in preventing pregnancy is close to 100%.""""DMPA must be injected by a health care professional every three months (12 weeks). It is administered as a deep muscle (intramuscular) injection. A lower-dose formulation of the drug that is injected beneath the skin (subcutaneously) is also available. The injection must be administered within the first 5 days of a woman's menstrual period. She is then protected from pregnancy within 24 hours of receiving the injection.""'A woman may stop having periods altogether after using DMPA for one year. After two years of use, 70% of women will have no menstrual bleeding. Menstrual periods stop because the DMPA causes the ovaries to go into a ""resting"" state. When the ovaries do not release an egg every month, the regular growth of the lining of the uterus does not occur and no uterine lining is shed during the subsequent menstrual cycle.'""A woman's menstrual periods should begin again within six to 18 months after she stops taking the injections. A woman can also become pregnant, usually within 12 to 18 months, once she stops using DMPA. If a new mother does not breastfeed her baby, she can resume the injections right after ""'childbirth''. Mothers who are breastfeeding can safely begin the injections six weeks after ''childbirth''. The injections do not reduce the flow of her breast milk, and no harmful effects on the baby have been noted.''The most common side effects of DMPA injections are irregular menstrual cycles, cessation of menstrual periods, and weight gain. Other side effects may include nervousness, ''dizziness'', stomach discomfort, ''headaches'', ''fatigue'', or breast tenderness. It is important that a woman realize that once she has been injected with DMPA, any side effects she may experience cannot be neutralized or eliminated. She has to tolerate these side effects until the medication wears off, typically three months later.''DMPA has also been shown to have a negative effect on ''bone mineral density'', especially with longer-term use; however, studies have shown that her previous ''bone density'' is usually restored when the drug is discontinued.''Women may be able to use DMPA when avoidance of estrogen is prudent for medical reasons (see oral contraceptives). A qualified health care provider should be able to help make the proper distinction. DMPA should not be used by women who have a history of breast ''cancer'', blood clots, ''liver disease'', unexplained vaginal bleeding, or ''stroke''. A woman on DMPA should contact her health care professional if she experiences a heavy menstrual flow, severe ''abdominal pain'', ''headaches'', or ''depression''.'""DMPA injections are over 99% effective if the injections are received according to the correct schedule. A woman using injection contraceptives has the advantage of being capable of becoming pregnant at a later time, if desired, simply by discontinuing use. DMPA does not increase a woman's risk of ""'cancer'', including breast ''cancer'', and greatly reduces her risk of developing uterine cancer.''Injectable hormonal contraceptives do not protect against sexually transmitted infections.' "
Contraceptive patch: Ortho-Evra,"'An adhesive patch has been developed that provides hormonal contraception through the skin, which is known as a transdermal (through the skin) delivery system. The patch is about the size of a half-dollar and can be worn on the arm, abdomen, or buttocks. A woman wears the patch for a week and then replaces it with a new patch.''These patches are called Ortho-Evra (ethinyl ''estradiol''/norelgestromin patch-topical), and are similar to the pill in that they contain both estrogen and progesterone. Ortho-Evra should be just as effective in preventing pregnancy as the pill. Ortho-Evra is similar to the pill in that it suppresses ovulation and has the advantage of improved compliance and convenience due to weekly administration. A woman only needs to remember to replace the patch once a week instead of being required to remember taking a pill every day. However, some studies have shown that the contraceptive patch may be associated with a greater risk of negative side effects, such as blood-clotting problems, than oral contraceptive pills.''Women who have medical reasons why oral contraceptives are not recommended (such as already having an underlying tendency toward blood clotting) may find that their prescribing physician also recommends against Ortho-Evra because of the similarity in the hormone ingredients of both types of contraceptives.'""It is important to ensure that the patch makes good contact with the skin. The patch could be a problem for those women who perspire heavily, swim, and/or take frequent showers because moisture can interfere with the patch's contact with the skin. Some women may also experience skin irritation at the site of the patch. Furthermore, contraceptive failure may be a risk in heavier women (those who weigh over 198 pounds, or 90 kilograms).""'As with all other hormonal methods of birth control, the patch will not protect a woman against sexually transmitted infections.' "
Contraceptive implants,"'A contraceptive implant known as Implanon is available in the U.S. Implanon provides contraception by the slow release of the progestin etonogestrel over a period of three years. Implanon is a thin rod that is inserted in the upper arm under local anesthesia. Protection from pregnancy occurs within 24 hours of insertion of the rod, and the failure rate is comparable with surgical sterilization (tubal ligations). One advantage of the Implanon rod is that fertility rapidly returns after removal of the rod.''A two-rod implant containing the progestin ''levonorgestrel'' (Jadelle) was approved by the FDA for 5 years of use, although it has not been marketed in the United States. Similarly, the Sino-Implant II contraceptive implant is similar to Jadelle, but is designed to remain in place for 4 years.''Preliminary studies of the product showed that it was generally well tolerated and effective in preventing pregnancy. However, these studies showed that irregular bleeding is a possible side effect of the product.''As with all other hormonal methods of birth control, Implanon will not protect a woman against sexually transmitted infections.' "
Vaginal ring: NuvaRing,"'A ring-shaped device that contains the hormones estradiol and etonogestrel (a progestin) can be placed in the vagina. It remains in place for three weeks continuously, then it is removed for one week to allow for a menstrual period. It continuously releases low levels of the hormone into the bloodstream for the entire three weeks.'' There is currently one brand available in the U.S., ''NuvaRing'' (etonogestrel/ethinyl estradiol-vaginal ring). It is about 99% effective in preventing pregnancy, having the same high effectiveness as the other hormonal methods of contraception. The incidence of hormone-related side effects is similar to those seen with other hormonal contraceptive methods such as the pill and the patch. ''Vaginal discharge'' can sometimes occur as a side effect of the ring preparation.''NuvaRing does not protect against sexually transmitted infections.' "
How effective are hormonal birth control methods?,"'Hormonal methods of birth control are some of the most effective forms of birth control available. When used properly, their effectiveness in preventing pregnancy can approach 99%-100%. With typical use of ''birth control pills'', effectiveness is estimated to be about 95%. With any form of hormonal contraception, precisely following instructions for proper use will increase its effectiveness.' "
What is Alzheimer’s disease?,"'Alzheimer’s disease is an irreversible, slowly progressive disorder of the brain that affects memory and higher skills eventually making a person unfit to carry out the routine activities. Most people develop this disease in their mid-60s (late-onset Alzheimer’s) while for some\xa0the symptoms first appear between their 30s and mid-60s.' "
Can Alzheimer’s be cured permanently?,'There is no cure for Alzheimer’s. The progression of the diseases can be stopped or slowed by various drug and non-drug options. Medical help must be sought as soon as the symptoms appear.' 
What are the most common cancers?,"'Cancer'' is a leading cause of death worldwide. The most common cancers include:' In men: Prostate, lung and colorectal cancers In women: Breast, lung and colorectal cancers In children: Leukemia, brain tumors and lymphoma"
How cancer is usually treated?,"'The most common treatments for cancer include:''Surgery:'' It is usually used to remove the cancerous cells from the body. The surgeon might also remove some or all of the body part that is affected by cancer. For ''breast cancer'', part (or all) of the breast might be removed. For ''prostate cancer'', the ''prostate gland'' might be taken out. Surgery is not used for all types of cancers. For example, blood cancers like ''leukemia'' are best treated with ''drugs''.''Chemotherapy'':'' These are drugs to kill fast-growing cells or slow their growth. These drugs can be given through IV (into a vein through a needle) or as an oral pill. ''Chemo'' drugs travel to all parts of the body through the blood and are especially useful for aggressive cancers.''Radiation'':'' This method is also used to kill or slow the growth of cancer cells. It can be used alone or with surgery or chemotherapy. Sometimes, it’s given by placing a “seed” inside the cancer which gives off radiation and blasts the cancerous cells.\xa0' "
What is percutaneous mitral valve repair surgery?,"'Percutaneous mitral valve repair is a surgery to repair a leaky mitral valve (''mitral regurgitation''). A thin, flexible tube (catheter) carrying a special device is passed through the skin (percutaneously) into the ''heart'' during this procedure.''The heart has four chambers, the upper two are called atria and the lower two chambers are called ventricles. Four valves guard the flow of blood through the heart. These valves ensure an adequate flow of blood in a single direction and prevent any backflow. The four heart valves are''The mitral valve opens when the left ''atrium'' contracts (atrial systole) and the left ventricle relaxes (ventricular diastole), simultaneously. The mitral valve closes when the left ''atrium'' relaxes (atrial diastole) and the left ventricle contracts (ventricular systole). Thus, the closing of the mitral valve prevents the backflow of blood from the left ventricle and ensures the forward flow from the left ventricle to the aorta.''In some health conditions, the mitral valve fails to close properly and results in the reverse flow of blood into the left ''atrium'' (mitral regurgitation) during the left ventricle contraction. This will hamper an adequate flow of blood from the heart to the body and may produce several complications depending on the severity.''In percutaneous repair of a leaky mitral valve, doctors insert a long, thin tube (catheter) through the skin (percutaneously) in an artery in the groin and guide it to the mitral valve. The catheter is used to insert a clip or another special device to repair the defects in a leaking mitral valve.' Mitral valve: Located between the left atrium and the left ventricle. Tricuspid valve: Located between the right atrium and the right ventricle. Pulmonary valve: Located between the right ventricle and the pulmonary artery (the blood vessel that carries blood from the heart to the lungs). Aortic valve: Located between the left ventricle and the aorta (the blood vessel that carries oxygenated blood from the heart)."
Is mitral valve repair a major surgery?,"'Mitral valve repair constitutes a major procedure. It may be performed during an open-heart surgery, which involves definite risk with respect to incision size, anesthesia, and infection risks. In around 60-80% cases, the mitral valve repair can be done through a small (2 to 4 inch) skin incision on the right side of the chest. With the advancements in surgical care, the surgical robot further limits the incision size to 1 inch. Even in these cases, the ICU stay is mandated for the first 24 hours after the surgery, and because anesthesia risks are present, the repairs done via robotic or laparoscopic methods, which also fall under major surgery.' "
What are the advantages of a percutaneous mitral valve repair surgery?,'The advantages of the percutaneous mitral valve repair surgery are:' Better quality of life Increased early and late survival Improved lifestyle Adequate preservation of heart function Lower risk of stroke and endocarditis (infection of heart) No need for using anticoagulants (blood thinners)
What is a lumbar puncture (LP)?,"'A lumbar puncture (LP) is the insertion of a needle into the spinal canal to collect and examine the fluid that surrounds the brain and spinal cord (cerebral spinal fluid). It is termed a ""lumbar puncture"" because the needle is placed in the lumbar portion of the back and used to puncture through tissues to enter the spinal canal.''Other names for a lumbar puncture (an LP) include spinal tap, spinal puncture, thecal puncture, and rachiocentesis.' "
Why is a lumbar puncture done?,"'An LP is most commonly performed to obtain a sample of the fluid that surrounds the brain and spinal cord. Examination of the fluid can be crucial in diagnosing diseases such as meningitis, neurologic diseases, or effects of systemic disease on the brain and spinal fluid. An LP can also be done to treat diseases, and as a way of administering antibiotics, ''cancer'' ''drugs'', or anesthetic agents into the spinal canal. Spinal fluid is sometimes removed by LP for the purpose of decreasing spinal fluid pressure in patients with uncommon conditions (such as, normal-pressure ''hydrocephalus'' and ''benign intracranial hypertension'', for example).''Sometimes a lumbar puncture is performed in patients with ''migraines'' to assure that no other underlying pathology exists.'  "
How is the LP procedure performed?,"'Patients typically lie on their side for the procedure. Less often, the procedure is performed while the patient is sitting up and leaning slightly forward.''After local anesthesia is injected into the lumbar area of the back, a long needle is inserted in between the bones of the spine (vertebrae) into the spinal canal. (The needle is most commonly placed between the third and fourth ''lumbar vertebrae''.)''Spinal fluid pressure can then be measured and cerebrospinal fluid (CSF) removed for testing.' "
What is the cerebrospinal fluid (CSF)?,"'The CSF circulates around the brain and spinal cord (central nervous system). This ""water bath"" acts as a support of buoyancy for the brain and spinal cord. The support of the CSF helps to protect the brain from injury.''The normal CSF appears clear and contains various substances, such as protein and ''sugar'' (glucose), and few if any cells. The spinal fluid also has a normal pressure when first removed.' "
What is normal CSF?,"'Normal values for spinal fluid examination are as follows:''These normal values can be altered by injury or disease of the brain, spinal cord, or adjacent tissues. The values are routinely evaluated during examination of the spinal fluid obtained from the lumbar puncture. Additionally, spinal fluid is tested for infection in the microbiology laboratory.''A health care professional will usually review and interpret the test results with the patient. These results often will need to be evaluated in relation to other blood and radiologic test results.' Protein (15-60 mg/dl) Glucose (50-80 mg/dl) Cell count (0-5 mononuclear cells) Initial pressure (70-180 mm)"
What diseases are diagnosed by examination of the CSF?,"'Spinal fluid obtained from the lumbar puncture can be used to diagnose many important diseases such as bleeding around the brain; increased pressure from ''hydrocephalus''; inflammation of the brain, spinal cord, or adjacent tissues (''encephalitis'', meningitis); tumors of the brain or spinal cord, etc. Sometimes spinal fluid can indicate diseases of the immune system, such as ''multiple sclerosis''.' "
"What are possible risks, complications, or side effects of a lumbar puncture?","'When spinal fluid is removed during an LP, the risks include ''headache''\xa0from a persistent spinal fluid leak, brain herniation, bleeding, and infection. Each of these complications are uncommon with the exception of ''headache'', which can appear from hours to up to a day after a lumbar puncture. Up to 25% of patients will get ''headaches'' after the procedure. ''Headaches'' occur less frequently when the patient remains lying flat several hours after the procedure.'  "
What are the benefits of a lumbar puncture?,"'The benefits of the LP depend upon the exact situation for which it is performed, but a lumbar puncture can provide lifesaving information.' "
What is targeted temperature management (therapeutic hypothermia)?,"'Targeted temperature management or therapeutic hypothermia is a type of treatment in which healthcare providers use cooling devices to lower the body temperature for a short time. When a person gets a cardiac arrest, the ''heart'' suddenly stops beating, and blood flow to the organs including the brain is affected. This can cause lasting damage. Lowering the body temperature to approximately 32-36°C right after a cardiac arrest can reduce the damage to the brain and improves the chances of recovery. Because during hypothermia, various metabolic processes slow down, which leads to a reduced requirement of blood by the organs.''During the procedure, the patient’s body is cooled using an induced hypothermia protocol for 24 hours to a goal temperature of 32-36°C. The goal is to achieve the target temperature as quickly as possible. In most cases, it can be achieved within three to four hours of initiating cooling. Rewarming begins 24 hours after the time of initiation of cooling when the person is brought back to their normal body temperature (around 37°C). During a therapeutic hypothermia procedure, the patient is given medications such as ''sedatives'' and painkillers beside medicines to prevent shivering.''The following body responses are associated with therapeutic hypothermia:''In the heart, hypothermia may reduce the area of injury, reduce the metabolic demand, and preserve the energy stores of the heart cells. Thus, therapeutic hypothermia reduces and retards the damaging processes that would occur if the patient is kept at their normal body temperature. It, therefore, allows the doctor to buy time until definitive therapy is provided to the patient.' Reduction in brain metabolism (approximately 6-8% per 1°C fall in body temperature) and demand for oxygen and nutrients Reduction of brain excitatory substances (such as reduced glutamate release) Preservation of brain structure and function along with stabilizing the blood-brain barrier (the barrier that allows selective passage of substances from the blood to the brain and vice versa) Reduced formation of the damaging free radicals and toxins The reduced tendency for cell damage and death Restoration of normal body processes such as protein synthesis and gene expression Inhibition of harmful inflammatory products (e.g., cytokines, interleukins and arachidonic acid cascade end products)"
What are the side effects of targeted temperature management (therapeutic hypothermia)?,'The major side effects of therapeutic hypothermia are' Shivering Arrhythmia (abnormal or irregular heart rhythm) Infections Blood clots Bleeding Electrolyte and metabolic disturbances Cold diuresis and hypovolemia (loss of fluids from the body due to increases urination caused by hypothermia)
7 Common Third trimester tests introduction,'During the last trimester of ''pregnancy'' your doctor may recommend that you have certain diagnostic tests. These tests are all safe and have been developed to ensure the optimum well-being of both mother and baby.''Listed are some of the most common tests women who are ''pregnant'' will given.' 
Group B streptococcus screening,"'Group B ''streptococcus'' (GBS) is a type of bacteria that can exist in the female reproductive tract without causing symptoms. Up to 30% of healthy women can carry ''group B strep'', and it usually does not cause problems. However, sometimes it can lead to serious infection of the bloodstream, infection of the placenta, or ''urinary tract infection''. Group B ''strep'' can also have serious consequences for the baby, causing potentially life-threatening infections in the ''newborn'', including meningitis,  ''pneumonia'', and ''sepsis''. Testing is simple and involves taking a sample from the vagina and from the rectum with a cotton swab. The swab is cultured in the laboratory to determine if group B ''strep'' is present. If the test is positive, you will be given antibiotics during ''labor'' to reduce the chances of infection in the baby. The test is usually done between the 35th and 37th weeks of pregnancy and should be done in subsequent ''pregnancies'' even if you test negative in your first pregnancy.' "
Electronic fetal heart rate monitoring,'Electronic fetal ''heart'' rate monitoring is often done to confirm that the baby is healthy. This type of monitoring is also done during  ''labor and delivery''. It can be done any time after the 20th week of gestation during ''prenatal'' checkups.' 
The nonstress test (NST),"'The nonstress test (NST) involves a fetal monitor strapped to the mother\'s abdomen to measure the baby\'s heart rate as it moves. It is called ""nonstress"" because no ''stress'' is placed on the fetus for the test. This test is sometimes performed on a weekly basis in high-risk pregnancies. It is done after the 28th week of pregnancy, though most often after 32 weeks. Measurements are typically taken for 20 to 30 minutes. A NST may be ordered if you feel the baby is not moving normally, if you are past your due date, or if your doctor wants to ensure that the placenta is healthy and functioning well. There are no known risks of the NST for the mother or the baby.' "
A biophysical profile,'A biophysical profile combines the information from a NST with an''ultrasound'' examination of the baby for a more precise evaluation.' 
A contraction stress test (CST),"'A contraction ''stress'"" test (CST), like the NST, measures fetal heart rate. However in this test, the baby's heart rate is measured in response to uterine contractions that are elicited by administering ""'oxytocin'' (''Pitocin'"") or by stimulation of the nipples. The test is sometimes referred to as an oxytocin challenge test. Normally, the flow of blood to the placenta slows during contractions, but if the placenta is functioning well, the baby's heart rate remains stable. If there is poor function of the placenta, the baby's heart rate will temporarily slow after a contraction. Looking at the baby's heart rate in response to uterine contractions can help the doctor estimate how the baby will respond to the stresses experienced during ""'labor''. This test is not performed as commonly as the NST or biophysical profile.' "
Amniocentesis,"'Although ''amniocentesis'' (removal of a sample of ''amniotic fluid'' with a long, thin needle) is most often done during the ''second trimester'', there are certain conditions that may warrant an amniocentesis later in pregnancy. These conditions include a suspicion of chorioamnionitis or a risk of premature delivery, since amniocentesis fluid can be used to estimate maturity of the fetal ''lungs''.' "
Ultrasound examinations,'Ultrasound examinations may be performed in the third trimester if needed to help evaluate fetal growth and look for problems with the placenta.' 
Facts you should know about thoracic outlet syndrome," Thoracic outlet syndrome is a condition whereby symptoms are produced from compression of nerves or blood vessels, or both, because of an inadequate passageway through an area (thoracic outlet) between the base of the neck and the armpit. Thoracic outlet syndrome symptoms includeneck pain,shoulder pain,arm pain,numbness and tingling of the fingers, andimpaired circulation to the extremities (causing discoloration). neck pain, shoulder pain, arm pain, numbness and tingling of the fingers, and impaired circulation to the extremities (causing discoloration). Diagnosis of thoracic outlet syndrome is suggested by the symptoms and physical findings and is sometimes supported by nerve conduction and/or radiology tests. Treatment of thoracic outlet syndrome usually involves physical-therapy exercises and avoiding certain prolonged positions of the shoulder."
What is thoracic outlet syndrome?,"'Thoracic outlet syndrome (TOS) is a condition whereby symptoms are produced (such as numbness in fingers, ''pain'' in shoulder, arm, and neck) due to compression of nerves and/or blood vessels in the upper chest. The passageway for these nerves and blood vessels to exit the chest and supply the upper extremities is referred to as the thoracic outlet. Muscle, bone, and other tissues border the thoracic outlet. Any condition that results in enlargement or movement of these tissues of or near the thoracic outlet can cause the thoracic outlet syndrome. These conditions include muscle enlargement (such as from ''weight lifting''), injuries, an extra rib extending from the neck (cervical rib), ''weight gain'', and rare tumors at the top of the lung. Often no specific cause is detectable.''It is felt by some scientists that the evolution of the torso of primates from a four-legged to a two-legged position may predispose humans to the development of thoracic outlet syndrome. The resulting vertical posture produced flattening of the chest cage and a shift of the shoulder joint backward, both of which narrowed the thoracic outlet.' "
What causes thoracic outlet syndrome?,"'An inadequate passageway for nerves and blood vessels as they pass through an area (thoracic outlet) between the base of the neck and the armpit causes thoracic outlet syndrome. This can be constant or intermittent. Thoracic outlet syndrome can be caused by weight lifting, ''obesity'', tumors in the chest, and extra ribs extending from the seventh cervical vertebra at the base of the neck.'  "
What are thoracic outlet syndrome risk factors?,"'Risk factors include occupations that involve heavy usage of the upper extremities against resistance, including jack-hammer operators and dental hygienists, weight lifting, ''pregnancy'', and obesity. Any condition that causes encroachment of the space for the brachial plexus at the thoracic outlet can lead to thoracic outlet syndrome, including poor posture.' "
What are thoracic outlet syndrome symptoms and signs?,"'Symptoms include neck, shoulder, and arm ''pain'', numbness in the fingers, or impaired circulation and flushed sensations to the extremities (causing discoloration). The involved upper extremity can feel weak. Often symptoms are reproduced or worsened when the arm is positioned above the shoulder or extended. Patients can have a wide spectrum of symptoms from mild and intermittent to severe and constant. Pains can extend to the fingers and hands, causing ''weakness''.'  "
What tests do physicians use to diagnose thoracic outlet syndrome?,"'The diagnosis of thoracic outlet syndrome is suggested by the symptoms and supported by findings of the doctor during the examination. Certain maneuvers of the arm and neck can produce symptoms and blood vessel ""pinching,"" causing a loss of pulse. This includes the Adson\'s maneuver, whereby the examiner moves the shoulder joint into positions that can cause pinching of both the nerves and artery to the tested arm. Further supportive testing can include electrical tests, such as ''electromyogram'' (''EMG'') and somatosensory evoked responses (although these may not be positive in all patients). Some patients can have ''angiogram'' X-ray tests that demonstrate the pinched area of the blood vessel involved.'  "
What is the treatment for thoracic outlet syndrome? What are medications for thoracic outlet syndrome? Is surgery necessary for TOS?,"'Treatment of the thoracic outlet syndrome can usually be successful with conservative measures. Treatments include a variety of exercises that effectively stretch open the tissues of the thoracic outlet. These are done with and without weights in the hands to pull the outlet into a ""relaxed"" open position. Physical therapists are specially trained in the instruction of exercises for thoracic outlet syndrome, and their evaluation of the patient can be helpful. Shoulder-shrug exercises and others can be done at home or at work to relax the muscles around the thoracic outlet.''A health care professional might prescribe medications to help improve the symptoms, such as anti-inflammatory medications (''ibuprofen'' [''Advil''], ''naproxen'' [''Aleve'']) and muscle relaxants.''Some patients with severe, resistant symptoms can require surgery to open the thoracic outlet. These procedures include interruption of the scalene muscle (scalenotomy) and removal (resection) of the first rib in order to spare injury to the affected nerve and blood vessels from ongoing compression. Thoracic outlet syndrome that affects the vascular system (veins and arteries) is more likely to require surgery to resolve the symptoms.'  "
