Questions,Answer
How can head lice infestation be prevented?,"'It is difficult to prevent the spread of lice amongst school children because there is so much contact that happens between them. However, here is what can be instructed to the children:' To keep the garments away from other children's garments (by hanging on a hook) To avoid sharing personal items, such as combs and hats To not lie on the beds or couches that have been used by other children"
What are lice?,"'Lice are small parasites that can affect three areas of the ''human body''. ''Head lice'' (the subject of this article), ''body lice'', and ''pubic lice'' (also known as ''crabs'') are causes by three different but related parasites. Lice infestation occurs only in humans. ''Head lice'' infestation is by far and away the most common version of the three parasitic infections and is very ''contagious'"". Direct contact or sharing of items (fomites) that would touch the infected individual's hair/scalp is the primary mode of transmission from one person to another. Examples would include sharing caps, combs/hairbrushes, headphones, etc."" "
What is dandruff?,"'Dandruff, also called seborrheic dermatitis, is not an infection and not contagious. Rather it is a scalp abnormality that causes dry, scaly flakes to be shed in excess. Another manifestation of seborrheic dermatitis that may affect infants more frequently is commonly called cradle cap. This scalp change appears as scaly scalp areas that have a greasy character rather than the dryness of classical dandruff (which is not usually seen in infants or toddlers).' "
What are the causes and risk factors of lice infestations and dandruff?,"'Lice infestation is a person-to-person transmission of a parasite via contaminated agents (fomites) that facilitate transfer of the agent. Such agents would include caps, combs/hairbrushes, pillows, and headphones. Lice infestation is highly contagious and is very common in the toddler and early childhood grades. Between 6-12 million children from 3-11 years of age will develop a lice infestation annually. Crowded conditions, day care centers, and female gender (more likely to share hair brushes/combs) are risk factors. For reasons not fully understood, African-American hair is less likely to support a lice infection.''The presence of dandruff is extremely common. Many teen and adults have experienced such scalp changes. Some experience repeated exacerbations of the condition and may someday to be demonstrated to have a genetic predisposition to dandruff. Seborrheic dermatitis (cradle cap) is similarly a very common scalp situation found in the infant and toddler. Similar to dandruff, the situation may be of minimal consequence to some and a repeated experience to others. Neither condition reflects ''poor hygiene''.' "
What are the signs and symptoms of a lice infestation and dandruff?,"'While both lice infestation and dandruff share common signs and symptoms, both may also occasionally appear without symptoms. Common elements include moderate scalp ''itching'' and small (2 mm in length) ivory white/opalescent material on the hairs shaft. Scalp lice infestation tends to occur predominately at the nape of the neck and may demonstrate immature lice (called ""nits"") attached to hair shafts approximately 1-2 cm from the scalp. Mature forms of lice (3-5 mm in length, resembling a mobile sesame seed) may be observed moving over the scalp surface. Dandruff affects the entire scalp and is unique (vs. lice) in that small white flakes are easily demonstrated on the shoulders after rubbing the scalp. The scalp of an infant with cradle cap will characteristically demonstrate the area to have a yellow greasy character that may be loosened and removed by scraping with a fingernail.' "
How do health care professionals diagnose a lice infestation and dandruff?,"'A history and physical examination allow accurate identification of the diagnosis. The characteristic changes in the scalp and examination for nits/mature lice help solidify the diagnosis. A Wood\'s lamp (""black light"") may be used to facilitate demonstration of nits on the hair shaft. It is rare that a specialist (such as a dermatologist) would need to be consulted.' "
What are the treatments for a lice infestation and dandruff?,"'Treatment for lice consists of application of over-the-counter shampoos that contain either ''permethrin'' 1% (Nix, Rid, A200) or ''pyrethrin'' (Pronto). The former agent is generally used in that it kills both nits and adult lice whereas the latter is only lethal against lice (but not nits). In addition, permethrin products continue to be effective for several days after the shampoo is washed out. A repeat shampoo is recommended for both agents seven to 10 days after the first application. A prescription shampoo (''ivermectin'' [Sklice]) is available if the above over-the-counter measures are not effective. ''Nit'' removal from hair shafts using a fine-toothed comb is worthwhile. Combs used to remove fleas from ''dogs'' and cats work well. All potential contact items (combs, caps, etc.) should be washed in water between 120-140 degrees. All other fomites (sofa cushions, pillows, towels, etc.) should be thoroughly vacuumed. The CDC recommends that all family members be screened for lice infestation and treated if demonstrated to be infected. Those not infected do not need to be treated.''Effective treatment of dandruff involves using an anti-dandruff shampoo (Head & Shoulders, T-Gel, etc.) that are effective but may require daily use to establish control of the situation. Infants and toddlers with seborrheic dermatitis (cradle cap) usually respond well to washing the scalp with routine baby shampoos. If the scalp is excessively involved, using the adult anti-dandruff shampoos detailed above may be safely used.' "
What is the prognosis for a lice infestation and for dandruff?,"'Both conditions carry an excellent prognosis. Repeated therapy may be required if the primary problem is not addressed (for example, not sharing hairbrushes). The symptoms (moderate itching of the scalp) are typically bothersome but not severe.' "
Is it possible to prevent a lice infestation and dandruff?,"'Following scalp/hair hygiene by not sharing items that may be contaminated by lice is effective prevention. Dandruff and/or cradle cap are not preventable at this time. However, they are only cosmetic by nature and not contagious and effectively treated by simple measures.' "
What are head lice?,"'Head lice'' (Pediculus humanus capitis) are tiny wingless insects that may be found on the head, eyebrows, and eyelashes of people. They feed on human blood many times a day and live close to the human ''scalp''.''Head lice'' infestation can affect anyone; however, it is more commonly seen in children. ''Head lice'' can easily spread from one person to the other, making it difficult at times to get rid of them. The infestation is often annoying because the ''lice'' bites can make the scalp ''itchy'' and irritated. Repeated scratching may lead to infection. Head lice as such are not dangerous and are not known to spread any diseases. Head lice must be treated right away to prevent the infestation from spreading.''Head lice infestation is very common in the United States. It is mostly seen in pre-school children attending childcare, elementary school children, and the household members of the affected children. An estimated 6 to 12 million head lice infestations occur each year in the United States among children between three to 11 years of age.' "
How do people get head lice?,"'Head lice are easily transmitted from person to person. Being wingless, head lice cannot hop or fly. They move by crawling and spread by direct contact with the head of the hair of an infected person. Coming in head-to-head contact with a person carrying head lice poses the greatest risk of transmission. Head lice can also spread by sharing or coming in contact with personal items, such as clothing (caps/hats, scarves, coats, etc.), combs, hairbrushes, hair bands, or towels, used by an infected person. They may also spread by lying on a bed, couch, pillow, or carpet that recently has been in contact with an infected person.' "
How would I know if I have head lice?,"'The surest way to know that you have a head lice infestation is by finding a live nymph (an immature louse) or adult louse on your scalp or hair. Using a magnifying ''lens'' and a fine-toothed comb may help to find live lice. If you cannot find crawling lice, you may look for the nits (tiny lice eggs) firmly attached within one-fourth of an inch from the base of the hair.''If you are unsure whether you have a head lice infestation, you may take the help of a healthcare provider or other person trained to identify live head lice.''The typical signs and symptoms of head lice infestation are:' Tickling feeling as if something is moving in the hair. Itching caused by allergic reactions due to the head lice bites. Irritability and difficulty sleeping since the head lice avoid light and are most active in the dark. Sores or small red bumps on the scalp, forehead, neck, and shoulders caused by scratching."
What is a headache?,"'Headache is defined as pain arising from the head or upper neck of the body. The pain originates from the tissues and structures that surround the skull or the brain because the brain itself has no nerves that give rise to the sensation of pain (pain fibers). The thin layer of tissue (periosteum) that surrounds bones, muscles that encase the skull, sinuses, eyes, and ears, as well as thin tissues that cover the surface of the brain and spinal cord (meninges), arteries, veins, and nerves, all can become inflamed or irritated and cause a headache. The pain may be a dull ache, sharp, throbbing, constant, intermittent, mild, or intense.' "
How are headaches classified?,"'In 2013, the International Headache Society released its latest classification system for headache. Because so many people suffer from headaches, and because treatment is difficult sometimes, the Headache Society hoped that the new classification system would help health care professionals make a more specific diagnosis as to the type of headache a patient has, and allow better and more effective options for treatment.''The guidelines are extensive, and the Headache Society recommends that health care professionals consult the guidelines frequently to make certain of the diagnosis.''There are three major categories of headache based upon the source of the pain.''The guidelines also note that a patient may have symptoms that are consistent with more than one type of headache, and that more than one type of headache may be present at the same time.' Primary headaches Secondary headaches Cranial neuralgias, facial pain, and other headaches"
What are primary headaches?,"'Primary headaches include migraine, tension, and cluster headaches, as well as a variety of other less common types of headaches.''Primary headaches can affect the quality of life. Some people have occasional headaches that resolve quickly while others are debilitating. While these headaches are not life-threatening, they may be associated with symptoms that can mimic ''strokes''.''Many patients equate severe headache with migraine, but the amount of pain does not determine the diagnosis of migraine. Read our ''Migraine Headache'' article for more information about the symptoms, causes, and treatment of ''migraines''.' Tension headaches are the most common type of primary headache. Tension headaches occur more commonly among women than men. According to the World Health Organization, 1 in 20 people in the developed world suffer with a daily tension headache. Migraine headaches are the second most common type of primary headache. Migraine headaches affect children as well as adults. Before puberty, boys and girls are affected equally by migraine headaches, but after puberty, more women than men are affected. Cluster headaches are a rare type of primary headache. It more commonly affects men in their late 20s, though women and children can also suffer from this type of headache."
What are secondary headaches?,"'Secondary headaches are those that are due to an underlying structural or infectious problem in the head or neck. This is a very broad group of medical conditions ranging from dental pain from infected ''teeth'' or pain from an infected sinus, to life-threatening conditions like bleeding in the brain or infections like ''encephalitis'' or meningitis.''Traumatic headaches fall into this category including post-''concussion'' headaches.''This group of headaches also includes those headaches associated with ''substance abuse'' and excess use of medications used to treat headaches (medication overuse headaches). ""''Hangover''"" headaches fall into this category as well. People who drink too much ''alcohol'' may waken with a well-established headache due to the effects of alcohol and ''dehydration''.' "
"What are cranial neuralgias, facial pain, and other headaches?","'Neuralgia means ''nerve pain'' (neur=nerve + algia=pain). Cranial neuralgia describes inflammation of one of the 12 cranial nerves coming from the brain that control the muscles and carry sensory signals (such as pain) to and from the head and neck. Perhaps the most commonly recognized example is ''trigeminal neuralgia'', which affects cranial nerve V (the trigeminal nerve), the sensory nerve that supplies the face and can cause intense facial pain when irritated or inflamed.' "
17 types of headaches,"'The different types of headaches depend upon the class to which they belong. Some common types include:' Primary tension headaches that are episodic Primary tension headaches that are chromic Primary muscle contraction headaches Primary migraine headaches with aura Primary migraine headaches without aura Primary cluster headache Primary paroxysmal hemicrania (a type of cluster headache) Primary cough headache Primary stabbing headache Primary headache associated with sexual intercourse Primary thunderclap headache Hypnic headache (headaches that awaken a person from sleep) Hemicrania continua (headaches that are persistently on one side only, right or left [unilateral]) New daily-persistent headache (NDPH) (a type of chronic headache) Headache from exertion Trigeminal neuralgia and other cranial nerve inflammation Secondary headaches due to:TraumaDisordersInfectionStructural problems with the bones of the face, teeth, eyes, ears, nose, sinuses or other structuresSubstance abuse or withdrawal Trauma Disorders Infection Structural problems with the bones of the face, teeth, eyes, ears, nose, sinuses or other structures Substance abuse or withdrawal"
What causes headaches?,"'Migraine headache is caused by inflammation or irritation of structures that surround the brain or affect its function. While the brain itself has no pain nerve fibers, everything else above the shoulders, from the neck, skull, and face, can cause a person to have head pain. Systemic illnesses, including infection or ''dehydration'', can have associated headache. These are known as toxic headache. Changes in circulation and blood flow or trauma can also cause headache.''Changes in brain chemistry may also be associated with headache: Medication reactions, ''drug abuse'' and drug withdrawal can all cause pain.''Every person is different so the history of the headache is important. Recognizing patterns or precipitating (foods eaten, ''stress'"", etc.) factors, in combination with the physical examination and associated symptoms, can help identify the cause for each individual's""' ''specific headache.' "
What causes tension headaches?,"'While tension headaches are the most frequently occurring type of headache, their cause is not known. The most likely cause is contraction of the muscles that cover the skull. When the muscles covering the skull are stressed, they may become inflamed, go into spasm, and cause pain. Common sites include the base of the skull where the trapezius muscles of the neck insert, the temples where muscles that move the jaw are located, and the forehead.''There is little research to confirm the exact cause of tension headaches. Some believe that tension headaches occur because of physical ''stress'' on the muscles of the head. For example, these stressors can cause the muscles surrounding the skull to clench the teeth and go into spasm. Physical stressors include difficult and prolonged manual ''labor'', or sitting at a desk or computer concentrating for long periods. Emotional stress also might cause tension headaches by causing the muscles surrounding the skull to contract.'  "
What are the signs and symptoms of tension headaches?,"'Common signs and symptoms of tension headaches include:' Pain that begins in the back of the head and upper neck and is often described as a band-like tightness or pressure. It may spread to encircle the head. The most intense pressure may be felt at the temples or over the eyebrows where the temporalis and frontal muscles are located. The pain may vary in intensity but usually is not disabling, meaning that the sufferer may continue with daily activities. The pain usually is bilateral (affecting both sides of the head). The pain is not associated with an aura (see below), nausea, vomiting, or sensitivity to light and sound. The pain occurs sporadically (infrequently and without a pattern) but can occur frequently and even daily in some people. The pain allows most people to function normally, despite the headache."
How are tension headaches diagnosed?,"'The key to making the diagnosis of any headache is the history given by the patient. The health care professional will ask questions about the headache to try to help make the diagnosis. Those questions will try to define the quality, quantity, and duration of the pain, as well as any associated symptoms. The person with a ''tension headache'' will usually complain of mild-to-moderate pain that is located on both sides of the head. People with tension headaches describe the pain as a non-throbbing tightness, that is not made worse with activity. There usually are no associated symptoms like nausea, vomiting, or light sensitivity.''The physical examination, particularly the neurologic portion of the examination, is important in tension headaches because to make the diagnosis, it should be normal. However, there may be some tenderness of the ''scalp'' or neck muscles. If the health care professional finds an abnormality on neurologic exam, then the diagnosis of tension headache should be put on hold until the potential for other causes of headaches has been investigated.' "
How are tension headaches treated?,"'Tension headaches are painful, and patients may be upset that the diagnosis is ""only"" a tension headache. Even though it is not life threatening, a tension headache can make daily activities more difficult to accomplish. Most people successfully treat themselves with over-the-counter (OTC) pain medications to control tension headaches. The following work well for most people:''If these fail, other supportive treatments are available. Recurrent headaches should be a signal to seek medical help. Physical therapy, ''massage'', biofeedback, and ''stress management'' can all be used as adjuncts to help control tension headaches.''It is important to remember that OTC medications, while safe, are medications and may have side effects and potential interactions with prescription medications. It always is wise to ask a health care professional or pharmacist if one has questions about OTC medications and their use. This is especially important with OTC pain medications, because they are used so frequently.''It is important to read the listing of ingredients in OTC pain medications. Often an OTC medication is a combination of ingredients, and the second or third listed ingredient may have the potential of interfering with the action of other ''drugs'"" based upon a patient's other medical issues. For example:""'Other examples where caution should be used include the following:'   aspirin, ibuprofen (Motrin, Advil), acetaminophen (Tylenol, Panadol) and naproxen (Aleve). Some OTC medications include caffeine, which may trigger rapid heartbeats in some patients. In nighttime preparations, diphenhydramine (Benadryl) may be added. This may cause sedation, and driving or using heavy machinery may not be appropriate when taking a sedative medication. Some OTC cold medications have pseudoephedrine mixed in with the pain medication. This drug can cause elevated blood pressure and palpitations. Aspirin should not be used in children and teenagers because of the risk of Reye's syndrome, a life threatening complication that may occur when a viral infection is present and aspirin is taken. Aspirin, ibuprofen, and naproxen are anti-inflammatory medications that can be irritating to the stomach and may cause intestinal bleeding. They should be used with caution in patients who have peptic ulcer disease. Most anti-inflammatory medicines also cause the potential for bleeding elsewhere in the body, and you should not take them if you also take blood thinners. Talk with your doctor or other health care professional about the benefits and risks of anti-inflamatory drugs. Blood thinners include warfarin (Coumadin), heparin (Lovenox), dabigatran (Pradaxa), apixaban (Eliquis), rivaroxaban (Xarelto), edoxaban (Savaysa), clopidogrel bisulfate (Plavix), ticagrelor (Brilinta), and prasugrel (Effient). Overuse of aspirin, ibuprofen, and naproxen also may cause kidney damage. Acetaminophen, if used in amounts greater than recommended, can cause liver damage or failure. It also should be used with caution in patients who drink significant amounts of alcohol or who have liver disease because even lesser doses than are normally recommended may be dangerous. Medication overuse headache can be mistaken for chronic tension headaches. When pain medications are used for a prolonged period, headaches may recur because the effects of the medication wear off. (This type of headache was referred to as a ""rebound headache,"" and is classified as a secondary headache.)"
What causes cluster headaches?,"'Cluster headaches are so named because they tend to occur daily for periods of a week or more followed by long periods of time -- months to years -- with no headaches. They occur at the same time of day, often waking the patient in the middle of the night.'""The cause of cluster headaches is uncertain but may be due to a sudden release of the chemicals histamine and serotonin in the brain. The hypothalamus, an area located at the base of the brain, is responsible for the body's biologic clock and may be the source for this type of headache. When brain scans are performed on patients who are in the midst of a cluster headache, abnormal activity has been found in the hypothalamus.""'Cluster headaches also:''If an individual is in a susceptible period for cluster headache, ''cigarette smoking'', alcohol, and some foods (for example, ''chocolate'',\xa0and foods high in nitrites like smoked meats) also are potential causes for headache.' tend to run in families and this suggests that there may be a role for genetics; may be triggered by changes in sleep patterns; and may be triggered by medications (for example, nitroglycerin, used for heart disease)"
What are the symptoms of cluster headaches?,"'Cluster headaches are headaches that come in groups (clusters) separated by pain-free periods of months or years. A patient may experience a headache on a daily basis for weeks or months and then be pain-free for years. This type of headache affects men more frequently. They often begin in adolescence but can extend into middle age.''Unlike people with migraine headaches, those with cluster headaches tend to be restless. They often pace the floor and/or bang their heads against a wall. People with cluster headaches can be driven to desperate measures, including ''suicidal thoughts''.'   During the period in which the cluster headaches occur, pain typically occurs once or twice daily, but some patients may experience pain more than twice daily. Each episode of pain lasts from 30 to 90 minutes. Attacks tend to occur at about the same time every day and often awaken the patient at night from a sound sleep. The pain typically is excruciating and located around or behind one eye. Some patients describe the pain as feeling like a hot poker in the eye. The affected eye may become red, inflamed, and watery. The nose on the affected side may become congested and runny."
How are cluster headaches diagnosed?,"""The diagnosis of cluster headache is made by taking the patient's history. The description of the pain and its clock-like recurrence is usually enough to make the diagnosis.""'If examined in the midst of an attack, the patient usually is in a painful crisis and may have the eye and nose watering as described previously. If the patient is seen when the pain is not present, the physical examination is normal and the diagnosis will depend upon the history.' "
How are cluster headaches treated?,"'Cluster headaches may be very difficult to treat, and it may take trial and error to find the specific treatment regimen that will work for each patient. Since the headache recurs daily, there are two treatment needs. The pain of the first episode needs to be controlled, and the headaches that follow need to be prevented.''Initial treatment options may include one or more of the following:''Prevention'' of the next cluster headache may include'   inhalation of high concentrations of oxygen (though this will not work if the headache is well established); injection of triptan medications, like, sumatriptan (Imitrex), zolmitriptan (Zomig), and rizatriptan (Maxalt) which are common migraine medications; spraying or dripping lidocaine, a local anesthetic, into the nostril; dihydroergotamine (DHE, Migranal), a medication that causes blood vessels to constrict; and caffeine. calcium channel blockers, for example, verapamil (Calan, Verelan, Verelan PM, Isoptin, Covera-HS) and diltiazem (Cardizem, Dilacor, Tiazac); prednisone (Deltasone, Liquid Pred); antidepressant medications; lithium (Eskalith, Lithobid); and antiseizure medications including valproic acid, divalproex (Depakote, Depakote ER, Depakene, Depacon), and topiramate (Topamax)."
Can cluster headaches be prevented?,"""Since cluster headache episodes may be spaced years apart, and since the first headache of a new cluster episode can't be predicted, daily medication may not be warranted.""'Lifestyle changes may help minimize the risk of a cluster headache flare. Stopping ''smoking'' and minimizing alcohol may prevent future episodes of cluster headache.' "
What diseases cause secondary headaches?,"'Headache is a symptom associated with many illnesses. While head pain itself is the issue with primary headaches, secondary headaches are due to an underlying disease or injury that needs to be diagnosed and treated. Controlling the headache symptom will need to occur at the same time that diagnostic testing is performed to identify the underlying disease. Some of the causes of secondary headache may be potentially life threatening and deadly. Early diagnosis and treatment is essential if damage is to be limited.''The International Headache Society lists eight categories of secondary headache. A few examples in each category are noted (This is not a complete list.).''Oral contraceptives'', medications used to treat ''erectile dysfunction'', blood pressure or other cardiac medications can all lead to or cause headaches. Medication overuse headache, occurring when pain medications are taken too frequently, can be caused by acetaminophen (Tylenol and others), aspirin, ibuprofen (Advil and others), OTC analgesics with caffeine (Excedrin and others), as well as ''narcotic analgesics'' and other prescription pain medications.' Injuries to the head may cause bleeding in the spaces between the meninges, the layers of tissue that surround the brain (subdural, epidural, and subarachnoid spaces) or within the brain tissue itself (intracerebral hemorrhage: intra=within + cerebral=brain, hemorrhage=bleeding). Edema or swelling within the brain, not associated with bleeding, may cause pain and a change in mental function. Concussions, where head injury occurs without bleeding. Headache is one of the hallmarks of post-concussion syndrome. Whiplash and neck injury also cause head pain. Stroke or transient ischemic attack (TIA) Arteriovenous malformations (AVM) when they leak Cerebral aneurysm and subarachnoid hemorrhage. An aneurysm, or a weakened area in a blood vessel wall, can expand and leak a small amount of blood causing what is called a sentinel headache. This may be a warning sign of a future catastrophic bleed into the brain. Carotid artery inflammation Temporal arteritis (inflammation of the temporal artery) Brain tumors, either primary, originating in the brain, or metastatic from a cancer that began in another organ Seizures Idiopathic intracranial hypertension, historically called pseudotumor cerebri, where pressure within the spinal canal increases. The cause is unknown and while it can occur in all ages, it often affects young, obese females. Idiopathic intracranial hypertension can cause significant headache and if left untreated may, on occasion, lead to blindness. Meningitis Encephalitis HIV/AIDS Systemic infections (for example, pneumonia or influenza) High blood pressure (hypertension) Dehydration Hypothyroidism Kidney dialysis Sinus infection Dental pain Glaucoma Iritis"
How are secondary headaches diagnosed?,"'If there is time, the diagnosis of secondary headache begins with a complete patient history followed by a physical examination and laboratory and radiology tests as appropriate.''However, some patients present in crisis with a decreased level of consciousness or unstable vital signs due to the underlying cause of the headache. In these situations, the health care professional may decide to treat a specific cause without waiting for tests to confirm the diagnosis.''For example, a patient with headache, ''fever'', stiff neck, and ''confusion'' may have meningitis. Since meningitis can be rapidly fatal, antibiotic therapy may be started before blood tests and a ''lumbar puncture'' are performed to confirm the diagnosis. It may be that another diagnosis ultimately is found, for example, a ''brain tumor'' or subarachnoid hemorrhage, but the benefit of early antibiotics outweighs the risk of not giving them promptly.' "
What are the exams and tests for secondary headaches?,"""The patient history and physical examination provide the initial direction for determining the cause of secondary headaches. Therefore, it is extremely important that patients with a new, severe headache seek medical care and give their health care professional an opportunity to assess their condition. Tests that may be useful in making the diagnosis of the underlying disease causing the headaches will depend upon the doctor's evaluation and what specific disease, illness, or injury is being considered as the cause of the headaches (the differential diagnosis). Common tests that are considered include the following:""'Specific tests will depend upon what potential issues the health care professional and patient want to address.''Blood tests''Blood tests provide helpful information in association with the history and physical examination in pursuing a diagnosis. For example, an infection or inflammation in the body may cause a rise in the white blood cell count, the erythrocyte ''sedimentation rate'' (ESR), or ''C-reactive protein'' (CRP). These two tests are very nonspecific; that is, they may be abnormal with any infection or inflammation, and abnormalities do not point to a specific diagnosis of the cause of the infection or inflammation. The ESR is often used to make the tentative diagnosis of ''temporal arteritis'', a condition that affects an older patient, usually over the age of 65, who presents with a sharp, stabbing temporal headache, due to inflammation of the arteries on one side of the head.''Blood tests may be used to assess ''electrolyte'' imbalance, and a variety of other potential problems involving organs like the liver, kidney, and thyroid.''Toxicology tests may be helpful if the patient is suspected of abusing alcohol, or prescription or other drugs of abuse.''Computerized tomography of the head''Computerized tomography (CT scan) is able to detect bleeding, swelling, and some tumors within the skull and brain. It also can show evidence of a previous ''stroke''. With intravenous contrast injection (''angiogram''), it may also be used to look at the arteries of the brain for aneurysms.''Magnetic resonance imaging (MRI) of the head''MRI is able to show the anatomy of the brain and the layers that cover the brain and the spinal cord (meninges). It is more precise than computerized tomography. This type of scan is not available at all hospitals. Moreover, it takes much longer to perform, requires the patient to cooperate by holding still, and requires that the patients have no metal in their body (for example, a ''heart'' ''pacemaker'' or metal foreign objects in the eye).''Lumbar puncture''Cerebrospinal fluid, the fluid that surrounds the brain and spinal cord, can be obtained with a needle that is inserted into the spine in the lower back. Examination of the fluid looks for infection (such as meningitis due to bacteria, virus, fungus, or ''tuberculosis'') or blood from hemorrhage. In almost all cases, computerized tomography is done prior to lumbar puncture to make certain there is no bleeding, swelling, or ''tumor'' within the brain. Pressure within the space can be measured when the lumbar puncture needle is inserted. Elevated pressures may make the diagnosis of idiopathic ''intracranial hypertension'' (previously known as ''pseudotumor cerebri'') in combination with the appropriate history and physical examination.' blood tests; computerized tomography (CT scan) of the neck; magnetic resonance imaging (MRI) scans of the head; and lumbar puncture (spinal tap)."
When should I seek medical care for a headache?,"'Seek medical care if the headache is:'   The ""worst headache of your life."" This is the wording often used in textbooks as a cue for medical practitioners to consider the diagnosis of a subarachnoid hemorrhage due to a ruptured cerebral aneurysm. The amount of pain will often be taken in context with the appearance of the patient and other associated signs and symptoms. Too often, patients are prompted to use this expression by a health care professional and do not routinely volunteer the phrase. Different than your usual headaches Starts suddenly or is aggravated by exertion, coughing, bending over, or sexual activity Associated with persistent nausea and vomiting Associated with fever or stiff neck. A stiff neck may be due to meningitis or blood from a ruptured aneurysm. However, most patients who complain of a stiff neck have muscle spasm and inflammation as the cause. Associated with seizures Associated with recent head trauma or a fall Associated with changes in vision, speech, or behavior Associated with weakness or change in sensation on one side of the body that may be a sign of stroke Not responding to treatment or is getting worse Requires more than the recommended dose of over-the-counter medications for pain Disabling and interfering with work and quality of life"
How do you get rid of a headache? Are home remedies effective for headaches?,"'It is important to consider that an unusual headache may need to be evaluated by a health care professional, but in most instances, primary tension headaches may be initially treated at home.''Those with migraine headaches often have a treatment plan that will allow treatment at home. Prescription medications are available to abort or stop the headache. Other medications are available to treat the nausea and vomiting. Most patients with migraine headaches get much relief after resting in a dark room and falling asleep.''Patients who have secondary headaches will often need to seek medical care.' First steps include maximizing rest and staying well hydrated. Recognizing and minimizing stressful situations may be of help, if that is one of the contributing causes of the headache. If there has been a cold or runny nose recently, humidifying air may be helpful in allowing sinuses to drain. Rubbing or massaging the temples or the muscles at the back of the neck may be soothing, as might warm compresses. Over-the-counter pain medication may be helpful, in moderation."
What home remedies relieve headache pain?,"'Many people are occasionally bothered by ''headaches'' and wonder how to get rid of a ''headache'' quickly. The way to end a ''headache'' quickly depends on what brought it on in the first place. For many people, causes of ''headaches'' or triggers are related to ''dehydration'', ''high blood pressure'',\xa0tight muscles in the neck and shoulders due to physical or emotional ''stress'', or\xa0a reaction to foods, additives, medications, or chemicals that trigger inflammatory reactions in the blood vessels.''To resolve a ''headache'', the cause needs to be evaluated.'  "
Caffeine,'Many ''headaches'' respond to ''caffeine'' – a cup of ''caffeinated'' tea or coffee can often be used to resolve a ''headache''. ''Cluster headaches'' and ''migraines'' are most responsive to ''caffeine''.' 
Hydrate,"'The first thing to try to get rid of a ''headache'' without ''drugs'' is to drink water or an ''electrolyte'' beverage. This helps because\xa0''dehydration'' is a common cause of a ''headache''. This is especially useful to get rid of a ''headache'' that results from drinking alcoholic ''beverages'' (a ''hangover'' headache). Ideally, choose an ''electrolyte'' beverage without artificial colors and sweeteners as these can add to a headache. Packets of powdered drink mixes, such as those mixed with ''vitamin C'', are good options. If you have ''diabetes'', it is important to look carefully at the ''sugar'' content of the drink.' "
Hot or cold compress,"'Applying a hot compress to the back of the neck or forehead can relax tension and ease vasoconstriction. For some people, a ''cold'' compress may feel better. A combination of heating creams (''Bengay'' or similar) and self-''massage'' into the sore muscles of the neck or upper back can help relax the muscles.' "
"Essential oils, herbs, and vitamins that soothe and get rid of a headache",'Headaches'' sometimes can be cured naturally. Herbal medicines can help people who get ''headaches'' often or suffer from ''migraines''.' 
Yoga,"'One research study has shown that ''yoga'' can be effective for ''headaches''. The ''yoga'' practice included ''breathing'' techniques (pranayama) and yoga postures (asana).''3'' Simple stretching can also be helpful for headaches. Try doing some gentle neck rolls, stretching the jaw, and stretching each ear toward the shoulder. ' "
Coconut and mineral water,"'Mineral water and coconut water are natural cures for ''dehydration'' and relieve headaches related to dehydration. They are natural sources of ''electrolytes'', without the added ''sugar'' or ''artificial sweeteners'' that are found in many commercial electrolyte ''beverages''.' "
Self-massage,"'Self-''massage'' around the temples, shoulders and back of the head can help tension headaches. Massage, either self-massage or working with a massage therapist, can resolve chronic neck and shoulder tension that can cause headaches.' "
Acupuncture,"'Acupuncture'' can be effective for certain headaches, like chronic headaches and ''migraines''.\xa0The acupuncturist will assess the type of headache with a traditional Chinese medicine diagnosis, and treat the headache with needles in certain places along the energy meridians.' "
Biofeedback,"'Biofeedback, especially neurofeedback, is a technique that can be used to re-train the mind. It is helpful for migraines, ''cluster headaches'', and tension headaches.' "
Exercise,"'Regular ''exercise'', especially ''aerobic exercise'' like ''walking'', ''running'', or ''swimming'', can reduce the frequency and severity of headaches. Stay well hydrated after exercising!' "
Meditation or resting,"'Lying down in a dark room for 15 minutes can often stop a headache or ''migraine''.\xa0''Meditation, a more purposeful relaxation practice, has been shown to reduce several types of headache in several research studies. Spiritual meditation, as compared to mindfulness or other types of mediation, was most effective at reducing ''migraines''.''1' "
Magnesium,'Magnesium relaxes blood vessels and can reduce headaches. It can be given intravenously to abort a ''migraine'' or bad ''tension headache'' in minutes. Taking a ''magnesium citrate'' oral supplement can prevent headaches. It is best taken before bed.' 
Vitamin B,"'Riboflavin (vitamin B2) is effective in preventing some headaches. Research also has found that some people, especially those with MTHFR genetic variations, get headache relief with vitamin B12, B6 and folate acid.''6' "
CoQ10,'The nutrient CoQ10 has also been found beneficial for headaches. It helps with several types of recurrent headaches. These natural treatments help get rid of headaches without painkillers. ' 
Butterbur,'Butterbur ''(Petasites hybridus'') has been researched to prevent and reduce migraines in adults and children. Butterbur is an herb that can be taken as a capsule or tincture. It is taken preventively to reduce recurrent headaches rather than taking it when the headache begins.' 
Ginkgo biloba and feverfew (Tanacetum parthenium),'Ginkgo'' biloba and ''feverfew'' also have been studied to reduce migraines.''4'' These herbs are ''pain'' relieving and may reduce a ''migraine'' that has already begun.' 
